country_code	country	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
900	World	75.75	75.854	76.039	76.125	76.21	76.334	76.442	76.553	76.644	76.769	76.894	77.002	77.083	77.177	77.259	77.384	77.506	77.617	77.714	77.801	77.925	77.992	78.111	78.177	78.228	78.345	78.417	78.502	78.555	78.634	78.755	78.826	78.889	79.009	79.082	79.186	79.263	79.36	79.433	79.479	79.584	79.651	79.681	79.804	79.832	79.911	79.982	80.105	80.156	80.258	80.298	80.396	80.469	80.551	80.634	80.681	80.765	80.79	80.866	80.949	81.02	81.088	81.16	81.231	81.311	81.371	81.392	81.483	81.581	81.639	81.708	81.791	81.891	81.963	82.016	82.094	82.157
1834	Sub-Saharan Africa	64.033	64.143	64.249	64.402	64.56	64.695	64.835	64.987	65.136	65.278	65.411	65.523	65.7	65.869	65.968	66.121	66.319	66.463	66.598	66.757	66.891	67.075	67.191	67.317	67.468	67.621	67.752	67.885	68.001	68.114	68.225	68.364	68.567	68.675	68.803	68.956	69.088	69.272	69.424	69.536	69.676	69.831	69.953	70.084	70.233	70.334	70.454	70.507	70.63	70.786	70.954	71.131	71.198	71.32	71.38	71.503	71.617	71.699	71.841	71.928	72.093	72.22	72.339	72.508	72.615	72.759	72.89	73.005	73.078	73.165	73.277	73.357	73.502	73.582	73.741	73.758	73.943
1833	Northern Africa and Western Asia	76.113	76.3	76.512	76.62	76.71	76.83	76.958	77.051	77.144	77.253	77.374	77.48	77.589	77.743	77.837	77.931	78.002	78.136	78.265	78.354	78.469	78.571	78.706	78.802	78.896	79.026	79.078	79.162	79.261	79.395	79.462	79.554	79.711	79.766	79.869	79.986	80.075	80.142	80.198	80.326	80.449	80.537	80.632	80.704	80.807	80.916	81.054	81.142	81.257	81.308	81.377	81.434	81.489	81.594	81.687	81.762	81.865	81.923	81.991	82.109	82.204	82.29	82.35	82.457	82.522	82.631	82.733	82.787	82.899	82.95	83.065	83.142	83.266	83.301	83.321	83.442	83.491
1831	Central and Southern Asia	73.283	73.3	73.371	73.418	73.488	73.664	73.739	73.914	74.046	74.124	74.243	74.353	74.539	74.676	74.838	75	75.14	75.245	75.408	75.541	75.591	75.696	75.836	75.996	76.133	76.347	76.488	76.636	76.786	76.987	77.142	77.193	77.295	77.402	77.643	77.735	77.82	77.874	78.056	78.204	78.228	78.406	78.51	78.57	78.642	78.763	78.846	78.991	79.127	79.216	79.316	79.402	79.534	79.648	79.597	79.74	79.802	79.984	80.104	80.222	80.29	80.518	80.623	80.712	80.814	80.909	81.016	81.131	81.246	81.35	81.445	81.424	81.585	81.726	81.793	81.932	81.989
1832	Eastern and South-Eastern Asia	79.458	79.575	79.829	79.886	79.972	80.028	80.087	80.186	80.221	80.237	80.408	80.452	80.541	80.634	80.652	80.757	80.838	80.996	81.091	81.154	81.246	81.303	81.43	81.482	81.522	81.618	81.765	81.853	81.891	81.965	82.136	82.235	82.325	82.382	82.499	82.531	82.63	82.719	82.776	82.848	82.908	83.012	83.099	83.153	83.293	83.379	83.432	83.441	83.594	83.665	83.831	83.934	83.966	84.029	84.035	84.189	84.288	84.314	84.432	84.501	84.618	84.69	84.805	84.815	84.867	85.013	85.128	85.243	85.331	85.423	85.515	85.615	85.714	85.791	85.818	85.946	86.08
1830	Latin America and the Caribbean	78.516	78.566	78.64	78.723	78.802	78.88	78.974	79.098	79.186	79.304	79.434	79.514	79.626	79.763	79.862	79.96	80.068	80.18	80.279	80.369	80.458	80.598	80.716	80.763	80.878	80.957	81.076	81.145	81.28	81.452	81.539	81.613	81.68	81.796	81.938	82.026	82.1	82.24	82.327	82.453	82.539	82.637	82.731	82.811	82.953	83.045	83.158	83.273	83.363	83.488	83.583	83.68	83.78	83.885	83.984	84.07	84.19	84.237	84.371	84.412	84.538	84.626	84.762	84.838	84.902	84.962	85.089	85.23	85.315	85.42	85.518	85.567	85.65	85.774	85.888	85.96	86.06
1835	Oceania (excluding Australia and New Zealand)	69.994	69.82	69.736	69.741	69.611	69.738	69.727	69.706	69.722	69.671	69.747	69.828	69.75	69.757	69.842	69.869	69.916	69.925	69.909	69.895	69.9	69.969	69.999	69.974	69.93	70.072	69.953	69.923	70.062	70.021	69.977	70.116	70.116	70.02	69.996	70.212	70.313	70.301	70.401	70.473	70.623	70.642	70.67	70.741	70.74	70.787	70.751	70.799	70.809	71.02	70.963	70.951	71.121	71.158	71.225	71.182	71.123	71.239	71.384	71.444	71.512	71.448	71.676	71.677	71.843	71.888	72.059	72.111	72.071	72.147	72.16	72.357	72.448	72.597	72.751	72.886	72.988
1836	Australia/New Zealand	85.048	84.998	84.909	84.933	84.931	84.951	84.952	84.993	85.036	85.059	85.088	85.167	85.214	85.21	85.338	85.341	85.429	85.467	85.57	85.599	85.662	85.662	85.759	85.812	85.893	86.001	86.036	86.165	86.195	86.24	86.306	86.504	86.474	86.556	86.665	86.758	86.942	86.945	86.998	87.05	87.113	87.235	87.334	87.356	87.386	87.432	87.527	87.612	87.633	87.688	87.763	87.947	87.921	88.103	88.081	88.198	88.185	88.3	88.377	88.439	88.501	88.476	88.632	88.745	88.784	88.871	88.999	89.072	89.236	89.262	89.32	89.389	89.415	89.451	89.572	89.667	89.729
1829	Europe and Northern America	82.264	82.301	82.369	82.449	82.516	82.579	82.671	82.76	82.842	82.974	83.02	83.139	83.255	83.302	83.39	83.493	83.621	83.705	83.787	83.88	84.006	84.112	84.226	84.358	84.423	84.494	84.596	84.695	84.777	84.899	84.986	85.084	85.183	85.284	85.332	85.412	85.523	85.615	85.698	85.786	85.889	85.979	86.081	86.204	86.272	86.417	86.515	86.578	86.674	86.775	86.854	86.976	87.076	87.199	87.313	87.41	87.501	87.533	87.646	87.771	87.917	87.958	88.09	88.162	88.258	88.35	88.441	88.515	88.608	88.755	88.809	88.886	88.951	89.086	89.144	89.284	89.434
5502	Europe, Northern America, Australia, and New Zealand	82.331	82.367	82.436	82.52	82.589	82.652	82.736	82.824	82.902	83.024	83.082	83.203	83.302	83.36	83.449	83.555	83.67	83.743	83.828	83.928	84.044	84.167	84.286	84.411	84.466	84.569	84.668	84.765	84.854	84.969	85.04	85.157	85.24	85.334	85.402	85.506	85.625	85.713	85.79	85.888	85.986	86.106	86.184	86.331	86.424	86.542	86.665	86.765	86.832	86.925	86.998	87.127	87.211	87.324	87.449	87.519	87.609	87.677	87.79	87.899	88	88.099	88.212	88.291	88.395	88.499	88.628	88.678	88.778	88.881	88.949	89.031	89.116	89.256	89.318	89.441	89.563
