country_code	country	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
901	More developed regions	1087.2485	16451.9335	21046.8335	20954.613	21149.7145	21429.1935	22109.7885	22431.3715	22499.8805	22941.5975	23288.565	23600.5495	23847.2245	24203.0095	24052.4955	24634.854	24491.6575
902	Less developed regions	-1087.2485	-12703.544	-8954.63	-8131.232	-7328.4405	-7179.899	-7141.4275	-6475.1545	-6268.6145	-6192.1245	-6000.647	-5578.027	-5541.7895	-5180.4555	-4937.7435	-4483.042	-3994.277
941	Least developed countries	-412.9615	-5952.1575	4477.967	6074.225	7451.5535	7841.04	8334.948	9395.0915	10527.923	11124.1495	12614.624	13925.982	14615.078	14975.032	15897.8555	16699.428	18374.4285
934	Less developed regions, excluding least developed countries	-674.2875	-3584.2585	-33.074	1984.2	3112.4685	4613.233	5983.583	7103.538	8144.4665	9061.4975	10126.7115	10943.351	12109.9115	12757.918	14113.809	16096.664	16801.781
948	Less developed regions, excluding China	-1034.369	-10604.914	-6902.497	-5881.317	-5379.6035	-5349.0025	-4999.795	-4604.482	-4492.4605	-4343.375	-4397.321	-4157.4155	-4204.6245	-3749.6455	-3610.3735	-3167.531	-2729.017
1636	Land-locked Developing Countries (LLDC)	131.9295	-266.3225	6831.0285	8742.0015	10114.3185	11063.337	11845.236	12956.0315	13746.0235	15366.9275	16395.837	17997.5545	18437.8195	19848.8015	19901.6845	21385.625	22776.2825
2087	LLDC: Africa	-1.65	1547.236	4839.864	5676.755	6501.9365	7395.204	8046.0985	8567.9835	9073.067	10127.4425	10739.0945	11369.2075	12313.4735	13229.536	13408.693	14013.5425	14650.2595
2088	LLDC: Asia	168.455	-624.6275	6730.762	9015.6725	10563.118	11587.033	12253.0735	13280.1095	14237.886	15434.8425	17418.43	18294.3485	19443.548	20976.0235	21392.8715	20788.728	21784.475
2089	LLDC: Europe	-28.4315	-42.3565	-25.7905	9.625	28.265	42.712	60.6465	67.785	69.9305	76.445	80.5655	83.4595	86.0695	94	93.819	96.9	104.0675
2090	LLDC: Latin America	-6.4445	-63.9535	-14.9005	16.221	37.7265	57.8565	78.523	98.6765	111.984	128.845	138.223	145.081	153.435	164.194	172.341	182.2835	178.1235
1637	Small Island Developing States (SIDS)	-112.442	334.7915	255.434	448.3335	556.252	669.3915	848.8425	947.9655	1002.3495	1051.953	1150.918	1189.3105	1293.056	1407.08	1425.79	1575.849	1612.8195
2091	SIDS Caribbean	-37.956	-405.8005	-258.2615	-206.5025	-148.7255	-81.0775	-14.943	22.9855	42.3875	61.1575	94.3945	122.1005	140.8405	167.781	200.779	255.9115	300.541
2092	SIDS Pacific	-1.1835	29.6705	312.318	411.801	493.0695	555.135	636.7225	697.975	737.195	806.8275	875.1095	915.594	965.266	1028.065	1034.8845	1084.8875	1154.507
2093	SIDS Atlantic, Indian Ocean and South China Sea (AIS)	-73.3025	993.049	616.5725	712.6945	762.5495	784.402	822.057	884.843	888.06	885.341	943.697	938.496	920.822	961.6325	963.483	1021.7355	975.155
5503	High-and-upper-middle-income countries	1105.7935	25187.246	23951.2855	24634.059	26088.378	26354.13	27553.163	28338.6885	28965.7145	29699.6585	30606.4295	30850.814	31533.2275	32234.623	33380.2325	35073.743	35962.1065
5504	Low-and-Lower-middle-income countries	-843.537	-19432.383	-5060.74	-3107.478	-2094.2605	-1790.7785	-1390.915	-903.6085	-399.043	106.9	-48.2995	531.885	1397.915	1831.0195	989.585	1906.4255	1977.847
1503	High-income countries	788.6145	24633.5615	21998.773	21403.62	21857.692	21944.737	22347.888	22828.35	22974.049	23307.211	23522.941	23888.1685	24118.935	24641.8575	24559.816	25258.716	25024.515
1859	Low-and-middle-income countries	-526.358	-20496.1465	-8509.4505	-5840.749	-4731.6135	-4333.351	-3793.978	-3380.1005	-3161.8295	-2697.0765	-2511.992	-2456.5355	-1746.962	-1304.7905	-1557.7975	-912.429	-977.6615
1517	Middle-income countries	-708.538	-18330.1695	-3790.0385	209.817	1855.4245	3603.4165	4664.6735	5840.6515	7440.704	8602.7885	10441.7035	11345.6755	13465.9225	13928.2195	15359.072	17799.766	18629.7255
1502	Upper-middle-income countries	317.179	986.329	5218.6035	6550.8965	7734.3295	8290.4025	8816.9785	9044.144	9354.52	10183.395	10334.646	10442.73	10866.788	11459.272	12148.2795	12515.555	12694.1805
1501	Lower-middle-income countries	-1025.7165	-17912.24	-3655.1365	-612.8425	507.5365	1596.0515	2523.67	3851.767	5075.741	6360.182	7616.9905	8523.239	9978.9795	10806.0975	12207.3695	14223.0805	15118.2095
1500	Low-income countries	182.1795	1820.1475	9215.8175	9569.6635	10223.542	11235.2105	11456.222	12714.712	13261.858	14376.242	15401.5725	16295.15	17779.653	18477.534	19192.4545	19375.126	20937.958
1518	No income group available	-260.5025	-746.477	761.8905	1141.502	1288.8355	1399.708	1590.2315	1612.311	1613.9915	1644.7955	1635.708	1677.9445	1782.087	1755.2015	1749.4415	1842.0485	1846.5725
903	Africa	124.16	855.1425	6080.362	6971.624	8037.13	8588.4125	9827.0885	10608.8725	11473.837	12651.3315	13346.5175	14501.8875	15687.419	16737.4325	19171.1505	19055.962	20421.1575
910	Eastern Africa	13.4995	1180.4935	6320.7735	7147.8975	8427.2835	8833	9581.922	10652.443	11264.3435	12388.9865	12954.0485	13614.071	14932.136	15954.505	16671.127	17085.269	17991.424
108	Burundi	-5.0945	450.4665	1798.757	1998.2455	2247.3715	2500.152	2558.419	2823.2795	2993.7135	3235.225	3604.1695	3698.0695	3835.2515	3898.594	4025.35	4046.8985	4055.263
174	Comoros	-0.883	-6.4155	7.9135	14.7015	19.2075	24.913	29.89	34.2965	36.114	35.6385	40.785	43.271	45.2715	47.7315	49.635	49.664	51.4285
262	Djibouti	0.65	54.068	235.0745	258.7185	295.7255	321.032	342.718	384.918	403.7715	423.1065	451.3575	482.8215	478.795	538.7855	557.3045	617.247	640.775
232	Eritrea	-7.4835	83.831	529.541	588.53	676.16	738.037	754.349	820.6975	864.0975	901.0005	975.552	952.194	1036.418	1019.5185	1058.909	1045.34	1056.262
231	Ethiopia	19.433	1316.01	5055.735	5863.802	6497.7075	7078.574	7678.2765	8400.433	9061.428	9656.3235	10274.606	10998.5035	11563.4465	12261.737	12438.6415	13236.638	13793.355
404	Kenya	-8.5555	-3.7065	382.08	493.496	566.033	641.892	670.8365	736.125	792.9585	771.9235	825.403	827.3725	801.405	874.1315	881.194	852.857	882.533
450	Madagascar	-0.74	8.958	79.261	118.6875	152.4585	184.704	217.481	245.903	274.476	298.8615	325.5185	342.623	363.2685	381.902	409.804	434.089	434.4065
454	Malawi	-1.3275	285.789	1389.462	1683.411	1827.144	2046.411	2156.289	2455.193	2581.232	2601.92	2901.0015	3098.0595	3285.2845	3276.869	3413.613	3456.3905	3717.6795
480	Mauritius	-2.9475	-12.91	7.4135	11.4685	12.1245	12.291	12.265	11.433	11.349	11.006	10.5435	9.7355	9.37	8.5925	8.079	7.2015	6.471
175	Mayotte	0.613	7.26	22.742	30.913	37.58	45.2985	54.721	59.0195	64.7055	71.498	82.956	88.458	93.5975	97.8635	108.726	124.1775	123.257
508	Mozambique	-12.932	417.6655	2362.012	2919.9435	3185.4835	3361.239	3811.1925	4216.4085	4538.6415	4564.7965	4957.8295	5161.754	5656.1	5590.432	5622.196	5517.834	6107.312
638	Réunion	1.136	-6.0165	20.828	25.6255	28.617	30.4915	30.892	29.431	29.5305	28.8915	27.4775	28.573	28.44	28.314	26.933	24.5265	25.5905
646	Rwanda	-11.1255	1055.6045	4046.642	4466.5955	5062.139	5516.104	5769.286	6246.9775	6510.93	6816.6225	7150.579	7388.4455	7591.705	7888.807	8230.3225	8193.954	8238.0685
690	Seychelles	0.863	9.9815	9.218	5.6675	6.825	7.093	7.187	7.2965	6.9975	6.9515	6.913	6.601	6.3605	6.42	6.303	5.7995	5.611
706	Somalia	38.6295	789.0195	3094.731	3473.329	4014.251	4262.3455	4672.0795	5080.016	5463.2885	5448.716	5849.63	5933.098	5731.386	5753.7245	5789.665	5713.24	5564.9555
728	South Sudan	31.4675	702.0565	1334.2505	1569.74	1667.0925	1774.915	1944.8755	2038.5355	2132.856	2217.703	2363.179	2487.729	2473.0155	2551.65	2481.874	2467.887	2658.669
800	Uganda	21.732	-106.5015	447.366	517.6365	683.229	765.125	823.3285	918.4045	965.8495	1003.9615	1039.3545	1087.915	1183.953	1139.0015	1184.5635	1129.391	1119.3485
834	United Republic of Tanzania	-9.2935	277.94	1590.8185	1977.516	2204.296	2359.704	2633.7015	2907.7475	3197.3795	3526.0055	3796.353	3939.2855	4270.1865	4412.843	4758.2165	4901.6065	5058.21
894	Zambia	4.078	69.3145	314.9835	434.9035	538.3595	628.6085	719.9355	827.8865	913.1485	986.154	1059.2085	1148.1365	1239.6495	1316.005	1463.9815	1463.056	1498.509
716	Zimbabwe	-44.72	-125.179	761.4435	877.6575	933.2365	1064.624	1145.614	1212.6915	1253.113	1332.679	1354.412	1423.0865	1527.877	1502.583	1519.4185	1568.718	1545.592
911	Middle Africa	2.4645	1569.663	3843.416	4825.856	5521.574	6404.5435	7281.6965	8122.8455	9256.4745	10305.311	11628.724	12743.4525	13750.167	14404.4215	16139.9565	16918.504	18135.185
24	Angola	3.778	176.9895	974.128	1549.7925	2081.9625	2688.9055	3249.6205	3838.7565	4806.1265	6357.0645	7042.6725	7696.1495	8365.471	9408.522	10482.928	11278.705	12076.58
120	Cameroon	-4.944	77.918	376.4555	436.4355	498.8185	562.8625	604.2635	657.833	714.511	766.48	827.117	876.716	903.237	963.2625	952.239	1009.5075	1046.9395
140	Central African Republic	-12.3725	-95.466	240.724	362.9775	453.2405	524.5825	621.4045	731.2075	783.661	860.103	944.2015	974.863	1121.331	1117.751	1210.491	1275.477	1238.0485
148	Chad	18.3025	1172.8055	1235.92	1600.852	1896.362	2108.5695	2349.634	2619.666	2822.464	3060.6055	3296.647	3669.7725	3819.9995	3881.6675	4205.3705	4239.226	4583.046
178	Congo	-2.236	47.0975	234.465	269.204	309.205	345.773	369.6605	411.0975	442.1765	485.362	506.8755	537.045	546.4925	600.489	657.395	645.876	694.4895
180	Democratic Republic of the Congo	-0.8165	893.196	3968.9845	4435.5225	5116.702	5659.6985	6445.139	7009.7065	7789.0715	8325.964	9000.162	9386.2845	10099.0855	10128.4165	10582.0745	11040.5525	11182.134
226	Equatorial Guinea	0	44.631	170.3505	251.072	323.585	379.0415	450.6885	536.115	582.983	638.6075	737.1795	814.5385	873.645	906.2715	952.908	1009.207	1010.835
266	Gabon	0.753	10.51	34.924	51.115	67.632	80.163	94.696	110.831	117.7115	131.803	146.3925	150.9405	166.617	185.4675	195.564	208.369	227.06
678	Sao Tome and Principe	0	-1.8045	3.367	6.0385	8.239	10.773	13.838	16.6615	18.5265	18.944	21.022	22.9835	24.3115	25.0305	27.05	28.217	28.1175
912	Northern Africa	-61.2875	-1019.8915	2895.213	2915.514	3091.858	3402.115	3732.739	4079.882	4357.723	4657.4725	4845.5385	4990.4315	5382.5305	5498.871	5620.1355	5688.797	6103.0535
12	Algeria	-5.399	202.572	1237.4285	1387.754	1530.841	1527.6815	1646.0175	1725.8055	1692.2745	1729.256	1739.4005	1829.4735	1760.514	1723.662	1826.238	1733.266	1722.6475
818	Egypt	3.008	746.8235	1406.0015	1648.555	1714.2215	1807.2275	1888.9295	1951.526	2090.634	2042.3275	2191.6515	2237.9045	2172.804	2235.868	2288.958	2254.7235	2344.3015
434	Libya	-0.347	193.4445	736.3595	779.854	811.6625	849.6585	866.2925	940.3125	956.267	944.7245	966.883	1016.6705	970.643	1026.8535	1020.636	1025.9555	1037.691
504	Morocco	-17.737	-161.8755	-17.9335	-14.8605	-12.2205	0.97	10.8245	35.2405	13.413	11.786	41.658	32.86	53.2355	45.7755	54.247	59.0655	43.524
729	Sudan	-32.9665	-1320.9945	2969.1725	2965.7975	3267.3605	3469.5205	3692.4655	4120.8585	4432.127	4763.854	4877.6155	4976.0915	5244.874	5324.365	5441.12	5390.607	5301.159
788	Tunisia	-9.594	-27.716	165.175	244.357	291.1215	322.924	352.516	381.5745	388.292	392.8525	410.458	394.286	380.838	386.1595	366.9575	377.357	348.5165
732	Western Sahara	1.748	30.153	59.895	77.9625	87.9885	121.3425	163.164	206.604	177.1165	190.789	209.608	222.5185	238.981	250.618	265.1475	347.161	329.8735
913	Southern Africa	188.968	1809.228	2372.7145	2518.6855	2628.5365	2815.597	2921.516	3075.3575	3170.8185	3235	3313.102	3352.0535	3411.9555	3490.7655	3591.8245	3616.1645	3637.5855
72	Botswana	-5.665	-0.8855	140.1275	184.837	209.0375	229.843	262.8305	269.9485	278.4965	285.054	287.482	285.5655	308.6995	299.3875	297.6645	297.7755	306.406
748	Eswatini	-2.121	-16.2555	34.489	39.473	42.781	44.1035	46.356	48.4875	48.908	47.446	48.392	48.572	47.619	43.529	45.4505	41.746	39.877
426	Lesotho	-1.7245	-13.6125	36.339	58.7475	80.18	99.6275	118.008	125.075	125.917	136.9325	161.459	162.58	155.5895	160.653	168.092	170.782	170.683
516	Namibia	13.528	131.472	199.0565	214.133	224.598	244.4135	275.3695	278.465	298.95	308.4315	317.602	325.6495	334.2025	336.6935	359.142	359.7785	359.255
710	South Africa	184.9505	1809.0655	2403.1955	2549.074	2647.026	2843.7255	2902.3	3065.557	3113.021	3184.679	3251.1975	3296.0135	3305.604	3412.3055	3442.5785	3516.851	3489.6315
914	Western Africa	-19.4845	97.597	2311.1725	2865.058	3333.2145	3712.195	3974.4425	4391.5895	4861.473	5414.843	5931.7695	6656.681	6916.1355	7104.918	7600.236	8248.773	8589.9505
204	Benin	0.8645	94.667	345.661	379.7755	427.1465	475.1315	519.5075	575.9185	592.584	647.572	674.37	715.365	717.002	745.815	775.4515	823.495	807.5135
854	Burkina Faso	-2.8305	-69.481	62.8045	152.9375	246.2795	311.454	355.385	419.8235	474.3095	534.7265	569.32	614.435	643.114	662.8595	702.7275	718.602	752.932
132	Cabo Verde	-1.681	-2.7695	12.736	21.0035	26.593	31.724	35.8185	39.37	40.267	39.7005	41.249	42.3485	43.5435	41.619	42.0655	42.3585	40.157
384	Côte d'Ivoire	-6.195	173.678	887.2075	1355.7765	1725.753	2060.0645	2350.534	2574.65	2953.0135	3212.367	3610.551	3981.285	4227.193	4336.4785	4696.445	5126.182	5150.105
270	Gambia	-0.9745	-7.7925	20.076	38.5615	57.1545	69.2615	79.8015	90.669	104.57	114.774	128.266	134.745	147.641	150.149	160.532	159.321	165.1465
288	Ghana	-0.1455	91.1265	452.3525	573.721	612.174	681.9525	750.455	761.761	783.7965	897.893	928.0905	978.7505	997.053	962.978	1009.731	1001.1285	1026.4845
324	Guinea	-2.1825	67.3715	350.414	384.409	440.913	467.672	477.9295	549.8805	558.067	585.285	606.8645	661.9975	655.5905	688.2485	649.9365	677.5335	666.9855
624	Guinea-Bissau	-0.697	41.431	213.273	256.681	293.621	317.734	350.3185	362.381	384.958	419.82	438.0135	442.8665	449.193	441.1445	452.91	457.023	467.671
430	Liberia	-5.0535	418.6055	1558.953	1696.72	1932.768	2077.519	2224.4305	2392.498	2612.5115	2702.6805	2850.384	2938.958	3028.4565	3100.0215	3079.6645	3152.4695	3139.6445
466	Mali	-7.481	-115.3865	109.1645	232.8855	335.754	414.8855	508.288	573.8665	627.6235	734.8845	774.524	831.213	828.781	927.527	923.833	970.8085	1013.238
478	Mauritania	-0.7415	34.563	92.9435	106.391	116.2815	134.8705	154.256	163.819	180.0675	192.941	208.1805	223.89	225.651	248.916	266.193	253.0185	273.5415
562	Niger	-2.201	8.4775	31.818	25.1545	33.13	43.8125	46.583	50.9225	58.0405	72.4165	79.838	86.634	98.7785	107.7875	98.4175	94.236	97.3915
566	Nigeria	-7.2485	279.7595	1856.555	2172.3735	2457.2825	2595.579	2859.376	3097.3025	3191.3145	3420.083	3668.555	3717.745	3820.0115	3927.1145	4059.4015	4130.2755	4170.5475
654	Saint Helena	0.0055	0.049	0.216	0.279	0.3195	0.337	0.3305	0.3305	0.336	0.3275	0.3265	0.3385	0.3415	0.346	0.364	0.365	0.3465
686	Senegal	16.924	105.829	304.2755	451.1225	575.5795	679.846	806.6595	922.583	971.7035	1056.481	1116.796	1186.945	1272.4015	1318.7525	1343.6925	1452.5125	1440.648
694	Sierra Leone	0.646	167.3445	657.3435	745.4205	800.3655	895.6525	928.7785	995.5995	1043.304	1029.7605	1121.7785	1109.331	1120.088	1158.219	1154.166	1159.404	1120.891
768	Togo	-0.493	149.407	573.8705	655.5725	686.696	785.4	857.2345	924.6115	970.3485	1068.178	1131.4645	1192.207	1253.0075	1314.7435	1327.268	1390.6055	1456.6135
935	Asia	-883.3095	-7640.7955	597.2865	2550.2385	4164.8165	5490.0345	6695.1575	8053.478	9139.9535	10371.39	12379.276	13301.7775	13857.796	15005.2505	16455.8595	17381.7165	18496.927
5500	Central Asia	26.5645	282.6705	1019.8405	1317.7645	1475.506	1732.2975	1957.9045	2187.271	2274.784	2336.498	2495.5365	2595.695	2772.62	2886.0565	2941.6175	3327.902	3523.6105
398	Kazakhstan	-4.358	193.207	934.932	1266.256	1410.174	1611.983	1776.9415	1872.9635	1943.837	1947.262	2026.494	2100.9815	2131.0575	2275.7875	2312.922	2446.513	2591.4525
417	Kyrgyzstan	27.352	144.6045	256.5615	323.0335	328.4095	346.6265	368.2775	389.711	420.1405	418.0925	448.765	452.2185	478.9475	458.907	485.341	481.295	483.4035
762	Tajikistan	-1.782	-4.302	247.7545	313.5185	368.2035	401.0045	435.016	455.861	495.7365	492.5205	528.48	551.781	565.952	599.722	600.9535	588.037	596.1895
795	Turkmenistan	9.9565	91.5835	112.6045	108.938	116.386	121.411	128.5375	134.3885	136.4365	132.334	135.892	132.3125	131.8615	133.859	135.209	134.7095	126.7655
860	Uzbekistan	-4.604	20.6975	331.487	497.819	627.841	778.8945	885.1005	951.093	1029.8465	1164.3535	1273.757	1294.0595	1357.758	1418.1765	1496.0145	1572.81	1624.598
906	Eastern Asia	23.644	892.1945	5551.6535	5573.209	5552.933	5162.1345	5226.2775	4976.9495	4780.8105	4603.4645	4279.805	4203.623	3922.7665	3664.0825	3416.597	3272.5025	3247.74
156	China	-45.7885	82.818	4280.0955	4260.2665	4135.653	3961.987	3925.1365	3693.532	3491.995	3252.7395	3007.9545	2833.6375	2545.0035	2368.039	2202.354	2003.311	1894.5885
344	China, Hong Kong SAR	-0.9	816.869	2950.1955	2970.0925	2882.018	2792.35	2745.1065	2576.3345	2521.2025	2445.431	2267.174	2204.6055	2001.9415	1954.8285	1717.9685	1655.565	1670.853
446	China, Macao SAR	4.421	105.4225	260.4665	260.3745	254.9315	258.5555	252.5725	244.5515	237.9095	226.66	208.4875	202.3885	193.772	181.596	162.201	166.0895	148.728
158	China, Taiwan Province of China	-10.612	-106.6115	379.088	384.168	400.6505	418.702	403.3755	380.7555	382.8355	352.1415	335.401	324.103	299.168	277.2305	251.68	255.906	233.6045
408	Dem. People's Republic of Korea	-0.7925	7.315	64.079	77.9395	87.953	91.159	95.693	97.9575	94.793	93.1105	92.6975	91.2845	89.992	87.0105	86.779	81.2435	80.2755
392	Japan	21.0005	722.6755	1380.834	1431.8125	1426.3615	1389.627	1375.739	1336.0375	1273.3075	1245.161	1247.752	1177.9405	1137.7525	1100.2585	1081.455	1063.197	1017.174
496	Mongolia	0	11.893	70.6415	91.2505	107.713	124.2985	137.941	151.4095	158.425	170.5235	176.443	174.92	177.932	180.767	187.7525	191.611	195.72
410	Republic of Korea	56.3155	501.592	1223.9225	1334.6115	1345.123	1278.7	1270.678	1282.34	1157.579	1050.2705	1008.6715	918.233	839.4655	727.088	717.431	662.74	597.945
5501	Southern Asia	-765.236	-11601.1995	1010.1785	4846.0325	7094.396	8052.56	9438.604	11225.1205	12465.613	13451.924	15477.931	16038.516	17845.71	18457.2765	19992.0165	20511.674	20718.943
4	Afghanistan	71.817	681.1635	8053.3985	9661.394	11032.421	12095.5415	12928.1695	14007.791	14958.155	16175.924	17807.1	18148.008	19228.86	20386.118	21266.759	21084.718	21461.093
50	Bangladesh	-501.261	-2872.943	32.893	1007.039	1409.1145	1811.936	2054.501	2281.9895	2323.527	2485.2675	2527.691	2475.2805	2624.1745	2700.125	2857.136	2457.1575	2469.347
64	Bhutan	0.1435	22.953	82.7235	89.24	93.0105	91.7905	91.003	89.9685	90.2085	87.355	87.399	84.4445	81.0115	79.8055	71.9155	69.578	66.7995
356	India	-36.903	-2664.495	1414.368	1910.8305	1969.1335	2052.613	2288.0105	2238.6425	2293.557	2169.651	2328.8385	2226.597	2313.6705	2298.285	2064.935	2076.4705	2023.458
364	Iran (Islamic Republic of)	-90.34	2128.264	3603.848	3450.0955	3657.997	3681.5605	3739.006	3839.1235	3860.004	3615.481	3635.4755	3455.6285	3402.0295	3296.393	3142.196	3020.6995	2982.178
462	Maldives	4.821	9.876	16.427	26.9055	31.076	35.9065	38.8805	40.9	44.152	41.911	42.382	41.574	42.3325	42	41.234	40.6365	36.591
524	Nepal	81.0695	-955.2255	198.242	905.474	991.1675	1124.8175	1187.2035	1230.976	1287.2645	1326.3565	1296.6785	1270.052	1302.333	1328.633	1258.566	1231.0475	1150.739
586	Pakistan	-279.6455	-4679.001	717.097	3769.718	4945.5255	6229.268	7153.438	7849.084	8963.2095	9119.2785	9549.4505	10099.11	10786.8965	10272.5685	11166.0195	12061.527	11148.1785
144	Sri Lanka	-14.9375	-11.046	460.2955	539.9565	573.8865	594.21	621.635	629.214	626.8995	596.434	614.8735	616.2245	562.331	570.8455	554.6525	527.435	546.4945
920	South-Eastern Asia	-77.9245	588.405	2959.1285	3768.8765	3908.7865	4209.8205	4413.262	4566.243	4748.7705	4923.507	4913.841	4878.5875	5036.931	4998.5865	5400.5845	5313.4055	5308.3755
96	Brunei Darussalam	0.231	3.602	19.3335	26.149	30.7545	33.162	33.2775	34.1185	34.174	34.185	35.772	35.6495	34.764	35.306	35.4265	34.996	33.4325
116	Cambodia	0	225.4165	1455.9555	1670.498	1764.312	1880.1745	1969.52	2001.6715	1983.778	2015.734	2111.796	2144.307	2071.5075	2008.921	1983.551	2067.6875	2048.9605
360	Indonesia	-9.3715	68.631	814.804	1091.6925	1258.6665	1409.3285	1468.9535	1613.3455	1626.014	1724.5215	1712.212	1781.3485	1774.4815	1710.0225	1680.278	1736.7755	1660.576
418	Lao People's Democratic Republic	-5.1525	-35.7465	34.1985	66.837	87.9105	100.746	118.3825	133.4925	144.122	157.8055	174.9885	175.7975	171.3785	163.341	165.5025	172.7175	174.653
458	Malaysia	50.9535	979.117	1431.535	1671.2465	1850.876	1959.8755	2059.5525	2202.563	2253.039	2353.12	2420.6495	2507.557	2499.426	2557.378	2652.601	2770.5375	2694.0845
104	Myanmar	-33.1065	-129.5895	150.5765	270.0365	338.1725	394.0505	389.0655	410.9265	430.209	458.0285	480.5915	477.6795	458.1645	455.5415	443.093	453.31	435.579
608	Philippines	-23.507	-232.926	1794.2605	2307.591	2426.221	2583.9585	2777.9955	2797.791	2742.114	2822.301	2805.223	2656.2595	2634.6455	2588.002	2599.726	2452.4815	2340.087
702	Singapore	-72.778	854.384	624.1575	688.754	710.1625	707.047	747.656	794.8625	764.342	733.7365	754.4645	740.7375	707.1455	701.752	686.282	709.508	675.3645
764	Thailand	16.1385	159.749	561.539	767.8485	827.141	866.481	916.501	888.58	901.703	892.3115	862.1715	838.4315	821.505	784.332	769.3995	739.886	710.459
626	Timor-Leste	1.8965	91.4695	347.5795	374.0355	411.931	438.027	448.684	479.3465	477.0985	466.803	501.765	483.9775	503.7015	475.825	464.645	458.3235	454.3985
704	Viet Nam	-3.2285	60.574	1022.699	1156.247	1128.9285	1180.71	1236.675	1201.0115	1179.3835	1178.3515	1184.697	1170.3155	1175.849	1121.586	1110.6465	1056.019	1012.488
922	Western Asia	-90.3575	6601.0525	6758.065	5967.7445	6589.7935	7232.4695	7692.971	8622.1795	8840.6675	9338.869	9505.677	9933.4485	10240.153	10846.613	11137.6695	11592.843	11849.5785
51	Armenia	-6.523	57.7095	-29.56	39.388	90.2605	126.9855	146.9405	156.912	166.665	170.094	174.3375	169.472	173.7225	171.501	162.8585	158.884	150.522
31	Azerbaijan	0.5365	-25.916	170.7915	152.5285	152.2515	157.122	158.373	162.506	161.7915	164.206	157.867	161.6805	158.2155	149.531	149.2465	154.0225	148.3885
48	Bahrain	-2.524	126.303	289.6625	298.7835	313.2955	322.463	324.1635	358.868	357.6835	367.036	382.6235	389.56	406.5485	412.156	411.5405	419.934	426.448
196	Cyprus	4.8265	51.506	78.41	89.9365	98.6315	102.852	105.3005	110.2565	109.816	115.0755	112.8175	109.8615	107.133	106.606	116.7725	108.607	106.608
268	Georgia	-1.369	50.8105	152.1335	207.145	237.4145	258.5265	269.275	291.631	338.316	334.7955	345.496	366.252	363.614	355.7255	352.1235	351.971	362.9395
368	Iraq	14.929	858.746	2656.1655	2976.986	3332.834	3597.0955	3981.0445	4142.7525	4336.807	4523.586	4669.9925	4937.195	4896.1095	5281.4715	5310.3275	5389.356	5485.828
376	Israel	8.2865	209.3935	631.783	823.053	980.989	1082.3215	1161.9745	1288.01	1352.2815	1417.3515	1534.7675	1641.094	1791.1895	1893.2865	1940.5045	2111.829	2207.9245
