country_code	country	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
900	World	73.048	73.156	73.355	73.429	73.519	73.657	73.77	73.881	73.974	74.088	74.221	74.345	74.426	74.528	74.644	74.762	74.901	74.996	75.106	75.196	75.296	75.389	75.522	75.613	75.694	75.809	75.913	75.972	76.031	76.143	76.249	76.304	76.408	76.512	76.596	76.715	76.821	76.904	76.989	77.019	77.109	77.174	77.264	77.368	77.436	77.54	77.593	77.719	77.824	77.913	77.982	78.072	78.149	78.21	78.304	78.412	78.482	78.547	78.62	78.68	78.8	78.853	78.907	79.009	79.12	79.159	79.261	79.326	79.403	79.475	79.559	79.666	79.766	79.846	79.946	80.002	80.091
1834	Sub-Saharan Africa	61.981	62.063	62.156	62.29	62.423	62.526	62.678	62.792	62.944	63.082	63.198	63.308	63.464	63.57	63.69	63.843	63.998	64.136	64.241	64.413	64.55	64.64	64.766	64.916	65.054	65.17	65.284	65.399	65.548	65.63	65.732	65.91	66.045	66.167	66.294	66.433	66.566	66.735	66.856	66.98	67.077	67.164	67.3	67.397	67.567	67.701	67.834	67.903	68.061	68.176	68.307	68.484	68.585	68.692	68.81	68.908	69.028	69.094	69.246	69.396	69.523	69.58	69.736	69.869	69.956	70.144	70.299	70.365	70.449	70.53	70.636	70.723	70.872	71.029	71.128	71.225	71.285
1833	Northern Africa and Western Asia	73.642	73.797	74.022	74.142	74.209	74.356	74.468	74.555	74.666	74.788	74.876	75.007	75.128	75.272	75.369	75.467	75.581	75.7	75.796	75.961	76.074	76.188	76.282	76.392	76.514	76.622	76.685	76.82	76.967	77.065	77.146	77.244	77.35	77.482	77.608	77.689	77.8	77.891	77.978	78.092	78.207	78.316	78.432	78.513	78.615	78.748	78.842	78.965	79.032	79.112	79.214	79.348	79.386	79.496	79.544	79.676	79.761	79.842	79.922	80.052	80.129	80.218	80.344	80.371	80.522	80.619	80.702	80.788	80.916	81.056	81.153	81.23	81.371	81.38	81.474	81.573	81.677
1831	Central and Southern Asia	71.421	71.435	71.46	71.492	71.55	71.673	71.761	71.873	71.984	72.043	72.14	72.31	72.405	72.598	72.679	72.881	72.988	73.103	73.099	73.272	73.397	73.364	73.57	73.639	73.88	74.035	74.199	74.349	74.522	74.648	74.811	74.845	75.062	75.193	75.306	75.409	75.466	75.641	75.814	75.939	76.078	76.189	76.256	76.338	76.453	76.665	76.674	76.8	76.882	76.951	77.09	77.167	77.346	77.393	77.427	77.594	77.747	77.871	77.915	78.085	78.207	78.35	78.563	78.677	78.739	78.875	78.989	79.168	79.234	79.397	79.473	79.661	79.751	79.878	80.031	80.112	80.142
1832	Eastern and South-Eastern Asia	76.342	76.467	76.78	76.856	76.978	77.044	77.119	77.204	77.315	77.343	77.465	77.555	77.681	77.745	77.822	77.988	78.053	78.224	78.284	78.374	78.478	78.485	78.67	78.727	78.82	78.901	79.063	79.162	79.266	79.376	79.478	79.712	79.848	79.961	80.1	80.184	80.2	80.293	80.358	80.501	80.569	80.704	80.84	80.902	81.05	81.206	81.222	81.252	81.352	81.502	81.633	81.755	81.783	81.866	82.01	82.094	82.12	82.254	82.326	82.43	82.543	82.596	82.668	82.824	82.862	83.035	83.111	83.164	83.24	83.346	83.42	83.514	83.604	83.716	83.808	83.94	84.016
1830	Latin America and the Caribbean	75.56	75.603	75.713	75.8	75.892	75.999	76.107	76.233	76.335	76.455	76.568	76.709	76.849	76.973	77.098	77.24	77.359	77.493	77.646	77.718	77.846	78.007	78.115	78.224	78.343	78.496	78.604	78.7	78.852	79.018	79.168	79.252	79.355	79.463	79.614	79.737	79.846	79.963	80.067	80.239	80.328	80.436	80.547	80.664	80.821	80.95	81.121	81.241	81.342	81.478	81.59	81.693	81.813	81.972	82.068	82.191	82.317	82.409	82.519	82.656	82.801	82.882	82.998	83.082	83.232	83.299	83.477	83.59	83.665	83.732	83.851	83.983	84.039	84.176	84.269	84.414	84.52
1835	Oceania (excluding Australia and New Zealand)	67.096	66.915	66.863	66.848	66.717	66.758	66.754	66.726	66.723	66.705	66.769	66.723	66.689	66.766	66.865	66.842	66.838	66.889	66.859	66.831	66.874	66.929	66.872	66.894	66.908	66.965	66.887	66.904	66.828	66.9	66.877	67.028	67.092	67.003	67.058	67.175	67.282	67.23	67.312	67.388	67.561	67.648	67.68	67.767	67.635	67.696	67.836	67.741	67.74	67.95	67.933	67.974	68.062	68.122	68.106	68.195	68.15	68.199	68.295	68.364	68.4	68.432	68.557	68.624	68.787	68.748	68.944	69.025	68.893	68.985	69.062	69.012	69.242	69.331	69.464	69.672	69.601
1836	Australia/New Zealand	83.302	83.226	83.24	83.271	83.321	83.356	83.385	83.426	83.505	83.542	83.536	83.64	83.645	83.742	83.808	83.938	83.962	84.005	84.11	84.124	84.21	84.249	84.384	84.374	84.516	84.589	84.697	84.778	84.788	84.895	84.967	85.03	85.091	85.179	85.308	85.304	85.432	85.482	85.57	85.708	85.726	85.87	85.901	85.884	85.956	86.058	86.077	86.117	86.164	86.234	86.225	86.313	86.47	86.541	86.582	86.738	86.729	86.748	86.839	86.857	86.929	86.945	87.035	87.122	87.138	87.155	87.239	87.4	87.525	87.489	87.574	87.616	87.797	87.854	87.957	87.987	88.108
1829	Europe and Northern America	79.16	79.211	79.325	79.422	79.507	79.592	79.696	79.819	79.944	80.066	80.176	80.314	80.427	80.539	80.64	80.761	80.898	80.979	81.123	81.259	81.369	81.484	81.59	81.737	81.864	81.958	82.078	82.224	82.34	82.448	82.539	82.704	82.823	82.908	83.024	83.102	83.276	83.354	83.493	83.578	83.711	83.856	83.972	84.067	84.184	84.313	84.382	84.561	84.622	84.731	84.861	84.947	85.054	85.217	85.29	85.399	85.528	85.639	85.725	85.887	85.993	86.028	86.166	86.25	86.348	86.454	86.562	86.667	86.764	86.862	87	87.072	87.163	87.247	87.342	87.454	87.614
5502	Europe, Northern America, Australia, and New Zealand	79.268	79.321	79.414	79.524	79.616	79.691	79.792	79.92	80.035	80.138	80.254	80.394	80.503	80.612	80.712	80.833	80.975	81.053	81.202	81.326	81.434	81.561	81.683	81.839	81.966	82.05	82.218	82.313	82.416	82.561	82.655	82.81	82.928	82.989	83.126	83.222	83.388	83.485	83.618	83.734	83.856	84.004	84.122	84.213	84.342	84.477	84.536	84.684	84.805	84.906	85.009	85.124	85.212	85.369	85.46	85.562	85.696	85.782	85.876	86.005	86.088	86.159	86.252	86.38	86.463	86.596	86.699	86.809	86.892	86.998	87.102	87.179	87.286	87.367	87.468	87.628	87.692
