country_code	country	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
900	World	70.293	70.336	70.502	70.58	70.604	70.672	70.742	70.871	71.007	71.109	71.207	71.254	71.4	71.447	71.587	71.686	71.817	71.88	71.994	72.07	72.177	72.288	72.35	72.393	72.476	72.568	72.728	72.789	72.878	72.962	72.995	73.138	73.218	73.303	73.352	73.475	73.646	73.672	73.868	73.937	73.971	74.069	74.216	74.266	74.344	74.44	74.493	74.579	74.656	74.744	74.796	74.897	74.975	75.043	75.103	75.227	75.319	75.398	75.5	75.527	75.601	75.713	75.835	75.876	75.888	75.996	76.107	76.161	76.21	76.332	76.385	76.396	76.517	76.6	76.692	76.67	76.805
1834	Sub-Saharan Africa	59.792	59.758	59.799	59.844	59.961	60.036	60.165	60.221	60.256	60.377	60.504	60.557	60.649	60.74	60.818	60.919	61.038	61.123	61.289	61.383	61.548	61.617	61.74	61.776	61.842	61.847	61.932	62.15	62.234	62.268	62.429	62.52	62.607	62.699	62.786	62.853	62.98	63.08	63.241	63.332	63.516	63.578	63.629	63.755	63.792	63.889	64.08	64.094	64.185	64.297	64.444	64.448	64.629	64.752	64.783	64.959	65.016	64.999	65.144	65.303	65.354	65.532	65.632	65.671	65.749	65.888	66.069	66.207	66.224	66.456	66.566	66.513	66.552	66.708	66.858	66.99	67.093
1833	Northern Africa and Western Asia	71.102	71.202	71.382	71.368	71.461	71.544	71.628	71.696	71.75	71.802	71.921	72.041	72.141	72.265	72.308	72.46	72.595	72.672	72.756	72.854	72.974	73.079	73.151	73.266	73.34	73.466	73.55	73.721	73.701	73.884	73.891	74.037	74.198	74.282	74.405	74.501	74.526	74.596	74.627	74.777	74.788	74.853	74.981	75.126	75.306	75.412	75.479	75.583	75.708	75.803	75.919	75.978	76.091	76.183	76.198	76.32	76.368	76.473	76.581	76.638	76.726	76.862	76.96	76.996	77.116	77.197	77.201	77.251	77.317	77.349	77.573	77.783	77.801	77.876	77.895	77.952	78.106
1831	Central and Southern Asia	69.365	69.152	68.997	68.917	68.979	69.026	68.978	69.063	69.159	69.195	69.18	69.185	69.228	69.326	69.429	69.584	69.587	69.69	69.777	69.673	69.756	69.749	69.867	70.027	70.116	70.241	70.34	70.434	70.657	70.692	70.79	70.783	70.911	71.022	71.218	71.248	71.541	71.376	71.574	71.516	71.694	71.915	72.067	71.989	72.216	72.31	72.375	72.484	72.501	72.812	72.793	72.822	72.935	72.932	73.188	73.182	73.432	73.532	73.534	73.44	73.612	73.702	74.018	74.104	74.347	74.325	74.39	74.464	74.569	74.744	74.686	74.715	75.01	75.194	75.356	75.561	75.714
1832	Eastern and South-Eastern Asia	73.093	73.066	73.399	73.409	73.475	73.398	73.46	73.502	73.638	73.632	73.731	73.716	73.824	73.931	74.027	74.048	74.202	74.188	74.312	74.327	74.366	74.541	74.721	74.888	74.8	75.033	75.115	75.168	75.321	75.414	75.456	75.569	75.764	75.923	76.109	76.156	76.348	76.45	76.717	76.674	76.751	76.945	77.005	77.195	77.155	77.268	77.446	77.483	77.61	77.782	77.847	77.891	78.032	78.186	78.164	78.255	78.387	78.432	78.567	78.618	78.69	78.775	78.752	78.788	78.812	78.923	78.998	79.257	79.411	79.344	79.525	79.633	79.658	79.597	79.786	79.991	80.023
1830	Latin America and the Caribbean	72.454	72.428	72.513	72.55	72.63	72.691	72.767	72.815	72.898	73.019	73.122	73.278	73.421	73.501	73.625	73.721	73.8	73.906	74.105	74.069	74.252	74.33	74.538	74.639	74.693	74.878	75.056	75.221	75.361	75.437	75.514	75.689	75.832	76.062	76.247	76.391	76.501	76.611	76.758	76.828	76.964	77.174	77.274	77.376	77.553	77.594	77.791	77.889	78.005	78.159	78.379	78.519	78.67	78.789	78.864	78.976	79.02	79.123	79.273	79.409	79.556	79.649	79.726	79.802	79.919	80.016	80.266	80.355	80.389	80.464	80.526	80.66	80.82	80.911	81.084	81.325	81.564
1835	Oceania (excluding Australia and New Zealand)	64.266	63.861	63.711	63.479	63.351	63.293	63.132	63.045	62.805	62.874	62.576	62.58	62.419	62.461	62.503	62.439	62.305	62.155	62.178	62.114	62.15	62.139	61.854	61.828	61.831	61.753	61.828	61.876	61.669	61.763	61.729	61.675	61.937	61.813	61.764	61.732	61.898	61.81	61.765	61.9	61.834	61.726	61.942	61.98	62.027	62.055	62.002	62.088	62.046	62.226	62.14	62.148	62.314	62.173	62.201	62.4	62.096	62.35	62.405	62.518	62.361	62.484	62.559	62.473	62.371	62.42	62.409	62.522	62.383	62.615	62.755	62.596	62.443	62.684	62.384	62.456	62.35
1836	Australia/New Zealand	81.169	81.041	80.993	80.985	80.872	80.891	80.891	80.887	80.931	80.937	80.968	80.969	81.018	81.034	81.014	81.097	80.985	81.102	81.117	81.013	81.173	81.217	81.23	81.365	81.35	81.369	81.484	81.584	81.57	81.676	81.57	81.681	81.625	81.585	81.742	81.736	81.787	81.917	81.816	81.923	81.83	81.897	82.096	81.971	82.126	81.985	82.021	82.084	82.079	82.034	82.1	82.136	82.246	82.292	82.214	82.475	82.639	82.453	82.675	82.8	82.832	82.85	82.765	83.035	83.054	83.071	83.034	82.997	83.07	83.047	83.142	83.109	83.18	83.26	83.333	83.306	83.326
1829	Europe and Northern America	75.937	75.948	76.028	76.11	76.198	76.256	76.325	76.404	76.551	76.71	76.762	76.961	77.006	77.124	77.221	77.33	77.483	77.611	77.753	77.923	78.011	78.153	78.209	78.337	78.485	78.611	78.747	78.835	78.999	79.118	79.108	79.364	79.463	79.624	79.698	79.804	79.974	80.011	80.076	80.207	80.345	80.471	80.64	80.708	80.799	80.816	81.01	81.055	81.185	81.333	81.44	81.526	81.631	81.642	81.779	81.873	81.935	82.118	82.116	82.34	82.51	82.575	82.752	82.832	82.855	83.029	83.151	83.368	83.443	83.365	83.52	83.499	83.616	83.811	83.904	83.989	84.083
5502	Europe, Northern America, Australia, and New Zealand	76.086	76.1	76.166	76.248	76.339	76.376	76.446	76.553	76.686	76.801	76.887	77.063	77.117	77.265	77.371	77.45	77.617	77.769	77.844	78.048	78.124	78.251	78.348	78.511	78.653	78.737	78.902	78.998	79.146	79.261	79.327	79.47	79.618	79.764	79.832	79.932	80.124	80.13	80.262	80.353	80.559	80.67	80.721	80.885	81.004	81.039	81.265	81.306	81.436	81.552	81.635	81.73	81.939	81.894	82.035	82.066	82.128	82.345	82.378	82.562	82.702	82.821	82.965	83.06	83.045	83.243	83.4	83.53	83.599	83.618	83.701	83.683	83.751	84.042	84.025	84.1	84.263
