country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	last.observed
901	More developed regions	60.4793	60.6478	61.8517	62.4281	63.2313	63.864	64.5675	64.5725	65.4984	65.6751	65.9088	66.328	66.2719	66.446	66.9163	66.8953	67.0175	67.137	66.9238	66.7881	67.0595	67.3097	67.4885	67.6344	67.8683	67.929	68.061	68.2571	68.3373	68.4971	68.5335	68.8147	69.1836	69.2362	69.4062	69.6493	70.1906	70.4435	70.4875	70.5642	70.5396	70.5593	70.3016	69.778	69.7796	69.9148	70.5743	71.202	71.4609	71.2795	71.432	71.6391	71.7109	71.8113	72.2552	72.3563	72.9554	73.3476	73.6502	74.1362	74.3291	74.8354	75.0991	75.3901	75.6061	75.7223	76.001	76.2248	76.3124	76.4952	75.2846	74.7606	75.6391	76.7211	2023
902	Less developed regions	39.6672	40.696	41.9952	42.7151	43.6139	44.1415	44.6758	45.1146	45.5198	43.096	41.0372	43.7851	47.3155	47.9655	48.5281	48.1712	48.9954	49.5767	50.3627	50.9122	51.2495	50.483	52.2903	52.856	53.2089	53.4286	53.8517	54.4422	54.8361	55.56	55.9679	56.369	56.7709	57.0277	57.407	57.8091	58.3062	58.7683	59.0204	59.5012	59.7474	59.9166	60.2326	60.5536	60.3522	61.1066	61.3802	61.6891	61.8809	62.291	62.7299	63.0659	63.4235	63.7874	64.0555	64.4548	64.8396	65.2317	65.4923	65.7814	66.272	66.514	66.9489	67.261	67.5022	67.748	67.9837	68.1358	68.5444	68.7723	68.0728	67.0693	68.9154	69.3131	2023
941	Least developed countries	35.2824	35.7627	36.2678	36.72	37.2192	37.6881	38.1	37.9963	38.361	39.3715	39.7361	40.1255	40.5741	40.7387	41.317	41.4308	41.7843	42.3683	42.7219	43.0452	41.981	35.374	43.2736	43.9542	43.9955	42.35	43.1708	43.6339	43.873	45.9196	46.4109	46.6888	46.8473	46.063	45.8724	46.3011	47.1815	47.9634	48.1367	48.99	49.0291	48.773	49.2119	49.9223	47.4832	51.0516	51.293	51.7512	51.4959	52.4116	53.4988	54.0553	54.5718	55.2186	55.7264	56.3048	56.9996	57.5689	57.8525	57.7469	58.8309	59.0746	59.9461	60.4052	60.4614	60.7827	61.1487	61.3633	62.0848	62.3462	62.1922	61.658	62.8511	64.0735	2023
934	Less developed regions, excluding least developed countries	40.3634	41.4607	42.8626	43.6128	44.5641	45.0957	45.6501	46.1701	46.5869	43.6543	41.2654	44.3754	48.3854	49.0835	49.629	49.1936	50.0993	50.6918	51.5516	52.1447	52.7266	53.1788	53.7403	54.305	54.7423	55.3176	55.69	56.33	56.7711	57.2829	57.6898	58.1119	58.5477	59.0304	59.5152	59.9161	60.3296	60.7103	61.0042	61.3966	61.6829	61.9798	62.2873	62.5505	62.7903	63.049	63.3523	63.6523	63.9509	64.2628	64.589	64.885	65.2151	65.5319	65.7537	66.1184	66.4431	66.7961	67.0539	67.4126	67.7812	68.046	68.365	68.6484	68.9443	69.1909	69.4153	69.5821	69.9252	70.1701	69.3742	68.3326	70.339	70.5517	2023
948	Less developed regions, excluding China	38.7085	39.8333	41.3367	42.0485	42.9913	43.6388	44.181	44.5578	45.0195	45.7025	46.1032	46.5052	46.9764	47.3585	47.7729	46.9236	47.7989	48.341	49.072	49.4859	49.5818	48.1471	50.41	50.9435	51.2813	51.455	52.0105	52.5401	52.9223	53.7293	54.1038	54.4573	54.7945	55.0413	55.3938	55.7739	56.266	56.7014	56.9296	57.4249	57.6227	57.7969	58.1125	58.4606	58.1226	59.0142	59.2583	59.566	59.727	60.1574	60.6323	60.9793	61.3535	61.7365	61.993	62.42	62.8225	63.1993	63.5286	63.7783	64.2946	64.5912	65.0406	65.3885	65.6412	65.9215	66.1691	66.4386	66.8179	67.0586	66.1418	64.8081	67.36	68.013	2023
1636	Land-locked Developing Countries (LLDC)	37.0472	37.4712	37.8848	38.3	38.6818	39.0777	39.4779	38.6915	39.0214	40.5403	40.9527	41.4019	41.7901	41.9514	42.5468	42.5662	42.2515	42.9644	43.217	43.371	43.622	43.9398	43.3913	44.355	44.3644	44.6099	45.314	45.5948	45.651	45.9619	46.4104	46.8359	46.9186	45.6435	45.3773	46.1158	47.1966	48.3618	48.1439	49.4559	49.2378	49.6423	49.1452	49.1615	44.3586	50.1996	50.3494	50.5951	50.0808	51.3973	52.171	52.6692	53.235	53.9485	54.5992	55.1748	55.8157	56.4876	57.2346	56.2022	58.5368	59.2057	59.8136	60.2628	60.0491	60.4183	60.719	60.8635	61.931	61.9246	61.649	60.9836	62.157	63.8918	2023
2087	LLDC: Africa	34.3959	34.7823	35.1251	35.5014	35.8641	36.2219	36.5725	34.9774	35.1357	37.3918	37.7619	38.2105	38.5588	38.627	39.3663	39.1615	38.4048	39.3906	39.6157	39.6801	39.8868	40.204	39.0553	40.432	40.1889	40.3597	41.2386	41.4447	41.5257	42.1002	42.4754	42.851	43.1201	40.8165	41.0287	41.8587	42.2572	43.7599	43.1067	44.6993	44.3333	44.9893	44.5516	44.2686	37.0871	45.519	45.7124	45.9849	45.2149	46.8883	47.9821	48.5519	49.2698	50.1128	50.9401	51.6804	52.488	53.3409	54.1722	52.2874	55.6672	56.4729	57.1962	57.6854	57.2158	57.7209	57.9727	58.2497	59.7999	59.658	60.3231	59.5997	59.6047	61.9282	2023
2088	LLDC: Asia	39.7681	40.2385	40.6428	41.0277	41.3674	41.8173	42.225	42.6702	43.1491	43.5783	44.0289	44.4782	44.9677	45.2402	45.6665	46.0186	46.3785	46.7306	47.0674	47.4206	47.785	48.1581	48.5342	48.92	49.3754	49.7455	50.1495	50.5741	50.5184	50.4139	51.0283	51.6301	51.5589	52.2125	51.0063	51.616	54.0566	54.5538	55.429	56.2304	56.3156	56.411	55.9198	56.519	56.5755	57.1326	57.3218	57.6728	57.7695	58.5327	58.8403	59.3557	59.743	60.2629	60.6506	61.0137	61.4002	61.809	62.494	63.0437	63.5145	64.0103	64.4482	64.8685	65.1819	65.328	65.7902	65.7246	65.8749	66.1829	64.8955	64.6026	67.4118	67.8935	2023
2089	LLDC: Europe	50.3005	50.07	51.7208	52.543	53.5929	53.7909	55.3163	54.7913	56.6909	56.5965	57.2886	57.8346	57.3521	58.0951	58.3141	58.7652	59.3001	59.4636	59.9404	59.8441	60.346	60.568	60.9246	61.3262	61.6142	61.9142	62.2348	62.5663	63.0241	63.1483	63.3852	63.6619	64.0259	64.1201	64.3967	64.7461	65.2485	65.657	65.788	65.9225	65.7041	65.4569	64.5062	64.663	64.3322	64.4244	64.4612	64.6682	64.9356	65.2672	65.6493	65.7838	65.8488	66.0174	66.2513	66.423	66.6149	66.8143	67.2352	67.4725	68.0123	68.2595	68.3955	68.5014	68.4571	68.3544	68.3478	68.6963	68.8174	68.8053	67.8968	67.0535	69.4135	69.6425	2023
2090	LLDC: Latin America	43.7505	43.994	44.0093	44.506	44.7324	44.9848	45.2351	45.4343	45.7204	46.0013	46.3104	46.6142	47.0064	47.3326	47.6671	48.0412	48.364	48.7413	49.0986	49.4461	49.7514	50.0946	50.4717	50.8466	51.2916	51.7866	52.3567	52.7454	53.2284	53.7347	54.2211	54.6899	55.0512	55.3994	55.883	56.3301	56.7814	57.326	57.8182	58.2258	58.782	59.2895	59.6527	60.1972	60.6372	61.0126	61.4358	61.8216	62.1843	62.5007	62.817	63.1352	63.4886	63.7903	64.1023	64.3968	64.7181	65.0041	65.3159	65.6248	65.9198	66.1801	66.4682	66.61	66.7574	66.9185	67.0378	67.075	67.2496	67.3329	62.6733	60.6537	66.406	67.7899	2023
1637	Small Island Developing States (SIDS)	47.0248	47.2563	48.3625	49.1169	49.8408	50.5931	51.1578	51.7492	52.2643	52.8426	53.4027	53.8776	54.3845	54.3592	55.1146	55.1546	56.1094	56.5217	56.8725	57.2578	57.6619	58.052	58.3986	58.712	59.0943	58.5492	58.8981	59.1323	59.1798	59.4275	59.9959	60.3218	60.7285	61.023	61.3747	61.5363	61.766	62.0362	62.2892	62.9306	63.1659	63.3174	63.5048	63.6319	63.8159	64.037	64.3285	64.6266	64.6458	64.9583	65.739	66.0318	66.3453	66.6308	66.46	66.9218	67.1296	67.3342	67.575	67.7935	64.8427	68.2329	68.5242	68.7552	68.8095	68.9133	68.8543	68.9581	69.1634	69.1921	68.7056	66.9323	69.0886	69.7443	2023
2091	SIDS Caribbean	49.0802	49.6764	50.3903	51.2156	51.8862	52.584	53.0819	53.6356	54.115	54.6981	55.2636	55.7122	56.2617	56.2171	57.1096	56.9134	58.0707	58.4788	58.7737	59.1273	59.478	59.875	60.1702	60.4263	60.7443	61.0428	61.31	61.6027	61.7339	61.8808	62.1745	62.4436	62.8249	63.0939	63.3707	63.4655	63.6936	63.8745	64.0914	64.2664	64.4715	64.5848	64.7199	64.8075	64.9907	65.2693	65.5758	65.9364	66.0821	66.462	66.7144	67.0394	67.4315	67.7469	67.3724	67.9761	68.1277	68.2863	68.4717	68.6424	63.8649	68.9534	69.2955	69.483	69.4659	69.5136	69.2957	69.3524	69.5718	69.5113	68.9529	66.7197	69.4062	69.9418	2023
2092	SIDS Pacific	38.5633	37.1098	39.9478	40.5796	41.2372	41.9173	42.474	43.1988	43.8417	44.3657	44.9719	45.547	45.9457	46.7157	47.2237	47.9488	48.4211	49.016	49.5831	50.1264	50.6619	51.0906	51.6391	52.105	52.1556	48.0827	49.0324	49.2151	49.1095	49.7396	51.458	51.9414	52.3884	52.7817	53.4425	53.7654	54.0157	54.4954	54.7744	57.782	57.9553	58.156	58.5079	58.7924	59.1211	59.2164	59.4329	59.6976	59.2976	59.1874	61.4224	61.5055	61.4921	61.6688	61.8147	61.9485	62.1246	62.3165	62.5586	62.6933	62.9577	63.1493	63.1734	63.448	63.5803	63.7471	63.9907	64.1761	64.3583	64.5077	64.1702	63.4512	64.6283	65.3323	2023
2093	SIDS Atlantic, Indian Ocean and South China Sea (AIS)	44.6914	45.2701	46.1242	46.6716	47.7898	48.9569	49.9331	50.6026	51.185	51.8319	52.3291	52.8472	53.2758	52.4024	52.7065	53.1405	53.6168	53.8477	54.2158	54.562	55.1012	55.4055	55.7548	56.1589	57.2856	57.1719	57.1284	57.181	57.1525	57.448	57.8	58.2495	58.7498	59.0684	59.3728	59.7179	59.9424	60.4272	60.9046	61.082	61.5994	61.9748	62.3041	62.5612	62.6584	62.8748	63.2382	63.3051	63.4416	64.0163	65.0261	65.4672	65.9109	66.2559	66.6556	67.0405	67.6615	68.1745	68.663	69.2943	69.8002	70.321	70.7998	71.2076	71.5798	71.8768	72.1842	72.5436	72.7589	73.0716	72.8133	72.3754	72.6692	73.7441	2023
5503	High-and-upper-middle-income countries	48.439	49.2232	50.4238	51.0921	51.9292	52.3865	52.9867	53.3131	53.9072	50.1172	47.1001	51.085	55.6638	56.0262	56.5404	56.2212	57.1124	57.7892	58.0887	58.4612	58.9997	59.6412	60.1459	60.6287	61.0856	61.4909	61.7799	62.4249	62.7959	63.2071	63.4586	63.8856	64.3152	64.6664	65.0379	65.359	65.8371	66.1565	66.3404	66.62	66.8104	67.1128	67.3131	67.3233	67.5169	67.8316	68.3355	68.803	69.1194	69.266	69.5585	69.8737	70.0999	70.3213	70.5799	70.9476	71.3652	71.7513	71.9767	72.411	72.6825	72.9893	73.2863	73.563	73.8017	73.9795	74.1479	74.2544	74.5718	74.7863	73.8467	73.3814	74.4116	74.8586	2023
5504	Low-and-Lower-middle-income countries	38.352	39.2753	40.487	41.0925	41.9597	42.5876	43.0683	43.3613	43.8169	44.49	44.8098	45.1503	45.5701	45.914	46.3042	45.8819	46.2094	46.4781	47.3189	47.7115	47.7114	45.61	48.4229	48.9865	49.3146	49.364	49.964	50.4898	50.8475	51.7701	52.233	52.5466	52.8692	53.0023	53.3025	53.7049	54.2205	54.7019	54.9561	55.4584	55.6061	55.7031	55.9824	56.3083	55.7533	56.8309	57.0589	57.3803	57.5345	58.0403	58.5733	58.9532	59.3567	59.8067	60.1628	60.5077	60.9636	61.3702	61.7023	61.9291	62.5357	62.8462	63.3101	63.6675	63.9177	64.2202	64.5642	64.8268	65.222	65.4866	64.8697	63.4669	66.0421	66.6316	2023
1503	High-income countries	58.5073	59.6466	61.8115	62.5248	63.569	63.9757	64.0931	64.1627	64.9013	65.1392	65.2973	65.7092	65.6959	65.8266	66.2596	66.3256	66.478	66.8894	66.7283	66.7439	67.1166	67.4292	67.6465	67.8334	68.1757	68.4228	68.685	69.0132	69.1582	69.4786	69.5339	69.9235	70.2788	70.3686	70.7162	70.7897	71.0484	71.3353	71.4846	71.7053	71.8464	72.0284	72.2989	72.3909	72.6874	72.8316	73.2377	73.6362	73.874	74.1078	74.4862	74.7876	74.9755	75.1352	75.5984	75.705	76.0716	76.2942	76.5173	76.8378	77.0884	77.2996	77.4879	77.7138	77.938	77.8999	78.0666	78.1271	78.2615	78.4692	77.4385	77.1644	77.6641	78.8437	2023
1859	Low-and-middle-income countries	40.832	41.6499	42.7115	43.3814	44.221	44.7809	45.4074	45.8025	46.2544	43.8444	41.8187	44.5307	47.9632	48.5882	49.1301	48.7233	49.5061	49.9895	50.7382	51.2197	51.5197	50.7695	52.5164	53.0606	53.3886	53.5577	53.9433	54.4895	54.8555	55.5148	55.9054	56.277	56.6874	56.9325	57.2655	57.7071	58.2924	58.744	58.9578	59.3859	59.5685	59.6842	59.8474	59.9627	59.6875	60.421	60.7672	61.1372	61.3451	61.6511	62.036	62.3593	62.6775	63.0337	63.3225	63.7179	64.1756	64.6129	64.9006	65.2322	65.709	66.0231	66.4765	66.8057	67.0514	67.3196	67.5864	67.7716	68.1584	68.3835	67.6434	66.6132	68.5191	68.9194	2023
1517	Middle-income countries	41.9619	42.6035	43.3896	44.0071	44.8128	45.3785	46.0213	46.4993	46.9618	44.2485	42.0499	44.9555	48.6418	49.2945	49.835	49.3819	50.2374	50.7043	51.4883	51.9905	52.2907	51.4518	53.3956	53.9217	54.2886	54.4645	54.8352	55.4172	55.8263	56.5291	56.9389	57.3305	57.7849	58.2096	58.6286	59.059	59.576	59.9382	60.1944	60.533	60.7504	60.9195	61.1127	61.1533	61.3072	61.6297	62.0187	62.3962	62.7153	62.9308	63.2313	63.5379	63.8494	64.1568	64.4307	64.8169	65.2421	65.6589	65.913	66.3792	66.7026	67.1017	67.4879	67.8042	68.1051	68.395	68.661	68.8783	69.1963	69.4331	68.602	67.5479	69.6195	69.8549	2023
1502	Upper-middle-income countries	43.3357	44.0238	44.8897	45.5907	46.3879	46.8985	47.6883	48.1745	48.6642	43.5626	39.6266	44.3643	50.6843	51.3645	51.9528	51.5424	52.8022	53.5632	54.182	54.754	55.369	56.1554	56.8042	57.4291	57.8958	58.3534	58.6537	59.3813	59.8618	60.2992	60.6611	61.1128	61.5957	62.08	62.4638	62.9396	63.546	63.887	64.091	64.3996	64.6161	64.9324	65.0694	65.03	65.1525	65.5586	66.1034	66.589	66.9347	67.0357	67.2669	67.5686	67.8059	68.0503	68.2142	68.6812	69.1	69.5476	69.7707	70.2384	70.5234	70.8641	71.2167	71.5114	71.7502	72.0216	72.1839	72.3099	72.7046	72.9177	72.0392	71.4946	72.7482	72.866	2023
1501	Lower-middle-income countries	40.4527	41.0116	41.6369	42.1182	42.9175	43.5701	44.0552	44.5151	44.985	45.5048	45.8108	46.1572	46.5948	46.9749	47.3478	46.8258	47.2235	47.407	48.3392	48.7548	48.6973	46.1667	49.5648	50.0796	50.4641	50.4774	51.0639	51.6298	52.0505	53.0896	53.5892	53.9257	54.3237	54.7532	55.2165	55.5807	55.9528	56.2821	56.5952	56.9498	57.1527	57.3053	57.6336	57.8286	58.0686	58.3408	58.6064	58.9123	59.2464	59.612	59.9953	60.3454	60.7439	61.1127	61.4522	61.7638	62.1592	62.5224	62.8006	63.2441	63.5975	64.0367	64.4047	64.7438	65.0819	65.4195	65.7698	66.0865	66.3627	66.6398	65.8729	64.3446	67.2984	67.6479	2023
1500	Low-income countries	28.0633	30.2037	33.9549	35.1285	36.3007	36.7505	37.1738	36.5686	36.927	38.3797	38.7705	39.0804	39.4056	39.564	40.0604	40.2079	40.1855	40.9415	41.3209	41.6206	41.9569	42.3393	41.895	42.7223	42.7899	43.0527	43.7112	44.0376	44.0692	44.4187	44.6957	44.854	44.733	43.4861	42.984	43.5995	44.823	46.0376	46.1557	47.3731	47.3016	47.2315	47.3402	48.3813	44.0076	49.1558	49.279	49.748	49.0645	50.2486	51.615	52.1495	52.6014	53.5047	53.9792	54.525	55.3308	55.9908	56.6063	55.8212	57.707	57.5673	58.3718	58.8178	58.727	58.9007	59.2687	59.3631	60.2816	60.5702	60.7509	60.3143	60.9691	62.5793	2023
1518	No income group available	48.9861	49.8397	50.5618	51.3114	52.0256	52.7052	53.4648	54.1996	54.9573	55.7062	56.4114	57.1862	57.6584	58.5924	59.252	60.0382	60.9128	61.668	61.9361	62.0504	62.7844	63.1095	63.4084	63.5048	63.9218	64.1107	64.7775	65.0174	65.213	65.1336	64.9932	65.6658	65.8913	66.507	66.7714	67.1434	67.7154	67.7788	67.8689	67.7382	68.2244	68.1576	68.0128	68.0853	68.0099	68.551	68.7935	69.4673	69.1517	68.7993	68.6738	66.9713	68.9383	68.1434	68.9493	69.3137	68.9545	69.231	68.2398	68.5211	69.0348	68.6978	68.8154	68.9293	68.6184	68.8713	67.5954	67.8108	68.9195	69.0471	68.5027	67.753	68.8358	68.7718	2023
903	Africa	35.6394	36.1628	36.6342	37.104	37.3664	37.7971	38.2069	38.104	38.4681	39.3748	39.4724	39.8032	40.4086	40.9263	41.2845	41.5174	41.6374	41.8024	42.3332	42.577	43.1509	43.5865	43.6131	44.2627	44.5922	44.9736	45.7699	46.2479	46.5769	47.1089	47.5424	47.9405	48.3048	47.6838	47.8296	48.2646	48.759	49.3439	49.3208	49.9402	49.8699	49.8092	49.7742	50.1118	47.9606	50.7216	50.7687	51.0182	50.7996	51.4714	52.279	52.6774	53.0786	53.5522	54.0433	54.5124	55.1107	55.6795	56.209	56.0883	57.229	57.3853	58.1891	58.586	58.7056	59.0752	59.4024	59.6689	60.3116	60.5292	60.246	59.8643	60.8156	61.8122	2023
910	Eastern Africa	36.2636	36.7477	37.1235	37.5586	37.9832	38.4137	38.8226	37.5293	37.8089	40.026	40.463	40.9757	41.4003	41.5451	42.2487	42.1714	41.5633	42.4819	42.7498	42.881	43.1232	43.522	42.4312	43.677	43.4224	43.6203	44.3979	44.5944	44.611	45.0843	45.4016	45.4973	45.6493	43.6312	43.3542	44.0311	44.5308	46.0061	45.3054	46.7275	46.4729	45.7791	45.5123	46.4287	40.3688	47.5334	47.7784	48.0536	47.4643	48.8807	50.1027	50.7384	51.4428	52.2625	53.0542	53.7557	54.5028	55.2067	55.9333	56.6707	57.2204	56.8737	58.478	59.1635	59.0797	59.2864	59.532	59.7843	61.0016	61.6064	61.3672	60.8553	62.1853	62.855	2023
