country_code	country	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
900	World	2.18330209315669	2.13707767056016	2.07511948778384	2.02770185772929	2.00426732598006	1.98344948886761	1.95395492783782	1.92057551495804	1.88597836512884	1.85118941219067	1.82289822821834	1.79850683477926	1.77471321388007	1.75271263850528	1.72782717952936	1.70582636258498
1834	Sub-Saharan Africa	4.07957436003344	3.81369069503034	3.44290668880039	3.13457905569046	2.89078280356112	2.6967191413635	2.53369981216019	2.40478597929963	2.29920015237554	2.19781451307742	2.11028665479176	2.0374992109716	1.98005075566509	1.9250963307187	1.86362203972291	1.82867273410025
1833	Northern Africa and Western Asia	2.57088955507168	2.46817645379939	2.318249404246	2.20403370466863	2.11453584766116	2.03557351118515	1.97422298991981	1.92027478790799	1.86499231587015	1.81624100219363	1.78206549338841	1.74196904763333	1.71799166475866	1.69169571173029	1.67191707195844	1.6484125377498
1831	Central and Southern Asia	2.06322895422373	1.95592550216487	1.84940374867001	1.77869284979278	1.73103108051162	1.70375534984641	1.68317271973921	1.65228320520333	1.62639956018253	1.60241314411269	1.58631464725927	1.57121922481862	1.56240474548264	1.55075494651967	1.52422613829505	1.51459659549354
1832	Eastern and South-Eastern Asia	1.24366646227727	1.23450082547686	1.22690959214747	1.22149944992562	1.23664770041961	1.26173423758967	1.27905996013094	1.29233445715435	1.29649801873391	1.29813467553872	1.29952331718656	1.31374386070908	1.33009787905928	1.34494053561981	1.35010681216137	1.34739186907969
1830	Latin America and the Caribbean	1.7049597900992	1.64694553521252	1.59824827042214	1.57137549775736	1.54838835124455	1.53240025914005	1.52410150578913	1.51951919716116	1.50930649797188	1.5010184412118	1.5030102855524	1.5002990318174	1.49810205403707	1.49691404185755	1.49002095910892	1.48610754965258
1835	Oceania (excluding Australia and New Zealand)	2.52451228764657	2.37393555672475	2.20330206010305	2.07521406642889	1.96711549540567	1.90315821987179	1.84615758037102	1.81117488677046	1.77170056930299	1.7331390889245	1.69276680145862	1.65101192550252	1.62762327638623	1.60493664755245	1.58613223762485	1.56569063613164
1836	Australia/New Zealand	1.55097567041962	1.51122027014735	1.47845052534278	1.44558828153933	1.42287930066702	1.40079743963029	1.38069906874095	1.36931723884063	1.35270067364161	1.34870491247402	1.32851429977386	1.32481663135065	1.31532536785761	1.31059625440847	1.31230109342282	1.30779958069072
1829	Europe and Northern America	1.43433291928922	1.42809993609683	1.42549973950079	1.42600099661983	1.42250459674372	1.42199313510102	1.4219999660393	1.42150097425522	1.42041019605117	1.41359828122496	1.41489390492184	1.4145918322139	1.41260639066225	1.41539166463804	1.42099465719022	1.41810403104771
5502	Europe, Northern America, Australia, and New Zealand	1.43666581471302	1.43159983021685	1.43009964498352	1.43000089002721	1.42650537563584	1.42589291662472	1.4288002360916	1.4300994872072	1.43360008533716	1.43009844922165	1.43308844779202	1.43549464951341	1.43829867767131	1.44469189320301	1.44879468512892	1.44960177403426
901	More developed regions	1.42099998026128	1.41789953472421	1.41949942283784	1.42029902729654	1.41770511358514	1.41799158407769	1.42119677250212	1.41890071257561	1.42100434779987	1.41680612163244	1.41879290239186	1.42119605502331	1.42200052546519	1.42599827916492	1.42899720982324	1.42439796988958
902	Less developed regions	2.28195482205832	2.22779163373808	2.15444654533707	2.09524634813331	2.06094358969861	2.03672486517576	2.00012875623684	1.96376381691156	1.92346537262486	1.88758029702689	1.85269641528486	1.82500310478303	1.79911314538519	1.77361670226987	1.74613136962404	1.72073423464585
941	Least developed countries	3.75065585877212	3.5406578050128	3.25200106649143	3.00975729853837	2.80360985796807	2.63914870844297	2.5027863058485	2.38965248812016	2.28932536030509	2.19766967608916	2.107926197132	2.03548422937657	1.97479128485311	1.92279656659621	1.86804757776831	1.82638421324292
934	Less developed regions, excluding least developed countries	1.93030291822128	1.88092704966733	1.82468908167372	1.7808290385246	1.76489845610422	1.75858902262433	1.74019420788107	1.71491030703968	1.690411809703	1.674012730787	1.66201534708843	1.65210021436465	1.64741817176283	1.63314318120419	1.6220305476563	1.60375747218036
948	Less developed regions, excluding China	2.54757050733359	2.4581364038887	2.3496233001801	2.26316153744442	2.1946443358053	2.1323167316796	2.0793604125489	2.03180369992765	1.98451175594762	1.9415417646896	1.8964546176175	1.85827911724822	1.8283898618258	1.79810242949337	1.76781402954637	1.73981957849523
1636	Land-locked Developing Countries (LLDC)	3.63332302055074	3.40501893055742	3.10412792807184	2.86620035554402	2.67175305983995	2.51202492978275	2.37499230418696	2.25705605594073	2.14782189037964	2.05714469309027	1.98160302080504	1.91704576679648	1.85331479525628	1.80395066645458	1.76538193495923	1.73029943741881
2087	LLDC: Africa	4.00380312244657	3.69504562764221	3.29671292021503	2.97915482202377	2.74113521724528	2.56514358061315	2.42877722744327	2.31576630722332	2.21478735860414	2.13284612748771	2.06570216614951	2.00692576365066	1.95528930027772	1.90874760067831	1.87517883214096	1.84020071422412
2088	LLDC: Asia	2.90691015238458	2.74901840495572	2.54257794774625	2.37994210782198	2.26982880747863	2.16551415110532	2.0720577695025	1.999672562605	1.93389167530733	1.87125338914334	1.82433965981101	1.77749811382858	1.74738836686045	1.72623498624479	1.70313026868395	1.6796158283152
2089	LLDC: Europe	1.53735581895185	1.51130549997232	1.48004384290245	1.44588635828571	1.43336896509156	1.4224711661433	1.40886874253981	1.39876637954617	1.38697912397982	1.37694827503393	1.36485515426144	1.36920772465742	1.35596562092035	1.34799917118984	1.3398610423099	1.33031755602305
