country_code	country	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
5503	High-and-upper-middle-income countries	1105.7935	18741.939	250.3875	-1024.233	-1932.148	-2500.441	-2874.0145	-3907.1195	-4658.062	-5680.778	-5837.4945	-5947.441	-7224.786	-7611.253	-7184.5585	-8276.7245	-8474.3975
5504	Low-and-Lower-middle-income countries	-843.537	-25221.4805	-28190.084	-28195.117	-30357.5095	-31054.4775	-32708.631	-33725.8685	-34510.9275	-36389.4225	-37453.329	-38763.1435	-39355.5295	-40798.064	-42680.5685	-45237.8025	-47026.502
1503	High-income countries	788.6145	19887.947	5206.475	3490.5385	2450.973	1806.6825	1039.693	187.4125	-440.053	-472.022	-1101.3445	-1107.5995	-2111.965	-2305.387	-2487.4305	-3439.9795	-3725.67
1859	Low-and-middle-income countries	-526.358	-25495.669	-26701.1455	-25566.2225	-26485.5675	-26708.225	-27259.392	-28069.1305	-28856.418	-29427.9795	-29619.854	-30835.3255	-31774.59	-32928.636	-34027.566	-35932.225	-37752.56
1517	Middle-income countries	-708.538	-24640.0975	-28793.403	-29176.531	-29939.778	-30890.6965	-32114.289	-33494.6275	-34389.319	-35674.3335	-36771.997	-39341.6845	-41384.3235	-41754.6585	-43064.0135	-42716.549	-44311.3845
1502	Upper-middle-income countries	317.179	-3691.77	-11200.589	-11360.5085	-11493.7175	-11298.042	-11806.671	-12446.724	-12811.1495	-13254.0625	-13554.6095	-13759.8535	-14194.2735	-14091.9925	-14441.966	-15081.297	-15448.7235
1501	Lower-middle-income countries	-1025.7165	-23141.2665	-25339.282	-26263.3915	-27746.954	-29280.4445	-29808.823	-31397.617	-32022.4715	-33529.245	-34378.231	-35745.0195	-38400.3365	-38370.237	-39709.121	-40674.3825	-40867.859
1500	Low-income countries	182.1795	-5026.5325	-16882.891	-20009.7515	-21907.2095	-24110.976	-26373.8935	-28533.1425	-30249.145	-32883.052	-34992.053	-36352.6215	-40275.4855	-42235.541	-44228.7905	-47273.429	-48268.5645
1518	No income group available	-260.5025	-1377.7675	-2336.266	-2610.3885	-2556.4945	-2608.132	-2614.183	-2681.0175	-2759.5255	-2631.3805	-2673.1745	-2832.877	-2837.735	-2786.245	-2802.163	-3065.724	-3076.813
903	Africa	124.16	-5202.463	-16961.689	-19583.933	-21521.8515	-23176.4515	-25218.5745	-28324.136	-29289.5055	-31782.3755	-35412.519	-36808.5965	-38371.601	-40799.2835	-42990.739	-44139.002	-46249.7095
910	Eastern Africa	13.4995	-4108.3445	-13281.743	-15257.132	-16805.044	-18208.545	-20125.3475	-21813.986	-23285.496	-25780.8235	-28191.82	-29650.212	-31783.7525	-33305.7975	-35075.362	-35686.7605	-37824.992
108	Burundi	-5.0945	-929.972	-3277.585	-3760.796	-4035.822	-4441.926	-5092.594	-5460.376	-6006.303	-6502.881	-6858.564	-7140.2375	-7975.882	-8763.541	-9357.3055	-9367.258	-10077.3175
174	Comoros	-0.883	-15.301	-42.286	-53.415	-61.389	-65.1625	-68.3875	-75.0785	-83.622	-89.8045	-92.5855	-94.9835	-97.9725	-101.98	-109.717	-111.216	-112.439
262	Djibouti	0.65	-85.5185	-327.1385	-323.386	-372.569	-414.797	-471.4635	-515.1235	-546.7975	-625.8285	-674.0695	-766.6285	-803.8205	-868.4035	-939.732	-1050.8815	-1197.66
232	Eritrea	-7.4835	-325.266	-956.956	-1056.1135	-1165.7265	-1265.871	-1393.6695	-1495.466	-1575.77	-1749.8695	-1899.56	-2074.8005	-2134.964	-2250.058	-2371.937	-2482.8375	-2613.4575
231	Ethiopia	19.433	-2068.8265	-8028.5145	-8930.248	-9815.5675	-10682.253	-11816.1465	-13238.244	-13914.57	-15283.6795	-16923.3785	-17815.364	-19854.091	-20641.779	-22589.651	-24405.887	-24652.0805
404	Kenya	-8.5555	-294.108	-1226.4405	-1563.242	-1797.4195	-1965.446	-2051.207	-2268.8215	-2439.053	-2492.3135	-2620.1775	-2751.139	-2836.34	-2794.877	-2921.5625	-3073.8795	-3259.459
450	Madagascar	-0.74	-45.9	-135.8555	-186.853	-233.3545	-293.566	-341.569	-406.309	-460.427	-520.23	-564.579	-615.151	-686.7495	-724.5845	-775.2625	-844.6085	-917.261
454	Malawi	-1.3275	-540.5425	-2228.2235	-2560.303	-2837.5005	-3222.7775	-3393.809	-3725.9625	-3985.4605	-4463.1315	-4903.1705	-5070.0895	-5413.282	-6090.399	-6496.9165	-6648.524	-6989.532
480	Mauritius	-2.9475	-24.0395	-43.287	-44.525	-43.0585	-40.6955	-39.257	-36.218	-35.1665	-32.929	-31.352	-29.974	-27.6585	-26.6155	-25.6915	-23.5285	-22.018
175	Mayotte	0.613	-3.9385	-37.593	-47.4375	-55.292	-59.7765	-71.6785	-79.5295	-82.553	-96.0075	-107.304	-121.7055	-134.616	-153.912	-165.6225	-175.9715	-203.9905
508	Mozambique	-12.932	-1195.9785	-4495.661	-4833.163	-5693.4565	-6338.269	-6904.093	-7908.8705	-8360.8055	-9731.273	-10224.9015	-11425.609	-10965.6175	-12548.099	-13578.9835	-14910.1015	-15163.472
638	Réunion	1.136	-24.739	-62.04	-60.976	-60.1975	-60.0975	-62.385	-61.9005	-61.52	-61.8055	-61.045	-61.485	-61.59	-62.9905	-61.6225	-62.928	-62.941
646	Rwanda	-11.1255	-2012.9525	-6926.69	-7663.0675	-8254.4675	-9157.4695	-10107.6005	-10922.1945	-12050.5895	-12862.7465	-14049.9745	-14623.6535	-15791.938	-16179.0185	-17655.671	-17870.2855	-18677.8615
690	Seychelles	0.863	7.964	-1.8435	-8.544	-8.785	-8.1065	-8.34	-8.0695	-7.879	-8.281	-8.328	-8.3565	-8.6055	-8.462	-8.6355	-8.822	-8.944
706	Somalia	38.6295	-1182.005	-4677.836	-5269.418	-6107.9705	-6658.909	-7270.2165	-7772.749	-8200.005	-9145.378	-9556.952	-9995.146	-10566.841	-10874.776	-11053.3655	-11344.4685	-12063.5855
728	South Sudan	31.4675	-147.375	-2053.1105	-2289.0415	-2533.004	-2692.609	-2964.1105	-3190.9275	-3465.9945	-3859.7425	-4053.479	-4178.146	-4159.152	-4601.888	-5047.502	-5043.295	-5181.6025
800	Uganda	21.732	-755.94	-2394.418	-2617.3875	-2873.5085	-3078.767	-3228.7355	-3588.929	-3985.8	-4315.1745	-4452.6905	-4662.59	-5067.9625	-5151.51	-5359.5245	-5896.3265	-5930.8995
834	United Republic of Tanzania	-9.2935	-865.007	-2890.5325	-3295.928	-3703.4965	-4187.27	-4623.6265	-5077.286	-5454.206	-6132.447	-6704.5505	-7359.1485	-8260.144	-8652.925	-9215.166	-10185.5035	-10774.4245
894	Zambia	4.078	-51.5015	-442.5755	-665.47	-888.7785	-1077.9005	-1249.831	-1416.1105	-1621.136	-1682.265	-1767.684	-2001.4775	-2234.8085	-2334.169	-2657.6245	-2816.7285	-3123.319
716	Zimbabwe	-44.72	-878.789	-2054.51	-2163.1755	-2344.1765	-2543.1175	-2725.7925	-2960.259	-3187.412	-3354.4005	-3553.992	-3674.7715	-3868.766	-4100.569	-4334.632	-4354.4835	-4570.0075
911	Middle Africa	2.4645	-1358.637	-7505.093	-8100.4885	-9702.8815	-10648.9705	-12113.8915	-13495.95	-15035.522	-16834.9355	-18194.381	-19727.6935	-20345.298	-22975.1625	-25000.4325	-25431.346	-28625.8095
24	Angola	3.778	-228.6455	-1637.3775	-2374.778	-2926.6105	-3644.9085	-4239.004	-4785.691	-5432.1145	-6183.967	-6601.432	-7199.354	-7813.3875	-8467.4985	-9635.095	-10435.0715	-11976.399
120	Cameroon	-4.944	-263.4475	-901.149	-990.9445	-1118.591	-1233.849	-1332.1495	-1452.5945	-1595.814	-1741.4075	-1848.5595	-1979.371	-2212.1075	-2271.829	-2500.0465	-2634.504	-2749.851
140	Central African Republic	-12.3725	-247.3925	-592.179	-754.607	-862.2305	-1000.6715	-1075.4275	-1179.887	-1307.0805	-1446.618	-1595.747	-1788.443	-1967.03	-2035.569	-2183.738	-2277.297	-2535.8205
148	Chad	18.3025	124.443	-2642.2585	-2765.0995	-3212.7415	-3671.38	-4171.262	-4684.1175	-5059.39	-5693.092	-6309.7735	-6814.566	-7586.656	-8298.0465	-9704.259	-10411.5485	-11124.4505
178	Congo	-2.236	-118.697	-412.542	-465.036	-517.6295	-579.396	-637.184	-712.7765	-750.533	-821.71	-924.835	-975.6105	-1067.1405	-1129.7415	-1263.2695	-1322.8165	-1428.8395
180	Democratic Republic of the Congo	-0.8165	-1757.884	-6226.793	-7054.738	-8309.9165	-9086.7585	-10275.682	-11337.57	-12363.9815	-13961.442	-15218.181	-17033.1095	-17460.5635	-19703.693	-21619.7145	-21855.492	-25087.3455
226	Equatorial Guinea	0	-20.4165	-220.976	-303.9135	-329.1735	-357.8695	-412.721	-411.0985	-454.104	-526.292	-558.6155	-623.445	-695.5695	-790.694	-856.338	-1022.2785	-1121.7735
266	Gabon	0.753	-4.6935	-53.1715	-79.195	-99.3785	-118.8975	-138.158	-157.9235	-175.017	-192.3325	-208.2715	-229.2345	-245.2185	-252.529	-271.072	-286.4125	-310.113
678	Sao Tome and Principe	0	-4.72	-13.9775	-18.185	-21.7115	-24.064	-26.2555	-27.794	-28.83	-30.607	-31.792	-33.1365	-36.3575	-37.5005	-38.592	-41.3155	-45.5525
912	Northern Africa	-61.2875	-3140.796	-6560.5705	-7150.936	-7383.498	-7726.5975	-8042.239	-8524.9515	-9172.3015	-9292.988	-10100.3895	-10605.6635	-10706.286	-11372.7005	-11825.891	-12543.7465	-13041.4835
12	Algeria	-5.399	-619.56	-2470.898	-2593.0105	-2712.695	-2960.6075	-3057.4865	-3166.8055	-3175.532	-3385.323	-3286.382	-3380.527	-3518.5185	-3521.0285	-3478.8045	-3577.2605	-3612.7465
818	Egypt	3.008	-248.862	-1632.8635	-1742.079	-1856.912	-2078.824	-2089.5395	-2191.806	-2343.0685	-2397.102	-2471.0865	-2547.722	-2587.575	-2693.878	-2789.98	-2846.603	-2878.4575
434	Libya	-0.347	-316.0655	-1144.1275	-1199.6715	-1304.116	-1398.291	-1350.9315	-1386.451	-1519.6325	-1529.204	-1514.148	-1597.3845	-1652.812	-1683.2715	-1776.5315	-1816.5275	-1836.72
504	Morocco	-17.737	-319.8925	-832.53	-979.4815	-1050.9105	-1060.0185	-1073.623	-1084.542	-1100.843	-1174.6745	-1127.0895	-1104.2595	-1093.528	-1119.771	-1115.229	-1097.593	-1113.5365
729	Sudan	-32.9665	-2789.9285	-4711.526	-5156.0265	-5141.5635	-5327.916	-5615.699	-6108.9415	-6667.0955	-6673.3735	-7711.9995	-8138.8415	-8600.127	-9035.177	-9600.1985	-10558.1375	-10993.65
788	Tunisia	-9.594	-140.789	-474.517	-591.396	-647.2945	-698.3865	-701.891	-687.373	-688.275	-677.512	-649.116	-644.5445	-634.6795	-642.8755	-661.3815	-628.542	-614.8365
732	Western Sahara	1.748	15.7845	-29.5305	-54.6665	-65.1055	-76.1835	-82.1635	-84.5045	-88.751	-88.756	-93.358	-104.168	-124.2735	-123.2465	-138.544	-154.9255	-173.183
913	Southern Africa	188.968	577.783	-2015.5565	-2230.112	-2328.452	-2468.1995	-2423.935	-2492.55	-2643.7915	-2751.173	-2686.309	-2797.871	-2984.811	-2980.977	-3104.7825	-3344.871	-3101.8395
72	Botswana	-5.665	-84.965	-286.7305	-335.9775	-348.004	-363.7375	-373.616	-395.5035	-421.1985	-424.1845	-439.6765	-482.7905	-478.473	-498.308	-478.4365	-512.1155	-533.277
748	Eswatini	-2.121	-61.1135	-136.758	-137.0865	-142.078	-146.194	-150.894	-156.5525	-152.1455	-157.094	-158.2655	-154.859	-155.4995	-155.417	-156.572	-153.938	-160.019
426	Lesotho	-1.7245	-42.4755	-124.322	-162.4535	-180.6705	-192.9695	-196.2775	-207.812	-215.502	-219.428	-222.6015	-225.855	-240.064	-236.2825	-227.9645	-238.089	-254.632
516	Namibia	13.528	0.3285	-314.408	-337.1045	-384.9935	-416.3265	-457.147	-475.6625	-496.3945	-528.975	-548.4305	-582.887	-623.6755	-636.3735	-694.089	-725.8805	-747.169
710	South Africa	184.9505	581.0035	-1964.155	-2130.5625	-2206.1335	-2313.3775	-2266.468	-2334.8395	-2540.7725	-2597.4375	-2537.773	-2623.875	-2864.4225	-2849.923	-2924.66	-3135.1915	-2993.6755
914	Western Africa	-19.4845	-1903.9745	-6029.325	-7340.2	-8431.0755	-9205.9665	-10206.033	-11072.69	-11933.0805	-12391.7995	-13482.221	-14032.1285	-15622.631	-16541.898	-17232.5575	-17264.889	-17776.4995
204	Benin	0.8645	-190.392	-688.5805	-760.4195	-824.0885	-910.772	-1001.514	-1091.79	-1192.0485	-1300.8805	-1399.4235	-1509.609	-1647.0915	-1725.786	-1865.339	-1975.6455	-2059.1145
854	Burkina Faso	-2.8305	-165.299	-507.582	-682.0185	-863.561	-1006.436	-1105.647	-1193.505	-1243.119	-1303.08	-1410.5985	-1554.519	-1674.043	-1760.8125	-1803.279	-1811.679	-1904.7055
132	Cabo Verde	-1.681	-11.605	-37.8605	-47.307	-50.052	-52.049	-51.267	-50.095	-47.817	-47.5705	-49.3395	-46.282	-47.646	-47.682	-44.3395	-44.672	-45.6365
384	Côte d'Ivoire	-6.195	-184.747	-1340.8075	-1951.9945	-2389.244	-2721.819	-3114.4445	-3494.501	-3701.764	-4097.5495	-4252.2075	-4646.1945	-5135.679	-5294.893	-5798.253	-6208.4585	-6824.754
270	Gambia	-0.9745	-22.7745	-67.7565	-97.324	-121.525	-142.545	-155.0975	-171.3535	-186.647	-205.908	-214.815	-227.804	-236.145	-234.4255	-241.8755	-255.256	-264.1525
288	Ghana	-0.1455	-237.8985	-1109.4425	-1336.216	-1530.7165	-1649.7175	-1765.5305	-1921.305	-1977.135	-2091.696	-2140.824	-2280.748	-2475.933	-2649.445	-2581.429	-2718.8395	-2806.8445
324	Guinea	-2.1825	-210.606	-859.677	-960.8675	-1078.1935	-1160.9835	-1266.8545	-1334.128	-1431.692	-1559.198	-1631.468	-1748.9415	-1876.3025	-1917.004	-2084.9895	-2054.636	-2169.883
624	Guinea-Bissau	-0.697	-85.632	-371.187	-410.3955	-456.362	-480.042	-537.481	-584.287	-645.9065	-664.024	-754.096	-802.8205	-916.512	-954.9065	-982.8115	-970.909	-1052.6475
430	Liberia	-5.0535	-785.398	-2664.8705	-2979.6145	-3261.668	-3626.0475	-3973.342	-4347.9025	-4602.3945	-4932.5145	-5518.9185	-5557.4405	-5981.067	-6231.6955	-6950.6125	-7147.396	-7627.063
466	Mali	-7.481	-293.9835	-937.012	-1218.0895	-1441.095	-1720.3345	-1959.826	-2146.3265	-2364.634	-2611.0395	-2847.419	-3125.8395	-3287.4485	-3648.862	-3986.9535	-4282.301	-4732.89
478	Mauritania	-0.7415	-56.54	-259.623	-285.3705	-330.1325	-365.5055	-404.694	-434.033	-488.188	-527.4725	-580.114	-632.5035	-691.934	-746.292	-779.741	-855.882	-905.4405
562	Niger	-2.201	-47.165	-231.6365	-304.0285	-353.5115	-395.578	-441.3655	-483.1985	-522.5935	-581.757	-650.0655	-691.7555	-735.508	-810.8845	-900.885	-1001.5835	-1016.3875
566	Nigeria	-7.2485	-854.8245	-3496.6905	-4630.9605	-5373.463	-5843.5495	-6171.1395	-6748.1725	-7413.306	-7720.08	-8191.093	-8457.31	-9746.931	-10142.079	-10521.443	-10030.083	-10228.359
654	Saint Helena	0.0055	-0.0605	-0.351	-0.416	-0.422	-0.392	-0.3605	-0.3365	-0.302	-0.3015	-0.313	-0.3115	-0.325	-0.3295	-0.3285	-0.337	-0.337
686	Senegal	16.924	-35.2855	-474.2465	-695.22	-889.712	-1001.822	-1141.812	-1236.6175	-1322.7745	-1423.0005	-1583.55	-1611.8195	-1742.4705	-1809.065	-1818.4955	-1892.956	-2121.677
694	Sierra Leone	0.646	-336.4065	-1283.795	-1401.217	-1507.869	-1607.5685	-1696.605	-1854.8715	-1943.7695	-2019.8005	-2055.6045	-2242.576	-2310.7465	-2413.409	-2530.091	-2437.5135	-2644.1265
768	Togo	-0.493	-322.7085	-1151.44	-1223.267	-1384.3565	-1528.435	-1619.929	-1788.3115	-2009.4745	-2025.892	-2270.485	-2478.6285	-2694.3125	-2766.1325	-3073.0075	-3118.359	-3315.0115
935	Asia	-883.3095	-14123.775	-24264.6375	-25791.474	-27490.0275	-28355.7455	-30332.3235	-31949.646	-34399.3585	-36023.701	-36867.2845	-38913.344	-40825.7945	-42994.323	-46323.259	-48082.107	-51608.922
5500	Central Asia	26.5645	-263.5085	-1934.9795	-2438.917	-2820.9705	-3020.55	-3166.123	-3406.102	-3602.6065	-3811.827	-4039.3695	-4072.718	-4222.987	-4541.3285	-4890.499	-5192.653	-5339.0965
398	Kazakhstan	-4.358	-277.8695	-1628.4945	-1964.189	-2151.2	-2290.6275	-2362.8025	-2463.9235	-2644.856	-2802.7945	-3009.1495	-3059.501	-3225.2665	-3445.2965	-3650.7105	-3966.828	-4171.0695
417	Kyrgyzstan	27.352	14.076	-416.257	-510.4135	-570.3885	-581.618	-635.799	-701.1545	-709.1025	-730.7615	-737.647	-790.273	-839.7235	-885.905	-879.123	-894.935	-920.2545
762	Tajikistan	-1.782	-193.1815	-659.046	-763.603	-810.5395	-897.0635	-956.122	-1015.038	-1053.908	-1115.4515	-1196.5415	-1219.4625	-1291.422	-1337.2505	-1324.488	-1343.0065	-1444.7245
795	Turkmenistan	9.9565	46.616	-147.0765	-157.892	-176.6815	-192.43	-200.256	-204.0855	-209.165	-215.536	-225.4145	-221.9245	-232.1765	-234.7755	-223.222	-210.6035	-219.2795
860	Uzbekistan	-4.604	-133.7285	-620.4945	-888.787	-1124.8	-1256.144	-1363.166	-1465.6965	-1558.6515	-1714.364	-1803.513	-1950.055	-2005.88	-2089.611	-2148.4025	-2204.0615	-2267.286
906	Eastern Asia	23.644	-3187.37	-7834.9415	-7918.3595	-8066.588	-7711.502	-7590.8385	-7414.1695	-7118.8085	-6913.612	-6741.894	-6520.1855	-6077.272	-6027.0545	-5855.3755	-5481.7855	-5156.924
156	China	-45.7885	-3246.905	-6447.1965	-6501.565	-6322.8905	-6008.4325	-5969.1975	-5843.98	-5489.1145	-5184.368	-4785.711	-4629.133	-4470.9365	-4282.8425	-3907.03	-3615.3035	-3480.267
344	China, Hong Kong SAR	-0.9	-1514.5405	-4538.7375	-4477.147	-4650.3895	-4749.3435	-4516.656	-4112.8495	-4220.032	-4226.855	-4276.601	-4174.6285	-4212.892	-4062.065	-4050.4275	-3872.5645	-3649.2275
446	China, Macao SAR	4.421	-93.4485	-408.7695	-404.412	-414.1475	-407.8795	-390.723	-376.2025	-382.0855	-384.038	-397.9615	-365.1035	-359.0225	-331.7355	-333.9555	-333.1575	-328.7775
158	China, Taiwan Province of China	-10.612	-370.4105	-656.781	-695.9005	-723.207	-684.0165	-667.4935	-642.3555	-599.048	-540.0315	-514.471	-477.2255	-468.4125	-426.344	-411.295	-381.384	-364.714
408	Dem. People's Republic of Korea	-0.7925	-30.5285	-112.5535	-144.541	-160.5315	-174.3435	-178.227	-189.807	-192.401	-196.4325	-199.8285	-201.8985	-200.0285	-200.3925	-204.164	-198.753	-202.157
392	Japan	21.0005	331.3375	-445.63	-614.4975	-739.182	-784.9475	-774.2665	-842.46	-791.6175	-796.069	-778.0345	-760.3045	-690.4475	-673.751	-589.6735	-607.6275	-697.545
496	Mongolia	0	-20.185	-114.6865	-153.672	-179.866	-184.3655	-199.538	-207.712	-208.705	-229.1875	-234.0255	-246.4625	-240.1685	-255.063	-233.3425	-250.3175	-272.243
410	Republic of Korea	56.3155	31.2765	-1207.4875	-1617.552	-1759.5725	-1733.577	-1631.465	-1479.5055	-1410.729	-1372.523	-1274.792	-1182.7365	-1069.033	-959.7085	-904.387	-878.317	-796.665
5501	Southern Asia	-765.236	-17844.763	-24495.663	-24792.079	-27165.619	-28856.6805	-29964.9695	-32595.59	-33984.831	-36783.098	-37404.6625	-39252.756	-40871.548	-45046.1385	-47876.779	-49088.87	-52267.8655
4	Afghanistan	71.817	-4513.784	-12414.012	-14000.113	-16179.0075	-17822.7175	-20134.212	-23092.6035	-24391.432	-26266.5255	-28599.238	-30751.3355	-34090.1545	-37475.1555	-40235.1355	-41347.526	-44930.036
50	Bangladesh	-501.261	-4012.388	-4903.4615	-5465.805	-6178.9355	-6242.087	-6423.374	-6825.408	-6879.3845	-6870.2865	-6793.911	-6735.3575	-6660.3565	-6670.701	-6363.195	-6263.9885	-6362.201
64	Bhutan	0.1435	-35.829	-135.1765	-137.294	-143.4175	-144.2865	-146.285	-146.968	-145.197	-147.1215	-148.6605	-142.4945	-141.5165	-136.689	-137.3605	-130.2565	-125.256
356	India	-36.903	-5089.624	-7330.9475	-7523.6085	-8003.5795	-8427.1585	-8468.6345	-8614.744	-8621.507	-8889.5145	-8615.371	-8858.868	-9032.943	-8647.728	-8597.143	-8899.9	-8615.943
364	Iran (Islamic Republic of)	-90.34	-434.6175	-5756.876	-6323.9985	-6183.281	-6396.684	-6687.6855	-6677.936	-6550.9425	-6499.384	-6463.39	-6505.957	-6429.3925	-6156.1705	-6202.851	-5898.2165	-5922.151
462	Maldives	4.821	-2.647	-49.785	-52.2475	-50.9875	-50.262	-52.139	-52.651	-49.939	-51.1485	-50.193	-48.905	-45.0395	-44.4205	-41.7565	-41.6065	-40.3615
524	Nepal	81.0695	-1540.315	-2531.3355	-2206.8235	-2375.974	-2315.5145	-2205.6115	-2263.2705	-2240.503	-2304.288	-2189.63	-2193.498	-2285.861	-2234.906	-2359.506	-2435.8265	-2310.8
586	Pakistan	-279.6455	-7615.1875	-13579.6	-14489.655	-15035.5565	-15662.003	-16203.069	-17107.2325	-17596.381	-18480.5165	-19273.779	-20524.495	-21284.8275	-21920.6085	-21866.965	-23624.639	-24789.039
144	Sri Lanka	-14.9375	-343.015	-1171.109	-1310.095	-1316.771	-1317.0115	-1283.424	-1300.785	-1338.003	-1311.518	-1272.8625	-1255.5705	-1292.138	-1271.822	-1274.778	-1270.176	-1264.787
920	South-Eastern Asia	-77.9245	-1713.448	-5617.424	-6208.2	-6943.1965	-7152.6295	-7625.525	-7984.0795	-7873.9755	-8304.1035	-8135.864	-8510.241	-8548.9645	-8750.1035	-8377.9055	-8488.358	-8595.162
96	Brunei Darussalam	0.231	-5.3755	-31.676	-38.029	-38.323	-38.6545	-39.329	-40.186	-38.812	-37.9965	-38.3025	-38.5255	-38.9125	-39.366	-39.86	-38.8935	-36.382
116	Cambodia	0	-769.666	-2710.789	-2924.4995	-3073.9485	-3183.518	-3298.2425	-3313.6465	-3523.895	-3667.1845	-3647.775	-3872.6145	-4062.141	-3941.2975	-4085.0365	-3912.5245	-4303.6555
360	Indonesia	-9.3715	-339.81	-1117.068	-1396.7895	-1768.769	-1974.9995	-2207.7655	-2408.756	-2568.197	-2637.337	-2654.793	-2674.3755	-2694.7725	-2812.9755	-2886.5625	-2834.334	-2869.689
418	Lao People's Democratic Republic	-5.1525	-75.9715	-205.308	-263.1685	-293.354	-318.9125	-339.9915	-347.6045	-368.6285	-373.9425	-367.089	-378.249	-386.855	-399.5735	-397.428	-382.3975	-381.631
458	Malaysia	50.9535	721.641	-68.496	-549.838	-857.567	-1113.7265	-1315.143	-1447.1295	-1527.1625	-1603.806	-1655.833	-1677.5815	-1636.2315	-1638.484	-1694.8995	-1526.2655	-1482.5455
104	Myanmar	-33.1065	-304.2465	-836.874	-1035.9455	-1126.414	-1201.3345	-1255.334	-1278.4425	-1318.638	-1306.9875	-1323.055	-1362.689	-1361.8675	-1372.4455	-1341.0745	-1301.493	-1282.421
608	Philippines	-23.507	-1472.624	-4096.9165	-4477.2815	-4889.881	-5003.963	-5083.33	-5342.5655	-5212.745	-5371.037	-5090.594	-5116.862	-5130.2195	-5265.8525	-4954.1795	-4675.857	-4757.548
702	Singapore	-72.778	-202.9905	-790.7785	-847.0525	-878.762	-881.935	-843.4645	-890.814	-919.924	-954.3125	-1040.252	-1012.161	-1003.5425	-1085.9035	-1057.867	-1021.3925	-1101.017
764	Thailand	16.1385	-19.6615	-457.1235	-634.73	-703.983	-765.903	-776.016	-817.649	-773.6735	-790.7615	-748.6835	-743.224	-658.8515	-654.528	-618.365	-600.141	-562.7695
626	Timor-Leste	1.8965	-179.6595	-598.4765	-641.191	-692.2455	-729.871	-811.425	-814.8735	-863.6435	-918.3515	-920.122	-927.1935	-989.796	-1055.6875	-1052.386	-1057.564	-1027.4935
704	Viet Nam	-3.2285	-772.1085	-2356.0205	-2350.4685	-2430.619	-2407.1635	-2461.844	-2487.909	-2457.317	-2460.303	-2419.7835	-2368.603	-2348.4345	-2387.1875	-2326.7965	-2265.84	-2382.9435
922	Western Asia	-90.3575	2971.8765	-7518.383	-9904.7155	-11107.599	-11876.9155	-12468.475	-12907.353	-13431.893	-14794.0915	-15743.491	-16436.328	-17063.1685	-16990.155	-17181.934	-18470.336	-19233.5885
51	Armenia	-6.523	14.442	-283.516	-274.265	-235.852	-205.783	-176.515	-161.0805	-143.1435	-130.9145	-124.5485	-115.2215	-109.7295	-111.4525	-116.2495	-123.2905	-123.49
31	Azerbaijan	0.5365	-146.2625	-366.487	-388.5395	-351.3195	-335.4965	-328.1325	-310.6195	-303.697	-287.741	-278.9255	-263.564	-271.664	-274.4455	-251.521	-248.742	-255.127
48	Bahrain	-2.524	-41.6485	-253.0065	-211.3665	-234.987	-276.5215	-286.444	-298.1375	-311.6425	-340.514	-378.5885	-384.468	-420.9175	-452.7015	-472.7535	-538.2815	-526.6905
196	Cyprus	4.8265	33.485	-28.246	-54.4605	-62.692	-74.811	-79.7545	-85.963	-86.277	-86.155	-84.4695	-79.6855	-78.7695	-88.561	-85.797	-82.112	-80.442
268	Georgia	-1.369	-13.217	-225.6695	-297.0255	-331.379	-324.141	-324.7275	-322.1175	-298.5035	-305.1265	-302.064	-297.987	-313.1465	-310.3395	-350.993	-351.343	-386.8055
368	Iraq	14.929	-1174.496	-4697.0255	-5282.243	-5527.018	-6115.213	-6636.1235	-6927.4615	-7507.4915	-7726.6775	-8517.866	-8917.4315	-9512.971	-9848.8285	-10004.9295	-10520.496	-10977.87
376	Israel	8.2865	-70.0175	-865.243	-1068.486	-1149.3325	-1231.768	-1295.822	-1387.5175	-1519.5955	-1560.1685	-1736.774	-1968.5855	-1994.492	-2319.886	-2412.0285	-2687.2125	-2764.471
400	Jordan	3.3725	-991.641	-2342.5065	-2580.2985	-2566.6905	-2857.1735	-2983.501	-3315.6245	-3279.656	-3492.8555	-3591.467	-3856.2175	-3931.472	-4223.8965	-4170.0745	-4300.625	-4424.039
414	Kuwait	-84.1895	-280.772	-1614.6675	-1427.7805	-1301.521	-1321.5025	-1503.4695	-1663.796	-2026.916	-2289.285	-2506.9625	-2565.9755	-2706.3735	-2826.703	-3143.763	-3400.7885	-3506.7145
422	Lebanon	-23.8935	-448.637	-1210.4515	-1267.151	-1322.4005	-1350.9075	-1416.506	-1495.4815	-1587.055	-1626.731	-1571.7745	-1643.5605	-1785.8455	-1730.5115	-1745.65	-1874.015	-1988.7945
512	Oman	-85.8175	280.8965	-732.491	-958.433	-1101.1425	-1214.5895	-1258.749	-1307.9055	-1404.171	-1470.361	-1430.7725	-1531.5025	-1518.7465	-1569.618	-1701.201	-1741.752	-1724.9905
634	Qatar	-25.2165	-136.188	-751.517	-733.615	-883.693	-955.9185	-1044.822	-1160.7715	-1384.1645	-1599.5285	-1895.9095	-2144.0255	-2558.1205	-2889.8295	-3171.6005	-3358.8485	-3567.902
