country_code	country	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
900	World	75.3484	77.1143	78.0322	78.8028	79.4866	80.1349	80.6937	81.2362	81.7477	82.2286	82.6938	83.1699	83.5678	83.9992	84.3967	84.8243
1834	Sub-Saharan Africa	63.6108	65.7463	67.0573	68.1994	69.2464	70.2708	71.1517	72.0143	72.9247	73.74	74.5172	75.2724	75.9386	76.6498	77.3302	77.9675
1833	Northern Africa and Western Asia	75.8202	77.8309	78.8866	79.7373	80.5487	81.3006	81.9987	82.6516	83.2392	83.8618	84.4478	84.9424	85.4997	86.0488	86.6069	87.1258
1831	Central and Southern Asia	72.8156	75.8278	77.4077	78.7134	79.8086	80.8267	81.9078	82.7903	83.5523	84.33	84.9492	85.6673	86.3708	86.9986	87.5877	88.1282
1832	Eastern and South-Eastern Asia	80.0145	81.7154	82.7565	83.6104	84.433	85.0866	85.8336	86.5126	87.0657	87.6916	88.2785	88.8783	89.4438	89.9848	90.5893	91.1459
1830	Latin America and the Caribbean	77.7599	79.9242	80.8783	81.7512	82.5317	83.2804	83.9523	84.5879	85.2365	85.8638	86.4632	87.0665	87.6338	88.2355	88.8081	89.426
1835	Oceania (excluding Australia and New Zealand)	70.3096	72.6192	73.9378	75.0878	75.9889	76.7693	77.4863	78.1954	78.9696	79.7459	80.4134	81.1326	81.7354	82.4336	82.9645	83.5907
1836	Australia/New Zealand	85.4074	86.875	87.9056	88.8169	89.6507	90.5125	91.329	92.0621	92.8194	93.5358	94.2179	95.0281	95.7162	96.4104	97.17	97.9048
1829	Europe and Northern America	81.6955	83.3686	84.1877	84.9526	85.6834	86.3653	87.0309	87.7089	88.3839	89.0372	89.7018	90.3978	91.1037	91.7381	92.4319	93.0414
5502	Europe, Northern America, Australia, and New Zealand	81.7721	83.4176	84.2205	84.9716	85.6861	86.3786	87.0492	87.7185	88.3988	89.0706	89.7742	90.4484	91.1469	91.7639	92.4462	93.0788
