country_code	country	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
900	World	72.4147	73.2079	73.6773	74.1389	74.6226	75.012	75.4215	75.8481	76.3028	76.6747	77.0121	77.3846	77.769	78.1394	78.4691	78.865
1834	Sub-Saharan Africa	61.2927	62.0292	62.5222	63.0547	63.6737	64.1983	64.7577	65.3033	65.8656	66.394	66.8544	67.365	67.8816	68.4211	69.005	69.5419
1833	Northern Africa and Western Asia	73.0746	73.8365	74.2265	74.7118	75.2304	75.7326	76.1572	76.6495	77.0271	77.4806	77.9506	78.333	78.8317	79.2378	79.5754	79.9908
1831	Central and Southern Asia	70.4485	70.8697	71.1165	71.5142	71.9289	72.2875	73.0142	73.5114	73.9019	74.6045	75.0405	75.4597	75.9287	76.5148	76.9842	77.6261
1832	Eastern and South-Eastern Asia	76.468	76.3252	76.5507	76.8268	77.1968	77.5613	77.9542	78.5346	79.0824	79.6684	80.1711	80.5202	80.9749	81.3797	81.7767	82.2312
1830	Latin America and the Caribbean	74.3905	75.5485	75.8874	76.4312	76.8753	77.3916	78.0294	78.6545	79.1711	79.7994	80.3965	80.8622	81.4021	81.928	82.3981	82.9256
1835	Oceania (excluding Australia and New Zealand)	66.751	66.0419	65.5864	65.3154	65.1497	64.8123	64.7063	64.6383	64.8006	65.0005	64.9604	65.1864	65.406	65.5515	65.6595	65.6994
1836	Australia/New Zealand	83.1319	82.7425	82.6957	82.8963	83.0794	83.3706	83.6098	83.9074	84.1378	84.3103	84.6987	84.8198	85.105	85.3367	85.5922	85.8637
1829	Europe and Northern America	78.333	79.1973	79.5761	80.0394	80.6048	81.0907	81.6455	82.1257	82.5609	83.0448	83.473	83.9485	84.4658	85.0032	85.4967	86.0384
5502	Europe, Northern America, Australia, and New Zealand	78.4504	79.3006	79.6683	80.1291	80.6842	81.2092	81.7496	82.2156	82.6761	83.2077	83.6586	84.1601	84.6813	85.1969	85.6806	86.1951
901	More developed regions	79.0766	79.8932	80.2779	80.7387	81.2835	81.7986	82.3081	82.8131	83.2593	83.7657	84.2423	84.6882	85.2028	85.726	86.2136	86.7489
902	Less developed regions	70.9916	71.7517	72.2296	72.729	73.2243	73.6207	74.1114	74.6103	75.066	75.4448	75.8111	76.1806	76.5249	76.9222	77.2057	77.5741
941	Least developed countries	65.462	66.4987	67.0669	67.6388	68.1919	68.7394	69.2072	69.7054	70.211	70.7758	71.2463	71.7161	72.1134	72.4985	72.8669	73.2806
934	Less developed regions, excluding least developed countries	72.2053	72.7784	73.1807	73.6354	74.1007	74.5243	74.921	75.2867	75.77	76.1307	76.4232	76.9059	77.2977	77.6873	78.0644	78.523
