country_code	country	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
900	World	72.6796	74.7146	75.7745	76.6681	77.4463	78.1496	78.8263	79.4601	80.0821	80.6602	81.2151	81.7187	82.1962	82.6969	83.144	83.6387
1834	Sub-Saharan Africa	61.6177	63.9275	65.3024	66.4657	67.5481	68.5158	69.4284	70.339	71.2005	72.0355	72.9525	73.7812	74.4466	75.1872	75.9439	76.7364
1833	Northern Africa and Western Asia	73.4146	75.7021	76.9233	77.9588	78.8727	79.7275	80.5958	81.383	82.1013	82.8981	83.5394	84.17	84.8932	85.4795	86.1329	86.7838
1831	Central and Southern Asia	71.0682	74.5196	76.3232	77.7898	79.0842	80.1762	81.4264	82.4719	83.3059	84.2459	85.009	85.757	86.5907	87.2341	87.9458	88.5858
1832	Eastern and South-Eastern Asia	77.0579	79.279	80.637	81.7678	82.7487	83.5429	84.3767	85.207	85.8664	86.6059	87.3173	88.0584	88.7948	89.4726	90.1508	90.8426
1830	Latin America and the Caribbean	74.7108	77.3855	78.6205	79.6984	80.6943	81.6508	82.4964	83.2935	84.0337	84.7764	85.4874	86.1302	86.8108	87.5002	88.1781	88.9094
1835	Oceania (excluding Australia and New Zealand)	67.5338	70.558	72.2277	73.567	74.6512	75.6169	76.4499	77.4056	78.3602	79.2045	80.1027	81.0462	81.8896	82.701	83.4632	84.2113
1836	Australia/New Zealand	83.6423	85.7654	87.1388	88.4168	89.3483	90.3849	91.2484	92.0545	92.9539	93.834	94.6901	95.5895	96.3058	97.2033	97.875	98.5317
1829	Europe and Northern America	78.5806	80.6537	81.7675	82.7684	83.72	84.6089	85.4339	86.2141	87.0014	87.7416	88.5121	89.3566	90.1148	90.8585	91.5553	92.2103
5502	Europe, Northern America, Australia, and New Zealand	78.6915	80.7265	81.8144	82.7976	83.7255	84.6428	85.4507	86.2243	87.0332	87.8057	88.5724	89.3827	90.1038	90.836	91.5321	92.164
901	More developed regions	79.3056	81.2586	82.3665	83.2964	84.1763	85.0053	85.8137	86.5795	87.3488	88.0809	88.8091	89.6103	90.3083	91.0577	91.7507	92.4082
902	Less developed regions	71.304	73.5099	74.6744	75.6864	76.5167	77.2466	77.986	78.6848	79.3721	79.9578	80.4961	80.9788	81.4558	81.941	82.3919	82.8422
941	Least developed countries	65.7048	67.9142	69.1658	70.2536	71.2536	72.2466	73.1035	74.0127	74.7534	75.458	76.1804	76.9043	77.5715	78.2003	79.0049	79.6463
934	Less developed regions, excluding least developed countries	72.5754	74.918	76.1948	77.2317	78.103	78.8837	79.6581	80.4308	81.1695	81.8313	82.4224	83.0123	83.5665	84.0938	84.6749	85.1933
948	Less developed regions, excluding China	69.5076	71.8422	73.0011	74.022	74.9613	75.8302	76.662	77.4163	78.078	78.7789	79.3566	79.9667	80.4917	80.9984	81.5668	82.0716
1636	Land-locked Developing Countries (LLDC)	65.7924	68.355	69.6604	70.8324	71.887	72.8782	73.7829	74.6266	75.5476	76.3672	77.2281	77.9845	78.7158	79.4861	80.1659	80.9366
2087	LLDC: Africa	63.7682	66.6324	68.1913	69.4797	70.6311	71.7854	72.7986	73.859	74.822	75.7164	76.7052	77.5272	78.247	79.0332	79.847	80.61
2088	LLDC: Asia	69.9764	72.6365	73.9749	75.0726	76.1166	76.9859	77.8396	78.8335	79.6225	80.3949	81.319	82.0294	82.768	83.6183	84.4006	85.1013
2089	LLDC: Europe	73.0258	75.908	77.3818	78.8098	80.0149	81.0634	82.0109	83.04	83.8868	84.795	85.8561	86.7646	87.6273	88.4393	89.3233	90.1438
2090	LLDC: Latin America	68.8355	73.1201	74.6882	76.1104	77.2573	78.5409	79.6368	80.5902	81.5949	82.5922	83.5195	84.444	85.2287	85.9357	86.9368	87.7773
1637	Small Island Developing States (SIDS)	72.1932	74.3997	75.5603	76.4263	77.2426	78.0036	78.6607	79.2613	79.8833	80.479	81.1666	81.734	82.3261	82.8418	83.4856	84.1135
2091	SIDS Caribbean	72.5829	75.145	76.3912	77.3964	78.3109	79.2022	79.9974	80.7704	81.6023	82.2537	82.984	83.6914	84.341	85.0285	85.7334	86.4829
2092	SIDS Pacific	67.4876	70.3249	71.9652	73.2672	74.3802	75.4699	76.35	77.2457	78.1603	78.9642	79.9591	80.7887	81.8468	82.7055	83.4352	84.3344
2093	SIDS Atlantic, Indian Ocean and South China Sea (AIS)	76.1004	78.6503	80.2492	81.4351	82.3332	83.1996	84.0379	84.8471	85.5818	86.1293	86.8671	87.6331	88.3214	88.9084	89.4318	90.1363
5503	High-and-upper-middle-income countries	77.5305	79.5748	80.6757	81.6194	82.5114	83.3042	84.0366	84.8174	85.5595	86.1836	86.8179	87.4722	88.0789	88.7062	89.3637	89.8765
5504	Low-and-Lower-middle-income countries	68.0174	70.5154	71.8324	72.9265	73.9459	74.8313	75.6901	76.4962	77.2136	77.9374	78.5452	79.1171	79.7083	80.2145	80.7516	81.2819
1503	High-income countries	80.9737	82.7327	83.7729	84.6486	85.4559	86.244	87.0098	87.7496	88.4885	89.1683	89.8407	90.5072	91.2188	91.9149	92.6044	93.2348
1859	Low-and-middle-income countries	71.0115	73.2311	74.3733	75.3709	76.2071	76.9346	77.6541	78.3231	79.0045	79.6175	80.1493	80.645	81.1367	81.6137	82.1266	82.5775
1517	Middle-income countries	71.9661	74.277	75.559	76.5802	77.4496	78.2584	79.0334	79.7609	80.5176	81.191	81.7347	82.3337	82.8629	83.3813	83.9137	84.4656
1502	Upper-middle-income countries	75.7753	78.2108	79.5573	80.6977	81.7277	82.5697	83.4307	84.2772	85.0322	85.705	86.3664	87.1116	87.7138	88.2965	88.9875	89.4725
