country_code	country	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
900	World	70.427	70.524	70.746	70.81	70.909	71.041	71.149	71.282	71.367	71.499	71.633	71.738	71.842	71.949	72.096	72.216	72.35	72.438	72.551	72.638	72.759	72.877	72.989	73.099	73.236	73.303	73.435	73.529	73.58	73.694	73.76	73.878	73.964	74.09	74.196	74.288	74.429	74.532	74.594	74.677	74.786	74.881	74.979	75.076	75.176	75.262	75.354	75.461	75.565	75.668	75.725	75.831	75.922	76.012	76.114	76.189	76.27	76.343	76.46	76.51	76.6	76.707	76.781	76.8	76.963	77.053	77.096	77.232	77.289	77.38	77.509	77.561	77.664	77.761	77.836	77.901	78.021
1834	Sub-Saharan Africa	59.95	60.02	60.091	60.201	60.307	60.391	60.535	60.639	60.762	60.897	60.989	61.098	61.227	61.328	61.467	61.587	61.726	61.83	61.968	62.075	62.211	62.325	62.42	62.571	62.675	62.811	62.866	62.987	63.101	63.196	63.294	63.451	63.593	63.66	63.8	63.957	64.082	64.161	64.318	64.408	64.506	64.635	64.757	64.9	64.997	65.075	65.235	65.342	65.481	65.543	65.744	65.86	66.036	66.076	66.225	66.345	66.412	66.547	66.67	66.806	66.996	67.121	67.176	67.312	67.445	67.584	67.694	67.761	67.879	67.949	68.129	68.195	68.3	68.396	68.572	68.617	68.73
1833	Northern Africa and Western Asia	71.302	71.425	71.65	71.75	71.848	71.966	72.064	72.171	72.269	72.397	72.485	72.624	72.76	72.879	72.962	73.079	73.184	73.313	73.456	73.582	73.711	73.821	73.938	74.051	74.127	74.263	74.364	74.515	74.644	74.752	74.874	75.002	75.152	75.245	75.332	75.459	75.533	75.678	75.801	75.898	76.061	76.169	76.259	76.317	76.455	76.58	76.7	76.804	76.886	77.015	77.14	77.178	77.345	77.406	77.56	77.632	77.767	77.847	77.924	78.025	78.105	78.219	78.378	78.445	78.577	78.679	78.815	78.87	78.997	79.088	79.223	79.269	79.469	79.485	79.536	79.691	79.748
1831	Central and Southern Asia	69.66	69.631	69.656	69.655	69.707	69.783	69.87	69.962	70.021	70.073	70.135	70.243	70.326	70.512	70.703	70.823	70.909	71.019	71.014	71.189	71.229	71.305	71.493	71.555	71.677	71.841	71.997	72.121	72.286	72.4	72.511	72.59	72.745	72.912	73.025	73.14	73.28	73.445	73.635	73.751	73.93	74.015	74.106	74.092	74.303	74.446	74.576	74.661	74.718	74.815	74.839	75.04	75.076	75.204	75.292	75.393	75.551	75.714	75.759	75.895	76.138	76.244	76.489	76.629	76.67	76.806	77.01	77.13	77.3	77.425	77.579	77.683	77.866	77.987	78.16	78.254	78.273
1832	Eastern and South-Eastern Asia	73.386	73.514	73.844	73.936	74.049	74.128	74.216	74.338	74.445	74.522	74.583	74.74	74.841	74.899	75.005	75.214	75.378	75.487	75.601	75.703	75.837	75.851	76.038	76.118	76.274	76.41	76.508	76.65	76.663	76.872	77.055	77.212	77.305	77.487	77.59	77.732	77.795	77.969	78.011	78.165	78.255	78.406	78.547	78.695	78.795	78.906	79.012	79.07	79.126	79.27	79.39	79.506	79.569	79.722	79.773	79.903	79.971	79.989	80.144	80.241	80.432	80.452	80.523	80.583	80.716	80.754	80.856	80.973	81.056	81.12	81.203	81.277	81.428	81.543	81.533	81.69	81.775
1830	Latin America and the Caribbean	72.618	72.669	72.778	72.889	72.972	73.081	73.202	73.332	73.45	73.591	73.73	73.885	74.018	74.133	74.301	74.511	74.635	74.774	74.927	75.046	75.17	75.33	75.481	75.61	75.714	75.907	76.037	76.175	76.381	76.493	76.668	76.819	76.982	77.083	77.273	77.411	77.55	77.641	77.811	77.98	78.138	78.249	78.389	78.516	78.723	78.81	78.979	79.159	79.295	79.409	79.545	79.731	79.836	79.993	80.108	80.257	80.383	80.458	80.617	80.794	80.931	81.034	81.129	81.266	81.373	81.478	81.638	81.795	81.903	81.977	82.086	82.21	82.329	82.462	82.532	82.643	82.807
1835	Oceania (excluding Australia and New Zealand)	64.628	64.408	64.36	64.264	64.161	64.127	64.071	64.081	64.029	63.946	63.992	63.952	63.886	63.997	64.013	64.017	63.974	64.01	64.011	64.032	64.037	64.027	63.99	64.006	64.063	63.964	63.878	63.873	63.917	63.992	63.992	64.048	64.174	64.104	64.12	64.186	64.251	64.23	64.403	64.377	64.498	64.669	64.59	64.686	64.734	64.791	64.93	64.822	64.837	64.905	65.059	65.075	65.12	65.236	65.247	65.292	65.237	65.258	65.329	65.374	65.494	65.49	65.546	65.578	65.712	65.911	65.877	66.1	66.037	66.065	66.115	66.049	66.211	66.304	66.419	66.39	66.558
1836	Australia/New Zealand	81.488	81.431	81.495	81.516	81.529	81.586	81.595	81.693	81.746	81.72	81.744	81.826	81.875	81.894	81.942	82.134	82.121	82.232	82.214	82.218	82.374	82.415	82.603	82.685	82.751	82.773	82.903	82.882	82.869	82.884	82.979	83.045	83.155	83.168	83.388	83.417	83.446	83.494	83.581	83.778	83.779	83.85	83.912	83.836	83.873	84.019	84.069	84.107	84.201	84.338	84.265	84.322	84.354	84.411	84.527	84.582	84.682	84.659	84.826	84.943	84.996	85	85.12	85.105	85.277	85.269	85.406	85.334	85.437	85.529	85.731	85.806	85.868	85.908	86.11	86.054	86.109
1829	Europe and Northern America	76.076	76.144	76.272	76.394	76.495	76.611	76.748	76.895	77.018	77.163	77.321	77.466	77.616	77.751	77.877	78.056	78.177	78.298	78.439	78.582	78.725	78.882	78.994	79.161	79.292	79.463	79.582	79.721	79.864	80.014	80.125	80.277	80.435	80.575	80.682	80.77	80.972	81.093	81.23	81.353	81.468	81.637	81.778	81.908	82.034	82.115	82.25	82.376	82.493	82.6	82.736	82.844	83.004	83.12	83.199	83.273	83.442	83.547	83.64	83.784	83.841	83.932	84.023	84.156	84.293	84.327	84.46	84.616	84.673	84.825	84.926	84.996	85.068	85.165	85.251	85.365	85.49
5502	Europe, Northern America, Australia, and New Zealand	76.21	76.289	76.404	76.528	76.629	76.735	76.87	77.009	77.134	77.265	77.415	77.557	77.725	77.862	77.993	78.164	78.299	78.397	78.526	78.703	78.831	78.993	79.141	79.289	79.437	79.556	79.71	79.846	80.01	80.153	80.271	80.433	80.57	80.659	80.799	80.905	81.084	81.217	81.344	81.487	81.657	81.787	81.929	82.089	82.189	82.347	82.432	82.548	82.707	82.794	82.921	83.015	83.176	83.285	83.372	83.459	83.563	83.631	83.795	83.905	84.002	84.117	84.172	84.338	84.421	84.522	84.63	84.721	84.807	84.918	85.034	85.102	85.217	85.339	85.42	85.516	85.629
