country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
900	World	43337.6910000001	44330.6839999999	49987.9250000003	50051.8670000001	53525.3819999998	55112.483	55279.9199999999	59136.7660000003	58125.9009999996	51275.46	47765.6270000003	51031.9329999997	65977.3480000002	72889.6770000002	70469.3469999996	69623.3810000001	69391.4620000003	69352.048	74196.6940000001	74411.963	75972.4649999999	74355.679	75783.949	75990.7760000001	75231.3319999999	73407.031	73615.1689999998	73619.6680000001	74847.7429999998	78036.3100000005	80097.1069999999	82245.0329999998	85547.1960000005	83761.1089999992	85934.7820000006	87601.1109999996	90657.6340000005	92689.4849999994	91802.8040000005	93075.5759999994	93667.1800000006	88198.3829999995	86309.466	84800.4960000003	83212.4210000001	83443.0319999997	82910.4709999999	82553.6950000003	82004.051	81875.2489999998	83518.0590000004	82948.8729999997	82638.892	82623.6910000006	83408.5860000001	83776.1329999995	85187.6349999998	86525.8970000008	87771.8639999991	88845.6430000002	89085.8220000006	89297.4129999997	91260.0250000004	89922.176	89723.142	88028.1129999999	88097.1949999994	86029.6620000005	82539.9909999995	80241.8450000007	71173.3420000002	63720.8569999998	70196.744	70458.7319999999
1834	Sub-Saharan Africa	3497.24400000001	3648.92199999999	3770.193	3852.71900000001	4036.35699999999	4201.58799999999	4378.54800000001	4418.766	4482.772	4958.302	5185.544	5399.677	5620.62900000002	5824.598	6098.304	6310.72500000001	6491.082	6782.52699999997	7068.41400000005	7243.02499999997	7561.712	7706.06599999999	7905.766	8435.75700000004	8794.42199999996	9059.69300000003	9298.99699999997	9328.51199999999	10604.06	10578.676	10601.93	11704.213	12143.114	11657.586	12410.906	12792.478	13029.663	13550.303	13308.765	13965.63	13931.306	13926.863	14492.334	15080.0499999999	14242.336	15718.4620000001	15575.132	15966.834	16701.5179999999	16936.05	17503.522	18103.776	18694.0480000001	19343.485	20056.895	20598.673	21206.893	21915.22	22619.753	22938.9249999999	24069.076	24265.344	25101.4840000001	25754.266	25703.1360000001	26540.585	26185.526	27183.6630000001	27932.3019999999	28112.159	28862.9080000001	28636.0260000001	29149.102	30982.2860000001
1833	Northern Africa and Western Asia	2385.55899999999	2520.516	2664.205	2773.63799999999	2837.49200000001	2906.348	3121.77099999999	3128.814	3173.55100000001	3344.182	3395.95199999999	3474.465	3660.832	3744.63200000001	3815.41899999999	3825.978	4142.00400000002	4241.17799999999	4377.68299999999	4460.88600000003	4468.71699999998	4617.98200000002	4708.39199999999	4982.538	4934.804	5421.20499999999	5655.74100000001	5709.17600000001	5986.60800000001	6003.07999999999	6487.01300000001	6436.96399999998	6736.71100000001	6861.14499999999	6995.18700000001	6839.91500000001	7089.32799999998	7053.19	7081.48200000002	7183.163	5970.08600000001	7461.97399999999	7132.31599999999	7590.52000000002	7076.03999999998	7079.55100000004	6930.32399999996	7087.413	7150.01900000003	7157.37	7524.53399999999	7491.61200000002	7698.72399999999	7538.05800000002	7917.84399999998	8176.45500000002	8599.40999999997	9160.86499999999	9452.36999999999	9261.55100000004	9123.522	9579.43199999997	10111.206	10532.842	11181.345	11046.815	9861.39900000003	9112.70399999997	8777.57699999999	8975.30599999998	8256.21300000011	8699.47699999996	11263.758	8932.13699999999
1831	Central and Southern Asia	10176.699	10784.516	11312.355	11463.665	12313.05	12722.377	13243.713	13056.882	14064.988	14511.796	15066.3520000001	15652.358	15771.973	16291.287	16593.6549999999	16264.8640000001	16257.164	17148.85	17060.503	17391.105	18620.318	16752.3520000001	19370.674	19770.26	20879.5109999999	21267.986	21815.2879999999	22608.1020000001	22305.419	23825.046	24155.9079999999	24932.375	25481.0390000001	26164.3540000001	26565.429	27025.0369999998	27635.2230000002	27697.328	28016.3429999999	28350.666	28336.6870000002	28461.0319999999	28703.7660000001	27640.977	27665.8459999999	28229.1330000002	28192.4180000001	28396.8979999998	28621.8090000001	29133.835	28928.044	29437.041	27950.905	28909.307	28658.325	27814.22	27897.27	26229.8000000001	26670.308	27488.3119999999	27055.4880000001	26945.2449999999	25846.8360000001	25239.4369999999	24411.05	23510.379	24250.7850000002	23711.6599999999	23727.737	23437.939	22983.7390000001	19392.085	21965.7119999998	22202.824
1832	Eastern and South-Eastern Asia	14888.715	15130	19394.51	18479.357	20470.574	21049.446	20094.6090000001	23115.6	20788.876	12819.1549999999	8173.72700000007	10241.2779999999	24807.1410000001	31085.878	28208.7049999998	27975.1230000001	27534.5279999999	26855.466	31300.0020000001	30891.4879999999	31380.8840000001	29975.507	29254.6850000001	28655.1099999999	26729.9620000001	24256.4539999999	23270.2820000001	22174.432	22268.5559999999	23593.368	24248.5649999999	25294.186	27303.3090000001	24996.787	26029.3219999999	26923.1230000001	28626.5619999999	30096.7930000001	28793.865	29367.0459999999	30550.919	24265.594	23697.132	22276.817	21507.0349999999	21178.6390000002	20751.9489999998	19991.5460000001	19259.7150000001	17827.0259999998	18452.736	17049.4990000001	15861.959	15565.7959999999	15292.7270000002	16082.0869999998	16194.7480000001	16665.125	16748.8689999999	17404.9870000002	17304.0669999998	16869.4849999999	18895.4880000004	17056.8309999998	17011.443	15028.7659999998	16056.2620000001	15152.5660000001	11706.4950000001	10045.4809999997	6413.7790000001	3025.53000000026	2818.83999999985	1145.99399999995
1830	Latin America and the Caribbean	4309.61300000001	4483.39499999999	4644.788	4799.981	4974.23699999999	5137.47400000002	5316.804	5481.97899999999	5643.56899999999	5838.457	6020.45000000001	6227.12100000001	6382.514	6527.84899999999	6636.258	6721.57800000001	6788.43899999998	6846.30400000003	6892.42799999996	6956.50100000005	6967.685	7103.04399999999	7193.77899999998	7304.516	7362.549	7443.15999999998	7512.26700000005	7700.56	7806.234	7872.96599999996	7938.63400000002	7896.07400000002	8026.87199999997	8182.23499999999	8202.62600000005	8190.12199999997	8162.64199999999	8188.58500000002	8228.12699999998	8202.13400000002	8285.51000000001	8102.91399999999	8178.93199999997	8006.77600000001	8014.23200000002	7961.59100000002	7884.18599999999	7845.696	7902.054	7690.56899999996	7417.96500000003	7187.06799999997	7043.70700000005	6849.69499999995	6762.24900000007	6674.27799999993	6611.15500000003	6615.049	6547.152	6445.33799999999	6279.65300000005	6390.03499999992	6278.43200000003	6242.72600000002	6112.74699999997	5941.99800000002	5818.07200000004	5487.50899999996	5385.94299999997	4980.80799999996	4086.88800000004	3384.924	4418.076	4631.37699999998
1835	Oceania (excluding Australia and New Zealand)	52.2799999999998	50.0840000000003	60.4980000000001	64.9169999999999	68.2089999999998	72.7170000000001	76.6799999999998	78.9860000000003	81.9569999999999	84.299	86.9830000000002	81.6529999999998	83.5819999999999	84.2760000000003	84.5639999999999	86.6419999999998	88.857	85.6840000000002	89.136	93.52	97.6210000000001	99.1239999999998	98.9520000000002	98.1059999999998	99.9220000000005	100.809999999999	101.583000000001	102.174	104.165	105.746	109.674999999999	113.646000000001	115.514999999999	119.027	121.543000000001	124.883	124.904	123.421	123.478	131.56	152.98	177.226	190.608	194.881	198.632	203.119000000001	213.892	223.626	224.875999999999	230.316	226.306000000001	227.935	231.093000000001	234.865	237.072	239.321	243.036	245.668	245.803	250.724	266.332	259.415999999999	257.706	257.545	255.208000000001	250.383	248.692999999999	246.665000000001	242.814	232.123	234.307999999999	223.311000000002	221.755999999999	222.636
1836	Australia/New Zealand	292.85	270.754999999999	246.518	224.242	237.142	263.516000000001	265.786	260.132	260.204	261.571	271.978999999999	267.814	255.088	264.389000000001	266.892	287.009	275.185	242.557000000001	258.643	285.84	443.777	443.304	274.744999999999	272.293	253.813000000002	200.777999999998	169.955000000002	170.552	160.848999999998	169.739000000001	216.338	266.397000000001	270.735999999997	242.391	230.228000000003	236.360999999997	258.370000000003	282.771000000001	294.055999999997	292.070000000003	348.107	273.575999999997	221.254000000001	208.721000000001	235.165999999997	267.452000000001	262.374	231.978999999999	230.472000000002	234.422999999999	254.596000000001	279.704999999998	298.851000000002	292.284	284.808999999997	313.009000000002	372.996999999999	437.632000000001	471.564999999999	438.240000000002	365.831999999999	380.417000000001	423.272999999997	428.329000000002	428.595000000001	458.299999999999	507.103999999999	491.009999999998	462.515000000003	440.612999999998	242.526000000002	258.329999999998	278.880000000001	303.601999999999
1829	Europe and Northern America	7734.73100000003	7442.49599999993	7894.85800000001	8393.348	8588.321	8759.01699999999	8782.00900000008	9595.60699999996	9629.98400000006	9457.69799999998	9564.64000000001	9687.56699999992	9395.58900000004	9066.76800000004	8765.54999999993	8151.46200000006	7814.20299999998	7149.48199999996	7149.88500000001	7089.598	6431.75100000005	7658.30000000005	6976.95599999989	6472.19600000011	6176.34899999993	5656.94500000007	5791.05599999998	5826.15999999992	5611.85200000007	5887.68900000001	6339.04399999999	5601.17799999996	5469.90000000002	5537.58400000003	5379.54099999997	5469.19200000004	5730.94199999992	5697.09400000004	5956.68799999997	5583.30700000003	6091.58499999996	5529.20400000003	3693.12399999995	3801.75400000007	4273.13399999996	2805.08499999996	3100.196	2809.7030000001	1913.58799999999	2665.65999999992	3210.35600000003	3172.23700000008	4859.60499999987	3890.20100000012	4198.66500000004	3878.08999999985	4062.12600000016	5256.53799999994	5016.044	4617.56599999988	4621.85200000019	4608.03899999987	4345.60000000009	4410.19999999995	4619.61800000002	5250.88699999987	5169.35400000005	4643.88500000001	4304.60800000001	4017.41599999997	92.9810000001453	101.173999999883	80.6200000001118	2037.87599999993
5502	Europe, Northern America, Australia, and New Zealand	8027.58100000001	7713.25100000005	8141.37599999993	8617.59000000008	8825.46299999999	9022.53299999994	9047.79500000004	9855.73899999994	9890.18800000008	9719.26899999997	9836.61899999995	9955.38100000005	9650.67700000002	9331.15700000001	9032.44199999992	8438.47100000002	8089.38800000004	7392.03899999999	7408.52799999993	7375.43800000008	6875.52799999993	8101.60400000005	7251.701	6744.48899999994	6430.16200000001	5857.723	5961.01100000006	5996.71199999994	5772.701	6057.42800000007	6555.38199999998	5867.57499999995	5740.63600000006	5779.97499999998	5609.76899999997	5705.55300000007	5989.31199999992	5979.86499999999	6250.74400000006	5875.37699999998	6439.69200000004	5802.77999999991	3914.37800000003	4010.47499999998	4508.30000000005	3072.53700000001	3362.57000000007	3041.68200000003	2144.05999999982	2900.0830000001	3464.95200000005	3451.94199999981	5158.45600000001	4182.4850000001	4483.47399999993	4191.09900000016	4435.12299999991	5694.16999999993	5487.60900000017	5055.80599999987	4987.68400000013	4988.45600000001	4768.87299999991	4838.5290000001	5048.21299999999	5709.18699999992	5676.4580000001	5134.89500000002	4767.12299999991	4458.02899999986	335.507000000216	359.503999999957	359.5	2341.47799999989
