country_code	country	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
900	World	76.369	76.676	77.009	77.252	77.439	77.683	77.86	78.039	78.236	78.455	78.647	78.799	78.911	79.087	79.252	79.457	79.586	79.702	79.85	79.99	80.101	80.262	80.39	80.49	80.608	80.742	80.827	80.966	81.08	81.246	81.365	81.497	81.571	81.725	81.81	81.925	82.041	82.127	82.289	82.37	82.468	82.575	82.679	82.794	82.885	83.005	83.111	83.224	83.27	83.396	83.453	83.559	83.634	83.799	83.869	83.944	84.023	84.126	84.216	84.27	84.367	84.464	84.54	84.631	84.745	84.839	84.871	84.986	85.103	85.138	85.246	85.344	85.416	85.504	85.573	85.644	85.766
1834	Sub-Saharan Africa	64.782	65.179	65.553	65.875	66.204	66.492	66.836	67.101	67.344	67.581	67.877	68.134	68.37	68.614	68.831	69.087	69.3	69.584	69.738	70.01	70.226	70.479	70.626	70.829	71.042	71.273	71.457	71.653	71.798	71.987	72.155	72.302	72.499	72.714	72.929	73.099	73.304	73.467	73.633	73.821	73.941	74.159	74.378	74.488	74.623	74.864	75.017	75.184	75.365	75.532	75.674	75.85	75.991	76.091	76.299	76.455	76.563	76.66	76.812	76.92	77.05	77.226	77.434	77.604	77.653	77.881	77.983	78.127	78.256	78.387	78.538	78.649	78.805	78.893	79.005	79.21	79.295
1833	Northern Africa and Western Asia	76.876	77.349	77.754	78.032	78.265	78.532	78.784	78.994	79.187	79.392	79.648	79.802	79.994	80.175	80.32	80.489	80.643	80.81	80.949	81.11	81.326	81.509	81.627	81.748	81.856	82.043	82.212	82.357	82.468	82.681	82.779	82.943	83.054	83.178	83.291	83.404	83.593	83.729	83.825	83.918	84.062	84.204	84.356	84.501	84.62	84.736	84.877	85.004	85.069	85.204	85.312	85.385	85.488	85.647	85.762	85.841	85.998	86.13	86.192	86.381	86.529	86.659	86.749	86.843	86.998	87.101	87.166	87.348	87.481	87.598	87.76	87.842	88.013	88.063	88.166	88.312	88.435
1831	Central and Southern Asia	74.754	75.226	75.753	76.166	76.594	77.04	77.37	77.735	78.111	78.304	78.558	78.844	79.19	79.45	79.754	80.017	80.235	80.429	80.655	80.794	81.06	81.212	81.519	81.748	81.883	82.224	82.363	82.703	82.821	83.099	83.225	83.299	83.476	83.724	83.957	84.045	84.294	84.421	84.547	84.714	84.897	85.126	85.168	85.342	85.579	85.74	85.939	86.088	86.203	86.346	86.482	86.687	86.765	86.963	87.138	87.266	87.38	87.464	87.6	87.865	87.855	88.013	88.236	88.406	88.568	88.589	88.742	88.949	89.128	89.241	89.231	89.302	89.614	89.728	89.924	89.96	90.145
1832	Eastern and South-Eastern Asia	80.85	81.264	81.79	82.083	82.301	82.57	82.792	82.984	83.234	83.421	83.686	83.816	84.058	84.235	84.379	84.579	84.829	85.052	85.232	85.351	85.457	85.578	85.774	86.009	86.169	86.228	86.458	86.671	86.736	86.868	87.148	87.308	87.48	87.586	87.719	87.818	87.963	88.098	88.234	88.361	88.35	88.604	88.739	88.961	89.032	89.123	89.279	89.377	89.585	89.773	89.905	89.948	90.045	90.11	90.223	90.342	90.544	90.662	90.849	90.974	91.098	91.187	91.286	91.365	91.494	91.592	91.678	91.86	91.929	91.99	92.091	92.174	92.386	92.505	92.657	92.722	92.83
1830	Latin America and the Caribbean	79.252	79.56	79.856	80.11	80.36	80.596	80.824	81.036	81.203	81.408	81.565	81.792	81.981	82.145	82.348	82.52	82.686	82.809	82.953	83.134	83.254	83.418	83.61	83.799	83.912	84.057	84.147	84.32	84.518	84.671	84.802	84.984	85.034	85.187	85.349	85.496	85.636	85.742	85.896	86.031	86.15	86.283	86.399	86.565	86.684	86.8	86.936	87.091	87.165	87.385	87.547	87.604	87.759	87.875	88.001	88.104	88.2	88.293	88.469	88.551	88.65	88.724	88.91	89.051	89.175	89.339	89.413	89.521	89.64	89.774	89.894	90.082	90.168	90.328	90.573	90.623	90.683
1835	Oceania (excluding Australia and New Zealand)	71.785	72.328	72.778	73.214	73.535	73.872	74.262	74.552	74.803	75.144	75.438	75.761	75.951	76.247	76.541	76.732	76.84	76.978	77.295	77.513	77.689	77.942	78.141	78.421	78.427	78.636	78.72	78.872	78.984	79.189	79.271	79.471	79.554	79.859	80.036	80.23	80.409	80.614	80.682	80.91	80.926	81.137	81.283	81.476	81.639	81.837	81.917	82.057	82.192	82.207	82.384	82.53	82.778	82.895	83.085	83.131	83.393	83.534	83.66	83.794	83.954	84.044	84.278	84.439	84.57	84.633	84.817	84.896	84.931	85.139	85.237	85.353	85.544	85.709	85.911	86.097	86.138
1836	Australia/New Zealand	86.192	86.647	86.953	87.304	87.511	87.804	88.04	88.264	88.492	88.691	88.953	89.195	89.447	89.6	89.934	90.138	90.307	90.453	90.699	90.852	91.022	91.194	91.301	91.453	91.723	92.019	92.08	92.177	92.369	92.603	92.765	92.941	93.049	93.201	93.287	93.43	93.65	93.837	94.028	94.222	94.52	94.64	94.902	95.053	95.223	95.323	95.552	95.728	95.923	96.215	96.383	96.69	96.699	96.829	96.896	97.25	97.33	97.425	97.771	97.798	97.942	98.137	98.351	98.534	98.723	98.789	98.979	99.095	99.23	99.345	99.445	99.532	99.621	99.669	99.733	99.853	99.898
1829	Europe and Northern America	82.833	83.093	83.284	83.479	83.668	83.853	84.047	84.228	84.4	84.599	84.794	84.915	85.116	85.247	85.454	85.604	85.759	85.87	86.038	86.201	86.387	86.562	86.692	86.803	86.974	87.071	87.26	87.388	87.508	87.703	87.872	88.028	88.175	88.294	88.429	88.568	88.709	88.922	89.02	89.16	89.267	89.399	89.566	89.722	89.817	90.004	90.144	90.256	90.408	90.541	90.667	90.8	90.985	91.208	91.402	91.545	91.74	91.791	91.966	92.119	92.298	92.346	92.534	92.694	92.774	92.879	93.031	93.135	93.269	93.465	93.569	93.684	93.814	93.922	94.066	94.189	94.343
5502	Europe, Northern America, Australia, and New Zealand	82.892	83.138	83.325	83.531	83.707	83.89	84.079	84.251	84.423	84.616	84.803	84.948	85.133	85.257	85.463	85.61	85.725	85.859	86.003	86.209	86.35	86.533	86.701	86.795	86.965	87.102	87.259	87.398	87.521	87.682	87.855	88.003	88.143	88.274	88.405	88.56	88.713	88.875	89.006	89.136	89.262	89.398	89.566	89.729	89.841	90.041	90.139	90.301	90.438	90.565	90.683	90.803	91.013	91.22	91.396	91.553	91.742	91.802	92.004	92.124	92.268	92.337	92.512	92.638	92.773	92.902	93.076	93.153	93.245	93.404	93.539	93.714	93.781	93.953	94.076	94.219	94.352
