country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
1501	Lower-middle-income countries	0.365	0.569	0.551	0.072	0.398	0.295	0.372	-0.42	0.251	0.184	-0.007	0.027	-0.321	-0.25	-0.343	-0.393	-0.621	-0.1	-0.951	-0.989	-0.375	-1.025	-0.641	-0.82	-0.359	0.016	-0.281	-0.09	-0.84	0.108	0.635	0.97	-0.094	-0.347	-0.537	-0.264	-0.453	-0.327	-0.515	-0.53	0.285	-0.571	-0.495	-1.211	-0.73	-0.465	-0.494	-0.178	-0.175	-0.603	-0.437	-0.88	-1.866	-1.088	-0.889	-1.355	-0.696	-1.061	-1.425	-1.187	-1.083	-1.19	-1.353	-0.989	-1.214	-1.652	-1.337	-1.323	-1.405	-1.272	-0.653	-0.605	-3.008	-1.256
1500	Low-income countries	-2.407	-2.159	-2.082	-2.229	-1.831	-1.596	-1.409	-1.367	-1.909	-1.128	-0.844	-0.48	-0.662	-0.59	-0.271	-0.205	-0.125	0.089	-0.023	-0.44	-0.477	-1.177	-1.655	0.071	-0.695	-0.88	-1.467	-3.254	1.99	-2.615	-9.73	-8.177	-0.886	-1.002	0.238	-1.6	-2.034	-2.266	-2.257	-1.762	-4.662	-1.665	2.998	1.846	0.335	0.237	-0.647	-1.533	-0.187	-1.119	-3.79	-1.284	1.012	-0.595	-1.312	-0.126	0.48	-1.063	-1.072	-0.78	-1.279	-1.026	-2.68	-4.313	-3.384	-3.061	-0.588	-0.819	0.894	0.4	0.536	-0.969	-0.384	0.049
1518	No income group available	11.361	9.572	7.943	6.479	5.159	4.008	3.103	2.394	1.856	1.405	1.04	0.733	0.542	0.412	0.312	0.219	0.168	0.33	0.325	0.312	1.036	-0.229	-0.306	-0.322	-0.392	-1.538	0.76	0.803	0.778	0.754	0.444	0.252	0.114	0.014	0.017	0.019	0.021	0.045	0.043	0.036	0.027	0.009	-0.011	-0.018	-0.02	0.212	0.275	0.247	0.23	0.211	0.202	0.186	0.182	0.105	-0.092	-0.371	-0.659	-0.962	-1.221	-1.416	-1.463	-1.464	-1.506	-1.535	-1.773	-2.26	-8.838	-26.003	-44.358	-32.778	-17.916	-11.426	-4.652	-3.69
903	Africa	-0.35	-0.471	-0.633	-1.025	-0.943	-0.978	-1.071	-1.217	-1.804	-0.991	-0.759	-0.866	-0.806	-0.881	-0.658	-0.699	-0.29	-0.069	-0.064	-0.267	-0.27	-0.856	-0.838	0.083	-0.119	0.597	-0.024	-1.191	1.162	0.142	-0.174	1.146	1	-0.315	0.618	0.585	0.116	0.152	-0.467	-0.291	-0.099	-1.077	-0.297	-0.197	-0.613	-0.38	-1.179	-0.853	-0.113	-0.782	-0.846	-0.782	-0.696	-0.789	-0.667	-0.916	-1.077	-1.024	-0.943	-0.942	-0.931	-1.348	-0.709	-0.355	-0.675	-0.354	-0.716	0.073	0.026	-0.225	0.18	-0.015	-0.245	-0.295
910	Eastern Africa	-0.869	-0.847	-1.039	-1.447	-1.339	-1.36	-1.347	-1.38	-1.834	-1.253	-1.193	-0.595	-0.958	-0.828	-0.193	-0.463	-0.344	-0.267	-0.04	-0.37	-0.632	-1.053	-1.885	-0.657	-0.438	-0.993	-0.959	-4.336	0.391	-2.17	-4.282	0.206	-0.454	-0.071	0.423	0.785	0.457	0.301	-2.163	-1.779	-0.962	-1.71	-1.131	-0.228	-4.545	0.818	2.222	-0.091	-1.333	-1.356	-1.973	-1.607	-1.555	-0.858	-1.403	-1.571	-1.431	-1.078	-1.23	-1.437	-0.739	-1.65	-1.057	-0.948	-2.267	-1.522	-1.303	-1.68	-0.13	-0.233	0.06	-0.617	-0.868	0.316
108	Burundi	-5.913	-5.726	-5.812	-6.207	-5.936	-5.842	-5.755	-5.753	-6.405	-5.459	-5.289	5.324	-5.288	-3.873	9.7	-4.44	1.635	-2.975	-1.75	-7.321	-1.797	-2.092	-32.749	0.787	2.718	-5.45	-3.309	0.473	2.011	-9.546	34.072	-12.861	-0.821	-8.684	-5.995	-13.225	-10.867	-4.036	-8.66	-7.961	-7.146	-6.879	6.106	-120.536	90.372	-13.962	-37.281	-13.859	2.237	-5.439	-6.187	1.502	-2.472	5.213	6.441	2.36	1.948	2.711	9.325	20.604	1.263	-2.008	2.246	-0.219	-0.635	-21.381	-9.724	-5.94	5.746	1.163	-0.808	-1.112	0.15	0.146
174	Comoros	5.045	2.918	0.817	-0.782	-2.492	-3.909	-5.11	-2.873	-2.529	-7.211	-7.112	-7.545	-8.144	-8.473	-9.091	-10.518	-6.439	2.077	2.571	3.245	3.956	4.828	5.618	6.264	6.617	6.903	5.327	4.477	2.861	1.428	-1.019	-2.876	-2.982	-3.055	-3.334	-3.448	-3.761	-4.11	-4.344	-4.295	-4.816	-7.294	-11.176	-10.969	-10.42	-10.092	-9.627	-8.878	-8.119	-6.636	-4.77	-3.708	-3.444	-7.217	-4.228	-4.657	-4.994	-5.101	-5.234	-5.535	-5.852	-5.833	-5.626	-3.397	-3.748	-3.874	-3.961	-3.859	-3.781	-3.707	-2.202	-2.158	-2.4	-2.354
262	Djibouti	8.551	7.728	7.43	7.345	7.086	6.671	6.844	6.703	6.129	6.042	10.299	12.708	18.17	23.061	27.578	27.711	26.147	24.669	23.4	36.707	34.469	39.862	40.239	42.494	51.45	62.07	69.464	70.542	63.521	48.359	31.064	16.039	6.865	6.605	14.196	24.826	34.111	38.611	35.585	63.943	86.224	34.084	-104.157	14.483	-25.141	-4.996	4.09	20.281	14.802	9.729	7.536	9.891	6.312	-6.928	-6.354	-4.503	3.177	1.433	2.406	3.039	2.289	2.203	2.176	2.064	1.895	1.689	1.564	1.455	1.339	1.214	1.176	1.159	0.44	0.434
232	Eritrea	0.182	0.168	0.19	0.234	0.305	0.386	0.484	0.571	0.689	0.877	1.074	1.24	1.338	1.309	1.213	1.082	0.945	0.871	0.857	0.989	1.19	1.378	1.492	1.478	1.443	1.41	1.375	1.339	1.304	1.27	1.236	1.203	1.171	1.067	0.436	-0.594	-0.582	-1.913	-1.863	-3.689	-6.112	-171.156	-12.393	18.151	-13.502	67.203	-24.629	-14.296	-14.654	-1.703	-14.745	18.062	-2.747	30.756	-2.453	-4.823	-18.494	-6.609	6.34	-8.431	-4.536	-10.989	-14.247	-11.051	-24.456	-17.055	-17.74	-12.246	-6.704	-9.202	-4.547	-4.467	-5.025	-4.404
231	Ethiopia	0.311	0.228	-0.08	-0.654	-0.517	-0.535	-0.536	-0.615	-1.324	-0.27	0.079	0.317	0.399	0.409	0.454	0.672	0.367	0.563	0.379	0.268	0.309	-0.507	-0.115	0.012	-0.137	-1.341	-1.11	-15.893	-6.254	-20.779	-26.244	17.792	1.817	1.802	3.553	3.952	4.538	5.921	8.606	5.288	6.218	17.293	3.088	2.635	2.53	1.594	0.697	-0.149	-0.048	0.446	-0.74	-0.274	-0.18	-0.186	-0.334	-0.567	-0.378	-0.005	-0.243	0.185	0.886	1.254	1.248	0.822	1.02	0.604	1.085	0.654	0.083	-0.093	0.327	-0.011	-0.096	-0.093
404	Kenya	1.09	0.913	0.279	-0.889	-0.62	-0.664	-0.675	-0.841	-2.296	-0.274	0.277	0.538	0.545	0.492	0.534	0.913	0.166	0.5	0.153	0.034	-1.149	-4.213	-3.971	-4.124	-4.818	-5.286	-6.519	-3.985	-4.066	-3.64	-2.492	-3.178	-2.521	-1.339	-1.796	-1.844	-2.672	-2.359	-1.493	-1.128	-0.495	-2.541	-1.767	-2.431	-1.561	-2.838	-2.899	-2.863	-2.424	-0.446	0.176	1.741	0.32	0.718	0.908	0.154	0.427	-0.302	0.755	0.176	-0.506	-1.048	-0.978	-1.281	-1.572	-2.038	-0.618	-1.396	-2.299	-1.21	-0.328	-0.987	-0.184	-0.181
450	Madagascar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.036	-0.095	-0.161	-0.225	-0.28	-0.342	-0.398	-0.454	-0.506	-0.554	-0.613	-0.668	-0.709	-0.724	-0.693	-0.587	-0.445	-0.309	-0.219	-0.201	-0.194	-0.187	-0.178	-0.172	-0.166	-0.158	-0.147	-0.188	-0.173	-0.156	-0.14	-0.119	-0.08	-0.066	-0.079	-0.118	-0.26	-0.764	-1.038	-1.015	-0.72	-0.254	-0.118	-0.077	-0.06	-0.066	-0.089	-0.097	-0.099	-0.101	-0.102	-0.102	-0.103	-0.104	-0.105	-0.105	-0.051	-0.05	-0.049	-0.048
454	Malawi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.209	-0.501	-0.463	-0.149	0.01	0.324	0.746	0.976	1.508	3.498	6.235	7.694	8.346	8.805	9.244	9.671	9.878	9.793	7.919	32.761	22.964	19.619	7.449	1.553	3.665	-27.7	-49.717	-6.538	-6.396	-5.837	-3.659	-2.868	-2.483	-2.496	-2.526	-2.605	-2.578	-2.45	-2.231	-1.671	-0.663	-0.597	-0.629	-0.797	-0.863	-0.8	-0.621	-0.379	0.2	0.054	-0.176	-0.097	-0.136	-0.133	-0.254	-0.275
480	Mauritius	1.516	1.794	2.089	-2.084	-2.172	-2.122	-1.876	-1.464	-1.214	-1.112	-10.411	-12.973	-8.659	-7.269	-6.585	-4.779	-5.364	-1.603	-3.059	-0.828	-1.548	-1.141	-2.821	-2.478	-5.6	-4.357	-4.231	-4.11	-3.382	-2.515	-1.822	-1.609	-2.263	-1.761	-0.255	0.6	0.821	-0.285	-1.315	-2.289	-1.779	-1.208	-1.122	-1.05	-0.97	-0.986	-0.931	-1.012	-1.081	-1.213	-1.911	-2.631	-2.552	-2.528	-2.402	-2.259	-2.181	-2.081	-2.031	-1.929	-2.046	-1.917	-2.841	-2.802	-2.857	-2.821	-3.47	-4.123	-3.945	-4.044	-4.594	-3.379	-2.213	-2.217
175	Mayotte	-5.846	-5.448	-5.248	-5.139	-4.889	-4.6	-4.319	-4.169	-4.062	-3.994	-3.77	-3.516	-3.199	-2.611	-1.916	-1.491	-1.41	-2.727	-10.288	-10.864	-10.457	-9.637	-8.733	-8.178	-7.919	-8.202	-8.291	-8.433	0	9.793	11.227	11.903	11.431	10.069	8.444	12.579	21.531	21.652	21.223	20.15	18.227	17.771	23.895	24.248	23.512	21.815	19.184	11.577	5.383	5.765	5.412	4.419	-4.664	-15.813	-5.959	-3.313	-2.26	-4.346	-7.749	-7.925	-7.743	-7.456	-3.133	6.085	6.913	6.861	6.699	-3.153	-30.387	2.143	4.311	4.14	3.374	0.434
508	Mozambique	-9.47	-8.706	-9.169	-9.853	-9.734	-9.764	-9.776	-9.952	-10.755	-9.753	-8.096	-5.879	-5.525	-5.308	-4.825	-4.123	-4.16	-3.582	-3.405	-3.006	-2.206	1.336	4.029	5.02	5.548	6.243	6.215	8.908	9.028	7.589	-13.201	-5.044	-6.161	-6.121	-5.727	-6.028	-9.502	-34.448	-22.362	-15.458	-9.715	-5.141	-9.473	19.417	62.403	6.814	5.516	-4.704	-4.322	-5.82	-5.763	-5.671	-5.438	-5.13	-5.082	-4.717	-4.586	-4.721	-4.699	-4.494	-4.221	-2.691	-2.594	-2.278	-2.079	-1.973	-1.588	-0.889	-1.731	-1.642	-0.84	-0.729	-1.07	-1.079
638	Réunion	6.942	4.592	6.436	4.28	8.622	4.446	5.139	6.397	6.569	6.715	6.275	3.488	-0.905	-1.273	-0.778	-3.964	-4.206	-5.271	-5.622	-5.38	-3.757	-3.762	-4.103	-4.603	-5.27	-5.055	-4.882	-4.816	-4.741	-4.61	-4.453	-3.831	-0.535	0.87	1.208	1.4	1.471	1.461	1.367	1.479	2.489	2.987	3.121	3.197	3.208	3.185	3.105	3.014	2.4	-1.076	-2.294	-2.326	-2.236	-2.134	-10.007	-10.859	-1.69	3.445	-2.715	-5.277	-5.408	-12.611	-15.097	-2.334	5.569	-12.625	-13.466	-16.561	-6.567	-9.811	2.637	-3.365	-3.942	-4.143
646	Rwanda	0.535	0.445	0.136	-0.425	-0.3	-0.317	-0.321	-0.401	-1.372	-2.135	-4.367	-6.601	-8.033	-7.832	-5.835	-2.855	-0.548	1.283	1.263	0.773	0.289	-1.032	-0.985	-0.889	-1.014	-1.04	-1.481	-2.267	-2.748	-3.019	-3.056	-2.977	-2.77	-2.466	-2.112	-1.746	-1.375	-1.046	-0.758	-0.393	-5.625	-7.907	-1.605	29.584	-305.949	77.544	203.868	52.881	-15.973	-17.939	-18.698	-18.366	-10.895	-2.953	-3.54	-3.736	-3.657	-3.407	-3.255	-2.995	-2.859	-2.64	-2.332	-1.513	-1.716	-1.878	-2.053	-2.101	-2.028	-1.917	-1.703	-1.609	-0.659	-0.645
690	Seychelles	0	-6.204	-6.72	-7.275	-7.51	-7.082	-6.404	-6.023	-6.675	-6.076	-4.164	-3.469	-2.84	-2.322	-1.57	-0.414	-1.901	-0.296	1.041	0.81	1.272	1.837	4.676	5.609	2.913	4.231	7.523	2.184	-9.033	-7.759	-8.859	-8.439	-5.277	-6.422	-7.136	-6.559	-6.901	-5.088	-2.714	-2.817	-3.082	-4.571	-3.822	-4.136	-2.99	-2.189	-3.372	-0.138	6.343	5.986	5.533	6.016	4.95	3.631	3.596	2.397	2.921	1.891	1.135	1.121	7.792	15.986	15.451	16.818	16.645	16.031	15.316	15.059	15.064	15.045	14.349	16.961	14.244	14.138
706	Somalia	0.538	0.451	0.138	-0.438	-0.302	-0.326	-0.331	-0.41	-1.113	-0.079	0.261	0.453	0.494	0.466	0.475	0.653	0.28	0.434	0.255	0.19	0.295	-0.482	-0.089	0.035	-0.119	-0.454	-0.878	0.484	83.492	106.943	11.037	-55.513	1.019	1.533	9.432	9.29	10.67	-2.406	-57.448	-37.426	-35.036	-83.385	-27.663	39.186	-7.247	9.044	-6.128	6.351	6.796	4.422	6.062	4.378	1.32	3.348	1.688	-0.559	-6.123	0.749	-8.749	-8.51	-7.213	-26.415	-4.16	1.61	0.455	-1.244	8.643	2.552	2.643	3.314	4.64	2.056	-5.192	2.517
728	South Sudan	-0.399	-0.311	-0.229	-0.151	-0.072	0	0.07	0.141	0.206	0.272	0.339	0.401	0.458	0.518	0.57	0.499	0.428	0.364	0.3	0.234	0.172	0.114	0.054	0	-0.052	-0.103	-0.254	-0.496	-0.726	-0.944	-1.152	-1.348	-1.532	-1.713	-1.891	-2.066	-2.23	-2.413	-20.022	-27.756	2.741	2.962	3.071	3.182	3.235	3.268	3.351	8.764	11.438	12.175	12.305	12.342	12.559	13.32	15.233	17.505	19.297	19.949	18.776	15.051	30.721	18.888	11.693	5.851	-41.969	-14.389	-60.408	-65.354	15.55	6.255	5.883	-14.206	3.653	39.622
800	Uganda	0	0	0	0	0	0	0	0	0	0	-0.993	-1.004	-0.8	-0.367	-0.369	-0.42	-0.331	-0.401	-0.331	-1.453	-2.485	-4.016	-7.938	-6.59	-4.544	-4.039	-3.511	-3.048	-2.727	-7.604	-7.977	-6.123	-3.856	-3.219	-0.604	-2.858	-1.26	-1.405	-1.221	-0.739	-1.234	0.201	1.316	0.944	-0.806	-11.729	-1.074	-7.113	0.279	-1.707	-2.201	-3.878	-1.377	-3.659	-5.11	-5.414	-5.426	-5.219	-5.199	-5.232	-5.197	-5.187	-5.124	-4.997	-2.535	-1.662	3.18	2.312	1.461	2.493	0.978	0.947	-2.512	-2.593
834	United Republic of Tanzania	0.16	0.158	0.157	0.148	0.142	0.142	0.145	0.141	0.134	0.156	0.197	0.818	0.373	0.401	0.817	0.413	0.427	0.432	2.734	2.839	2.863	2.999	3.97	3.222	3.285	3.302	3.279	2.881	1.519	-0.258	-2.219	-2.147	-1.857	2.759	-1.237	3.86	1.036	3.932	-2.867	-2.802	-3.084	-3.43	-3.053	10.165	11.865	-3.619	-15.285	-0.424	-3.244	-0.135	-0.283	-3.562	-3.268	-3.427	-3.319	-3.273	-3.182	-3.06	-4.341	-7.436	-2.726	-1.837	-1.053	0.025	-0.419	3.873	2.828	2.141	-0.965	-1.075	-0.305	-0.123	-0.58	-0.591
894	Zambia	-0.605	-0.652	-0.701	-0.764	-0.816	-0.867	-0.909	-0.964	-1.027	-1.127	-1.236	-1.243	-1.319	-1.349	-1.356	-1.36	-1.345	-1.346	-1.34	-2.733	-7.259	-7.125	-6.932	-6.692	-6.438	-6.189	-5.951	-5.737	-5.541	-5.241	-4.25	-2.686	-0.595	-1.857	-2.834	-2.724	-2.377	-3.663	-4.231	-4.841	-4.96	-5.538	-5.339	-5.701	-5.306	-5.17	-4.26	-2.845	-2.826	-1.734	-0.433	2.284	0.301	1.898	0.69	3.014	2.433	3.975	3.014	3.326	1.63	0.94	0.601	1.009	1.043	0.992	1.529	1.479	1.025	0.993	0.428	0.415	-0.425	0.459
716	Zimbabwe	-1.669	-1.726	-1.783	-1.854	-1.928	-1.991	-2.038	-2.083	-2.123	-2.151	-2.168	-2.087	-2.103	-2.135	-2.229	-2.347	-2.437	-2.488	-2.448	-2.378	-4.621	-4.227	-3.782	-3.275	-2.726	-4.753	-5.169	-13.841	-26.091	-10.22	55.472	1.537	4.22	0.55	0.611	0.543	0.685	2.295	1.182	0.379	0.488	0.36	7.081	-22.462	-16.069	-4.139	0.088	0.035	0.573	-7.327	-13.89	-11.641	-8.373	-7.903	-10.315	-10.751	-4.531	-9.239	-8.786	-8.27	-8.136	-7.996	-12.814	-12.628	-12.46	-11.266	-9.601	-8.658	-7.833	-6.752	-5.76	-4.724	-6.399	-5.959
911	Middle Africa	-0.779	-1.172	-1.29	-1.744	-1.525	-1.458	-1.386	-1.407	-2.048	-1.036	-0.437	-1.212	-1.147	-1.096	-0.962	-0.655	-0.922	-0.74	-0.996	-1.33	-0.374	-0.672	0.406	0.62	0.386	-0.068	-1.726	-1.537	4.758	3.265	-1.258	1.665	3.584	2.42	1.101	1.97	2.1	2.299	2.055	2.098	3.07	3.212	4.018	2.012	15.626	-0.96	-8.122	-5.326	4.058	2.042	2.438	0.82	0.905	0.929	2.04	1.266	0.674	0.072	0.382	1.142	1.025	0.998	0.579	1.263	0.491	-0.024	3.158	1.06	-0.397	-0.854	0.026	-0.278	0.009	2.255
24	Angola	-5.466	-8.191	-8.189	-8.078	-7.868	-7.656	-7.474	-7.38	-7.395	-7.506	-7.824	-14.104	-14.43	-14.552	-14.637	-14.689	-14.829	-15.097	-15.384	-15.684	-6.229	0.732	7.711	8.554	8.049	7.696	6.774	8.351	8.077	8.176	8.875	8.406	8.675	9.133	8.331	7.643	6.408	5.984	5.987	5.658	5.575	3.838	4.291	4.122	4.647	4.056	4.353	4.635	4.652	4.487	4.495	4.625	4.749	4.505	4.868	4.512	4.768	4.84	4.651	4.688	5.255	5.318	5.189	4.757	3.112	2.634	3.139	2.571	1.969	1.822	0.226	0.843	-0.028	-0.027
120	Cameroon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.007	-0.016	-0.025	-0.033	-0.046	-0.057	-0.066	-0.069	-0.067	-0.052	-0.032	-2.631	-2.645	-0.16	-1.469	8.293	3.158	-15.503	-4.053	-0.371	-0.369	-0.365	-0.369	-1.499	-1.022	-0.72	-1.245	-1.141	-0.777	-0.947	-0.97	-0.95	-1.005	-0.88	-1.198	-1.423	-1.254	-0.685	-1.149	-1.171	-1.627	-1.625	-0.599	-0.577	-0.534	-0.476	-0.626	-0.362	-0.322	4.379	1.845	0.565	-1.571	-0.37	-0.48	-0.377	-0.367	-0.174	-0.169
140	Central African Republic	0	0	0	0	0	0	0	0	0.023	0.284	0.278	0.273	0.268	0.263	0.258	0.252	0.247	0.242	0.236	-0.039	-1.76	-3.39	-4.412	-4.403	-4.335	-4.276	-14.326	-15.079	-15.794	-16.441	-16.951	-17.298	-17.512	-17.648	-17.749	-17.85	-17.968	-17.769	-11.428	0.147	0.695	1.478	3.03	3.145	2.915	-3.879	0.785	0.576	1.234	1.685	2.108	-8.421	1.496	-4.411	-3.938	-3.172	-9.43	-6.801	-6.357	-6.381	-9.598	-18.9	-24.239	-24.208	-37.647	-13.619	-11.161	-12.221	-10.854	-7.452	-4.923	-16.753	-3.419	-2.849
148	Chad	0.094	0.051	0.011	-0.011	-0.048	-0.086	-0.12	-0.153	-0.179	-0.203	-0.22	-0.244	-0.28	-0.379	-0.761	-1.299	-1.826	-2.215	-2.346	-2.387	-2.396	-2.404	-2.447	-2.694	-3.846	-5.463	-6.999	-7.923	-7.901	-2.214	-46.535	-2.927	45.846	0.05	-32.603	-6.021	8.016	4.27	2.859	0.846	-9.842	18.127	0.929	-22.082	0.145	21.474	0.17	0.473	0.281	2.089	-0.452	0.396	2.238	11.082	11.128	1.867	2.153	-1.023	3.176	0.766	0.847	2.294	0.72	3.79	1.469	-3.34	1.425	1.083	2.888	-1.765	2.125	4.179	1.987	25.717
178	Congo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.014	-0.197	-6.726	-7.18	-7.422	-7.64	-8.039	-8.186	-8.359	-8.723	-9.598	0	0.088	0.173	0.24	0.01	0.525	-0.166	0.803	0	3.937	0.692	1.363	0.384	-7.169	3.557	0.814	25.316	-0.233	-4.817	7.627	7.127	10.371	9.245	7.848	0.431	20.091	2.76	1.142	-5.62	-5.066	-4.34	-3.572	-2.831	-2.168	-1.615	-1.116	-0.777	-0.76	-0.165	-0.161
180	Democratic Republic of the Congo	0.335	0.472	0.209	-0.819	-0.424	-0.358	-0.271	-0.352	-1.715	0.443	1.813	2.276	2.453	2.542	2.843	3.523	3.036	3.483	3.012	2.39	1.942	-0.266	0.134	0.34	0.143	-0.042	-1.099	-1.088	10.762	6.993	1.935	1.987	3.44	4.995	6.284	3.8	2.2	3.34	2.947	2.379	5.977	2.287	6.441	5.907	28.904	-6.154	-17.172	-11.457	6.249	2.244	1.571	0.509	-0.323	-1.929	0.075	0.347	-0.49	-1.596	-1.279	-0.693	0.129	0.577	0.733	1.598	0.471	-0.219	5.25	2.024	-1.38	-1.559	-0.017	-0.652	-0.146	-0.142
226	Equatorial Guinea	0	0	0	0	0	0	0	0	0	0.257	0.778	1.397	1.884	2.21	2.518	2.806	3.001	3.124	1.772	-6.936	-20.258	-34.057	-43.869	-45.901	-44.017	-39.59	-33.366	-25.764	-16.465	-0.84	16.986	31.673	39.005	37.173	30.751	22.866	15.608	10.608	8.591	7.76	7.403	7.399	7.571	7.877	8.478	9.278	10.115	10.854	11.391	11.759	37.958	35.9	34.085	32.666	31.756	16.412	17.054	17.792	18.372	18.698	18.524	14.176	13.808	13.45	12.9	12.172	11.343	10.496	9.639	8.798	0	3.692	2.216	2.163
266	Gabon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.543	3.159	1.857	1.029	0.959	1.05	1.196	1.327	1.401	1.392	1.357	1.323	1.288	1.254	1.221	1.188	1.156	1.124	1.093	1.063	1.034	1.006	0.979	0.953	0.946	1.014	1.17	1.35	1.512	1.696	1.995	2.419	2.902	3.406	3.931	4.804	5.846	6.883	7.74	8.363	9.194	10.044	10.644	10.814	10.239	8.373	5.9	3.522	1.861	1.305	0.985	0.648	0.632	0.406	0.397
678	Sao Tome and Principe	-5.027	-3.886	-4.921	-5.874	-6.767	-7.492	-7.896	-8.501	-9.03	-10.12	-12.645	-13.972	-13.357	-12.637	-11.557	-10.672	-9.48	-8.234	-6.955	-6.164	-3.594	-5.42	-6.379	-6.341	-5.598	-4.521	-3.396	-2.793	-2.975	-5.101	-7.814	-10.605	-11.736	-11.525	-9.784	-7.62	-5.524	-4.126	-3.976	-4.759	-5.912	-10.836	-11.178	-11.704	-12.386	-13.559	-14.413	-15.498	-16.796	-18.211	-19.428	-8.806	-4.602	-5.305	-5.669	-5.822	-6.224	-6.641	-6.922	-7.467	-8.41	-8.705	-9.18	-9.252	-9.153	-9.032	-8.803	-8.595	-8.359	-8.042	0	-3.523	-2.616	-2.564
912	Northern Africa	-0.482	-0.607	-0.559	-0.708	-0.741	-0.881	-1.359	-1.919	-2.731	-1.798	-1.759	-2.658	-2.21	-2.77	-2.625	-2.978	-1.119	-0.817	-0.758	-0.804	-1.099	-1.783	-1.709	0.497	-1.117	2.877	2.073	0.138	1.348	0.998	2.592	1.481	0.387	-0.556	-0.327	-0.503	-1.849	-1.824	-1.768	-2.061	0.438	-2.831	-1.621	-1.941	-1.925	-1.492	-2.365	-1.27	-1.025	-1.281	-1.213	-1.42	-1.445	-2.086	-1.567	-1.84	-2.338	-2.376	-1.678	-1.62	-2.893	-4.116	-1.544	-0.635	-0.541	-1.123	-0.229	1.157	0.091	-0.658	-0.478	-0.105	-0.289	-4.174
12	Algeria	-0.134	-0.711	-1.258	-1.781	-2.28	-2.751	-3.199	-3.633	-4.054	-4.453	-4.833	-10.657	-9.548	-10.363	-8.933	-11.549	-2.369	-1.863	-1.812	-2.117	-2.689	-2.492	-2.276	-2.027	-1.824	19.165	18.445	0.315	1.103	1.348	1.767	2.031	2.449	2.981	3.233	3.441	2.831	1.064	1.011	-0.009	0.077	-0.267	1.656	0.524	0.015	1.328	2.45	2.961	-0.466	-0.186	-0.532	-0.847	-1.142	-1.225	-1.184	-1.551	-1.313	-0.733	-0.06	-0.126	-0.298	-0.545	-0.711	-0.782	-0.767	-0.691	-0.158	-0.345	-0.639	-0.642	-0.245	-0.241	-0.323	-0.562
818	Egypt	-1.343	-1.389	-0.887	-0.665	-0.688	-1.211	-1.202	-1.133	-2.297	-0.459	-0.11	0.84	0.907	0.863	0.69	0.575	0.321	0.195	-0.023	-0.198	-1.013	-1.595	-1.525	-1.501	-1.585	-1.604	-2.903	-1.809	-1.764	-1.512	0.017	0.092	1.104	2.705	2.493	2.216	0.6	1.093	1.199	0.928	6.969	-0.566	1.219	-0.567	-0.571	-0.593	-0.66	-0.666	1.127	0.308	0.381	0.007	0.147	0.127	-0.038	-0.458	-1.428	-2.053	-2.238	-2.002	-2.176	1.385	-0.028	1.367	-0.952	-1.941	-0.704	-0.771	0.197	0.066	0.055	0.056	0.122	2.663
434	Libya	-5.606	-3.502	-1.169	1.148	3.319	11.941	13.341	14.429	15.138	15.383	15.111	14.466	13.31	11.086	1.188	-8.764	-7.365	-5.47	-3.238	-0.704	0.358	-1.98	-1.535	8.858	18.479	19.266	19.775	20.082	20.208	20.045	19.489	19.111	-33.935	-37.888	4.78	3.068	1.455	0.421	0.248	0.226	0.213	0.198	0.182	0.09	-0.364	-1.033	-1.693	-2.154	-2.233	-1.956	1.062	1.558	1.843	2.148	2.305	1.882	0.56	2.071	2.447	1.833	1.479	-88.729	0.843	4.085	-0.267	-1.173	-0.766	1.366	0.853	-0.195	-0.099	-0.097	-0.277	-0.274
504	Morocco	0.605	0.498	0.159	-0.457	-0.374	-0.442	-0.489	-0.621	-1.469	-1.072	-1.672	-3.387	-2.291	-4.469	-3.574	-2.503	-1.982	-1.669	-1.761	-1.655	-1.73	-2.536	-2.966	-3.171	-3.163	-3.03	-3.301	-1.785	-1.656	-1.444	-0.714	-1.128	-1.241	-1.186	-1.821	-2.05	-4.42	-4.512	-4.361	-4.366	-4.009	-5.271	-4.28	-4.734	-4.438	-3.234	-3.556	-3.546	-2.907	-2.653	-2.377	-2.22	-2.322	-2.856	-2.228	-1.944	-2.352	-2.365	-2.497	-2.566	-2.172	-2.049	-1.956	-1.986	-2.107	-2.348	-1.122	-1.706	-2.46	-2.519	-0.97	-1.296	-1.034	-1.051
