country_code	country	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
900	World	69.8462	70.8703	71.4466	72.031	72.601	73.1575	73.6444	74.1388	74.649	75.1222	75.6023	76.0574	76.48	76.8994	77.3472	77.7901
1834	Sub-Saharan Africa	59.3346	60.2585	60.8259	61.4093	62.0264	62.6184	63.1505	63.7586	64.3529	64.935	65.5337	66.1651	66.7588	67.386	67.9333	68.4697
1833	Northern Africa and Western Asia	70.8182	71.7949	72.3358	72.9191	73.5153	74.0961	74.6953	75.2923	75.8589	76.4098	76.9573	77.4835	77.979	78.5192	79.0438	79.5375
1831	Central and Southern Asia	68.8115	69.7111	70.0505	70.5897	71.1123	71.6443	72.3227	72.9515	73.6814	74.2481	74.7678	75.2512	75.8792	76.6427	77.3542	78.047
1832	Eastern and South-Eastern Asia	73.6495	73.964	74.4726	75.0025	75.6475	76.2023	76.8177	77.521	78.0976	78.7276	79.2206	79.7386	80.2002	80.6437	81.0814	81.541
1830	Latin America and the Caribbean	71.3976	72.9322	73.5303	74.2455	74.9802	75.6791	76.4286	77.1859	77.8929	78.609	79.351	80.0484	80.6994	81.3144	81.9351	82.4928
1835	Oceania (excluding Australia and New Zealand)	64.4286	64.2286	64.0114	63.9755	64.0182	63.9949	63.9476	64.1468	64.3935	64.7199	64.9245	65.2097	65.3628	65.6846	66.0558	66.3246
1836	Australia/New Zealand	81.3554	81.5281	81.7229	81.964	82.2614	82.6944	82.9176	83.2747	83.656	83.9199	84.2212	84.4748	84.8523	85.1943	85.527	85.9793
1829	Europe and Northern America	75.2393	76.4436	77.1006	77.8241	78.5143	79.2279	79.93	80.6165	81.2888	81.955	82.5497	83.1473	83.6993	84.1984	84.7529	85.2176
5502	Europe, Northern America, Australia, and New Zealand	75.3846	76.5752	77.2072	77.9341	78.6202	79.3543	80.0695	80.7375	81.4272	82.132	82.738	83.3155	83.8339	84.3645	84.8685	85.3708
901	More developed regions	75.9871	77.1202	77.7689	78.4508	79.1227	79.8097	80.5141	81.1764	81.8288	82.5106	83.0856	83.6439	84.2018	84.7412	85.2444	85.706
902	Less developed regions	68.6354	69.6156	70.1959	70.7825	71.3865	71.9595	72.4846	72.9662	73.5105	73.9913	74.4754	74.9139	75.3543	75.7708	76.1922	76.6441
941	Least developed countries	63.1693	64.3461	64.9643	65.5444	66.0987	66.6754	67.255	67.8231	68.3809	68.9222	69.4437	69.9505	70.4452	70.913	71.4066	71.859
934	Less developed regions, excluding least developed countries	69.8967	70.781	71.3397	71.9239	72.5091	73.0977	73.6099	74.1582	74.6913	75.1877	75.7432	76.2383	76.6506	77.187	77.6278	78.033
948	Less developed regions, excluding China	67.0526	68.2201	68.7407	69.3266	69.9139	70.4877	71.0424	71.5259	72.0671	72.6204	73.172	73.6832	74.1843	74.676	75.1251	75.702
1636	Land-locked Developing Countries (LLDC)	62.7459	64.102	64.7027	65.3281	65.9645	66.5436	67.092	67.6499	68.2179	68.8817	69.4843	70.048	70.6101	71.2165	71.7136	72.2714
2087	LLDC: Africa	60.8217	62.0575	62.653	63.2362	63.7779	64.3471	64.9498	65.4615	66.0212	66.641	67.2658	67.8597	68.496	69.1467	69.665	70.2058
2088	LLDC: Asia	66.7979	67.8267	68.2771	68.8584	69.4094	69.9218	70.3719	70.8948	71.467	71.9662	72.4514	72.9901	73.546	74.1136	74.641	75.1913
2089	LLDC: Europe	68.7391	68.967	69.1402	69.4905	69.9111	70.5043	70.9078	71.4874	71.9369	72.4161	72.984	73.5256	74.0453	74.6747	75.3061	75.823
2090	LLDC: Latin America	65.4374	66.9667	66.9368	67.1329	67.4958	67.877	68.2114	68.6553	68.9489	69.4136	69.8776	70.4188	70.9419	71.4325	71.9275	72.5236
1637	Small Island Developing States (SIDS)	68.9004	69.6695	70.0028	70.3722	70.7088	71.0045	71.3254	71.5712	71.8766	72.1911	72.561	72.6855	72.9382	73.1752	73.4355	73.7699
2091	SIDS Caribbean	68.9972	69.6431	69.8673	70.1674	70.4497	70.762	71.0544	71.3444	71.6342	71.9792	72.3573	72.6968	73.0661	73.4411	73.8561	74.2297
2092	SIDS Pacific	64.5098	64.3712	64.2766	64.2578	64.4212	64.5225	64.5512	64.773	65.0571	65.3932	65.5462	65.8495	66.1054	66.4501	66.9482	67.2533
2093	SIDS Atlantic, Indian Ocean and South China Sea (AIS)	73.0863	73.5198	73.744	73.8679	73.9279	73.9921	74.1446	74.4822	74.6304	74.7197	74.5872	74.5982	74.6145	74.5472	74.7385	74.9585
5503	High-and-upper-middle-income countries	74.3219	75.2637	75.9131	76.5985	77.2922	77.9845	78.6772	79.4252	80.0701	80.7251	81.2997	81.9003	82.4528	82.9643	83.492	84.0766
5504	Low-and-Lower-middle-income countries	65.6899	66.7198	67.1401	67.698	68.2332	68.7515	69.2676	69.7297	70.2814	70.8252	71.4132	71.94	72.4349	72.9721	73.5138	74.038
1503	High-income countries	78.1252	79.1355	79.7297	80.3614	80.9462	81.6116	82.2313	82.8603	83.436	84.0255	84.5597	85.0014	85.5214	86.0701	86.5465	86.9971
1859	Low-and-middle-income countries	68.2254	69.233	69.7944	70.4035	71.0055	71.585	72.0989	72.5654	73.1018	73.5686	74.0612	74.5168	74.9348	75.3677	75.8158	76.2601
1517	Middle-income countries	69.1872	70.1555	70.768	71.4065	72.0373	72.652	73.1943	73.7489	74.2974	74.83	75.3665	75.8521	76.3259	76.8606	77.3362	77.746
1502	Upper-middle-income countries	72.3963	73.2127	73.8798	74.596	75.3113	75.9909	76.7369	77.5917	78.2937	78.9114	79.481	80.0622	80.5748	81.0506	81.5194	82.0047
1501	Lower-middle-income countries	66.702	67.6069	67.9797	68.5141	69.0677	69.5845	70.1187	70.5937	71.1882	71.743	72.4165	72.9752	73.498	74.1029	74.6672	75.1903
1500	Low-income countries	61.6264	62.7959	63.3213	63.8733	64.3978	64.9465	65.4294	65.9053	66.4241	66.9708	67.4897	67.9321	68.4702	68.9493	69.4709	70.0149
1518	No income group available	68.3416	67.7758	67.7433	67.927	68.2336	68.6469	69.2661	69.8467	70.4359	71.0335	71.6706	72.4056	73.038	73.6418	74.4949	75.4725
903	Africa	61.0546	61.9743	62.5336	63.097	63.7339	64.2966	64.811	65.3816	65.9703	66.5318	67.1072	67.6609	68.2021	68.7837	69.2893	69.8182
910	Eastern Africa	62.1609	63.061	63.6814	64.3084	64.8948	65.5514	66.1225	66.6169	67.2138	67.8502	68.487	69.1509	69.78	70.3613	70.9708	71.5871
108	Burundi	60.776	60.1858	59.9017	59.8402	59.8835	59.9963	60.125	60.3107	60.4836	60.6097	60.8051	61.0864	61.2602	61.5384	61.7875	62.0937
174	Comoros	64.0919	63.7434	63.8613	64.1613	64.5171	64.8878	65.3168	65.6628	66.108	66.5557	66.9273	67.3868	67.8506	68.3287	68.7917	69.2369
262	Djibouti	62.5664	62.3756	62.2937	62.4804	62.699	62.9308	63.203	63.549	63.8337	64.1521	64.4859	64.7922	65.2186	65.5615	65.9546	66.3086
232	Eritrea	65.6027	65.5561	65.6968	65.9562	66.3046	66.7793	67.174	67.5218	67.8796	68.3306	68.804	69.2355	69.721	70.298	70.8782	71.5052
231	Ethiopia	63.2754	63.2634	63.4948	63.9486	64.3721	64.8345	65.3148	65.7385	66.1791	66.6915	67.3133	67.7954	68.4096	69.0767	69.7531	70.2871
404	Kenya	60.4522	60.1669	60.0424	60.1752	60.361	60.5737	60.8489	61.124	61.3929	61.6999	62.0355	62.387	62.6697	63.0771	63.3759	63.6678
450	Madagascar	61.2401	60.6997	60.62	60.7999	61.0316	61.222	61.4823	61.7209	61.9933	62.2613	62.5374	62.7882	63.0416	63.3348	63.6929	63.9554
454	Malawi	62.7923	62.9171	62.7905	62.8929	63.1116	63.3569	63.5716	63.8168	64.1408	64.4685	64.8503	65.1869	65.5426	65.8949	66.3638	66.7795
480	Mauritius	70.9085	71.074	71.1651	71.512	71.9704	72.5055	73.1148	73.7427	74.4408	75.2129	76.0003	76.8221	77.5704	78.3764	79.1577	79.8731
175	Mayotte	72.8987	73.2808	73.4518	73.8317	74.2787	74.7972	75.4404	76.0781	76.7484	77.4325	78.1597	78.9526	79.6319	80.2567	80.8899	81.5127
508	Mozambique	59.1187	59.0707	58.9282	59.0823	59.2557	59.4666	59.7156	60.0204	60.2941	60.5461	60.849	61.1092	61.3178	61.6047	61.8791	62.1883
638	Réunion	79.4326	79.8042	79.8301	79.9832	80.2111	80.4723	80.7387	80.9772	81.1738	81.4648	81.7706	82.0845	82.3957	82.669	82.956	83.2708
646	Rwanda	64.9417	64.4133	64.3681	64.5415	64.762	65.039	65.3093	65.6107	65.9934	66.3603	66.7168	67.0653	67.495	67.9112	68.4146	68.8585
690	Seychelles	69.4039	68.8506	68.7984	68.9301	69.2121	69.5649	69.9297	70.3451	70.8219	71.3345	71.8285	72.4506	73.095	73.7645	74.4856	75.1993
706	Somalia	54.5083	54.801	54.4231	54.2951	54.2596	54.3932	54.5285	54.7517	54.9598	55.1244	55.3813	55.6425	55.9149	56.0943	56.4294	56.6709
728	South Sudan	54.2103	52.9578	52.4986	52.2995	52.3048	52.4117	52.4527	52.5586	52.7281	52.7981	52.9884	53.2318	53.4864	53.7133	53.8479	53.9796
800	Uganda	64.4138	64.2675	64.3498	64.5401	64.81	65.1433	65.5426	65.9731	66.4277	66.8068	67.1817	67.628	68.187	68.6808	69.2006	69.7762
834	United Republic of Tanzania	63.6848	63.0497	63.0109	63.2005	63.435	63.7016	63.9787	64.304	64.6539	64.9736	65.3497	65.6516	66.1015	66.4548	66.8218	67.3019
894	Zambia	62.3429	62.6498	62.4231	62.4051	62.514	62.6936	62.882	63.0923	63.3016	63.4693	63.7606	64.075	64.4081	64.7585	65.0256	65.2659
716	Zimbabwe	59.3181	59.2994	59.5772	59.9726	60.434	60.9369	61.4567	61.9135	62.3561	62.8795	63.3297	63.7571	64.1622	64.5751	65.006	65.5009
911	Middle Africa	58.3223	59.371	59.5285	59.8392	60.1793	60.5175	60.8897	61.1722	61.4478	62.0059	62.391	62.8729	63.3258	63.6766	64.1906	64.7192
24	Angola	61.3032	60.8563	60.6845	60.7287	60.86	61.0179	61.2653	61.4594	61.6745	61.9242	62.1882	62.3429	62.5632	62.928	63.2058	63.4327
120	Cameroon	60.3728	60.5284	60.6675	60.9201	61.2605	61.6257	61.9714	62.3016	62.6515	63.0432	63.5151	63.8819	64.22	64.67	65.0693	65.3812
140	Central African Republic	42.3785	53.9958	54.0473	54.2011	54.5447	54.8935	55.306	55.6891	56.0639	56.5224	56.9655	57.3165	57.7146	58.1506	58.5738	58.9969
148	Chad	52.2354	51.5467	51.1969	51.1427	51.2398	51.3306	51.5515	51.7598	52.0126	52.2759	52.5779	52.8434	53.0715	53.271	53.4414	53.8278
178	Congo	63.3051	62.926	62.9045	62.9651	63.0972	63.3067	63.535	63.7648	64.0322	64.3283	64.6479	64.8895	65.1402	65.4091	65.7403	66.0667
180	Democratic Republic of the Congo	58.8445	58.3217	58.0893	58.0933	58.1417	58.268	58.4295	58.6043	58.7876	59.0454	59.2814	59.618	59.8823	60.1004	60.3175	60.5675
226	Equatorial Guinea	61.2997	60.7487	60.5797	60.6255	60.7442	60.9593	61.1383	61.3676	61.6462	61.8699	62.2491	62.5185	62.8187	63.1329	63.384	63.7046
266	Gabon	65.21	64.6675	64.5435	64.5901	64.7731	64.9744	65.1839	65.4498	65.7143	66.0203	66.3696	66.749	67.1443	67.5604	68.012	68.4138
678	Sao Tome and Principe	65.4433	65.162	65.0922	65.211	65.4746	65.7812	66.127	66.461	66.8288	67.1677	67.6434	68.1353	68.6821	69.2763	69.9664	70.613
912	Northern Africa	69.1047	69.6183	69.9473	70.4251	71.0315	71.4384	71.937	72.5183	72.8737	73.3861	73.9773	74.4628	75.0238	75.5034	75.9224	76.3451
12	Algeria	74.1648	74.1614	74.3624	74.7918	75.3052	75.9419	76.5499	77.1872	77.8633	78.5495	79.3049	80.089	80.7949	81.5447	82.1936	82.7318
818	Egypt	68.4954	68.4345	68.4016	68.5924	68.8024	69.1366	69.4307	69.8278	70.2209	70.7275	71.2486	71.7657	72.4111	72.9561	73.6069	74.3019
434	Libya	69.6228	71.0299	71.3376	71.7224	72.1945	72.7013	73.2838	73.9279	74.6598	75.3583	76.0627	76.844	77.6347	78.3735	79.1512	79.9294
504	Morocco	72.3517	72.2984	72.3486	72.5509	72.9257	73.3772	73.8933	74.348	74.8981	75.5249	76.1242	76.7522	77.4451	78.064	78.7379	79.4513
729	Sudan	62.5988	62.0375	61.914	62.0283	62.3122	62.5776	62.8931	63.2383	63.5191	63.8758	64.2363	64.5712	64.9368	65.3106	65.7693	66.2463
788	Tunisia	72.7679	73.3084	73.6169	74.0944	74.6921	75.3646	76.121	76.8601	77.6195	78.3806	79.2101	79.9943	80.716	81.3385	81.8504	82.3732
