country_code	country	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
900	World	72.5163	73.9933	74.7545	75.4677	76.1379	76.7439	77.2883	77.8073	78.3182	78.817	79.2991	79.7576	80.2026	80.6401	81.081	81.5183
1834	Sub-Saharan Africa	61.4128	62.9876	63.9178	64.7986	65.6436	66.4505	67.2287	67.9835	68.7253	69.4478	70.1534	70.8342	71.4942	72.1357	72.7855	73.4344
1833	Northern Africa and Western Asia	73.1828	74.7807	75.6025	76.377	77.1196	77.8252	78.5006	79.1492	79.7721	80.3826	80.9793	81.5566	82.1247	82.6936	83.2582	83.8081
1831	Central and Southern Asia	70.6115	72.775	73.8053	74.7764	75.7109	76.6017	77.4484	78.2652	79.0478	79.7944	80.5087	81.1961	81.8642	82.4876	83.092	83.687
1832	Eastern and South-Eastern Asia	76.7625	77.8886	78.7348	79.5031	80.2229	80.8976	81.5129	82.1079	82.6979	83.2703	83.8261	84.3528	84.8686	85.3992	85.9189	86.4272
1830	Latin America and the Caribbean	74.4593	76.4645	77.3015	78.1155	78.9091	79.6781	80.4252	81.1492	81.8445	82.5141	83.1588	83.7864	84.3879	84.968	85.5326	86.0843
1835	Oceania (excluding Australia and New Zealand)	67.1013	68.2924	68.9363	69.5293	70.061	70.5597	71.0411	71.5316	72.023	72.5396	73.0772	73.6193	74.1729	74.7549	75.3482	75.9291
1836	Australia/New Zealand	83.3705	84.2507	84.9081	85.5311	86.1334	86.7142	87.2811	87.836	88.4035	88.9571	89.4813	90.0259	90.5585	91.0778	91.6202	92.1538
1829	Europe and Northern America	78.4292	79.9648	80.7452	81.5207	82.2791	83.0027	83.6809	84.3324	84.9788	85.6269	86.2685	86.8913	87.4798	88.0477	88.6038	89.1579
5502	Europe, Northern America, Australia, and New Zealand	78.5437	80.0687	80.8501	81.6255	82.384	83.1082	83.7877	84.4406	85.0885	85.7373	86.3789	87.0025	87.5922	88.1612	88.7198	89.2765
901	More developed regions	79.171	80.6147	81.3712	82.1165	82.8447	83.5451	84.21	84.8548	85.493	86.1261	86.7485	87.3546	87.9332	88.4975	89.0551	89.6093
902	Less developed regions	71.1111	72.6633	73.4947	74.2686	74.9897	75.6419	76.2264	76.7762	77.3104	77.8286	78.3244	78.7869	79.2288	79.6595	80.0943	80.5271
