country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	last.observed
901	More developed regions	65.5063	65.7084	66.949	67.6504	68.5413	69.2238	70.063	70.2227	71.1568	71.4315	71.8517	72.3533	72.3747	72.6679	73.2356	73.3224	73.5675	73.7881	73.7099	73.7617	74.0632	74.3766	74.5995	74.7403	75.0154	75.174	75.3714	75.7255	75.8409	76.0812	76.1259	76.3742	76.6743	76.7023	76.8709	76.9515	77.3205	77.5593	77.641	77.8527	77.9636	78.0665	78.1001	77.7724	77.867	77.9814	78.3082	78.5975	78.7905	78.7319	78.9478	79.1167	79.1491	79.2129	79.6489	79.736	80.1377	80.4126	80.578	80.9008	81.013	81.3358	81.4734	81.6946	81.8946	81.8737	82.1079	82.2385	82.355	82.5645	81.528	80.9428	82.1644	83.0491	2023
902	Less developed regions	42.8016	43.5551	44.4825	45.0487	45.8837	46.5168	47.0422	47.4876	47.975	45.539	43.4104	46.2641	49.8732	50.523	51.1568	51.1055	51.7086	52.3444	53.1351	53.6682	53.9075	54.0347	55.0984	55.7299	56.1971	56.5102	56.8149	57.5298	58.0535	58.8638	59.3747	59.9218	60.4337	60.6971	61.1247	61.5582	62.0972	62.6248	62.8721	63.3571	63.5794	63.7201	64.0731	64.4787	64.4085	65.0529	65.3373	65.6483	65.8634	66.2805	66.6998	67.0565	67.4634	67.8679	68.1541	68.6751	69.1314	69.5633	69.8481	70.2826	70.7007	71.0405	71.5313	71.871	72.1676	72.4363	72.7272	72.9954	73.3272	73.5492	73.1779	71.8673	73.8819	74.2604	2023
941	Least developed countries	37.6995	38.1423	38.6139	39.0338	39.5127	39.9785	40.3738	40.2277	40.5805	41.6498	41.9937	42.4142	42.8721	43.076	43.6922	43.753	44.1631	44.7975	45.1442	45.4604	44.1958	42.2367	46.0303	46.5761	46.5967	45.3872	45.7907	46.2229	46.7259	48.6887	49.1235	49.4386	49.7718	48.9666	49.1039	49.4521	50.2424	51.0174	50.8617	51.7614	51.9237	51.22	51.854	52.6115	51.091	53.6791	54.0353	54.513	54.5805	55.581	56.2291	56.8671	57.4762	58.1671	58.7782	59.4166	60.1491	60.816	60.9888	61.6512	62.3306	62.7173	63.7397	64.3496	64.6208	65.0188	65.4659	65.8369	66.6127	66.968	67.0753	66.4151	67.67	68.6606	2023
934	Less developed regions, excluding least developed countries	43.6106	44.4006	45.3845	45.9629	46.8468	47.5006	48.0466	48.5844	49.0969	46.1182	43.6351	46.8703	50.9919	51.691	52.3131	52.2386	52.8788	53.5239	54.3929	54.9683	55.4788	56.0168	56.5735	57.2373	57.8129	58.4313	58.7375	59.5299	60.077	60.6923	61.2286	61.8173	62.3557	62.8624	63.3527	63.8059	64.281	64.7346	65.0845	65.4653	65.7049	66.0544	66.363	66.7075	66.9572	67.2304	67.5242	67.8192	68.0904	68.3858	68.7624	69.0619	69.4309	69.7825	70.0027	70.4979	70.8967	71.2775	71.5849	71.9827	72.3385	72.697	73.0474	73.3333	73.6577	73.9139	74.1844	74.4514	74.6804	74.8917	74.4292	73.0391	75.2167	75.4419	2023
948	Less developed regions, excluding China	41.609	42.352	43.2642	43.8558	44.66	45.2964	45.8507	46.2198	46.7359	47.4371	47.9144	48.3572	48.797	49.2176	49.7146	49.301	49.9244	50.5774	51.3779	51.8012	51.8081	51.6935	52.8945	53.4441	53.853	54.1201	54.5883	55.1825	55.7381	56.6554	57.1645	57.7005	58.1774	58.4195	58.835	59.2486	59.7792	60.273	60.4834	61.0013	61.2339	61.3474	61.7326	62.1344	61.9481	62.6389	62.9018	63.2167	63.427	63.9001	64.3413	64.7123	65.1459	65.5735	65.8486	66.4035	66.8856	67.3394	67.6778	68.0863	68.5329	68.8865	69.3832	69.7561	70.051	70.3341	70.6188	70.8985	71.2638	71.5171	70.9464	69.3045	71.9321	72.5079	2023
1636	Land-locked Developing Countries (LLDC)	41.2733	41.6987	42.1498	42.5298	42.9285	43.3512	43.7583	42.8254	43.1959	44.8832	45.3026	45.7144	46.0477	46.3749	46.8792	47.0677	46.8082	47.584	47.8494	48.0457	48.3041	48.5461	48.056	48.8181	48.7864	49.0157	49.8783	50.2322	50.5473	50.9487	51.3624	51.7725	52.0753	50.47	50.3887	50.9145	51.554	52.7875	51.9497	53.5641	53.4774	53.6993	53.3721	53.3288	49.8662	54.1159	54.2585	54.4444	53.9596	55.2261	55.745	56.1498	56.8571	57.5421	58.3248	58.9939	59.7723	60.604	61.457	61.3177	62.9079	63.6428	64.2915	64.9015	64.9977	65.3679	65.7964	66.2608	67.3194	67.5514	67.4783	66.7073	68.0853	69.2794	2023
2087	LLDC: Africa	38.547	38.93	39.2971	39.6341	39.9974	40.3645	40.7289	38.9136	39.1233	41.6298	42.0214	42.3974	42.692	42.9624	43.5405	43.6022	42.9286	44.0064	44.2433	44.3502	44.5647	44.7472	43.6909	44.7213	44.4884	44.612	45.7974	46.0931	46.4572	46.9918	47.3412	47.696	48.1071	45.3241	45.4038	45.9274	46.1294	47.6771	46.293	48.1623	47.8922	48.0771	47.486	47.2216	42.1269	48.2142	48.3254	48.5518	47.8499	49.5092	50.1154	50.532	51.4051	52.2011	53.1687	54.0218	54.9742	56.0103	57.0864	56.7718	58.9829	59.9278	60.7416	61.4926	61.5502	62.0737	62.5086	63.008	64.4547	64.7358	65.4933	64.7509	65.3934	67.0407	2023
2088	LLDC: Asia	43.7867	44.3263	44.7796	45.21	45.5781	46.0948	46.5225	46.91	47.4326	47.927	48.3818	48.8305	49.2677	49.6553	50.0853	50.461	50.8312	51.2182	51.582	51.9896	52.3675	52.7648	53.1756	53.5602	53.9194	54.3414	54.7013	55.1932	55.4231	55.6122	56.1917	56.7694	57.0939	57.661	57.1794	57.7014	59.2739	59.8361	60.2267	61.3348	61.6494	62.0565	62.3834	62.8112	62.8459	63.0291	63.3739	63.6646	63.7995	64.324	64.774	65.3002	65.7836	66.2701	66.7498	67.1495	67.6396	68.1395	68.665	68.9974	69.3232	69.734	70.1004	70.486	70.7606	70.8601	71.3663	71.8613	72.1624	72.3884	71.2193	70.7094	72.92	73.2155	2023
2089	LLDC: Europe	54.9052	54.2376	56.2291	56.6485	58.0902	58.4274	59.8017	59.3547	61.0743	61.2964	61.7675	62.5962	62.0218	63.0161	63.1013	63.7594	64.1553	64.4328	64.7875	64.8398	65.2823	65.6557	66.0157	66.8745	67.0021	67.1344	67.601	67.889	68.2812	68.7255	68.9672	69.4881	69.729	70.0096	70.4132	70.7246	71.006	71.4257	71.6856	71.901	71.9057	71.8828	71.4827	71.4469	71.1578	71.2114	71.321	71.472	71.671	72.2015	72.3988	72.8226	72.8083	72.9808	73.1143	73.3472	73.6209	73.7739	74.2607	74.6484	75.1533	75.4036	75.4795	75.7114	75.7635	75.7276	75.8192	76.1088	76.2919	76.1978	75.2192	74.0345	77.3327	76.9432	2023
2090	LLDC: Latin America	48.5244	48.7397	48.9358	49.0526	49.2847	49.4603	49.6866	49.9398	50.2094	50.4974	50.8228	51.1011	51.4113	51.7271	52.0442	52.3999	52.7292	53.0065	53.3071	53.4973	53.7963	54.0355	54.2	54.5522	54.874	55.3425	55.8105	56.1572	56.4768	56.9017	57.3356	57.7465	58.0053	58.3837	58.9118	59.2575	59.6886	60.2677	60.7995	61.4376	62.0478	62.6371	63.1351	63.782	64.3898	64.8947	65.3246	65.713	66.1445	66.5639	66.9313	67.4145	67.9245	68.2723	68.5907	68.9353	69.2145	69.6264	69.944	70.2654	70.6085	70.88	71.2171	71.4724	71.689	71.8993	72.078	72.2352	72.3959	72.5085	70.0717	67.3513	72.0629	73.1682	2023
1637	Small Island Developing States (SIDS)	50.9841	51.0863	52.2891	53.0736	53.7312	54.4486	55.0828	55.7304	56.2864	56.8762	57.4446	57.9454	58.5177	58.4637	59.4376	59.9296	60.3138	60.7677	61.1523	61.4745	61.8634	62.329	62.6462	62.9806	63.2638	63.2833	63.6226	63.777	63.9185	64.1092	64.7803	65.0623	65.4282	65.7669	66.0286	66.206	66.4929	66.8909	67.1365	67.2966	67.6165	67.963	68.2164	68.4546	68.6396	68.9629	69.254	69.6028	69.7958	70.1925	70.8169	71.1583	71.458	71.7971	71.5995	72.1652	72.3801	72.5761	72.8176	73.1329	68.9003	73.7261	74.0806	74.3202	74.456	74.5917	74.6577	74.7741	75.0709	75.1495	75.0823	73.1141	75.3433	75.8524	2023
2091	SIDS Caribbean	52.7814	53.3536	54.0727	54.9492	55.5895	56.2659	56.8676	57.484	58.0239	58.6061	59.1806	59.6599	60.2787	59.9596	61.1161	61.5495	61.8654	62.3311	62.6797	62.9619	63.2776	63.7491	64.006	64.3229	64.618	64.9108	65.1461	65.3772	65.6633	65.7644	66.1725	66.4225	66.7409	67.0556	67.219	67.371	67.7023	68.0344	68.2484	68.3245	68.6412	69.0124	69.2284	69.4715	69.6659	70.0712	70.3683	70.812	71.1468	71.5493	71.7918	72.186	72.5629	72.9507	72.5564	73.3004	73.4719	73.6549	73.853	74.1576	67.5523	74.6347	75.0205	75.2268	75.2798	75.3451	75.335	75.3947	75.7426	75.7514	75.6476	73.272	75.9863	76.4129	2023
2092	SIDS Pacific	42.2921	39.9987	43.5892	44.2765	44.8844	45.5769	46.1211	46.8716	47.4647	48.0629	48.6658	49.2694	49.7125	50.5298	51.0475	51.7549	52.4139	53.0378	53.6726	54.2026	54.8531	55.4005	55.966	56.3599	56.408	55.2602	56.2214	56.2933	55.9994	56.5878	58.6547	59.0358	59.5414	59.9956	60.761	60.9566	61.2607	61.8032	62.031	62.4983	62.6687	62.7985	63.2028	63.4568	63.7495	63.8346	64.045	64.2416	63.574	64.0563	65.8162	65.8957	65.8075	65.9354	66.0541	66.1748	66.3591	66.4938	66.8117	67.0354	67.4261	67.7982	67.9902	68.3429	68.6689	68.9445	69.1026	69.3693	69.4796	69.6814	69.6878	68.6408	69.7893	70.4075	2023
2093	SIDS Atlantic, Indian Ocean and South China Sea (AIS)	49.1427	49.5685	50.4969	50.8645	51.7141	52.7324	53.6879	54.4246	55.061	55.7184	56.2474	56.7927	57.2455	57.6995	58.1349	58.7	59.1919	59.3575	59.6489	59.9371	60.4701	60.7735	61.1654	61.503	62.0443	61.9969	62.2102	62.1589	62.1511	62.4006	62.7482	63.1642	63.6719	64.0522	64.2723	64.6254	64.6442	65.2137	65.728	66.0638	66.5946	67.1148	67.4738	67.7691	67.843	68.1342	68.5636	68.6219	69.3214	69.624	70.3013	70.714	71.1583	71.523	71.9121	72.341	72.9337	73.3461	73.7215	74.2765	74.6754	75.1443	75.6084	75.8941	76.2925	76.6134	76.9511	77.2897	77.5708	77.848	77.9567	77.454	78.1391	78.9093	2023
5503	High-and-upper-middle-income countries	53.7592	54.3018	55.2376	55.7755	56.631	57.2605	57.8954	58.2988	59.0141	55.0774	51.861	56.1663	61.0686	61.4495	62.0493	62.1174	62.7201	63.4256	63.725	64.1402	64.6321	65.2891	65.8378	66.4092	67.0039	67.5093	67.7516	68.617	69.0323	69.4948	69.8011	70.2477	70.6642	70.9798	71.3536	71.6108	72.0597	72.4136	72.6198	72.9347	73.1065	73.4621	73.7672	73.9035	74.1558	74.4595	74.8196	75.1349	75.3952	75.4994	75.8062	76.0805	76.2716	76.4579	76.6579	77.0735	77.4385	77.7568	77.9347	78.3405	78.5617	78.9039	79.149	79.397	79.6565	79.7855	80.0164	80.1922	80.3938	80.5742	79.8782	79.2274	80.3995	80.7973	2023
5504	Low-and-Lower-middle-income countries	40.1324	40.8144	41.6754	42.2098	42.982	43.5777	44.0676	44.3516	44.8213	45.5187	45.9252	46.3122	46.7005	47.0631	47.517	47.1714	47.5704	47.9712	48.8716	49.2746	49.1907	48.7891	50.1867	50.7349	51.1058	51.2728	51.7606	52.3317	52.8997	53.9491	54.5187	55.0558	55.5626	55.7383	56.1279	56.5619	57.0969	57.6292	57.846	58.3718	58.5743	58.5774	58.928	59.3032	58.973	59.8142	60.0798	60.4254	60.6482	61.2367	61.7234	62.1508	62.6513	63.1726	63.6147	64.0911	64.6323	65.1283	65.4648	65.9073	66.3943	66.739	67.2766	67.668	67.9591	68.2607	68.6001	68.9046	69.2852	69.571	69.267	67.5191	70.2724	70.782	2023
1503	High-income countries	65.2615	65.8491	67.0952	67.6317	68.6033	69.077	69.2716	69.4778	70.2566	70.6136	70.9102	71.4014	71.4434	71.6863	72.3007	72.4203	72.6649	73.1768	73.0899	73.2283	73.5935	73.9537	74.2571	74.4447	74.8276	75.1271	75.4031	75.8529	76.0483	76.4145	76.437	76.7972	77.1045	77.1653	77.5269	77.5809	77.8342	78.1225	78.2595	78.4881	78.6926	78.9015	79.179	79.1971	79.4856	79.5745	79.8205	80.0818	80.2571	80.3593	80.6722	80.9233	81.0365	81.1121	81.5691	81.641	81.9703	82.1491	82.2819	82.5516	82.7257	82.8387	82.9298	83.1046	83.3102	83.2042	83.403	83.4134	83.5428	83.7317	82.9971	82.8078	83.2193	84.0524	2023
1859	Low-and-middle-income countries	43.9326	44.6038	45.5213	46.1103	46.9341	47.5946	48.2313	48.6384	49.1695	46.7392	44.6517	47.4832	51.0051	51.6364	52.2373	52.1345	52.7146	53.251	54.0197	54.5024	54.7181	54.8339	55.8524	56.4521	56.8853	57.1532	57.4364	58.1132	58.5944	59.3446	59.8373	60.3414	60.8449	61.0865	61.4538	61.8719	62.4539	62.9574	63.1689	63.6347	63.81	63.9001	64.1598	64.4044	64.2693	64.8879	65.1843	65.4918	65.7081	66.0649	66.4498	66.7877	67.1567	67.5562	67.8615	68.3723	68.8549	69.3132	69.6056	70.0544	70.4519	70.838	71.3342	71.684	71.9784	72.2524	72.5554	72.8462	73.1661	73.398	72.9318	71.5738	73.73	74.1303	2023
1517	Middle-income countries	44.6887	45.2872	46.0879	46.6529	47.4752	48.1477	48.8005	49.3004	49.8467	47.0965	44.8256	47.8599	51.6495	52.2971	52.9034	52.7675	53.4077	53.9256	54.7352	55.2392	55.4473	55.5533	56.7041	57.3006	57.7899	58.0755	58.322	59.0448	59.5623	60.3603	60.8706	61.4022	61.9325	62.3887	62.8057	63.2281	63.762	64.1794	64.4873	64.8464	65.0392	65.2184	65.5249	65.7022	65.8843	66.207	66.5324	66.8457	67.136	67.3958	67.7676	68.0871	68.4444	68.7842	69.0604	69.5662	70.0169	70.4459	70.6918	71.2191	71.5153	71.9997	72.3896	72.7065	73.041	73.3155	73.6122	73.9164	74.1466	74.3759	73.8342	72.4221	74.75	75.0184	2023
1502	Upper-middle-income countries	47.7021	48.3162	49.2197	49.8322	50.6953	51.4285	52.2501	52.7862	53.4274	48.0244	43.7312	48.8923	55.6894	56.3524	56.9757	57.1038	57.9044	58.6557	59.2445	59.8132	60.3652	61.1385	61.7984	62.5601	63.2096	63.7722	63.9896	64.9633	65.4718	65.9544	66.4178	66.9096	67.39	67.8389	68.2078	68.6061	69.1837	69.5727	69.8212	70.1799	70.333	70.718	70.993	71.1794	71.3842	71.8012	72.2145	72.5452	72.8423	72.9508	73.2364	73.5117	73.7427	73.989	74.0677	74.6313	74.9918	75.3701	75.5804	76.0317	76.2831	76.732	77.07	77.3517	77.6312	77.8917	78.1274	78.398	78.6382	78.8167	78.1671	77.3098	78.826	79.0134	2023
1501	Lower-middle-income countries	41.1035	41.657	42.2763	42.7617	43.5265	44.1385	44.6347	45.0947	45.5793	46.1159	46.523	46.9228	47.3239	47.693	48.1465	47.6942	48.1808	48.5095	49.5145	49.9412	49.784	49.2614	50.985	51.506	51.9572	52.1169	52.5488	53.1668	53.8007	54.9814	55.5858	56.1792	56.7411	57.283	57.7637	58.2003	58.6386	59.0304	59.4034	59.7512	59.9796	60.0979	60.5287	60.7823	61.0085	61.2807	61.5699	61.9137	62.2494	62.6986	63.1706	63.5744	64.0695	64.4975	64.9097	65.3629	65.8565	66.3053	66.5664	67.1335	67.4646	67.9509	68.333	68.6758	69.0256	69.3257	69.6561	69.9742	70.216	70.4961	70.0781	68.152	71.2937	71.6133	2023
1500	Low-income countries	34.957	36.2009	38.2622	39.0242	39.8008	40.274	40.7052	40.0026	40.3737	41.9407	42.3411	42.6558	42.9737	43.3039	43.7667	44.035	43.9598	44.7764	45.1245	45.42	45.7626	46.0517	45.684	46.3899	46.365	46.5855	47.3637	47.6953	47.9213	48.3064	48.7034	48.916	49.1054	47.5375	47.4903	47.9251	48.9171	50.0929	49.6621	51.014	51.146	50.6728	50.6843	51.6699	48.7836	52.4232	52.6572	53.0728	52.8404	54.0794	54.6639	55.2077	55.7575	56.7516	57.3669	57.9732	58.7665	59.5071	60.2128	60.1743	61.3559	61.2242	62.3633	62.985	63.0982	63.4583	63.8894	64.217	65.1837	65.5577	65.8536	65.3052	66.0451	67.3203	2023
1518	No income group available	53.4119	54.2631	54.9362	55.5768	56.2503	56.9101	57.5785	58.2515	58.9221	59.6335	60.2885	60.9651	61.5911	62.2873	62.9412	63.6029	64.6881	65.2136	65.6551	65.3727	66.5901	66.9887	67.4545	67.7682	68.3352	68.8754	69.4839	70.148	70.696	70.8098	70.8524	71.2994	71.6667	72.1447	72.153	72.3626	72.9188	73.1726	73.3679	73.5946	73.5279	74.0722	74.2598	74.6189	74.4983	74.7953	74.9609	75.5261	75.6738	75.3236	76.1157	75.2406	76.7375	76.051	76.5882	76.8539	77.0714	77.5474	77.101	77.2138	77.2644	77.6837	77.5363	77.3856	77.2593	77.3185	76.7307	76.256	76.5019	76.6246	76.4541	75.5937	76.4905	76.4709	2023
903	Africa	38.9354	39.4664	39.9523	40.4336	40.897	41.3874	41.8354	41.6956	42.1013	43.1038	43.4255	43.8593	44.1871	44.5895	44.9769	45.2788	45.3672	45.7919	46.2643	46.5314	46.8981	47.2857	47.382	48.0116	48.2997	48.7089	49.3872	49.8925	50.3452	50.8671	51.3408	51.768	52.1861	51.4704	51.7173	52.0612	52.4725	53.0875	52.8432	53.5191	53.4938	53.22	53.1184	53.5919	52.0612	53.9956	53.9986	54.1642	54.0161	54.6677	55.0534	55.3292	55.6983	56.1217	56.6319	57.1766	57.8047	58.4758	59.1161	59.4274	60.309	60.5346	61.4213	61.955	62.2554	62.6264	63.0309	63.3799	64.0433	64.3961	64.3279	63.7528	65.0741	65.9072	2023
910	Eastern Africa	40.379	40.8224	41.2893	41.7094	42.1674	42.6249	43.0882	41.5177	41.8349	44.2684	44.702	45.1241	45.4738	45.8062	46.3705	46.4976	45.946	46.9665	47.2565	47.4172	47.6493	47.933	46.9481	47.9073	47.6456	47.7867	48.866	49.1815	49.4748	49.8774	50.165	50.2842	50.6055	48.1575	48.1789	48.6076	48.9291	50.3225	49.1038	50.6843	50.3333	49.2679	48.7547	49.6147	45.2769	50.345	50.434	50.6483	50.1618	51.6154	52.3221	52.8817	53.7415	54.5503	55.4844	56.3037	57.2281	58.1461	59.1354	60.016	60.7783	60.5631	62.3595	63.2501	63.5574	63.9421	64.401	64.7913	66.0368	66.7425	66.9878	66.2784	67.6175	68.3243	2023
