country_code	country	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	last.observed
208	Denmark	71.1084	72.117	72.4257	72.9758	73.6592	74.2772	74.4755	74.7648	75.2558	76.1734	77.3789	78.6325	80.2078	81.1622	2023
233	Estonia	67.3333	68.7649	70.0542	70.6406	70.5817	69.7056	69.6671	70.6473	68.5621	70.0437	71.7236	74.0577	76.8118	78.2967	2023
234	Faroe Islands	63.1501	71.0373	74.4789	75.6879	76.2546	76.7558	77.0326	77.3874	78.2176	78.9478	79.3143	79.3435	79.9311	80.5019	2023
246	Finland	66.4554	68.2458	69.1044	69.7432	70.9874	72.7737	74.3829	74.8326	75.8934	77.193	78.4595	79.6036	80.7461	81.6226	2023
831	Guernsey	73.1505	75.2177	74.7327	74.0804	74.2112	75.3002	76.1161	77.6112	78.0746	79.8173	80.6342	82.2035	83.3207	83.4582	2023
352	Iceland	72.3283	73.2637	73.5494	73.6284	74.2048	76.3917	76.8555	77.5558	78.4719	79.0374	80.6449	81.3488	82.1891	82.512	2023
372	Ireland	66.7882	69.1424	70.1625	70.787	71.2479	72.0186	73.1999	74.2368	75.3659	76.0467	77.8441	79.7234	81.0837	82.1322	2023
833	Isle of Man	63.9434	65.0004	65.068	66.3878	66.2989	67.6994	69.4346	71.4551	73.0934	74.3135	76.4986	79.3216	80.931	81.686	2023
832	Jersey	70.2436	71.0191	71.3053	71.4887	71.9945	72.552	74.2371	75.8228	77.0206	78.4247	79.6351	80.774	81.3676	80.8527	2023
428	Latvia	65.9904	68.674	70.6513	70.7249	70.2697	69.2893	69.395	70.5913	67.4512	68.8689	70.3895	71.5217	73.9905	75.044	2023
440	Lithuania	66.2962	68.2113	70.7379	71.6546	71.5772	70.9746	70.8131	71.8818	69.6863	70.9519	71.8843	71.6514	73.9897	75.523	2023
578	Norway	72.8476	73.5254	73.5021	73.9456	74.4726	75.3432	76.0354	76.2978	77.3041	78.3178	79.3715	80.648	81.6617	82.7428	2023
752	Sweden	71.9162	72.9478	73.5427	74.1685	74.825	75.3861	76.4343	77.1889	78.1971	79.3262	80.1581	81.0993	81.9289	82.5746	2023
826	United Kingdom	69.4482	70.6217	71.0486	71.7246	72.2401	73.0205	74.2022	75.144	76.2612	77.1937	78.434	79.7199	80.9182	81.1253	2023
925	Southern Europe	63.2186	66.0248	68.0966	69.7736	71.2202	72.7392	73.9719	75.1998	75.7973	77.3527	78.8137	80.1518	81.2425	81.7873	2023
8	Albania	47.2785	53.5631	59.3785	63.8506	66.7891	69.1691	70.6649	72.1101	73.2352	74.0011	75.5218	77.7885	78.1767	78.9075	2023
20	Andorra	73.9586	74.4702	75.3119	76.3837	76.6411	77.8874	78.6959	79.2473	80.7824	81.9564	83.1385	84.1675	84.5284	84.2183	2023
70	Bosnia and Herzegovina	50.1551	55.8343	60.3785	63.8291	66.4069	69.0134	70.1737	71.0488	60.9791	74.065	76.1266	76.3758	77.0229	77.2611	2023
191	Croatia	60.6867	64.6381	67.406	68.9709	70.0015	71.2136	70.9075	72.0581	71.9014	73.1654	74.7814	76.0227	77.3082	77.7832	2023
292	Gibraltar	66.5436	70.2543	71.778	72.4375	73.396	74.9387	76.2141	77.8347	79.3233	81.0363	82.4255	83.3484	84.1945	84.7338	2023
300	Greece	67.4013	69.0806	70.6262	71.8094	73.0441	74.1597	75.4326	76.7215	77.5847	78.2867	79.1241	80.0431	80.8134	81.2779	2023
380	Italy	66.5563	68.4451	69.7149	70.9863	72.2633	73.6052	74.9265	76.4508	77.55	78.8311	80.3497	81.6337	82.5165	82.9541	2023
412	Kosovo (under UNSC res. 1244)	44.0274	47.1828	49.8522	53.2901	55.7622	58.5337	60.7002	63.979	67.6815	66.8945	72.4293	74.1168	75.7951	76.6031	2023
470	Malta	64.4082	67.4017	68.8855	69.8796	70.9633	72.2391	73.0045	75.4319	76.8108	77.4039	78.912	80.0732	81.7704	82.8709	2023
499	Montenegro	59.5263	63.3387	66.7115	69.4678	71.342	71.9671	72.3042	73.333	73.8884	73.5058	74.0869	74.9485	76.2648	76.6018	2023
807	North Macedonia	52.4552	58.337	61.1171	63.9436	66.2602	68.5418	69.8043	70.6405	71.5756	72.068	73.1189	74.1915	75.3765	76.071	2023
620	Portugal	60.2794	62.2725	64.3939	66.2572	68.3654	70.4746	72.5733	74.0895	74.9341	76.0445	77.6664	79.4617	80.8547	81.6324	2023
674	San Marino	74.5531	75.133	75.9527	75.9873	76.554	77.7267	78.5286	79.0696	79.7082	80.869	82.1392	83.8819	84.9997	85.4333	2023
688	Serbia	58.3084	63.6861	67.3343	69.8791	70.3999	71.4863	71.1462	71.9466	72.0841	72.1613	72.6554	73.803	75.1232	75.7244	2023
705	Slovenia	64.3968	67.3945	68.6986	68.7811	70.3829	71.381	71.4607	72.674	73.6843	75.1392	76.5287	78.4849	79.9632	80.7249	2023
724	Spain	64.5778	67.7159	69.9189	71.4134	72.7156	74.4808	76.1802	76.9112	77.6839	78.826	79.9711	81.2726	82.4862	83.0351	2023
926	Western Europe	67.9402	69.4744	70.6093	71.198	71.938	73.134	74.3303	75.6167	76.6186	77.8206	79.041	80.28	81.1609	81.6609	2023
40	Austria	66.5414	68.0282	69.6702	70.1536	70.8433	72.1545	73.2862	75.0185	76.1801	77.5665	78.9729	80.1811	81.0311	81.6999	2023
56	Belgium	67.8582	69.4999	70.3353	70.7561	71.5368	72.6929	73.9399	75.3014	76.4455	77.4296	78.4211	79.6232	80.5644	81.3785	2023
250	France	67.4209	69.5057	70.7994	71.4971	72.4552	73.683	74.7829	76.1602	77.3747	78.4811	79.6489	80.993	81.9759	82.4839	2023
276	Germany	67.6337	68.9251	70.1169	70.7249	71.293	72.4836	73.8052	75.0985	76.0167	77.3488	78.6712	79.7809	80.5542	80.9622	2023
438	Liechtenstein	69.2402	72.3279	73.6101	74.4653	76.0353	76.8166	77.2327	79.0318	79.8172	78.8085	80.8551	82.6794	83.2472	83.8164	2023
442	Luxembourg	66.2387	67.7906	68.8466	69.5425	70.0744	71.437	72.5703	74.1417	75.343	76.5778	77.838	79.5668	80.7926	81.5226	2023
492	Monaco	70.7796	72.8591	73.9948	74.327	74.4628	75.7952	76.9689	80.0294	81.2324	82.2954	84.188	85.0745	86.1761	86.7777	2023
528	Netherlands	71.9802	72.9984	73.5086	73.6813	74.1757	75.2345	76.1866	76.7717	77.3058	77.894	78.7319	80.311	81.3083	81.7607	2023
756	Switzerland	69.5296	70.9063	71.707	72.701	73.9215	75.305	76.2632	77.3121	78.0917	79.362	80.6071	81.8436	82.749	83.4653	2023
5505	Americas	57.6809	59.8751	61.5554	62.7256	64.3065	66.4441	68.2296	69.8051	71.2541	72.6455	73.9829	75.258	76.1916	76.4738	2023
904	Latin America and the Caribbean	50.1847	53.2083	55.8609	58.0169	60.0893	62.3785	64.3633	66.4862	68.2486	70.053	71.7482	73.1614	74.294	74.8265	2023
915	Caribbean	52.5248	55.6499	58.1066	60.4328	62.2679	63.7016	64.9588	66.1064	67.1649	68.6129	70.1374	70.5805	71.5654	72.4864	2023
660	Anguilla	85.5429	69.8151	69.9462	69.6864	70.7147	73.3597	76.3502	77.5791	78.1929	78.5167	79.6038	78.3957	79.274	79.6584	2023
28	Antigua and Barbuda	59.4972	61.1531	63.8933	67.4439	70.7847	72.9121	74.033	73.8595	73.7805	74.5316	75.4219	76.3758	77.3252	77.4396	2023
533	Aruba	59.9907	62.7269	64.6456	66.4125	68.5151	70.4481	72.0411	72.4959	73.0193	73.3375	73.5126	74.2569	75.383	76.0722	2023
44	Bahamas	59.4655	61.5974	63.5202	65.3528	67.1367	68.7606	69.878	70.5892	71.3632	71.8358	73.1176	73.5258	73.8203	73.4243	2023
52	Barbados	56.3341	61.7444	65.8181	68.0171	69.0816	70.8648	73.0145	73.4762	73.6729	74.3164	74.9669	75.3659	75.8784	76.4016	2023
535	Bonaire, Sint Eustatius and Saba	70.6445	72.4081	73.8979	75.6357	77.6025	77.8762	77.5953	77.6437	77.1793	78.5799	78.0939	78.0024	78.2728	78.738	2023
92	British Virgin Islands	65.8484	68.878	70.4648	71.0017	70.9815	72.9193	74.5582	76.1042	77.0408	76.2988	76.8663	77.523	77.5923	77.6712	2023
136	Cayman Islands	61.9857	65.3882	66.8285	68.3689	70.6546	71.7179	73.033	73.3615	73.8634	74.6623	75.9542	75.7633	77.6082	79.4097	2023
192	Cuba	60.0451	62.1469	64.4083	66.744	69.2146	71.75	73.3583	73.6699	73.9696	75.2709	77.0119	77.6251	78.0066	77.4853	2023
531	Curaçao	61.813	64.3428	66.1498	67.4535	68.9191	70.3499	71.5377	72.2554	72.6813	73.1575	73.6794	74.3764	76.2343	76.7333	2023
212	Dominica	49.2457	57.4635	61.7143	64.7149	67.1141	69.231	71.2806	71.0872	70.8214	71.6901	72.38	72.4477	71.5729	70.8621	2023
214	Dominican Republic	45.8046	49.7127	53.2021	56.6874	59.9427	62.2935	64.4871	66.7362	68.7039	69.9203	70.7618	71.3674	72.8616	73.1828	2023
308	Grenada	55.207	60.4449	63.5599	66.1336	67.5716	67.9014	67.6839	69.5767	71.2624	72.6845	73.2105	74.4526	75.2694	75.324	2023
312	Guadeloupe	54.8811	59.0874	62.2538	63.6274	65.8891	68.6889	71.2204	73.2049	74.8005	76.3798	77.8653	79.266	80.9165	81.5141	2023
332	Haiti	38.9331	42.1933	43.9173	46.2203	47.9664	49.2978	50.7404	52.3556	54.219	56.8921	58.969	59.1467	60.4574	63.8305	2023
388	Jamaica	58.4179	62.1127	64.7955	66.2177	67.5275	68.6793	69.4692	70.9938	71.6942	71.2508	71.4621	71.576	72.3518	71.8133	2023
474	Martinique	56.3436	60.2831	62.7634	64.9869	67.6607	70.6235	73.3193	75.2661	76.7746	77.8124	79.2484	80.7291	81.9341	81.8648	2023
500	Montserrat	53.3005	60.4688	65.3486	69.2933	71.8229	73.0136	74.1706	75.5962	76.2901	76.7043	81.0356	78.3432	78.2189	78.7707	2023
630	Puerto Rico	62.9968	67.2733	68.6879	70.4306	71.1383	72.5226	73.2001	73.0373	73.5516	74.687	76.633	77.9882	79.5679	80.4189	2023
652	Saint Barthélemy	78.5766	90.3813	91.271	87.5155	88.712	95.0485	95.6993	97.0645	80.3541	78.8651	82.563	83.7627	84.255	86.0159	2023
659	Saint Kitts and Nevis	55.7396	56.643	57.8312	59.6265	62.0919	62.7669	63.8886	65.4739	66.9005	68.2719	71.0166	71.804	71.8701	71.8135	2023
662	Saint Lucia	52.2438	56.2444	60.1951	63.4867	64.8713	67.1422	69.5849	69.9872	70.7505	70.9652	71.9726	72.9475	72.9432	72.5812	2023
663	Saint Martin (French part)	92.6699	89.0179	94.2019	94.3956	94.9236	94.8952	94.9992	77.5355	76.653	77.8375	79.4411	78.9563	80.0609	81.4353	2023
670	Saint Vincent and the Grenadines	50.3224	56.2709	59.8281	62.3002	64.4905	67.2341	68.8894	70.5713	70.6421	70.4019	70.4437	70.6831	70.4909	70.8696	2023
534	Sint Maarten (Dutch part)	78.5438	76.7129	80.3132	83.9975	86.7806	86.361	74.7329	75.574	73.7946	74.1305	75.4773	76.346	76.9295	77.0882	2023
780	Trinidad and Tobago	58.1501	61.1328	63.4981	64.5419	65.2324	66.1449	66.4494	67.2354	67.8452	68.3049	69.422	71.0071	72.6202	72.9255	2023
796	Turks and Caicos Islands	62.4971	65.228	69.6913	71.1157	72.5797	73.1726	73.1653	73.5066	74.7986	75.5185	77.3614	77.8234	78.3264	78.6254	2023
850	United States Virgin Islands	60.54	61.9239	63.2125	65.0937	67.1117	68.2041	69.1969	69.9814	70.7349	71.3836	72.4363	72.9852	74.1644	74.9285	2023
916	Central America	45.7697	50.301	53.8864	56.4824	58.9008	61.5836	63.8165	66.8145	68.7362	70.6257	72.3971	73.1446	73.8013	73.7699	2023
84	Belize	51.0558	55.1781	58.2318	61.9455	64.1044	66.0608	67.5134	69.0956	69.4913	69.2863	69.7808	70.862	71.3083	72.1527	2023
188	Costa Rica	58.7452	62.0069	64.2462	65.7862	68.5038	71.8195	74.0925	75.498	76.4179	76.8802	78.1886	79.2657	80.0727	80.1639	2023
222	El Salvador	44.6993	47.1973	49.2633	51.0338	52.2774	53.3696	53.5378	59.9744	63.505	66.3737	68.6684	70.002	71.1629	71.0961	2023
320	Guatemala	39.171	42.7565	46.5352	47.6477	51.7019	53.8511	55.4798	61.1338	62.4635	65.5913	67.9171	69.3132	70.6968	71.2939	2023
340	Honduras	42.1888	45.2522	48.94	52.6189	54.6669	59.031	62.019	64.2551	66.0464	66.5486	68.8346	69.64	70.6667	71.7813	2023
484	Mexico	46.4237	51.479	55.1752	57.9346	60.3177	63.1949	65.6276	68.1349	69.8938	71.7304	73.2847	73.7697	74.2174	73.9519	2023
558	Nicaragua	41.9694	45.0892	48.3974	52.4472	53.3465	54.5087	57.3234	59.192	63.8731	65.3565	68.4398	71.2667	72.4728	73.1695	2023
591	Panama	56.5123	58.6967	61.5139	63.1409	65.6205	68.499	70.1056	70.7439	71.7057	72.753	74.4365	75.9174	77.1059	77.9541	2023
931	South America	51.4578	53.8562	56.1913	58.172	60.1513	62.4339	64.4326	66.3696	68.1581	69.9867	71.674	73.4289	74.7373	75.4358	2023
32	Argentina	62.3849	63.7697	64.7715	65.3408	66.1359	67.7937	69.1821	70.9166	72.3278	73.4402	74.4851	75.3356	76.0602	76.5434	2023
68	Bolivia (Plurinational State of)	41.2046	42.4927	44.0728	46.0277	48.0649	50.5892	52.7429	55.2115	58.3583	61.0259	63.2263	65.126	66.6766	66.9825	2023
76	Brazil	49.689	52.0094	54.2392	56.3109	58.4944	60.7279	62.9579	65.0171	66.8079	68.7323	70.7456	72.9667	74.5347	75.3852	2023
152	Chile	54.0472	56.0304	58.1435	61.319	64.1628	67.8521	70.6052	72.7067	74.6172	76.2371	77.9868	78.8155	79.5361	80.3578	2023
170	Colombia	50.075	54.2442	57.9781	60.3887	62.7892	65.488	67.5224	68.1331	69.1163	70.6799	72.0471	74.1166	75.7185	76.3602	2023
218	Ecuador	49.3064	51.7453	54.947	57.6492	60.0255	62.1818	64.5169	66.9597	69.94	71.9153	73.3242	74.5548	75.7447	76.1411	2023
238	Falkland Islands (Malvinas)	81.6337	81.2986	82.3461	83.3277	78.6604	69.8283	69.9433	68.956	73.2108	91.4937	80.1196	96.1105	80.8816	83.9114	2023
254	French Guiana	49.0817	53.186	58.1783	61.7722	63.9707	65.7808	68.3103	70.1855	71.3803	72.472	73.7347	75.1146	76.4464	76.9676	2023
328	Guyana	51.8971	56.2218	58.4232	59.582	60.1402	60.5603	60.8779	61.4715	62.6448	63.1656	64.2155	65.4686	66.7686	68.4762	2023
600	Paraguay	58.4289	59.4495	60.9643	62.1575	63.0458	64.0448	65.212	66.5982	68.1345	69.4679	70.7343	71.9958	73.1795	73.5058	2023
604	Peru	46.8031	49.1046	52.15	54.1182	56.2641	59.1015	60.7096	62.8013	65.4933	68.6573	71.181	72.7327	74.3747	75.8201	2023
740	Suriname	51.9278	55.1548	58.2412	59.5671	59.7849	60.1356	60.8522	61.476	62.3246	63.811	65.8087	68.5392	70.1106	71.4272	2023
858	Uruguay	66.159	67.2318	67.9764	68.4812	69.2426	70.1455	71.4136	72.3885	73.2099	74.0517	75.1393	76.2696	76.9062	77.5958	2023
862	Venezuela (Bolivarian Republic of)	53.0954	56.6304	60.1793	63.5731	65.7536	67.8205	69.2735	70.7206	71.3539	72.2917	72.3491	73.011	73.079	72.3171	2023
905	Northern America	68.7508	69.7381	70.2867	70.5956	71.6529	73.4304	74.5706	75.1227	75.8918	76.7133	77.442	78.4185	79.1094	78.9502	2023
60	Bermuda	61.4653	65.1024	67.8799	68.6586	70.5482	72.3834	73.6348	73.9819	75.1529	77.635	79.4507	79.8257	80.6469	81.687	2023
124	Canada	69.0978	70.3384	71.4585	72.2904	73.1037	74.3969	75.9282	76.9128	77.8214	78.6525	79.763	80.7908	81.7561	82.0543	2023
304	Greenland	43.2876	55.0935	59.4008	61.7023	62.9852	62.1531	62.4859	62.7145	63.4792	64.4368	66.6084	68.0479	69.253	70.2878	2023
666	Saint Pierre and Miquelon	77.7914	74.3206	71.7471	71.2526	73.4458	74.2491	74.8209	75.1626	75.5646	77.0529	77.9013	79.291	79.3803	80.141	2023
840	United States of America	68.7418	69.6986	70.1878	70.4441	71.5175	73.3354	74.436	74.9402	75.6875	76.5064	77.1948	78.1617	78.819	78.6078	2023
909	Oceania	62.2433	64.262	65.5138	66.2954	67.802	69.6034	71.1739	72.3174	73.7644	74.651	75.7016	76.6692	77.6615	78.435	2023
927	Australia/New Zealand	69.5177	70.5332	70.9831	70.958	71.8164	73.4656	74.9186	75.9485	77.5191	78.703	80.1773	81.3161	82.2417	82.9185	2023
36	Australia	69.4489	70.4983	70.9387	70.8879	71.8139	73.651	75.1557	76.2528	77.7423	78.9188	80.3865	81.5096	82.4202	83.1053	2023
554	New Zealand	69.8303	70.7187	71.2111	71.2831	71.8191	72.6445	73.8149	74.5026	76.4296	77.6426	79.1372	80.3512	81.3332	81.966	2023
928	Melanesia	41.9246	46.1833	49.3557	52.5032	55.1987	57.8563	59.6135	60.9038	61.9617	62.6089	63.0056	63.6281	64.8296	65.8946	2023
242	Fiji	53.1099	57.1829	59.9267	61.5339	61.3773	62.4627	62.8114	64.6317	65.5156	66.425	65.8938	66.3101	66.5054	66.9149	2023
540	New Caledonia	46.8545	50.4294	54.182	58.1794	62.0165	64.5298	66.7308	68.8017	70.4768	72.592	74.5223	75.5583	76.8828	77.4297	2023
598	Papua New Guinea	39.9535	44.1896	47.2197	50.4638	53.4941	56.2343	58.1567	59.2949	60.4512	61.1881	61.7874	62.4847	63.8679	65.0417	2023
90	Solomon Islands	42.8729	45.5473	49.4821	53.6672	58.2011	61.9621	64.7035	65.7245	66.5591	66.9026	67.4521	68.1896	69.1181	69.79	2023
548	Vanuatu	44.8755	48.2619	51.1947	53.8087	56.7723	59.8258	62.7655	65.2588	67.4298	68.2848	69.0677	69.4248	69.9981	70.6283	2023
954	Micronesia	53.2748	54.9829	57.0529	59.2265	61.2996	62.9454	64.5118	65.7006	66.7913	67.898	69.1518	69.7402	70.1084	70.3307	2023
316	Guam	60.4515	61.9966	63.6512	65.0953	66.7048	69.2025	72.0942	73.4089	73.7981	74.5034	75.7097	76.2574	76.2419	76.3151	2023
296	Kiribati	46.2532	47.3014	49.5979	52.8629	55.152	56.0984	57.758	59.8329	62.2517	63.9357	65.2045	65.5895	65.8967	65.8792	2023
584	Marshall Islands	53.5982	54.4279	55.9035	57.8781	59.826	60.4399	60.7067	61.2558	61.6223	63.1065	63.7589	64.0609	64.8734	65.6613	2023
583	Micronesia (Fed. States of)	50.5865	53.4811	56.1741	58.8162	60.71	62.1852	63.1582	63.0923	64.0856	64.2114	64.455	64.7552	65.1374	65.772	2023
520	Nauru	71.6942	76.0887	79.014	79.668	72.2567	67.2206	63.8319	62.6586	64.5536	71.941	64.2498	62.9674	63.3987	66.678	2023
580	Northern Mariana Islands	69.813	69.7083	68.7016	70.4196	69.3755	69.5207	69.4199	68.8504	69.979	72.4262	75.6063	77.9554	78.4399	78.3436	2023
585	Palau	60.1308	57.3075	59.7435	61.2308	61.309	62.4325	63.0148	64.44	65.9992	64.243	65.6767	68.7249	71.1402	71.2085	2023
957	Polynesia	51.4854	55.3496	58.0975	60.6195	62.9404	64.9887	67.1236	69.1451	70.755	72.4735	73.9586	74.6806	75.4941	76.012	2023
16	American Samoa	62.8275	66.0838	67.0426	64.8384	67.1517	68.8266	71.2265	72.3625	71.8176	71.7764	72.3719	72.6495	73.2436	73.2558	2023
184	Cook Islands	42.4265	49.3058	53.7255	60.8009	68.6594	68.5671	68.5421	69.3627	69.4163	71.2356	72.5445	74.5121	75.7293	76.1862	2023
258	French Polynesia	54.3631	58.3879	60.4454	62.0433	63.4899	65.9198	69.3943	72.7743	74.9869	77.7527	79.6779	80.5459	81.8708	82.8275	2023
570	Niue	69.6813	70.7792	72.4494	72.6387	79.0591	82.9541	77.6948	79.3308	79.7556	83.3385	84.2048	90.1868	79.6906	80.2272	2023
882	Samoa	50.5883	53.7047	55.9473	59.1148	61.6842	63.8432	65.5566	67.0407	68.5172	70.1259	71.2783	71.1658	71.2096	70.8809	2023
772	Tokelau	87.0366	88.5953	88.8116	89.2578	89.3684	90.4959	90.5754	90.7484	91.7052	92.4748	93.2453	93.1351	97.6515	97.6402	2023
776	Tonga	51.468	56.6961	59.5907	62.073	64.2595	65.6567	66.4541	67.12	68.0085	69.1673	70.1679	70.7699	71.3725	71.9936	2023
798	Tuvalu	52.5512	56.2523	58.5593	65.5109	66.906	65.6253	66.1301	67.2018	67.7354	68.359	67.1122	67.0584	68.7274	70.0584	2023
876	Wallis and Futuna Islands	40.9025	43.6751	51.1589	53.6661	58.4802	62.2482	65.906	69.7413	73.257	75.8391	76.5927	77.9441	79.1296	79.2722	2023
