country_code	country	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
562	Niger	-12.51	-63.785	-93.311	-106.419	-113.805	-120.552	-132.059	-141.947	-146.368	-150.102	-157.528	-159.064	-162.91	-168.96	-179.733	-182.04
566	Nigeria	-245.808	52.337	161.01	188.494	217.199	237.885	242.439	194.677	271.203	267.602	250.528	288.984	267.354	265.348	238.045	318.375
654	Saint Helena	-0.001	-0.02	-0.02	-0.015	-0.015	-0.013	-0.01	-0.005	0	0	0	0	0	0	0	0
686	Senegal	32.24	-66.04	-80.485	-94.096	-108.1	-114.35	-129.984	-130.416	-135.829	-146.913	-137.634	-152.445	-151.942	-164.197	-169.778	-183.542
694	Sierra Leone	-25.544	-66.382	-61.597	-71.069	-57.514	-76.317	-70.854	-84.439	-78.571	-59.822	-81.92	-71.589	-63.595	-58.895	-64.472	-74.94
768	Togo	-26.991	-68.438	-62.229	-77.564	-70.724	-69.978	-81.418	-104.479	-94.107	-89.261	-90.693	-83.727	-72.882	-102.06	-98.791	-80.067
935	Asia	-10284.668	-9493.474	-8776.341	-8754.299	-8540.352	-8188.158	-8116.007	-7896.452	-7853.204	-7682.654	-7686.789	-7827.28	-7724.096	-7678.879	-7114.71	-7117.26
5500	Central Asia	79.54	-126.044	-197.768	-240.781	-250.954	-250.716	-223.245	-239.847	-257.026	-265.479	-266.151	-244.604	-260.69	-266.551	-228.547	-209.273
398	Kazakhstan	14.997	-41.476	-37.288	-73.31	-78.427	-72.327	-54.763	-77.394	-81.238	-96.954	-105.153	-95.99	-103.09	-97.044	-71.348	-38.818
417	Kyrgyzstan	96.309	-1.211	-19.626	-29.485	-35.468	-38.78	-36.829	-36.347	-37.59	-30.832	-28.09	-29.995	-28.923	-31.354	-28.135	-26.5
762	Tajikistan	-74.383	-95.184	-107.904	-105.126	-104.993	-111.105	-109.276	-101.267	-110.636	-104.827	-110.468	-111.38	-109.628	-108.054	-97.237	-96.627
795	Turkmenistan	78.001	34.889	-15.763	-16.542	-16.28	-16.138	-16.119	-16.194	-16.437	-16.608	-15.719	-16.097	-15.969	-15.81	-15.381	-15.201
860	Uzbekistan	-35.378	-23.037	-17.196	-16.301	-15.794	-12.366	-6.233	-8.617	-11.123	-16.249	-6.72	8.835	-3.11	-14.28	-16.46	-32.147
906	Eastern Asia	-1106.557	-294.669	-322.28	-307.945	-274.924	-324.514	-268.285	-283.958	-177.436	-143.125	-134.36	-52.827	-19.017	-46.232	-36.548	-39.398
156	China	-1740.163	-1130.208	-1104.918	-1053.308	-971.45	-974.816	-911.938	-847.798	-771.405	-697.866	-642.683	-562.193	-508.988	-489.908	-457.001	-446.444
344	China, Hong Kong SAR	-21.515	-19.393	-9.691	22.354	-5.185	-41.934	-17.112	-19.133	17.575	5.252	0.04	1.03	14.685	0.184	7.413	0.376
446	China, Macao SAR	32.005	2.328	2.029	-3.886	0.863	3.211	-0.079	4.683	3.77	-1.103	-0.22	1.16	-0.389	0.592	1.259	1.281
158	China, Taiwan Province of China	-250.381	-54.446	-1.816	25.776	36.434	36.008	38.039	41.102	29.941	34.193	27.504	29.683	25.05	19.763	16.904	15.005
408	Dem. People's Republic of Korea	-10.235	-14.673	-17.003	-16.614	-15.741	-15.394	-14.791	-14.727	-14.129	-13.424	-12.982	-12.168	-12.919	-12.923	-11.474	-10.183
392	Japan	559.66	641.43	613.238	597.458	588.594	582.683	565.358	522.971	532.317	494.466	469.296	468.155	454.225	433.2	407.331	393.027
496	Mongolia	0.125	1.033	-1.068	-0.609	1.325	1.215	2.402	3.955	3.367	3.26	1.883	3.066	0.076	-0.101	-0.61	-0.755
410	Republic of Korea	323.965	279.255	196.969	120.9	90.264	84.515	69.837	25.003	21.144	32.094	22.832	18.44	9.276	2.977	-0.399	8.324
5501	Southern Asia	-14068.196	-9655.862	-7506.013	-7434.1	-7201.066	-6830.417	-6821.194	-6582.48	-6563.77	-6294.382	-6283.057	-6511.484	-6757.767	-6620.574	-6107.742	-5975.083
4	Afghanistan	-1254.609	-256.075	-114.646	-196.308	-299.607	-196.538	-349.374	-203.494	-111.87	-76.84	-112.729	-242.606	-518.295	-484.529	-355.808	-295.98
50	Bangladesh	-3270.306	-1694.365	-1553.145	-1633.988	-1563.021	-1555.116	-1578.334	-1554.523	-1524.076	-1475.445	-1386.842	-1384.103	-1329.862	-1311.225	-1312.188	-1247.953
64	Bhutan	0.972	-0.182	0.673	0.807	1.534	0.468	1.853	1.085	0.53	-0.522	-0.889	1.202	0.509	-0.7	0.088	1.766
356	India	-3597.178	-2054.51	-1882.724	-1917.934	-1922.575	-1920.853	-1838.633	-1848.21	-1907.957	-1878.067	-1876.03	-1780.567	-1704.796	-1693.052	-1684.152	-1542.128
364	Iran (Islamic Republic of)	1158.402	94.156	-181.168	-187.341	-172.689	-170.515	-163.5	-165.331	-161.292	-152.208	-150.271	-138.591	-128.028	-127.475	-124.376	-111.337
462	Maldives	5.108	-8.374	-3.744	-1.695	-0.47	0.088	-0.315	-0.034	-0.436	-0.1	0.593	0.837	1.413	1.095	1.122	0.684
524	Nepal	-1161.671	-722.897	-148.241	-147.622	-144.461	-141.393	-144.312	-137.373	-144.436	-138.524	-138.457	-132.791	-127.671	-122.34	-116.504	-110.342
586	Pakistan	-5806.342	-4855.016	-3467.907	-3205.849	-2957.706	-2701.822	-2619.971	-2543.554	-2577.331	-2439.189	-2499.594	-2714.118	-2823.493	-2759.854	-2414.639	-2574.87
144	Sri Lanka	-142.578	-158.588	-155.093	-144.148	-142.092	-144.745	-128.628	-131.07	-136.896	-133.503	-118.859	-120.743	-127.54	-122.5	-101.279	-94.912
920	South-Eastern Asia	-420.013	-474.056	-328.234	-349.738	-352.721	-381.828	-450.804	-444.95	-500.753	-504.823	-482.645	-501.413	-516.009	-500.078	-487.508	-518.675
96	Brunei Darussalam	0.233	0.489	0.965	2.15	2.398	2.603	1.901	2.114	2.914	2.155	1.965	1.755	1.269	1.15	1.225	1.074
116	Cambodia	-138.91	-156.432	-141.564	-139.049	-139.483	-136.137	-138.491	-132.492	-138.352	-134.428	-130.938	-123.638	-121.488	-122.082	-113.628	-115.883
360	Indonesia	-153.847	-210.765	-221.536	-245.609	-240.442	-241.2	-241.429	-249.609	-258.821	-256.506	-244.657	-234.068	-214.697	-193.386	-208.203	-207.174
418	Lao People's Democratic Republic	-51.072	-55.418	-58.36	-62.608	-64.994	-63.388	-63.137	-62.864	-63.472	-61.976	-60.362	-57.149	-55.429	-57.611	-56.863	-53.494
458	Malaysia	866.759	801.48	768.458	721.672	698.425	654.642	596.436	538.781	478.442	419.375	430.797	392.013	351.074	347.081	342.08	325.357
104	Myanmar	-196.262	-216.964	-231.033	-232.186	-244.45	-256.585	-255.334	-249.169	-233.264	-215.402	-215.489	-212.487	-196.665	-196.943	-197.357	-178.04
608	Philippines	-729.75	-667.001	-586.652	-560.599	-555.995	-548.009	-546.505	-511.954	-511.271	-497.423	-488.404	-468.523	-443.73	-435.284	-412.821	-398.025
702	Singapore	153.482	67.142	63.818	48.807	40.894	50.231	62.548	56.371	47.907	47.934	52.54	40.139	29.898	27.109	31.929	24.92
764	Thailand	92.437	178.885	242.755	280.542	308.882	328.062	315.218	312.61	322.841	312.971	291.792	283.292	265.516	260.8	237.704	222.524
626	Timor-Leste	-9.96	-2.512	-5.485	-1.401	-2.449	-0.992	-4.674	1.475	-8.571	0.048	-2.306	-4.357	-7.983	-5.926	-0.204	3.149
704	Viet Nam	-253.126	-212.97	-159.579	-161.47	-155.513	-171.094	-177.357	-150.233	-139.133	-121.545	-117.585	-118.448	-123.773	-125.018	-111.311	-143.108
922	Western Asia	5230.56	1057.15	-422.042	-421.737	-460.677	-400.663	-352.481	-345.241	-354.233	-474.847	-520.607	-516.938	-170.634	-245.418	-254.386	-374.809
51	Armenia	42.55	-121.266	-88.541	-65.667	-48.741	-38.558	-31.502	-25.713	-20.643	-17.535	-14.753	-11.554	-10.87	-9.344	-7.955	-6.61
31	Azerbaijan	-58.2	36.236	27.165	29.733	29.337	26.908	27.25	27.589	29.329	25.339	22.706	24.784	23.604	23.903	24.222	22.739
48	Bahrain	80.103	39.994	5.726	6.012	6.311	6.592	6.712	6.799	6.723	6.575	6.34	6.002	5.634	5.315	5.021	4.805
196	Cyprus	43.885	35.143	30.051	26.165	20.609	17.723	14.166	14.889	13.246	11.364	10.02	9.883	9.192	8.547	8.501	6.521
268	Georgia	27.278	5.473	0.404	-6.791	-7.872	-15.093	-13.178	-8.861	-10.079	-9.327	-5.853	-7.018	-6.24	-6.714	-3.515	-4.386
368	Iraq	85.261	-117.466	-94.591	-43.675	-74.924	-57.634	-76.651	-85.683	-61.946	-156.07	-151.584	-198.394	-84.218	-79.676	-78.277	-119.071
376	Israel	101.49	67.003	70.027	82.252	92.994	78.503	111.789	110.574	102.926	98.814	69.923	115.775	110.441	80.234	93.793	64.782
400	Jordan	-332.943	-13.831	28.858	61.653	74.492	66.781	7.229	68.124	85.577	68.544	44.195	47.758	66.07	102.195	79.403	51.212
414	Kuwait	437.073	90.363	17.028	17.758	18.632	19.304	19.482	19.402	18.826	18.007	16.951	15.805	14.709	13.774	13.016	12.381
422	Lebanon	-135.266	-24.669	-23.147	-1.239	-12.223	-10.315	-13.212	-0.769	-10.662	-25.155	6.358	-8.778	0.531	-0.165	-16.718	-12.075
512	Oman	603.894	219.88	20.028	21.332	22.853	24.242	25.305	26.233	26.693	26.835	26.591	25.981	25.265	24.465	23.78	23.175
634	Qatar	183.528	73.715	12.413	12.726	13.334	13.793	14.47	14.295	14.747	14.6	14.32	12.698	10.189	8.721	7.854	7.268
682	Saudi Arabia	1341.149	438.517	114.61	122.09	130.706	138.279	143.434	147.796	149.575	150.339	149.402	146.96	144.049	140.896	138.124	135.609
275	State of Palestine	-83.278	-101.641	-72.991	-61.751	-54.244	-67.992	-68.988	-61.85	-48.802	-55.179	-51.099	-56.181	-55.655	-64.072	-47.243	-36.826
760	Syrian Arab Republic	2595.522	1199.607	286.319	-0.014	-75.059	-47.451	23.698	-81.021	-108.216	-106.852	-65.369	-48.133	104.446	1.111	4.503	-49.902
792	Türkiye	-985.422	-912.069	-601.514	-431.37	-390.248	-337.527	-303.527	-275.186	-264.731	-226.104	-276.999	-258.751	-198.796	-169.027	-146.75	-128.456
784	United Arab Emirates	1448.47	268.771	40.675	42.618	44.775	62.414	66.421	60.163	51.558	46.061	43.91	39.88	36.039	32.15	28.857	26.422
887	Yemen	-164.545	-126.578	-194.59	-233.619	-251.451	-280.661	-305.385	-301.973	-328.353	-345.054	-365.656	-373.688	-365.028	-357.727	-380.984	-372.405
908	Europe	6247.028	6375.294	5781.862	5445.739	5479.366	5428.332	5253.166	5059.702	5108.482	5008.25	4757.427	4722.482	4691.57	4424.493	4324.018	4138.334
923	Eastern Europe	-2152.952	1668.905	1351.554	1389.676	1493.917	1561.773	1463.996	1477.305	1510.665	1502.612	1435.536	1471.104	1474.938	1415.581	1390.903	1354.629
112	Belarus	-66.582	-16.04	-15.064	-13.216	-12.618	-10.695	-8.609	-8.886	-7.134	-7.6	-6.589	-6.86	-7.24	-5.872	-6.039	-5.378
100	Bulgaria	57.554	-36.702	-44.597	-47.075	-42.545	-38.194	-33.735	-30.02	-29.767	-27.029	-26.766	-25.087	-21.6	-19.504	-18.709	-18.161
203	Czechia	179.116	3.711	64.875	62.644	60.175	56.451	55.431	55.843	52.339	49.922	48.115	47.004	47.035	46.388	45.06	43.682
348	Hungary	124.1	50.844	66.498	65.872	67.484	66.302	65.786	65.78	63.497	63.912	61.345	60.525	59.923	58.23	57.684	54.947
616	Poland	560.663	-198.285	-26.332	-25.771	-24.911	-21.462	-22.288	-19.121	-14.212	-13.015	-11.59	-12.879	-12.171	-10.234	-12.136	-9.549
498	Republic of Moldova	-21.502	-85.035	-66.149	-57.439	-48.964	-42.913	-38.718	-34.418	-31.1	-26.672	-22.55	-21.567	-19.695	-16.536	-14.25	-12.074
642	Romania	-6.037	-140.642	-132.457	-131.447	-120.748	-115.87	-109.209	-105.561	-101.2	-90.962	-85.757	-84.429	-74.83	-68.872	-65.652	-63.527
643	Russian Federation	970.65	1273.748	1521.709	1546.875	1624.359	1683.433	1565.693	1562.695	1587.846	1562.844	1487.871	1522.147	1512.589	1438.42	1411.202	1370.799
703	Slovakia	54.531	-16.201	-1.667	-1.705	-1.86	-1.434	-1.256	-1.251	-1.424	-1.239	-1.409	-1.331	-0.926	-0.903	-1.089	-1.165
804	Ukraine	-4005.416	833.516	-15.257	-9.102	-6.468	-13.783	-9.102	-7.767	-8.119	-7.558	-7.131	-6.444	-8.155	-5.573	-5.14	-4.905
924	Northern Europe	3319.391	2301.996	1942.267	1669.276	1497.076	1377.015	1266.22	1156.327	1161.832	1136.404	1058.858	1014.66	972.384	899.214	844.457	794.243
208	Denmark	160.225	82.786	62.954	58	55.629	54.936	52.462	52.903	50.697	51.341	52.114	50.736	49.727	47.015	45.647	44.918
233	Estonia	39.938	-8.708	-0.246	0.842	0.683	1.156	1.734	2.113	2.058	1.83	1.384	1.518	1.238	1.342	1.221	1.574
234	Faroe Islands	2.842	1.19	0.325	0.001	0.016	0.028	-0.028	-0.062	-0.036	-0.074	-0.05	-0.039	-0.055	-0.078	-0.088	-0.103
246	Finland	165.753	60.848	56.994	56.749	58.748	59.33	56.56	56.546	55.065	54.867	52.673	50.977	51.056	48.244	45.46	43.171
831	Guernsey	1.751	0.851	0.665	0.604	0.586	0.551	0.578	0.604	0.578	0.55	0.528	0.503	0.467	0.472	0.467	0.416
