country_code	country	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	last.observed
414	Kuwait	54.2271	59.1003	63.9881	68.5969	71.4788	73.1579	75.1288	76.8188	77.4481	78.1122	78.6258	79.3004	80.3596	81.2795	2023
422	Lebanon	62.991	64.8982	66.6379	67.5616	67.9014	59.7387	63.6295	68.2805	72.7675	74.7745	76.9691	78.8411	80.0869	79.9108	2023
512	Oman	32.6609	35.4889	39.9562	45.9616	52.3071	58.933	65.2221	69.8885	73.1907	75.619	77.3118	78.8225	80.7843	81.352	2023
634	Qatar	53.4564	57.1191	62.335	65.2812	68.1679	70.6578	72.5973	73.7187	74.7308	75.7929	76.9693	79.6649	82.1183	83.4578	2023
682	Saudi Arabia	43.6138	46.2102	49.0396	52.5338	57.1802	62.1373	66.2685	69.4466	71.9122	73.7066	75.4384	77.4191	78.7049	80.3052	2023
275	State of Palestine	48.8463	50.5324	52.8589	55.564	58.9739	62.3013	65.5663	68.3022	70.38	71.9467	73.156	74.3618	75.8714	77.5484	2023
760	Syrian Arab Republic	45.9741	51.0128	55.4685	59.1458	63.3592	67.9816	68.4294	71.038	72.6812	72.4528	73.9585	75.4638	72.1957	72.6904	2023
792	Türkiye	51.1417	52.5955	55.7131	58.6797	61.6279	64.9413	67.7026	70.3744	72.5978	74.2934	76.2623	77.6389	79.055	80.3788	2023
784	United Arab Emirates	48.8636	51.8531	56.4714	61.8245	67.9119	70.8334	72.7221	73.6649	73.7688	76.2507	81.1557	82.7195	83.1031	83.6818	2023
887	Yemen	32.5282	34.5485	36.8323	40.4897	45.2876	50.0101	54.9262	58.8146	61.3808	63.5233	65.9563	68.3037	69.7096	69.9708	2023
908	Europe	66.1214	70.1586	72.3877	73.4539	74.2605	74.9821	75.7347	76.7127	76.853	77.4162	78.0941	79.4155	80.7582	81.6007	2023
923	Eastern Europe	62.9589	69.1888	72.1371	73.0125	73.43	73.4183	73.6552	74.4513	73.6349	73.6019	73.7939	75.2615	77.0984	78.424	2023
112	Belarus	64.418	69.2313	73.4914	74.9808	75.3659	75.2931	75.3593	75.976	75.3265	74.4357	74.6579	76.0221	77.7085	78.9012	2023
100	Bulgaria	64.1078	68.5412	72.1468	73.0623	73.4771	73.7703	74.2465	74.73	74.8084	74.6413	75.7698	76.7977	77.9622	78.3769	2023
203	Czechia	69.3267	72.3557	73.413	73.4268	73.5457	74.209	74.4136	75.1425	76.2061	77.6733	78.7981	80.1316	81.1859	81.8286	2023
348	Hungary	66.1311	69.1739	71.1057	72.0366	72.3282	72.8899	73.0408	73.5907	74.1218	75.3714	76.7074	77.7785	78.8127	79.4171	2023
616	Poland	63.2399	67.5537	71.2456	72.9462	73.782	74.3957	74.7971	75.0458	75.7273	77.1304	78.7951	79.8447	80.9655	81.4984	2023
498	Republic of Moldova	58.7321	61.4649	63.6159	64.9862	66.0882	67.4196	69.1682	71.0009	70.6561	70.5427	71.6098	72.7796	74.3461	74.6416	2023
642	Romania	63.9005	66.1289	69.3999	70.0107	71.2792	72.0682	72.5141	72.4807	73.2778	73.5655	74.564	76.3887	78.0508	78.638	2023
643	Russian Federation	61.3889	69.9502	72.5199	73.2942	73.5407	73.1498	73.2266	74.4429	72.8466	72.4638	72.0442	73.8822	75.912	77.4534	2023
703	Slovakia	66.2443	70.8248	73.0609	73.3238	73.5546	74.2471	74.6891	75.1757	75.9263	76.832	77.798	78.6535	79.9044	80.616	2023
804	Ukraine	65.1637	69.9559	73.2905	74.4148	74.609	74.2812	74.5503	74.9398	73.698	73.2444	73.4957	74.0452	76.2738	78.2895	2023
924	Northern Europe	71.7692	73.2701	74.0934	74.959	75.6316	76.3624	77.3125	78.0202	78.7286	79.5458	80.5465	81.6192	82.6769	83.0931	2023
208	Denmark	72.4654	73.8109	74.5193	75.3889	76.4844	77.3053	77.5438	77.686	77.9354	78.615	79.6533	80.8036	82.2039	83.1202	2023
233	Estonia	70.5497	72.0668	73.5848	74.4993	74.7928	74.4475	74.4846	74.9679	74.3306	75.7047	77.287	79.2745	81.2629	82.3426	2023
234	Faroe Islands	65.0238	73.2012	76.9653	78.3437	78.8468	79.1227	79.8175	80.7024	80.8938	81.2478	81.7231	81.8742	82.2555	82.6341	2023
246	Finland	69.6457	71.4823	72.5878	73.5437	75.2228	77.1162	78.4521	78.7853	79.6176	80.7494	81.7893	82.958	83.7071	84.3498	2023
831	Guernsey	76.5935	78.4218	78.079	77.1336	78.0057	78.5132	78.8196	80.4745	80.5814	81.9616	82.8756	84.1692	85.1996	85.6089	2023
352	Iceland	74.5067	75.3227	76.1404	76.4295	77.3056	79.4626	79.9504	80.0676	80.7736	81.1909	82.5707	83.155	83.7495	84.0909	2023
372	Ireland	68.2606	70.9599	72.2443	73.1341	73.9061	74.8519	76.1755	77.1826	78.2331	78.8313	80.3799	82.0326	83.1567	84.0044	2023
833	Isle of Man	68.6077	70.2286	71.211	72.5625	71.4954	72.9388	74.6995	76.1924	76.8969	77.2552	78.8874	81.1586	82.5535	83.5604	2023
832	Jersey	73.4581	74.5361	75.1799	75.0519	75.7349	76.0675	77.7163	78.9691	79.6912	80.7634	81.9409	83.1166	83.7071	83.2829	2023
428	Latvia	69.3232	71.8876	74.0022	74.5269	74.6881	74.1536	74.4271	74.9658	73.6266	74.5438	75.8177	76.8476	78.7421	79.6317	2023
440	Lithuania	69.2986	71.1026	73.8334	75.1857	75.7125	75.6775	75.7484	76.2397	75.4106	76.4162	77.5989	77.6878	79.3875	80.3554	2023
578	Norway	74.653	75.6439	75.9986	76.8494	77.6993	78.6357	79.5017	79.6947	80.3453	81.1176	81.8492	82.8557	83.6694	84.4559	2023
752	Sweden	73.3581	74.6875	75.5946	76.5837	77.6732	78.5209	79.5199	80.167	80.8992	81.7893	82.3298	83.0897	83.7572	84.2932	2023
826	United Kingdom	71.9891	73.387	74.0036	74.8025	75.3294	76.053	77.1243	77.9441	78.9066	79.639	80.6444	81.76	82.7657	82.9591	2023
925	Southern Europe	65.2173	68.2576	70.6191	72.4994	74.1363	75.888	77.1976	78.4557	79.4192	80.6013	81.8843	83.0346	83.8855	84.2843	2023
8	Albania	49.8885	55.961	61.903	66.5096	69.5329	72.0941	73.9114	75.6001	76.6771	77.4439	78.4038	80.6414	80.5988	80.8264	2023
20	Andorra	76.5498	78.4079	80.2223	81.1626	80.1021	81.9987	82.9916	84.2241	84.7213	85.5364	85.6845	86.4513	86.8112	86.5065	2023
70	Bosnia and Herzegovina	52.2665	57.8345	62.3194	66.2474	69.3236	71.9238	73.5149	74.6968	70.7836	77.585	79.3601	79.8889	80.2673	80.3557	2023
191	Croatia	62.673	66.6898	69.7963	71.7471	73.4431	75.2547	74.9951	75.7573	76.175	76.3957	78.3436	79.5786	80.6065	80.9958	2023
292	Gibraltar	71.9639	74.5335	73.4665	75.7764	77.2612	78.4783	79.1658	80.403	81.8965	82.8211	84.1199	85.4487	86.7377	87.2302	2023
300	Greece	69.5474	71.2022	72.7802	74.1148	75.4988	76.7872	78.1034	79.309	80.2862	81.1014	82.0135	82.9996	83.7298	83.9234	2023
380	Italy	68.4093	70.7454	72.4151	73.8568	75.3105	76.9126	78.2172	79.6734	80.8036	81.8756	83.1365	84.1522	84.773	85.0735	2023
412	Kosovo (under UNSC res. 1244)	44.3077	47.6975	50.8127	54.9621	57.7652	60.5257	62.5316	65.9609	69.8801	70.5285	74.4335	76.2936	78.0273	78.7464	2023
470	Malta	65.9455	69.2185	70.7023	71.862	73.2134	74.2723	75.0404	77.5723	79.0588	79.8074	81.2891	82.4284	84.1444	85.0911	2023
499	Montenegro	60.645	64.5045	68.0727	70.9738	73.3103	74.1472	74.8702	76.1904	77.031	76.583	77.0322	77.7556	78.9579	79.6263	2023
807	North Macedonia	52.2632	58.3239	61.563	64.768	67.5601	70.055	71.6185	72.507	73.813	74.455	75.6619	76.507	77.6325	78.3716	2023
620	Portugal	62.8286	64.9318	67.2578	69.4034	71.5811	73.9791	76.0798	77.5776	78.5686	79.6769	81.0817	82.712	83.9056	84.5045	2023
674	San Marino	77.9607	77.8974	78.8975	79.0557	79.8679	80.8429	81.3779	81.4773	82.1115	83.101	84.1885	85.7013	86.8697	86.8832	2023
688	Serbia	59.5209	65.1325	69.0934	71.8995	72.8823	74.1634	74.2546	75.0648	75.3347	75.1487	75.8157	77.0079	78.3137	78.9152	2023
705	Slovenia	67.0873	69.892	71.941	72.3515	74.1941	75.3435	75.4494	76.6039	77.5794	78.927	80.2966	81.8469	82.9147	83.5349	2023
724	Spain	66.7887	70.0176	72.4182	74.0865	75.5048	77.4486	79.2843	80.2632	81.3139	82.3631	83.3322	84.3942	85.3086	85.7305	2023
926	Western Europe	70.4608	72.1377	73.5153	74.2859	75.1707	76.5024	77.7002	78.9518	79.9991	81.0313	82.0246	83.0455	83.7264	84.1025	2023
40	Austria	69.1134	71.0056	72.7281	73.3726	74.2353	75.5282	76.6867	78.1979	79.3177	80.5733	81.7318	82.8212	83.5001	84.0221	2023
56	Belgium	70.4152	72.2609	73.3667	73.9246	74.8147	76.0241	77.3003	78.6165	79.7537	80.615	81.3805	82.3093	83.033	83.6392	2023
250	France	70.3153	72.7068	74.2629	75.2284	76.3222	77.7946	78.9074	80.2854	81.5006	82.3474	83.2485	84.357	85.0961	85.3908	2023
276	Germany	70.0323	71.3339	72.7398	73.5041	74.2342	75.5227	76.8261	78.0909	79.1388	80.357	81.4802	82.389	82.9829	83.3374	2023
438	Liechtenstein	72.338	75.3708	76.2545	78.2888	80.1533	79.2308	80.6842	82.9193	83.1413	82.3601	83.6979	85.1063	85.1359	85.6002	2023
442	Luxembourg	68.7353	70.3548	71.8788	72.5867	73.3872	74.806	75.6274	77.1851	78.122	79.1618	80.2241	81.4619	82.4831	83.1566	2023
492	Monaco	73.2982	75.3228	76.731	77.3963	77.1299	78.8361	80.1699	83.3352	85.3678	86.2571	87.9101	88.0929	88.9401	89.1665	2023
528	Netherlands	73.2967	74.7392	75.8704	76.4168	77.1908	78.5072	79.5202	79.965	80.22	80.5143	80.9935	82.2892	83.0311	83.3238	2023
756	Switzerland	71.8181	73.4753	74.5591	75.5993	77.0025	78.5856	79.5791	80.6503	81.3807	82.2392	83.1326	84.0766	84.7842	85.3245	2023
5505	Americas	60.3564	62.7122	64.5461	65.9608	67.6276	69.8715	71.65	73.16	74.6622	75.8023	77.0108	78.2134	79.079	79.4066	2023
904	Latin America and the Caribbean	52.3183	55.3694	58.1099	60.4408	62.5875	65.0805	67.2592	69.4141	71.4057	73.1979	74.9398	76.3187	77.4166	77.9551	2023
915	Caribbean	54.4375	57.641	60.163	62.4188	64.1986	65.6259	66.9265	68.1471	69.4541	71.1035	72.7344	73.1965	74.3385	75.6088	2023
660	Anguilla	89.3133	72.2017	73.0051	74.1031	74.581	75.9368	78.8979	80.1893	80.9244	81.2054	82.7104	83.3542	84.218	82.7284	2023
28	Antigua and Barbuda	60.986	63.162	66.059	70.063	73.7309	75.8265	77.2666	76.9199	76.6497	77.9537	78.7132	79.6216	80.6272	80.3273	2023
533	Aruba	62.5955	64.9859	67.8654	69.9936	72.3293	74.4887	75.3457	75.6196	76.4818	76.502	76.5159	77.343	78.7478	79.1937	2023
44	Bahamas	62.2939	64.4698	66.3953	68.2829	70.1959	71.9728	73.4143	74.3014	75.005	75.4811	76.4935	77.0208	77.4531	76.9464	2023
52	Barbados	57.9246	63.1325	67.3216	69.6047	70.8884	72.7021	74.7827	75.5268	76.2298	77.077	77.1589	77.5923	78.0447	78.53	2023
535	Bonaire, Sint Eustatius and Saba	72.7497	74.3487	76.294	78.7849	79.7245	80.2955	80.3341	80.7644	81.354	83.3263	81.7158	82.1972	81.7328	81.7432	2023
92	British Virgin Islands	69.1872	71.6851	72.7053	73.757	74.7703	75.428	76.8029	78.5491	79.3757	80.1021	79.6332	79.398	80.0737	80.2098	2023
136	Cayman Islands	64.0953	67.4073	68.912	70.5932	72.9766	73.972	75.4304	76.4481	76.5837	77.8376	79.0025	78.8618	80.0427	81.8895	2023
192	Cuba	62.3338	64.4463	66.6586	68.6067	70.9009	73.48	75.4619	75.7072	76.0823	77.4792	79.2122	79.7352	80.1035	79.941	2023
531	Curaçao	63.5619	66.288	68.1482	69.5289	71.1865	72.7102	73.9866	74.753	75.3157	76.0106	76.8575	77.6822	79.9972	80.8897	2023
212	Dominica	51.0804	59.2357	63.1773	66.386	68.9148	71.0031	73.1334	73.4485	73.3446	74.4819	75.4165	75.6674	74.6535	73.7798	2023
214	Dominican Republic	47.1719	51.2679	55.0943	58.7158	61.8686	64.3072	66.6918	69.3979	71.842	73.2405	74.0497	74.4579	76.6061	76.6984	2023
308	Grenada	56.5563	61.7816	65.4063	68.195	69.8635	70.0039	71.0276	72.4208	74.2084	75.7716	75.9999	77.1286	78.1908	78.7063	2023
312	Guadeloupe	57.1639	61.5053	64.8219	66.5973	69.0777	72.2261	74.9659	77.0353	78.6138	80.2081	81.6266	83.2691	84.7854	85.4594	2023
332	Haiti	41.3426	44.4496	45.9176	48.0901	49.6484	50.7407	51.9159	53.5347	55.4785	58.4213	60.8419	61.1382	62.6809	66.7301	2023
