country_code	country	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
900	World	8196980.849	8266245.291	8335111.5	8403077.189	8470160.584	8536410.062	8601839.76	8666398.907	8730060.717	8792837.445	8854732.372	8915687.99	8975685.239	9034620.009	9092525.843	9149330.917	9205049.488	9259513.662	9312707.079	9364615.549	9415131.838	9464147.498	9511631.71	9557460.245	9601611.841	9644036.216	9684720.958	9723663.649	9760865.381	9796363.847	9830139.471	9862335.67	9893025.114	9922249.272	9950079.486	9976594.679	10001869.905	10025962.521	10048970.678	10070929.392	10091876.081	10111823.041	10130811.174	10148805.547	10165798.334	10181765.935	10196717.983	10210645.154	10223465.184	10235190.464	10245779.647	10255213.216	10263489.648	10270600.397	10276512.248	10281262.698	10284893.359	10287430.111	10288979.989	10289514.658	10289115.83	10287797.368	10285619.351	10282603.396	10278805.749	10274230.81	10268899.331	10262824.096	10255992.655	10248376.862	10239994.812	10230812.389	10220889.358	10210209.263	10198770.461	10186607.67	10173713.833
1834	Sub-Saharan Africa	1258298.458	1288832.191	1319657.384	1350928.236	1382426.02	1414224.185	1446242.764	1478560.909	1511018.258	1543640.048	1576489.746	1609543.049	1642689.427	1675901.858	1709207.972	1742603.997	1776074.612	1809558.896	1843064.264	1876626.44	1910155.439	1943601.377	1977040.672	2010500.42	2043854.344	2077071.379	2110172.614	2143321.033	2176284.877	2209060.695	2241728.421	2274279.585	2306645.974	2338742.95	2370655.12	2402534.418	2434088.291	2465476.179	2496414.272	2527063.58	2557447.434	2587538.802	2617236.893	2646649.791	2675631.982	2704275.382	2732554.933	2760452.658	2787934.078	2814961.573	2841621.569	2867820.365	2893501.909	2918849.901	2943691.527	2967933.041	2991691.776	3014906.719	3037693.32	3059982.033	3081665.993	3102968.175	3123813.777	3143959.593	3163505.822	3182684.124	3201324.315	3219319.349	3236749.48	3253672.329	3270134.832	3286019.563	3301523.306	3316422.948	3330848.526	3344728.43	3358188.91
1833	Northern Africa and Western Asia	585991.707	595207.265	604537.128	613352.637	622000.418	630554.494	638962.316	647322.862	655640.457	663933.471	672178.782	680389.597	688569.12	696726.158	704810.756	712892.559	720913.589	728856.373	736716.795	744461.884	752131.914	759706.235	767129.203	774453.678	781686.528	788839.747	795852.341	802708.27	809408.246	816035.83	822542.548	828882.71	835070.29	841111.922	847033.324	852839.612	858554.055	864087.959	869524.811	874852.8	880052.536	885122.128	890120.641	894932.321	899609.927	904153.471	908568.061	912922.202	917164.726	921276.332	925224.875	929026.277	932703.974	936240.3	939711.367	943120.052	946415.533	949604.777	952665.429	955586.399	958435.893	961195.499	963803.063	966272.104	968629.917	970878.505	972931.1	974949.802	976870.025	978652.219	980203.837	981745.723	983118.863	984379.877	985544.315	986573.025	987503.627
1831	Central and Southern Asia	2157569.977	2180041.052	2202346.903	2224552.196	2246599.709	2268404.229	2289961.236	2311156.671	2331944.831	2352361.976	2372265.712	2391738.601	2410817.895	2429349.131	2447383.546	2464973.864	2482100.786	2498728.044	2514762.972	2530341.624	2545423.957	2560044.93	2574224.878	2587773.728	2600809.748	2613433.487	2625465.747	2636939.647	2648028.934	2658654.69	2668731.168	2678391.37	2687601.022	2696320.473	2704480.961	2712012.115	2719094.067	2725558.091	2731668.497	2737215.088	2742299.362	2746836.263	2750811.442	2754216.237	2757185.941	2759572.573	2761481.509	2762752.19	2763547.976	2763941.765	2763785.752	2763067.73	2761949.296	2760393.363	2758295.666	2755912.203	2753115.761	2749800.243	2746188.015	2742201.919	2738030.791	2733432.136	2728431.041	2723302.387	2717859.896	2712107.188	2706204.935	2700016.839	2693645.781	2687031.744	2680222.659	2673169.211	2665936.908	2658522.589	2650914.948	2643211.399	2635303.216
1832	Eastern and South-Eastern Asia	2351810.939	2352623.689	2353379.701	2353696.081	2353487.168	2352810.755	2351733.743	2350188.174	2348227.7	2345821.908	2343035.799	2339817.555	2336195.701	2332228.066	2327876.578	2323091.452	2317842.768	2312123.109	2305971.886	2299390.248	2292287.167	2284585.999	2276239.01	2267239.989	2257571.041	2247152.51	2236064.212	2224181.592	2211539.953	2198280.086	2184342.953	2169806.088	2154730.225	2139217.816	2123285.048	2107028.653	2090522.974	2073880.982	2057138.561	2040401.404	2023622.355	2006876.517	1990203.471	1973585.573	1957070.468	1940630.208	1924251.355	1907950.422	1891628.584	1875281.915	1858948.851	1842568.663	1826161.6	1809634.491	1793047.513	1776355.613	1759592.293	1742810.884	1726043.898	1709283.459	1692526.89	1675865.874	1659322.56	1642892.981	1626620.4	1610472.724	1594495.645	1578677.767	1562989.401	1547422.475	1531981.767	1516648.939	1501395.127	1486252.661	1471198.954	1456234.724	1441359.004
1830	Latin America and the Caribbean	665724.939	670052.165	674218.958	678265.289	682157.539	685925.951	689560.842	693065.065	696430.034	699658.44	702753.233	705701.176	708494.08	711131.751	713625.441	715947.985	718112.688	720098.477	721915.864	723551.913	725020.18	726309.462	727434.668	728398.661	729198.568	729815.97	730297.523	730610.276	730775.4	730775.127	730622.557	730326.728	729881.727	729288.693	728568.809	727698.388	726692.925	725562.416	724300.381	722913.609	721408.233	719770.905	718016.722	716152.257	714174.753	712087.413	709889.336	707593.507	705197.319	702697.412	700110.452	697431.579	694666.528	691808.899	688863.194	685838.555	682736.8	679564.983	676335.507	673048.454	669702.642	666294.046	662830.241	659327.039	655788.695	652209.551	648597.133	644960.223	641304.792	637616.642	633915.471	630198.625	626473.802	622749.017	619022.615	615305.796	611588.64
1835	Oceania (excluding Australia and New Zealand)	14272.989	14494.449	14714.388	14933.612	15151.36	15367.702	15583.565	15796.781	16009.101	16219.677	16430.323	16638.646	16846.68	17052.6	17256.791	17457.98	17656.56	17852.402	18045.788	18237.605	18428.513	18617.807	18802.762	18984.4	19163.621	19340.272	19511.57	19680.389	19846.912	20008.165	20167.97	20322.055	20472.397	20620.498	20765.348	20907.463	21047.447	21181.11	21310.986	21438.201	21564.739	21688.807	21810.207	21928.353	22042.596	22152.096	22257.827	22362.175	22462.297	22557.351	22648.974	22738.264	22823.934	22907.772	22990.206	23067.744	23146.853	23218.794	23286.926	23354.562	23417.014	23477.838	23535.753	23589.394	23639.874	23686.993	23735.009	23777.649	23816.586	23851.241	23882.929	23910.581	23935.102	23955.213	23971.017	23984.713	23994.725
1836	Australia/New Zealand	32078.537	32373.313	32655.837	32934.446	33206.888	33467.448	33724.329	33976.224	34219.852	34460.603	34697.511	34936.03	35172.774	35401.209	35634.649	35860.208	36089.274	36322.842	36558.066	36788.352	37016.482	37246.876	37481	37701.246	37933.543	38151.734	38372.78	38592.825	38804.757	39018.46	39235.241	39452.747	39662.507	39872.478	40089.428	40294.212	40497.557	40702.891	40911.812	41121.305	41321.412	41528.576	41744.156	41959.671	42175.71	42389.871	42598.458	42799.695	43005.871	43212.19	43421.894	43629.18	43834.856	44046.969	44255.786	44462.855	44668.007	44883.867	45090.882	45304.013	45505.88	45709.932	45921.339	46140.13	46373.422	46596.698	46829.716	47063.509	47294.466	47520.686	47735.422	47956.128	48184.676	48418.074	48636.889	48849.65	49062.306
1829	Europe and Northern America	1131233.303	1132621.167	1133601.201	1134414.692	1135131.482	1135655.298	1136070.965	1136332.221	1136570.484	1136741.322	1136881.266	1136923.336	1136899.562	1136829.236	1136730.11	1136502.872	1136259.211	1135973.519	1135671.444	1135217.483	1134668.186	1134034.812	1133279.517	1132408.123	1131394.448	1130231.117	1128984.171	1127629.617	1126176.302	1124530.794	1122768.613	1120874.387	1118960.972	1117074.442	1115201.448	1113279.818	1111372.589	1109512.893	1107701.358	1105923.405	1104160.01	1102461.043	1100867.642	1099381.344	1097906.957	1096504.921	1095116.504	1093812.305	1092524.333	1091261.926	1090017.28	1088931.158	1087847.551	1086718.702	1085656.989	1084572.635	1083526.336	1082639.844	1081676.012	1080753.819	1079830.727	1078853.868	1077961.577	1077119.768	1076387.723	1075595.027	1074781.478	1074058.958	1073322.124	1072609.526	1071917.895	1071163.619	1070321.574	1069508.884	1068633.197	1067719.933	1066713.405
5502	Europe, Northern America, Australia, and New Zealand	1163311.84	1164994.48	1166257.038	1167349.138	1168338.37	1169122.746	1169795.294	1170308.445	1170790.336	1171201.925	1171578.777	1171859.366	1172072.336	1172230.445	1172364.759	1172363.08	1172348.485	1172296.361	1172229.51	1172005.835	1171684.668	1171281.688	1170760.517	1170109.369	1169327.991	1168382.851	1167356.951	1166222.442	1164981.059	1163549.254	1162003.854	1160327.134	1158623.479	1156946.92	1155290.876	1153574.03	1151870.146	1150215.784	1148613.17	1147044.71	1145481.422	1143989.619	1142611.798	1141341.015	1140082.667	1138894.792	1137714.962	1136612	1135530.204	1134474.116	1133439.174	1132560.338	1131682.407	1130765.671	1129912.775	1129035.49	1128194.343	1127523.711	1126766.894	1126057.832	1125336.607	1124563.8	1123882.916	1123259.898	1122761.145	1122191.725	1121611.194	1121122.467	1120616.59	1120130.212	1119653.317	1119119.747	1118506.25	1117926.958	1117270.086	1116569.583	1115775.711
901	More developed regions	1286746.743	1287766.535	1288340.445	1288730.412	1289005.792	1289071.502	1289014.781	1288793.128	1288533.934	1288203.275	1287830.929	1287359.512	1286823.321	1286234.262	1285628.17	1284888.732	1284139.44	1283350.292	1282560.294	1281619.813	1280589.747	1279480.598	1278262.768	1276923.058	1275462.96	1273841.57	1272144.567	1270339.743	1268420.018	1266312.07	1264072.408	1261701.284	1259286.813	1256893.067	1254511.711	1252050.969	1249599.644	1247193.578	1244835.555	1242509.862	1240187.985	1237931.402	1235797.255	1233780.366	1231778.897	1229864.175	1227969.121	1226180.521	1224433.619	1222732.662	1221084.631	1219620.574	1218183.495	1216729.987	1215366.01	1214000.869	1212688.895	1211568.936	1210375.463	1209245.128	1208110.059	1206931.902	1205854.588	1204844.594	1203964.404	1203014.861	1202056.844	1201192.265	1200306.184	1199441.782	1198589.517	1197679.025	1196684.995	1195729.483	1194693.331	1193608.071	1192429.201
902	Less developed regions	6910234.106	6978478.756	7046771.055	7114346.777	7181154.792	7247338.56	7312824.979	7377605.779	7441526.783	7504634.17	7566901.443	7628328.478	7688861.918	7748385.747	7806897.673	7864442.185	7920910.048	7976163.37	8030146.785	8082995.736	8134542.091	8184666.9	8233368.942	8280537.187	8326148.881	8370194.646	8412576.391	8453323.906	8492445.363	8530051.777	8566067.063	8600634.386	8633738.301	8665356.205	8695567.775	8724543.71	8752270.261	8778768.943	8804135.123	8828419.53	8851688.096	8873891.639	8895013.919	8915025.181	8934019.437	8951901.76	8968748.862	8984464.633	8999031.565	9012457.802	9024695.016	9035592.642	9045306.153	9053870.41	9061146.238	9067261.829	9072204.464	9075861.175	9078604.526	9080269.53	9081005.771	9080865.466	9079764.763	9077758.802	9074841.345	9071215.949	9066842.487	9061631.831	9055686.471	9048935.08	9041405.295	9033133.364	9024204.363	9014479.78	9004077.13	8992999.599	8981284.632
941	Least developed countries	1201591.169	1229484.313	1257679.406	1285963.412	1314505.857	1343324.694	1372316.354	1401452.879	1430551.624	1459760.105	1489010.899	1518389.227	1547798.389	1577217.998	1606655.82	1636224.85	1665886.044	1695522.495	1725138.172	1754888.031	1784608.247	1814320.346	1844124.816	1873897.804	1903645.329	1933392.75	1962887.452	1992371.253	2021813.541	2051106.011	2080306.142	2109423.425	2138393.378	2167074.033	2195493.997	2223787.699	2251785.303	2279535.076	2306954.239	2334048.197	2360918.184	2387512.185	2413612.836	2439448.05	2464933.452	2490072.342	2514940.464	2539325.548	2563412.439	2587151.263	2610475.477	2633234.561	2655604.42	2677717.229	2699309.898	2720506.104	2741169.333	2761230.991	2780998.086	2800308.835	2819284.587	2837849.662	2855841.852	2873328.08	2890214.068	2906741.297	2922848.686	2938260.885	2953221.22	2967736.095	2981726.783	2995222.623	3008394.773	3021065.804	3033268.799	3044999.974	3056297.011
934	Less developed regions, excluding least developed countries	5708642.937	5748994.443	5789091.649	5828383.365	5866648.935	5904013.866	5940508.625	5976152.9	6010975.159	6044874.065	6077890.544	6109939.251	6141063.529	6171167.749	6200241.853	6228217.335	6255024.004	6280640.875	6305008.613	6328107.705	6349933.844	6370346.554	6389244.126	6406639.383	6422503.552	6436801.896	6449688.939	6460952.653	6470631.822	6478945.766	6485760.921	6491210.961	6495344.923	6498282.172	6500073.778	6500756.011	6500484.958	6499233.867	6497180.884	6494371.333	6490769.912	6486379.454	6481401.083	6475577.131	6469085.985	6461829.418	6453808.398	6445139.085	6435619.126	6425306.539	6414219.539	6402358.081	6389701.733	6376153.181	6361836.34	6346755.725	6331035.131	6314630.184	6297606.44	6279960.695	6261721.184	6243015.804	6223922.911	6204430.722	6184627.277	6164474.652	6143993.801	6123370.946	6102465.251	6081198.985	6059678.512	6037910.741	6015809.59	5993413.976	5970808.331	5947999.625	5924987.621
