country_code	country	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
900	World	76.0239	76.2099	76.4396	76.5969	76.7457	76.8934	77.0388	77.1809	77.3222	77.4594	77.5968	77.7291	77.8613	77.9892	78.119	78.2456	78.3718	78.492	78.6139	78.7307	78.8449	78.9574	79.0664	79.1725	79.2767	79.3791	79.4797	79.5777	79.6747	79.7704	79.8647	79.9583	80.0535	80.1451	80.2389	80.3286	80.421	80.513	80.6024	80.6922	80.782	80.8701	80.9582	81.0462	81.1321	81.2187	81.3044	81.3919	81.475	81.5591	81.6414	81.7235	81.8064	81.8852	81.9666	82.0465	82.1259	82.2078	82.2889	82.3685	82.4475	82.5252	82.6049	82.6845	82.7657	82.8465	82.9264	83.0082	83.0902	83.1711	83.2524	83.3313	83.4133	83.4927	83.5718	83.6524	83.7321
1834	Sub-Saharan Africa	64.3519	64.5663	64.7853	65.0031	65.2133	65.4192	65.6214	65.822	66.0226	66.2227	66.4198	66.6117	66.8017	66.9918	67.1827	67.3678	67.5527	67.7357	67.9198	68.0998	68.2722	68.4493	68.6214	68.796	68.9688	69.138	69.3045	69.4719	69.6346	69.7986	69.9627	70.1227	70.2841	70.4392	70.6	70.7576	70.9161	71.0732	71.2235	71.3722	71.5258	71.6764	71.8223	71.9724	72.1197	72.2641	72.4069	72.5524	72.6942	72.8336	72.9694	73.1073	73.2461	73.3769	73.5118	73.6431	73.7726	73.9023	74.0316	74.1613	74.2839	74.405	74.529	74.6534	74.7809	74.9063	75.0292	75.1544	75.2781	75.4033	75.5288	75.6508	75.7745	75.8968	76.0178	76.1415	76.2644
1833	Northern Africa and Western Asia	76.4186	76.723	77.012	77.1734	77.3371	77.5009	77.6592	77.8175	77.9718	78.1233	78.2722	78.4186	78.5668	78.7118	78.8515	78.9967	79.1354	79.2716	79.4071	79.537	79.6699	79.7989	79.9269	80.0546	80.1786	80.3006	80.4228	80.5419	80.6644	80.7793	80.8989	81.0153	81.1307	81.243	81.3531	81.4671	81.5752	81.6818	81.7906	81.8981	82.006	82.1151	82.218	82.3244	82.4301	82.5305	82.6325	82.7393	82.8425	82.9464	83.0519	83.1523	83.2514	83.3487	83.4515	83.5532	83.6522	83.7536	83.855	83.9545	84.0534	84.1537	84.2555	84.3545	84.4533	84.5546	84.6559	84.7548	84.8526	84.9482	85.0487	85.1471	85.2452	85.3416	85.439	85.5351	85.6315
1831	Central and Southern Asia	73.8562	74.1091	74.3467	74.595	74.8209	75.0515	75.2779	75.4923	75.7095	75.9194	76.1325	76.3321	76.5355	76.7221	76.9173	77.1137	77.3106	77.4909	77.6734	77.8538	78.0376	78.2111	78.3874	78.5516	78.7188	78.8852	79.0482	79.2108	79.371	79.524	79.6721	79.8249	79.9784	80.1304	80.2795	80.4231	80.5643	80.7066	80.8436	80.983	81.1219	81.2511	81.3878	81.5134	81.642	81.7715	81.8961	82.0245	82.1432	82.2742	82.3929	82.5115	82.6323	82.7523	82.8698	82.9891	83.1051	83.228	83.3451	83.459	83.571	83.679	83.7895	83.8997	84.0064	84.1121	84.2216	84.3294	84.441	84.5497	84.6567	84.7635	84.8745	84.9826	85.0904	85.1994	85.3024
1832	Eastern and South-Eastern Asia	80.0436	80.2683	80.6443	80.7971	80.9453	81.0872	81.2303	81.3685	81.5034	81.6361	81.7677	81.8934	82.02	82.1439	82.2684	82.3871	82.5043	82.6234	82.744	82.8604	82.9757	83.0892	83.2017	83.3146	83.4249	83.5344	83.6435	83.7471	83.8513	83.9577	84.0619	84.1646	84.2719	84.3763	84.4797	84.5787	84.6825	84.788	84.8936	84.9975	85.0922	85.1938	85.2954	85.3954	85.494	85.5926	85.6963	85.7963	85.8943	85.9861	86.0844	86.1808	86.2756	86.3678	86.4623	86.5548	86.6484	86.7453	86.8444	86.9382	87.0397	87.1424	87.2445	87.3451	87.4455	87.5465	87.6429	87.7462	87.8452	87.9424	88.0424	88.138	88.2382	88.3334	88.4277	88.5217	88.619
1830	Latin America and the Caribbean	78.8057	78.9635	79.12	79.2741	79.4275	79.5803	79.7295	79.8799	80.0236	80.1661	80.3076	80.4509	80.5899	80.7244	80.86	80.9941	81.1284	81.2603	81.3908	81.5189	81.6463	81.7731	81.8979	82.0242	82.1486	82.27	82.3937	82.5159	82.6401	82.7585	82.8759	82.9946	83.1151	83.2323	83.3521	83.4672	83.5832	83.6958	83.8129	83.9278	84.0412	84.1542	84.2648	84.3792	84.4899	84.5994	84.7105	84.8196	84.9313	85.0436	85.1533	85.2646	85.3748	85.4837	85.5937	85.7017	85.8087	85.9132	86.0182	86.1249	86.2332	86.3357	86.4364	86.5413	86.6478	86.7528	86.8548	86.9575	87.0601	87.1628	87.2631	87.3658	87.4709	87.5742	87.6777	87.7799	87.8807
1835	Oceania (excluding Australia and New Zealand)	70.677	70.8256	70.967	71.1172	71.2572	71.4011	71.5311	71.6655	71.8	71.9333	72.059	72.1823	72.306	72.4287	72.5449	72.6643	72.7756	72.8916	72.9908	73.0903	73.2043	73.309	73.4031	73.5238	73.6275	73.7247	73.8212	73.9245	74.0284	74.1354	74.2328	74.3362	74.441	74.5432	74.6476	74.7492	74.8515	74.9474	75.0463	75.1517	75.2595	75.3607	75.465	75.5692	75.676	75.7818	75.8847	75.9972	76.0935	76.1932	76.2978	76.4122	76.5097	76.6026	76.7046	76.8066	76.9089	77.0141	77.1182	77.2171	77.3238	77.428	77.5298	77.6381	77.7486	77.8543	77.9666	78.0633	78.1722	78.2741	78.3715	78.4771	78.5885	78.683	78.7815	78.8843	78.9962
1836	Australia/New Zealand	85.5176	85.6428	85.7442	85.8681	85.9911	86.1133	86.2147	86.3378	86.4553	86.5548	86.6731	86.7928	86.902	87.0083	87.1233	87.2373	87.3506	87.4674	87.5788	87.6939	87.804	87.9153	88.0256	88.1332	88.2421	88.3674	88.4766	88.6018	88.7049	88.8111	88.9166	89.0357	89.1376	89.2566	89.3588	89.4757	89.5915	89.7062	89.8195	89.9318	90.0462	90.156	90.2823	90.3747	90.498	90.6055	90.7086	90.8137	90.9312	91.0337	91.1456	91.2591	91.3736	91.4968	91.6058	91.7256	91.8318	91.9364	92.0398	92.1563	92.2594	92.3701	92.4813	92.5914	92.6999	92.8088	92.9352	93.0384	93.1608	93.2626	93.3829	93.4814	93.5957	93.7081	93.8221	93.9141	94.0245
1829	Europe and Northern America	82.4935	82.6247	82.7498	82.8783	83.0041	83.1307	83.2579	83.3814	83.5075	83.6302	83.7524	83.8785	84.0044	84.1296	84.2551	84.3778	84.506	84.6269	84.7554	84.8788	84.9995	85.1264	85.2478	85.3641	85.48	85.5986	85.7118	85.8226	85.9391	86.053	86.1673	86.2803	86.391	86.4956	86.6089	86.7129	86.8311	86.9443	87.056	87.1699	87.2858	87.4026	87.5184	87.6399	87.75	87.8731	87.9902	88.111	88.2288	88.3461	88.4682	88.5915	88.7086	88.8229	88.9464	89.0598	89.1798	89.2915	89.4085	89.5189	89.6345	89.7471	89.8572	89.9613	90.0752	90.1872	90.2949	90.4024	90.5138	90.6218	90.73	90.8368	90.9435	91.0519	91.1625	91.2725	91.3905
5502	Europe, Northern America, Australia, and New Zealand	82.5626	82.6943	82.8197	82.9487	83.0751	83.2023	83.3295	83.4537	83.5802	83.7028	83.8254	83.9519	84.0779	84.2032	84.329	84.4521	84.5805	84.7018	84.8306	84.9544	85.0755	85.2027	85.3244	85.4413	85.5577	85.6771	85.7909	85.9028	86.0196	86.134	86.2486	86.3625	86.4737	86.5794	86.6931	86.7981	86.9168	87.0307	87.143	87.2575	87.374	87.4912	87.608	87.7293	87.8406	87.9639	88.0813	88.2024	88.3208	88.4382	88.5607	88.6843	88.8019	88.9171	89.0407	89.1549	89.2749	89.3869	89.5039	89.615	89.7306	89.8435	89.954	90.0587	90.1729	90.2852	90.3939	90.5018	90.6141	90.7224	90.8317	90.9388	91.0464	91.1557	91.2671	91.3772	91.4957
901	More developed regions	83.1551	83.2851	83.4101	83.5371	83.6624	83.7869	83.911	84.0318	84.1544	84.2731	84.3905	84.5122	84.6332	84.7543	84.8747	84.9926	85.1154	85.2317	85.3551	85.4743	85.5911	85.7142	85.8325	85.9481	86.0622	86.1795	86.292	86.4031	86.5204	86.6343	86.7487	86.8638	86.975	87.0823	87.1955	87.3017	87.4204	87.5328	87.6445	87.7578	87.8711	87.9858	88.0996	88.217	88.3245	88.443	88.5556	88.6726	88.7858	88.8982	89.0164	89.135	89.249	89.3601	89.4805	89.5914	89.7091	89.8186	89.9341	90.0442	90.1587	90.271	90.3811	90.4858	90.6003	90.7131	90.8216	90.9308	91.0424	91.1507	91.2595	91.3668	91.4741	91.5827	91.6931	91.8006	91.9184
902	Less developed regions	74.4472	74.6615	74.933	75.1121	75.2811	75.4495	75.6152	75.7777	75.9387	76.0956	76.2533	76.4035	76.5532	76.6974	76.8435	76.986	77.1267	77.2617	77.3969	77.5271	77.6548	77.7793	77.9007	78.019	78.1354	78.2488	78.3606	78.4693	78.5752	78.6797	78.7821	78.8832	78.9864	79.0855	79.1858	79.2821	79.3796	79.4774	79.5722	79.6672	79.762	79.8549	79.948	80.0403	80.1316	80.222	80.3121	80.4032	80.4898	80.5772	80.6614	80.7449	80.8293	80.9091	80.99	81.0701	81.1483	81.2297	81.3092	81.3873	81.4642	81.5395	81.6172	81.6952	81.7739	81.8522	81.9301	82.0104	82.0906	82.1703	82.2505	82.3283	82.4099	82.4885	82.5666	82.6468	82.7248
941	Least developed countries	68.865	69.0743	69.2882	69.5004	69.7019	69.9032	70.1016	70.2931	70.4814	70.6715	70.8561	71.0413	71.2194	71.401	71.5786	71.754	71.9256	72.0982	72.2669	72.433	72.5962	72.7606	72.9199	73.0826	73.2376	73.3901	73.5459	73.6978	73.8497	74.0009	74.148	74.2925	74.4364	74.5784	74.7198	74.859	74.9982	75.1326	75.2644	75.3931	75.5258	75.6582	75.7842	75.9098	76.0349	76.157	76.2794	76.4014	76.5195	76.635	76.7494	76.8618	76.9746	77.0814	77.19	77.2961	77.4022	77.5071	77.6113	77.7115	77.8111	77.9105	78.0091	78.1072	78.2052	78.3052	78.4038	78.5023	78.5986	78.6958	78.7951	78.8942	78.9939	79.0921	79.1907	79.2905	79.3913
934	Less developed regions, excluding least developed countries	75.6129	75.8335	76.1175	76.2935	76.4589	76.6216	76.7817	76.9395	77.0961	77.2471	77.4009	77.5449	77.6916	77.8297	77.9722	78.1119	78.2508	78.3826	78.5171	78.6464	78.7734	78.8966	79.0177	79.134	79.2511	79.3653	79.4761	79.5855	79.6909	79.7947	79.8972	79.9993	80.1043	80.2047	80.3076	80.4056	80.5051	80.6066	80.7056	80.8059	80.9049	81.001	81.0996	81.1972	81.294	81.3907	81.4863	81.5841	81.6766	81.7713	81.862	81.9526	82.0439	82.131	82.2189	82.3062	82.3908	82.4802	82.5674	82.6546	82.7393	82.8219	82.9078	82.9948	83.0829	83.1689	83.2551	83.344	83.4347	83.5244	83.6138	83.6997	83.7909	83.8788	83.9656	84.0551	84.1406
948	Less developed regions, excluding China	72.73	72.9327	73.1305	73.3207	73.5001	73.6798	73.8557	74.0278	74.2004	74.3696	74.5381	74.6997	74.8607	75.0161	75.1734	75.3291	75.484	75.6308	75.7785	75.9223	76.0647	76.2043	76.3419	76.4764	76.6106	76.7414	76.8713	77.0001	77.1262	77.2495	77.371	77.4923	77.6143	77.7329	77.8523	77.9689	78.084	78.1987	78.31	78.4207	78.5335	78.6411	78.7478	78.8537	78.9587	79.0614	79.1631	79.2673	79.3658	79.4676	79.5644	79.6609	79.7592	79.8524	79.9476	80.0422	80.1346	80.2299	80.322	80.4134	80.5022	80.5878	80.6762	80.7647	80.8545	80.9436	81.0317	81.121	81.2109	81.3005	81.3906	81.4791	81.5707	81.6603	81.7498	81.8409	81.9302
1636	Land-locked Developing Countries (LLDC)	69.493	69.6957	69.9046	70.1116	70.315	70.5171	70.7155	70.9095	71.1004	71.2924	71.4802	71.666	71.8484	72.0309	72.2073	72.3825	72.5559	72.7249	72.8912	73.0531	73.2078	73.364	73.5166	73.6666	73.8154	73.9609	74.1062	74.2531	74.3949	74.535	74.6751	74.8112	74.9485	75.0874	75.2254	75.3611	75.4991	75.6325	75.7627	75.8922	76.0242	76.1536	76.2827	76.4103	76.538	76.6632	76.7868	76.9112	77.0309	77.1507	77.2669	77.3868	77.501	77.6165	77.7327	77.8471	77.9621	78.0786	78.1928	78.3055	78.4173	78.5306	78.6426	78.7595	78.8745	78.9908	79.1052	79.2176	79.3333	79.4465	79.5579	79.6707	79.7848	79.8956	80.0077	80.1206	80.2304
