country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
901	More developed regions	18926.511	18739.228	18703.576	18573.313	18655.185	18673.879	18715.813	18804.096	18943.306	19020.787	18980.388	18846.606	18447.229	18305.829	18072.662	17552.101	16844.336	17240.553	16977.195	16994.234	17088.721	17115.476	16736.083	16463.982	16532.998	16232.454	16116.58	16110.78	16041.698	16127.745	16178.577	16025.485	16107.514	16118.207	16007.878	15912.579	15959.466	15928.517	15844.788	15575.723	15415.751	14975.423	14507.391	13953.805	13722.301	13409.523	13295.86	13153.14	13111.296	12969.419	13099.041	12996.603	13041.931	13225.512	13366.831	13363.375	13670.716	13956.258	14222.021	14134.804	14030.408	13838.773	13914.855	13717.318	13764.719	13685.909	13607.493	13161.331	12845.131	12502.448	12146.303	12129.629	11775.972	11466.713
902	Less developed regions	72897.425	73767.9	78667.883	78718.139	81532.669	83074.093	83043.2	87213.637	85700.857	82979.057	83397.695	82104.338	93591.485	101497.059	99219.538	100284.903	100388.614	99679.713	104848.695	105233.731	107047.186	106624.205	106817.935	107099.949	106176.411	104797.641	105205.771	104675.741	106098.947	108872.548	111268.407	113690.352	117098.99	115849.501	118357.38	120461.378	123341.696	125418.044	125141.168	126673.308	128045.674	123331.442	122083.864	121678.34	121420.607	121440.52	121025.163	120832.529	120746.229	121089.256	122659.441	122383.39	122354.547	122475.289	123229.497	123803.087	124798.58	125979.536	127536.699	128833.516	129323.829	130040.016	132140.026	131297.465	131503.536	130648.036	131246.607	130440.47	127487.601	126094.343	122573.308	121319.21	120699.419	120643.551
941	Least developed countries	9398.84	9606.444	9819.286	10037.439	10259.824	10483.598	10715.821	10956.549	11200.584	11458.119	11743.378	12030.311	12325.754	12605.743	12895.922	13193.708	13508.798	13842.255	14176.956	14529.944	14896.357	15238.397	15615	15945.559	16316.796	16649.276	16996.872	17346.058	17753.014	18282.241	18754.604	19070.233	19428.483	19829.184	20225.434	20597.802	20893.832	21209.975	21517.918	21881.281	22244.81	22522.922	22862.061	23343.735	23807.661	24283.929	24689.314	25108.855	25495.623	25969.791	26395.787	26755.028	27108.791	27492.772	27883.723	28243.307	28632.916	28988.908	29297.28	29654.808	29964.517	30266.544	30673.723	31117.313	31593.886	32097.657	32630.71	33160.396	33729.584	34297.043	34843.386	35393.887	35945.711	36423.563
934	Less developed regions, excluding least developed countries	63498.585	64161.456	68848.597	68680.7	71272.845	72590.495	72327.379	76257.088	74500.273	71520.938	71654.317	70074.027	81265.731	88891.316	86323.616	87091.195	86879.816	85837.458	90671.739	90703.787	92150.829	91385.808	91202.935	91154.39	89859.615	88148.365	88208.899	87329.683	88345.933	90590.307	92513.803	94620.119	97670.507	96020.317	98131.946	99863.576	102447.864	104208.069	103623.25	104792.027	105800.864	100808.52	99221.803	98334.605	97612.946	97156.591	96335.849	95723.674	95250.606	95119.465	96263.654	95628.362	95245.756	94982.517	95345.774	95559.78	96165.664	96990.628	98239.419	99178.708	99359.312	99773.472	101466.303	100180.152	99909.65	98550.379	98615.897	97280.074	93758.017	91797.3	87729.922	85925.323	84753.708	84219.988
948	Less developed regions, excluding China	50174.313	51170.155	52700.865	54093.586	55594.913	56834.313	58156.777	59614.453	60881.417	62131.253	63544.478	64676.575	66228.581	67517.582	68649.157	69641.172	70612.334	71671.251	72752.25	73872.141	75132.331	76494.894	77768.195	79005.266	80120.654	81227.17	82693.544	83864.33	85348.807	87204.704	89076.528	90681.282	92238.133	93678.961	94982.244	95886.258	96889.913	97454.561	98270.467	99026.751	99547.265	100275.056	100602.874	101056.831	101472.721	102020.038	102308.664	102759.749	103206.477	103877.963	104768.277	105476.496	105667.388	105965.051	106490.517	106929.941	107660.282	108505.831	109556.916	110545.099	111164.867	111939.558	112588.47	112704.339	112437.584	112830.817	112625.278	111905.486	111872.143	111231.815	110507.204	110649.234	111061.781	111565.457
1636	Land-locked Developing Countries (LLDC)	4731.538	4841.55	4960.376	5084.634	5207.049	5337.223	5475.234	5619.775	5772.633	5918.717	6070.069	6205.813	6336.368	6447.332	6546.697	6651.957	6765.776	6889.6	7016.994	7157.9	7329.221	7509.821	7690.296	7849.803	8045.969	8244.31	8436.203	8634.928	8812.536	9035.918	9209.374	9351.911	9512.976	9776.553	10040.18	10303.823	10534.89	10731.166	10905.273	11089.099	11311.236	11502.591	11730.602	11944.949	12029.128	12114.808	12218.84	12395.498	12530.952	12697.953	12842.86	12963.028	13144.758	13394.698	13705.018	13930.651	14179.444	14445.342	14660.7	14871.079	15092.002	15286.018	15483.286	15662.138	15896.132	16057.929	16184.639	16300.972	16534.514	16807.786	17059.994	17315.761	17480.601	17651.666
2087	LLDC: Africa	2689.751	2748.496	2810.375	2873.952	2935.051	2997.388	3062.2	3129.575	3199.239	3273.303	3351.41	3431.154	3517.92	3603.935	3695.61	3794.981	3896.242	4001.222	4108.537	4215.947	4333.076	4451.295	4574.768	4684.793	4814.518	4955.727	5087.142	5226.28	5344.535	5481.822	5592.539	5717.622	5899.189	6085.166	6242.513	6397.765	6553.564	6716.536	6892.007	7066.601	7249.003	7422.929	7652.245	7829.359	7902.135	7993.095	8192.075	8415.002	8597.7	8806.01	8979.669	9166.38	9348.851	9534.607	9755.525	9975.171	10148.181	10321.889	10475.016	10626.349	10797.596	10950.796	11052.381	11145.266	11286.886	11405.095	11540.314	11680.448	11845.943	12067.122	12257.5	12452.34	12647.207	12828.48
2088	LLDC: Asia	1715.501	1761.001	1812.526	1868.968	1923.947	1988.06	2057.984	2130.304	2208.118	2273.812	2342.979	2397.601	2441.736	2463.777	2472.134	2474.969	2485.33	2501.755	2518.647	2548.611	2597.742	2654.708	2706.387	2749.648	2808.109	2858.765	2911.385	2965.672	3019.206	3096.744	3150.825	3159.218	3130.137	3197.171	3293.838	3397.789	3464.857	3491.031	3490.268	3505.104	3545.503	3563.428	3565.829	3608.396	3624.921	3627.425	3536.81	3492.43	3450.367	3413.961	3389.843	3330.65	3332.883	3397.586	3487.806	3494.44	3566.08	3657.896	3717.577	3773.428	3824.422	3868.352	3961.984	4049.818	4135.104	4178.375	4171.176	4153.178	4224.023	4281.047	4346.555	4410.583	4384.625	4376.393
2089	LLDC: Europe	126.363	128.866	131.032	131.298	133.648	132.872	131.969	132.05	132.754	134.153	133.225	129.712	124.296	121.948	116.687	115.809	114.281	112.919	112.351	112.478	114.22	116.035	118.331	119.656	122.603	124.604	125.036	124.123	124.077	125.849	126.824	127.874	130.55	135.123	138.293	138.111	139.702	141.087	134.278	124.645	120.592	115.866	112.251	107.51	102.081	94.225	89.054	89.465	84.47	79.612	79.348	76.592	76.994	77.837	77.038	75.967	76.56	77.283	78.59	80.801	79.763	75.131	74.78	71.551	75.938	74.35	72.438	66.926	64.409	60.293	57.11	54.22	50.695	49.864
2090	LLDC: Latin America	199.923	203.187	206.443	210.416	214.403	218.903	223.081	227.846	232.522	237.449	242.455	247.346	252.416	257.672	262.266	266.198	269.923	273.704	277.459	280.864	284.183	287.783	290.81	295.706	300.739	305.214	312.64	318.853	324.718	331.503	339.186	347.197	353.1	359.093	365.536	370.158	376.767	382.512	388.72	392.749	396.138	400.368	400.277	399.684	399.991	400.063	400.901	398.601	398.415	398.37	394	389.406	386.03	384.668	384.649	385.073	388.623	388.274	389.517	390.501	390.221	391.739	394.141	395.503	398.204	400.109	400.711	400.42	400.139	399.324	398.829	398.618	398.074	396.929
1637	Small Island Developing States (SIDS)	954.29	968.505	984.465	1003.483	1024.995	1047.773	1070.087	1089.727	1111.587	1133.619	1158.619	1176.886	1199.659	1221.976	1230.912	1233.445	1229.646	1218.861	1214.44	1212.839	1212.08	1217.139	1217.916	1212.724	1202.857	1185.732	1180.647	1170.814	1162.113	1170.938	1175.781	1189.962	1223.723	1240.779	1249.739	1261.419	1268.448	1285.799	1314.497	1322.603	1333.265	1320.414	1317.913	1314.938	1311.094	1309.088	1306.159	1312.985	1303.504	1309.85	1306.509	1295.011	1294.639	1287.533	1277.322	1270.732	1263.821	1272.602	1291.055	1306.488	1308.295	1315.577	1310.274	1301.318	1299.28	1293.775	1279.826	1268.616	1263.305	1252.23	1240.796	1228.071	1221.254	1217.999
2091	SIDS Caribbean	710.705	718.282	727.767	740.071	755.362	770.846	785.561	797.983	813.721	831.432	853.539	869.542	889.31	906.605	913.511	917.996	912.115	906.685	901.016	900.054	896.848	897.159	892.794	887.63	876.385	857.615	843.107	829.816	812.825	812.722	811.566	817.057	844.215	857.713	861.676	869.38	878.779	886.878	901.233	910.252	913.114	897.552	887.564	877.24	868.887	862.973	854.039	856.695	845.778	844.394	841.844	828.628	819.798	809.511	795.426	783.625	771.278	773.319	785.738	796.983	794.355	793.902	780.994	772.95	766.261	761.938	748.676	738.656	732.407	722.173	709.759	698.985	692.979	689.078
2092	SIDS Pacific	128.51	132.469	136.153	139.923	143.037	146.847	150.269	153.932	157.191	160.221	163.536	166.655	170.505	173.186	176.335	179.12	182.257	184.716	187.527	190.385	192.83	195.024	196.894	197.855	198.864	200.415	203.085	205.69	208.368	211.406	215.071	220.569	223.86	228.24	231.835	235.471	238.654	242.063	245.853	248.872	252.537	255.465	260.358	266.131	270.938	275.931	282.126	288.313	294.382	301.321	296.6	304.07	311.449	318.186	322.119	326.061	330.726	334.813	339.463	342.83	347.488	350.991	354.111	356.73	359.416	360.17	360.881	360.634	361.541	361.425	362.466	361.989	362.024	360.113
2093	SIDS Atlantic, Indian Ocean and South China Sea (AIS)	115.075	117.754	120.545	123.489	126.596	130.08	134.257	137.812	140.675	141.966	141.544	140.689	139.844	142.185	141.066	136.329	135.274	127.46	125.897	122.4	122.402	124.956	128.228	127.239	127.608	127.702	134.455	135.308	140.92	146.81	149.144	152.336	155.648	154.826	156.228	156.568	151.015	156.858	167.411	163.479	167.614	167.397	169.991	171.567	171.269	170.184	169.994	167.977	163.344	164.135	168.065	162.313	163.392	159.836	159.777	161.046	161.817	164.47	165.854	166.675	166.452	170.684	175.169	171.638	173.603	171.667	170.269	169.326	169.357	168.632	168.571	167.097	166.251	168.808
5503	High-and-upper-middle-income countries	54918.721	55026.671	58808.029	57790.446	59640.85	60366.488	59506.39	62692.857	60476.402	57017.308	56390.266	54274.65	64239.024	71073.217	67727.429	67536.461	66127.628	64907.83	68904.017	68412.037	69259.291	67677.508	66379.786	65350.805	63423.761	60796.465	59773.306	58248.632	58327.366	59621.042	60424.912	61341.011	63436.246	60741.905	61853.911	62915.08	64747.511	66234.799	65110.847	65617.687	66214.05	60400.081	58309.629	56962.119	56025.001	55240.667	54357.418	53535.818	52817.958	52132.444	52678.579	51337.068	50905.58	50786.722	51235.327	51476.356	52089.557	52765.926	53543.237	53767.827	53634.269	53639.061	55255.928	53979.734	54555.595	53035.972	53392.938	52592.576	49183.644	47727.643	44129.913	42487.898	40924.368	39989.552
5504	Low-and-Lower-middle-income countries	36636.674	37197.985	38267.37	39191.954	40225.473	41047.685	41907.255	42967.388	43799.108	44609.017	45606.257	46288.337	47403.962	48327.225	49155.836	49884.993	50683.535	51585.06	52489.073	53378.213	54434.175	55615.528	56722.131	57753.373	58818.308	59757.288	61064.08	62042.988	63308.487	64864.362	66498.98	67844.721	69234.315	70682.903	71960.855	72900.799	73983.181	74533.538	75291.269	76044.206	76657.966	77316.159	77691.008	78079.389	78527.216	79018.437	79371.184	79855.204	80442.963	81327.682	82483.653	83438.095	83883.629	84305.117	84755.501	85075.739	85762.93	86560.043	87609.74	88600.941	89120.623	89634.969	90194.225	90437.048	90120.696	90713.876	90884.137	90446.076	90617.259	90382.185	90132.43	90516.319	91112.714	91679.631
1503	High-income countries	16359.14	16185.689	16194.327	16143.136	16274.601	16378.898	16523.644	16662.904	16814.618	16916.33	16926.699	16987.173	16818.064	16862.58	16879.899	16632.488	15954.347	16419.599	16095.482	16108.504	16158.934	16078.896	15608.488	15345.565	15292.993	14957.571	14828.467	14807.636	14715.818	14884.759	14960.428	14843.946	14786.661	14509.604	14392.026	14330.623	14219.042	14229.491	14382.347	14374.975	14494.73	14328.526	14172.284	13885.879	13713.905	13481.148	13430.026	13332.695	13241.065	13173.106	13299.801	13070.416	12937.613	12978.533	13045.808	13067.99	13344.694	13537.776	13661.786	13522.408	13436.877	13312.47	13341.007	13140.53	13227.573	13207.564	13178.608	12920.916	12657.759	12349.033	11951.741	11931.697	11725.849	11523.753
1859	Low-and-middle-income countries	75196.255	76038.967	80881.072	80839.264	83591.722	85035.275	84890.001	88997.341	87460.892	84709.995	85069.824	83575.814	94824.922	102537.862	100003.366	100788.966	100856.816	100073.291	105297.608	105681.746	107534.532	107214.14	107493.429	107758.613	106949.076	105596.182	106008.919	105483.984	106920.035	109600.645	111963.464	114341.786	117883.9	116915.204	119422.74	121485.256	124511.65	126538.846	126019.769	127286.918	128377.286	123387.714	121828.353	121155.629	120838.312	120777.956	120298.576	120058.327	120019.856	120287.02	121862.431	121704.747	121851.596	122113.306	122945.02	123484.105	124507.793	125788.193	127491.191	128846.36	129318.015	129961.56	132109.146	131276.252	131448.718	130542.284	131098.467	130117.736	127143.144	125760.795	122310.602	121072.52	120311.233	120145.43
1517	Middle-income countries	69849.835	70793.68	75525.055	75326.164	77927.572	79233.939	78976.901	82877.153	81199.801	78373.718	78575.01	76956.09	88016.57	95531.917	92825.108	93423.584	93275.454	92248.07	97293.18	97476.521	99120.227	98603.692	98661.812	98804.364	97804.94	96230.646	96430.025	95665.876	96849.366	99183.932	101270.233	103461.275	106817.41	105548.641	107772.091	109519.289	112256.717	114000.386	113187.54	114170.698	114939.603	109669.916	107779.276	106685.264	106033.206	105554.626	104756.442	104233.831	103921.676	103809.037	105061.305	104632.633	104479.659	104396.403	104869.043	105042.272	105666.371	106552.397	107874.345	108886.865	109012.172	109353.131	111193.034	110098.536	109991.814	108759.543	108967.666	107541.643	104113.156	102230.845	98326.74	96645.769	95462.581	94859.342
1502	Upper-middle-income countries	38559.581	38840.982	42613.702	41647.31	43366.249	43987.59	42982.746	46029.953	43661.784	40100.978	39463.567	37287.477	47420.96	54210.637	50847.53	50903.973	50173.281	48488.231	52808.535	52303.533	53100.357	51598.612	50771.298	50005.24	48130.768	45838.894	44944.839	43440.996	43611.548	44736.283	45464.484	46497.065	48649.585	46232.301	47461.885	48584.457	50528.469	52005.308	50728.5	51242.712	51719.32	46071.555	44137.345	43076.24	42311.096	41759.519	40927.392	40203.123	39576.893	38959.338	39378.778	38266.652	37967.967	37808.189	38189.519	38408.366	38744.863	39228.15	39881.451	40245.419	40197.392	40326.591	41914.921	40839.204	41328.022	39828.408	40214.33	39671.66	36525.885	35378.61	32178.172	30556.201	29198.519	28465.799
1501	Lower-middle-income countries	31290.254	31952.698	32911.353	33678.854	34561.323	35246.349	35994.155	36847.2	37538.017	38272.74	39111.443	39668.613	40595.61	41321.28	41977.578	42519.611	43102.173	43759.839	44484.645	45172.988	46019.87	47005.08	47890.514	48799.124	49674.172	50391.752	51485.186	52224.88	53237.818	54447.649	55805.749	56964.21	58167.825	59316.34	60310.206	60934.832	61728.248	61995.078	62459.04	62927.986	63220.283	63598.361	63641.931	63609.024	63722.11	63795.107	63829.05	64030.708	64344.783	64849.699	65682.527	66365.981	66511.692	66588.214	66679.524	66633.906	66921.508	67324.247	67992.894	68641.446	68814.78	69026.54	69278.113	69259.332	68663.792	68931.135	68753.336	67869.983	67587.271	66852.235	66148.568	66089.568	66264.062	66393.543
1500	Low-income countries	5346.42	5245.287	5356.017	5513.1	5664.15	5801.336	5913.1	6120.188	6261.091	6336.277	6494.814	6619.724	6808.352	7005.945	7178.258	7365.382	7581.362	7825.221	8004.428	8205.225	8414.305	8610.448	8831.617	8954.249	9144.136	9365.536	9578.894	9818.108	10070.669	10416.713	10693.231	10880.511	11066.49	11366.563	11650.649	11965.967	12254.933	12538.46	12832.229	13116.22	13437.683	13717.798	14049.077	14470.365	14805.106	15223.33	15542.134	15824.496	16098.18	16477.983	16801.126	17072.114	17371.937	17716.903	18075.977	18441.833	18841.422	19235.796	19616.846	19959.495	20305.843	20608.429	20916.112	21177.716	21456.904	21782.741	22130.801	22576.093	23029.988	23529.95	23983.862	24426.751	24848.652	25286.088
1518	No income group available	259.932	273.818	287.218	299.988	312.267	324.251	335.736	347.863	358.799	363.503	371.13	377.522	384.776	391.705	398.355	404.84	410.967	416.682	422.299	427.462	432.453	436.903	442.636	450.517	458.374	467.734	477.019	487.689	498.22	508.466	516.53	523.508	529.27	536.045	543.494	550.904	563.261	570.998	576.561	579.751	581.926	583.086	583.101	583.211	583.308	583.586	585.075	587.286	589.234	591.151	588.879	597.62	600.332	602.213	598.918	607.839	610.567	603.804	599.979	594.014	593.876	599.318	599.347	592.678	586.759	579.08	572.205	558.431	526.901	481.985	452.354	439.869	433.811	436.848
903	Africa	10878.554	11138.514	11398.576	11669.182	11924.006	12185.523	12452.577	12725.154	12997.768	13271.43	13574.664	13890.988	14224.917	14549.409	14873.52	15200.798	15573.967	15945.665	16330.533	16733.078	17149.97	17599.818	18030.481	18462.562	18959.739	19476.174	19987.209	20493.576	21016.84	21600.687	22153.362	22677.101	23258.567	23852.382	24307.373	24811.278	25251.254	25715.324	26172.014	26590.805	26988.12	27451.826	27889.411	28346.967	28708.447	29327.24	29829.716	30300.012	30826.049	31510.804	32158.303	32815.219	33443.532	34164.896	34946.957	35809.368	36596.955	37359.281	38223.063	38935.471	39685.493	40356.07	41002.061	41586.183	42195.588	42660.67	42958.897	43403.062	43626.295	43965.813	44373.658	44892.534	45469.231	46063.89
910	Eastern Africa	3174.03	3253.248	3336.578	3421.888	3504.387	3590.646	3683.067	3779.478	3875.049	3976.56	4082.633	4192.596	4311	4430.279	4552.219	4683.873	4821.247	4956.033	5097.026	5243.139	5401.18	5562.629	5717.36	5870.377	6054.902	6243.941	6428.188	6619.892	6802.04	7015.637	7203.933	7381.368	7581.324	7783.575	7974.705	8180.907	8370.031	8570.934	8771.241	8950.604	9144.433	9331.933	9525.526	9713.432	9884.134	10095.609	10360.859	10623.042	10862.01	11096.763	11300.536	11526.209	11744.918	11957.3	12220.199	12463.512	12652.992	12845.683	13045.996	13230.923	13394.702	13511.087	13596.036	13726.266	13895.489	14039.136	14251.359	14477.112	14733.701	15026.122	15279.409	15520.804	15735.848	15929.333
108	Burundi	117.211	118.043	118.83	120.089	121.062	122.309	123.395	124.544	126.042	127.728	129.619	131.59	136.528	138.863	141.629	148.729	151.709	156.887	160.921	165.892	168.521	173.238	176.528	168.491	174.302	181.986	186.274	191.451	198.859	208.12	212.072	233.906	234.484	240.972	243.073	247.15	248.139	251.669	256.756	259.467	262.095	265.12	267.65	277.647	214.046	272.773	271.695	256.381	256.079	267.499	276.449	285.509	300.548	313.617	331.1	350.183	366.335	381.375	396.84	415.969	440.345	446.809	450.756	458.28	463.323	466.834	450.656	444.372	441.348	448.292	452.381	454.572	456.995	460.882
174	Comoros	7.283	7.537	7.88	8.2	8.49	8.748	8.975	9.172	9.384	9.587	9.765	9.933	10.088	10.197	10.311	10.434	10.564	10.711	10.961	11.223	11.525	11.826	12.171	12.543	12.941	13.371	13.832	14.285	14.792	15.318	15.809	16.293	16.747	17.167	17.613	18.006	18.382	18.72	18.979	19.24	19.436	19.594	19.67	19.425	19.164	19.061	19.028	18.916	18.813	18.79	18.955	19.202	19.419	19.635	19.937	20.415	20.743	21.06	21.459	22.005	22.55	23.056	23.34	23.57	23.708	23.821	23.804	23.722	23.85	23.949	24.053	24.134	24.243	24.366
