country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
5558	Group C: Oceania (excluding Australia and New Zealand)	24.24	22.187	25.97	26.666	26.959	27.508	27.709	28.158	28.333	28.401	28.649	28.829	29.006	29.291	29.521	29.83	30.184	30.368	30.574	30.794	30.913	30.896	30.915	30.664	30.363	30.015	29.836	29.577	29.293	28.992	28.711	28.631	28.607	28.754	28.704	28.704	28.638	28.55	28.449	28.299	28.056	27.6	27.402	27.28	27.061	26.808	26.724	26.64	26.166	26.381	26.169	25.909	25.57	25.297	24.909	24.556	24.254	23.954	23.761	23.428	23.243	22.982	22.65	22.299	21.972	21.542	21.126	20.645	20.242	19.77	19.156	18.351	18.336	18.076
2091	SIDS Caribbean	23.563	23.706	24.001	24.483	24.936	25.371	25.66	25.842	26.106	26.47	26.969	27.096	27.431	27.26	27.292	26.822	26.244	25.58	24.882	24.378	23.815	23.459	22.847	22.252	21.497	20.526	19.7	18.939	18.065	17.695	17.403	17.287	17.9	18.039	17.851	17.726	17.73	17.687	17.785	17.676	17.483	16.783	16.22	15.675	15.236	14.903	14.498	14.439	13.966	13.792	13.518	13.07	12.748	12.403	11.674	11.384	10.902	10.762	10.88	10.965	8.695	10.685	10.344	10.045	9.67	9.396	8.842	8.409	8.242	7.8	7.063	4.956	6.696	6.671
5559	Group C: Europe, Northern America, Australia and New Zealand	11.548	11.272	11.85	11.731	12.312	12.069	12.209	12.349	12.498	12.404	12.15	12.18	11.318	10.72	10.636	9.403	8.575	8.079	7.458	7.651	8.048	7.534	6.264	5.603	5.453	5.222	4.979	5.549	5.488	6.028	6.19	6.166	6.207	5.82	5.872	5.82	5.789	5.934	6.049	6.303	6.594	6.312	6.05	5.34	5.162	4.799	4.669	4.533	4.508	4.34	4.545	4.41	4.244	4.348	4.696	4.648	5.08	5.205	5.016	4.877	4.586	4.364	4.224	3.976	3.994	3.638	3.485	3.02	2.769	2.574	0.917	0.911	1.395	1.662
2092	SIDS Pacific	21.867	20.928	23.921	24.692	25.188	25.865	26.258	26.804	27.113	27.281	27.537	27.72	28.001	28.234	28.391	28.596	28.746	28.782	28.9	28.959	28.93	28.784	28.623	28.246	27.669	25.658	25.96	25.724	25.303	25.423	26.282	26.628	26.617	26.752	26.908	26.812	26.65	26.653	26.594	27.175	26.992	26.599	26.473	26.36	26.135	25.825	25.707	25.563	25.04	25.3	25.306	25.089	24.799	24.618	24.25	23.877	23.563	23.194	22.938	22.542	22.313	21.974	21.563	21.229	20.872	20.394	19.935	19.432	18.997	18.519	17.942	17.028	17.162	16.912
2093	SIDS Atlantic, Indian Ocean and South China Sea (AIS)	26.035	25.961	26.216	26.245	26.692	27.306	27.957	28.236	28.355	28.145	27.44	26.646	25.825	25.492	24.702	23.217	22.609	20.248	19.446	18.264	18.02	18.227	18.638	18.131	18.068	17.383	18.059	17.555	17.946	18.584	18.681	18.69	18.695	18.126	18.003	17.84	16.646	17.388	18.665	17.502	17.666	17.193	17.114	16.846	16.239	15.603	15.163	14.395	13.519	13.449	13.918	13.017	13.001	12.552	12.448	12.351	12.169	12.057	11.771	11.528	11.239	11.457	11.659	11.065	11.027	10.621	10.291	10.051	9.864	9.633	9.376	8.872	8.708	8.929
5503	High-and-upper-middle-income countries	16.103	16.033	18.278	17.496	18.49	18.58	17.919	19.204	17.938	13.683	11.322	12.557	19.249	21.837	19.91	19.154	18.39	17.712	18.988	18.399	18.485	17.649	16.918	16.31	15.411	14.253	13.648	13.102	12.953	13.263	13.274	13.431	13.975	12.815	13.024	13.127	13.593	13.863	13.218	13.168	13.068	11.125	10.331	9.657	9.225	8.87	8.574	8.268	7.943	7.541	7.597	7.118	6.835	6.637	6.689	6.651	6.772	6.867	6.907	6.914	6.739	6.639	6.93	6.484	6.517	5.93	5.898	5.502	4.579	4.112	2.377	1.445	1.61	1.478
5504	Low-and-Lower-middle-income countries	19.868	20.266	21.379	21.897	22.679	23.034	23.313	23.609	23.802	24.126	24.333	24.243	24.531	24.592	24.611	23.976	23.964	23.999	24.38	24.395	24.234	23.369	24.627	24.759	24.759	24.545	24.788	24.807	24.936	25.474	25.759	25.814	25.861	25.766	25.702	25.508	25.453	25.147	24.791	24.616	24.199	23.752	23.34	22.969	22.27	22.261	21.865	21.575	21.256	21.217	21.254	21.161	20.918	20.694	20.44	20.158	20.038	19.923	19.849	19.753	19.606	19.369	19.221	18.939	18.469	18.282	17.995	17.525	17.264	16.862	16.05	14.865	16.13	16.095
1503	High-income countries	11.819	11.557	12.144	11.937	12.336	12.286	12.095	12.029	12.335	12.256	11.936	11.951	11.268	11.076	11.149	10.458	9.494	9.999	9.158	8.95	8.962	8.769	8.117	7.64	7.571	7.12	6.879	6.923	6.657	6.818	6.619	6.492	6.414	5.886	5.801	5.501	5.367	5.393	5.39	5.33	5.331	5.086	4.888	4.375	4.231	3.827	3.798	3.713	3.552	3.367	3.554	3.343	3.09	2.965	3.197	3.025	3.324	3.386	3.347	3.22	3.025	2.799	2.651	2.423	2.466	2.126	2.091	1.658	1.35	1.072	-0.197999999999999	-0.362	-0.529	-0.103
1859	Low-and-middle-income countries	19.483	19.689	22.027	21.603	22.701	22.94	22.516	23.811	22.629	19.001	17.141	18.226	24.489	26.806	25.063	24.308	23.924	23.157	24.658	24.189	24.144	23.06	23.203	22.875	22.126	21.189	20.869	20.419	20.437	20.901	21.106	21.295	21.765	20.953	21.107	21.168	21.525	21.562	20.893	20.78	20.494	18.902	18.18	17.645	17.034	16.891	16.508	16.187	15.857	15.627	15.675	15.374	15.14	14.947	14.832	14.724	14.71	14.732	14.756	14.761	14.633	14.509	14.666	14.289	14.057	13.669	13.515	13.105	12.465	12.026	10.767	9.58	10.484	10.346
1517	Middle-income countries	19.812	19.971	22.236	21.687	22.776	22.995	22.525	23.908	22.622	18.699	16.689	17.838	24.483	26.925	25.044	24.226	23.811	22.932	24.525	24.013	23.95	22.786	22.955	22.599	21.816	20.803	20.429	19.931	19.942	20.397	20.591	20.79	21.305	20.51	20.686	20.72	21.048	21.029	20.336	20.153	19.846	18.161	17.383	16.746	16.254	15.892	15.48	15.129	14.808	14.496	14.511	14.178	13.916	13.671	13.526	13.387	13.339	13.334	13.337	13.377	13.18	13.079	13.224	12.812	12.581	12.155	11.982	11.52	10.766	10.258	8.845	7.537	8.517	8.291
1502	Upper-middle-income countries	19.157	19.2	22.576	21.353	22.719	22.859	21.84	23.982	21.631	14.618	10.919	12.955	24.454	28.752	25.461	24.6	23.89	22.418	24.902	24.008	24.064	22.789	21.954	21.217	19.801	18.207	17.363	16.464	16.351	16.711	16.805	17.081	17.913	16.388	16.712	16.982	17.707	18.053	17.05	16.97	16.788	14.008	12.917	12.156	11.576	11.234	10.802	10.383	9.972	9.464	9.454	8.848	8.549	8.315	8.283	8.305	8.344	8.455	8.531	8.597	8.428	8.384	8.87	8.321	8.345	7.645	7.612	7.23	6.028	5.473	3.528	2.251	2.566	2.188
1501	Lower-middle-income countries	20.708	21.024	21.772	22.142	22.855	23.179	23.456	23.805	23.966	24.197	24.374	24.258	24.52	24.53	24.497	23.735	23.705	23.606	24.029	24.02	23.799	22.779	24.273	24.417	24.452	24.184	24.395	24.38	24.514	25.055	25.33	25.39	25.475	25.535	25.492	25.203	25.025	24.546	24.194	23.867	23.389	22.932	22.464	21.918	21.476	21.04	20.601	20.27	19.994	19.839	19.827	19.721	19.444	19.135	18.82	18.468	18.283	18.117	18.005	17.982	17.722	17.528	17.318	17.004	16.507	16.308	15.976	15.418	15.04	14.543	13.564	12.186	13.707	13.564
1500	Low-income countries	14.56	15.434	18.868	20.312	21.536	22.091	22.38	22.325	22.723	23.658	24.07	24.141	24.606	24.997	25.365	25.559	25.658	26.566	26.665	26.831	27.049	27.175	26.897	26.952	26.715	26.855	27.298	27.525	27.612	28.126	28.486	28.531	28.335	27.25	27.043	27.451	28.179	28.972	28.576	29.352	29.312	28.9	28.803	29.459	27.135	29.676	29.474	29.367	28.726	29.309	29.565	29.482	29.342	29.498	29.492	29.494	29.617	29.66	29.669	29.073	29.418	28.84	28.907	28.695	28.28	28.05	27.873	27.706	27.86	27.75	27.549	27.069	26.997	27.275
1518	No income group available	32.303	33.209	33.866	34.375	34.775	35.09	35.336	35.626	35.731	35.091	34.821	34.435	34.08	33.803	33.433	33.082	32.802	32.336	31.804	31.063	30.727	30.14	29.705	29.39	29.17	29.015	28.926	28.807	28.625	28.304	27.831	27.521	27.064	26.769	26.396	26.071	26.099	25.742	25.276	24.666	24.098	23.512	22.82	22.231	21.562	21.105	20.638	20.356	19.833	19.232	18.707	18.035	18.3	17.597	17.256	17.241	16.853	16.321	15.503	14.998	14.738	14.567	14.211	13.646	13.039	12.56	11.682	11.126	10.641	9.508	8.368	7.395	7.697	7.54
903	Africa	20.864	21.492	22.006	22.51	22.827	23.211	23.558	23.41	23.727	24.497	24.649	24.939	25.276	25.545	25.723	25.803	25.86	26.053	26.365	26.506	26.798	27.103	27.104	27.453	27.64	27.911	28.358	28.59	28.755	29.035	29.191	29.243	29.322	28.7	28.476	28.423	28.308	28.361	27.832	27.858	27.384	26.93	26.554	26.481	25.038	26.222	25.96	25.775	25.423	25.719	25.894	25.921	25.92	26.036	26.215	26.446	26.631	26.767	26.954	26.731	26.984	26.735	26.806	26.602	26.294	25.962	25.51	25.156	24.796	24.365	23.784	23.197	23.389	23.449
910	Eastern Africa	22.301	22.977	23.544	24.071	24.518	24.961	25.422	24.227	24.652	26.809	27.177	27.56	27.912	28.112	28.576	28.626	28.207	28.988	29.165	29.255	29.479	29.759	29.023	29.727	29.562	29.796	30.528	30.752	30.824	31.144	31.256	31.181	31.183	29.359	29.168	29.443	29.481	30.42	29.313	30.245	29.82	28.884	28.47	28.885	25.293	29.134	29.141	29.143	28.625	29.362	29.578	29.664	29.778	29.858	30.089	30.182	30.12	30.039	29.977	29.848	29.561	28.654	28.758	28.475	27.989	27.554	27.309	27.082	27.314	27.303	26.943	26.366	26.439	26.252
108	Burundi	28.627	27.581	26.922	26.593	26.209	25.953	25.693	25.475	25.393	25.352	25.335	25.119	25.692	25.578	25.372	24.896	25.995	26.168	26.259	26.299	26.194	26.305	8.441	20.71	25.782	26.648	26.888	27.234	28.018	29.351	29.141	32.026	31.42	31.777	31.334	31.167	30.446	30.009	27.069	28.793	28.032	27.376	26.7	22.706	19.771	26.422	26.179	24.778	24.892	26.305	26.872	27.816	29.585	30.71	32.13	33.398	34.311	34.958	35.359	35.717	36.454	35.906	35.157	34.698	34.056	33.569	31.887	30.754	29.656	29.185	28.664	27.754	27.309	26.949
174	Comoros	19.39	16.652	20.778	21.593	22.282	22.86	23.336	23.714	24.078	24.456	24.715	24.983	25.194	25.214	25.317	25.419	25.615	25.645	25.887	26.117	26.441	26.688	26.989	27.261	27.523	26.944	28.134	28.448	28.925	29.399	29.893	30.426	30.805	30.954	31.326	31.42	31.468	31.355	31.17	30.878	30.612	30.254	29.813	28.853	27.928	27.319	26.828	26.103	25.357	25.026	24.753	24.849	24.619	24.625	24.71	24.989	25.007	24.951	25.114	25.414	25.731	25.916	25.77	25.533	25.124	24.717	24.15	23.522	23.177	22.803	22.323	21.566	21.762	21.457
262	Djibouti	22.61	23.488	23.998	24.496	24.921	25.266	25.552	25.815	26.107	26.377	26.722	26.989	27.209	27.455	27.748	27.994	28.347	28.636	28.941	29.024	29.267	28.906	29.379	29.332	29.078	28.745	28.464	28.262	28.161	28.154	28.197	28.142	28.184	28.118	27.896	27.58	27.375	27.194	27.05	26.465	26.011	26.229	27.111	25.732	25.513	24.723	23.765	22.707	22.656	22.771	22.767	22.96	22.835	22.545	21.493	20.688	19.75	19.036	18.321	17.908	17.441	17.045	16.577	16.233	15.814	15.405	15.054	14.782	14.483	14.116	13.545	12.981	13.488	13.313
232	Eritrea	13.987	15.275	16.298	17.16	17.83	18.414	19.079	13.688	14.82	21.745	22.029	22.45	23.023	23.34	23.641	23.932	21.968	24.291	24.352	24.369	24.678	24.676	23.64	23.81	21.888	21.993	25.107	25.156	25.193	25.316	25.777	26.016	26.038	19.249	19.812	20.667	21.391	27.654	27.944	27.327	27.993	30.08	28.599	27.844	29.41	27.728	31.27	29.716	25.377	20.391	26.824	26.461	27.345	26.581	27.767	27.405	27.546	26.648	26.059	26.388	25.838	25.615	25.162	24.578	24.467	23.726	23.363	22.947	22.711	22.706	22.29	22.206	22.356	22.497
231	Ethiopia	17.089	18.106	18.873	19.547	20.147	20.605	21.146	15.548	16.55	23.442	23.937	24.583	25.09	25.638	26.141	26.423	24.698	27.138	27.17	27.202	27.339	27.519	26.547	26.769	25.109	25.263	27.65	28.021	27.965	28.833	29.264	28.859	29.45	22.879	23.768	25.025	25.593	31.956	31.559	31.425	31.079	31.768	32.28	32.301	32.154	31.824	31.889	31.677	31.327	30.761	30.909	30.765	30.567	30.22	30.193	30.03	29.659	29.322	28.819	28.033	27.591	27.137	26.445	25.864	25.947	26.125	26.33	26.436	26.763	27.068	26.907	26.238	26.32	25.943
404	Kenya	18.848	21.783	23.869	26.036	27.87	29.66	31.513	33.511	34.765	35.7	36.39	37.365	38.051	38.568	38.928	39.242	39.401	39.256	39.163	39.107	38.972	39.011	38.715	38.43	38.256	38.306	38.455	38.404	38.482	38.51	38.48	38.694	38.539	38.36	38.328	38.16	37.967	37.598	36.788	35.971	34.469	33.41	32.196	31.396	30.657	30.539	30.256	30.158	30.307	30.218	30.296	30.479	30.403	30.256	30.207	30.183	30.169	30.157	29.965	29.538	28.842	27.734	26.466	25.252	24.393	23.768	23.033	22.476	21.851	20.932	19.845	19.487	20.13	19.895
450	Madagascar	25.302	25.177	25.265	25.374	25.423	25.456	25.684	25.836	26.038	26.146	26.156	26.034	25.893	25.821	25.908	26.183	26.695	27.261	27.887	28.461	29.21	29.789	30.128	30.429	30.658	30.852	30.968	31.062	31.11	30.987	30.567	29.91	29.791	29.471	29.295	29.157	28.6	28.751	29.07	29.413	29.913	30.193	30.344	30.976	31.451	32.044	32.49	32.747	32.823	32.31	31.536	31.096	30.514	30.152	29.899	29.653	29.471	29.42	29.42	29.424	28.92	28.068	27.459	27.136	26.685	26.31	26.161	26.112	26.16	26.076	25.441	24.971	24.77	24.567
454	Malawi	17.109	18.214	19.056	19.688	19.856	20.591	21.311	21.912	22.573	23.202	23.626	23.978	24.292	24.595	24.431	24.423	24.658	24.789	25.012	25.02	25.21	25.469	25.793	26.285	26.806	27.472	28.185	28.839	29.69	30.209	30.763	30.605	30.298	29.698	28.931	28.368	27.638	26.596	25.923	25.933	26.206	26.431	26.548	26.89	27.097	26.28	26.086	26.267	26.444	26.759	26.55	26.812	27.176	28.004	28.889	29.683	30.088	30.221	30.178	30.204	29.978	29.751	29.325	29.099	28.422	27.654	27.041	26.866	26.681	26.601	26.347	25.809	25.935	26.018
480	Mauritius	27.527	27.7	26.725	25.555	25.561	26.364	26.933	27.318	27.792	28.417	29.296	29.658	28.418	29.784	28.506	26.162	26.032	21.158	21.471	18.277	18.117	16.723	16.735	15.434	18.653	17.512	17.535	17.943	18.129	18.031	17.627	16.996	16.354	15.459	14.185	12.631	11.69	12.224	12.998	13.763	14.391	14.177	14.504	13.847	13.013	11.962	11.513	10.663	9.598	10.665	10.189	9.373	9.288	8.741	8.549	7.947	6.921	6.401	5.749	5.01	4.796	4.703	4.572	3.884	3.36	2.738	2.818	2.996	2.247	1.76	2.132	0.222999999999999	-0.093	0.534000000000001
175	Mayotte	24.209	25.195	26.116	26.949	27.735	28.5	29.103	29.805	30.489	31.034	31.52	31.925	32.366	32.829	33.42	34.183	34.971	36.047	37.156	37.742	38.38	38.941	39.426	39.913	40.394	40.992	41.24	41.463	41.405	41.552	42.227	42.734	43.065	43.215	43.134	42.68	42.356	42.452	42.436	42.23	41.866	41.478	40.868	40.535	40.207	39.816	39.398	38.675	37.564	36.094	34.708	33.329	32.147	30.88	29.343	31.46	33.23	34.817	35.607	35.169	34.474	33.587	32.684	32.707	33.415	34.289	34.271	33.742	33.854	32.386	28.862	32.108	32.751	32.693
508	Mozambique	20.227	20.797	21.218	21.581	21.983	22.365	22.691	23.034	23.409	24.149	24.692	25.053	25.296	25.439	25.132	25.104	25.019	24.991	25.039	25.062	25.136	24.968	24.824	25.334	26.057	27.04	27.761	28.283	29.233	30.027	30.838	27.853	27.189	26.848	24.726	24.514	26.045	26.082	27.302	27.027	26.98	26.788	26.619	26.298	25.597	26.417	26.834	27.21	27.361	27.732	27.919	28.029	27.949	27.897	27.972	28.079	28.191	28.698	30.016	30.979	31.263	31.346	31.354	31.321	31.013	31.055	31.109	31.122	31.124	31.039	30.729	30	30.735	30.484
638	Réunion	30.674	31.093	31.409	31.876	31.491	32.092	31.246	30.557	28.492	28.505	29.277	29.448	30.314	30.821	30.251	30.429	29.712	28.444	27.654	25.897	22.136	21.369	21.495	21.597	21.83	21.917	21.525	21.075	20.456	19.516	17.851	18.594	16.409	16.634	17.043	16.414	15.304	14.948	14.661	14.637	15.648	14.959	14.632	13.303	12.776	12.292	12.135	12.725	12.609	12.908	14.267	14.053	13.847	14.087	14.318	14.622	13.956	13.903	13.936	13.192	11.773	11.715	11.905	11.507	11.167	10.679	10.43	10.047	8.873	8.407	8.323	7.768	7.498	8.237
646	Rwanda	35.715	35.189	34.957	34.784	34.59	34.287	34.115	34.007	33.823	33.635	33.295	32.848	32.187	28.935	30.755	30.212	29.852	29.77	29.76	29.885	29.963	29.894	29.951	30.154	30.339	30.513	31.114	31.711	32.527	33.621	34.556	35.419	35.918	36.027	35.912	35.426	34.527	33.446	32.112	30.291	28.188	26.097	24.472	23.045	-105.925	21.349	20.936	22.525	24.399	25.837	26.939	27.856	28.456	29.259	30.087	30.385	30.341	29.926	29.307	28.531	27.802	26.757	26.093	25.811	25.762	25.697	25.635	25.432	25.025	24.54	23.932	23.204	22.866	22.413
690	Seychelles	13.143	13.834	14.792	15.843	17.206	18.614	19.768	20.784	21.784	22.783	23.434	24.26	24.598	24.847	24.926	24.515	26.285	24.366	22.385	21.36	20.289	22.359	20.093	18.764	21.381	20.272	17.234	16.083	18.132	17.506	19.086	18.856	15.725	16.963	17.738	17.207	17.38	16.429	15.586	14.923	14.596	15.44	14.105	14.62	14.711	12.682	12.253	10.634	9.812	9.881	9.969	9.133	9.326	9.296	9.041	10.084	9.242	9.972	10.457	10.571	8.936	9.874	10.034	8.239	7.886	8.058	8.34	8.179	7.687	7.117	7.92	5.149	4.462	5.412
706	Somalia	28.166	27.472	27.026	26.682	26.404	26.187	26.018	25.89	25.804	25.723	25.675	25.58	25.655	25.675	25.696	25.763	25.833	25.907	25.999	26.104	26.221	26.369	26.525	26.705	25.245	25.601	25.956	27.836	27.558	27.714	29.445	30.957	30.446	30.778	30.959	31.07	31.315	32.038	29.798	31.66	31.79	7.786	8.852	34.867	35.144	34.936	35.053	34.749	34.919	34.8	34.694	34.686	34.682	34.432	34.234	34.114	33.948	33.588	33.804	33.925	31.445	16.456	32.057	34.851	34.82	34.879	34.507	32.082	33.279	34.231	33.71	32.794	30.977	33.129
728	South Sudan	14.248	15.39	16.206	16.997	17.656	18.212	17.99	17.423	13.579	14.131	14.649	15.18	15.675	15.079	20.699	16.202	11.903	12.618	13.311	12.484	13.132	20.846	21.116	26.125	26.101	26.137	26.096	26.065	26.008	25.88	25.883	25.895	26.031	22.333	19.149	19.722	20.219	1.16	-25.876	17.766	17.498	18.168	5.881	6.614	32.617	21.129	21.79	22.046	-2.163	31.312	32.501	32.355	32.139	32.713	32.058	31.524	30.929	30.582	30.424	30.168	29.49	29.469	29.097	28.298	20.259	13.373	10.208	7.037	16.645	20.119	19.847	19.655	19.16	18.981
800	Uganda	27.457	27.508	27.832	28.107	28.349	28.506	28.63	28.842	29.091	29.313	29.457	29.622	29.845	30.105	30.366	30.718	30.936	31.533	31.902	32.001	32.282	30.918	30.86	30.579	30.265	30.215	29.862	29.549	29.304	29.351	27.892	28.033	28.17	28.473	28.837	30.787	31.53	33.057	33.257	33.236	33.426	33.198	33.385	33.429	33.572	33.738	32.956	33.287	32.918	33.33	33.461	33.814	34.025	34.205	34.566	34.656	34.728	34.731	34.576	34.676	34.626	34.396	34	33.513	33.015	32.635	32.206	32.124	32.06	31.792	31.43	31.003	30.765	30.359
834	United Republic of Tanzania	23.927	24.413	24.846	25.155	25.439	25.843	26.358	26.934	27.278	27.525	27.856	28.155	28.668	29.135	29.523	29.942	30.457	30.718	30.905	31.321	31.72	32.138	32.274	32.54	33.104	33.083	33.079	33.132	33.1	32.992	32.801	32.626	32.484	32.245	31.564	31.014	30.34	29.903	29.736	29.241	28.756	28.454	27.969	27.461	27.306	27.613	28.066	27.948	28.402	28.488	28.756	29.156	29.434	30.155	30.842	31.243	31.218	30.85	30.625	30.527	30.463	30.087	30.382	30.907	31.094	30.62	30.832	31.03	30.953	30.7	30.528	29.924	29.793	29.431
894	Zambia	31.267	31.082	31.129	31.233	31.315	31.404	31.467	31.63	31.887	32.174	32.449	32.672	32.808	33.052	32.764	33.264	33.359	33.518	33.775	33.99	34.565	34.946	35.377	35.779	36.03	36.524	36.308	36.126	35.667	35.083	34.262	33.898	33.603	33.335	32.93	32.643	32.172	31.679	31.133	30.758	30.289	29.813	29.346	29.367	29.386	29.354	29.15	29.035	29.061	29.086	29.267	29.315	29.681	30.153	30.812	31.467	31.979	32.131	32.221	32.205	32.103	31.843	31.475	30.966	30.428	29.942	29.414	28.933	28.689	28.524	28.148	27.323	27.959	27.874
716	Zimbabwe	33.565	33.298	33.088	32.974	32.897	32.847	32.923	32.993	33.06	33.151	33.328	33.465	33.609	33.681	33.761	33.905	33.907	33.95	34.051	34.128	34.314	34.5	34.953	35.292	35.341	35.573	35.218	34.908	34.076	33.645	34.252	36.188	35.905	35.383	34.565	33.471	32.273	30.886	28.957	27.455	26.185	25.079	23.853	20.998	19.897	18.834	18.396	19.023	19.459	19.722	19.874	19.037	20.2	19.87	20.08	19.91	19.702	20.447	21.647	23.535	25.124	26.448	26.859	26.742	25.786	24.738	23.888	23.226	23.006	22.84	22.85	22.15	23.103	22.796
911	Middle Africa	17.695	18.269	18.884	19.51	20.009	20.519	20.98	21.348	21.809	22.145	21.729	21.66	22.899	23.212	23.272	23.783	24.604	24.95	25.337	25.573	25.869	26.039	26.402	26.508	26.577	26.524	26.564	26.735	26.611	27.192	27.612	27.682	27.96	28.304	28.663	28.881	29.196	29.066	29.414	29.404	29.333	29.672	29.446	29.546	29.312	30.37	29.866	29.504	28.779	29.135	29.667	29.724	29.688	30.007	30.242	30.576	30.933	31.207	31.473	29.714	31.857	32.049	32.135	31.974	31.684	31.848	31.7	31.66	31.728	31.042	31.208	30.622	29.898	31.022
24	Angola	17.545	18.274	19.333	20.293	21.13	21.907	22.593	23.163	23.672	24.133	24.56	23.971	24.355	24.699	25.04	25.326	25.593	25.867	26.083	26.259	26.262	25.87	25.807	26.129	26.44	26.072	26.069	26.353	26.747	27.136	27.543	28.017	28.444	28.059	28.592	29.004	29.323	27.785	28.296	28.349	28.263	29.507	27.86	27.639	28.399	29.68	29.534	29.38	28.281	28.479	28.773	29.165	29.595	30.992	31.502	32.032	32.366	32.858	33.205	33.473	33.583	33.59	33.567	33.487	33.324	33.038	32.707	32.403	32.129	31.838	31.499	31.051	31.005	30.663
120	Cameroon	14.614	15.303	16.009	16.743	17.519	18.269	18.857	18.628	19.245	19.729	15.109	15.741	21.772	21.952	22.134	22.688	23.286	24.153	24.989	25.878	26.468	27.069	27.402	27.727	27.899	27.982	28.286	28.575	28.702	28.991	29.112	29.726	30.42	29.962	29.985	30.355	30.634	30.869	30.713	30.415	30.26	30.041	29.657	29.206	28.681	28.145	27.608	27.378	27.461	27.674	27.603	27.598	27.951	28.429	28.83	29.081	29.137	29.194	29.23	29.185	28.977	28.697	28.546	28.318	28.071	28.519	28.867	28.866	28.468	28.02	27.331	26.52	26.595	26.592
140	Central African Republic	16.048	15.952	16.052	16.182	16.434	16.672	17.01	17.287	17.577	17.925	18.287	18.669	19.077	19.532	20.047	20.614	21.273	21.923	22.631	22.942	23.213	23.415	23.533	23.596	23.697	23.815	24.579	25.469	26.391	27.273	28.059	28.805	29.246	29.715	30.131	30.476	30.805	31.249	31.192	30.88	30.47	29.93	29.076	28.46	27.914	27.702	27.174	26.44	26.003	25.77	25.426	25.411	25.109	25.722	25.889	26.472	27.157	27.592	28.214	-28.839	29.054	31.306	31.836	30.262	23.241	30.655	30.214	26.799	31.435	13.858	31.216	24.336	-9.701	36.939
148	Chad	17.612	17.533	17.81	18.137	18.547	19.007	19.466	19.763	20.049	20.173	20.33	20.45	20.567	20.801	21.008	21.016	21.251	21.702	22.208	22.846	23.515	23.482	25.979	26.197	26.211	26.232	26.186	26.202	26.088	26.142	27.122	24.753	25.139	29.058	30.031	28.618	29.015	28.832	31.728	32.388	32.085	32.245	33.878	34.693	33.021	33.01	34.357	34.031	34.017	33.841	33.737	33.763	33.237	33.173	33.683	34.111	33.814	33.996	33.76	33.794	33.801	33.633	33.627	33.198	32.981	32.634	31.985	31.64	31.544	31.797	31.422	31.122	31.864	31.364
178	Congo	21.608	21.907	22.217	22.601	22.927	23.447	23.908	24.344	24.887	25.296	25.64	26.024	26.359	26.969	27.468	28.037	28.532	28.831	29.461	29.887	30.318	30.833	31.233	31.308	31.323	31.441	31.278	31.143	30.825	30.597	30.372	30.273	29.855	29.8	29.521	29.31	29.081	28.937	28.754	28.503	28.246	27.982	27.773	27.405	27.255	26.983	26.754	22.906	24.542	25.126	24.907	25.936	26.411	26.504	27.086	27.417	27.851	28.253	29.345	29.642	30.681	30.451	30.053	29.252	28.472	27.766	27.067	26.532	26.026	24.839	24.943	24.48	24.37	24.339
180	Democratic Republic of the Congo	19.226	19.957	20.546	21.162	21.505	21.88	22.227	22.736	23.163	23.419	23.814	23.509	23.85	24.169	23.965	24.616	25.842	25.974	26.177	26.305	26.483	26.544	26.563	26.493	26.475	26.439	26.42	26.342	25.864	26.723	27.109	27.213	27.342	27.593	27.937	28.328	28.679	28.826	28.947	28.947	28.991	29.374	29.386	29.743	29.548	31.405	30.477	30.242	29.074	29.651	30.679	30.595	30.355	30.341	30.37	30.63	31.17	31.431	31.747	32.026	32.266	32.614	32.837	32.846	32.91	32.887	32.799	33.109	33.24	33.089	32.88	32.557	32.693	32.78
226	Equatorial Guinea	17.858	17.583	17.43	17.351	17.31	17.295	17.295	17.313	17.351	17.415	17.518	17.672	17.884	18.154	18.474	18.84	19.247	19.675	20.125	8.04	8.464	15.263	21.234	21.529	19.316	15.907	8.721	20.054	20.376	20.677	24.744	24.971	25.39	25.876	27.615	28.995	29.8	30.122	30.174	30.044	29.851	29.624	29.386	29.165	28.968	28.613	28.311	28.052	27.833	27.675	27.203	27.175	27.249	27.326	27.409	27.567	27.672	27.675	27.607	27.459	27.221	26.978	26.554	26.116	25.638	25.134	24.652	24.155	23.714	23.287	22.718	22.265	22.108	21.726
