country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	last.observed
1501	Lower-middle-income countries	259.416	413.085	409.306	54.346	309.185	234.199	302.576	-350.323	214.095	160.797	-6.467	24.429	-301.994	-240.446	-338.102	-397.641	-642.929	-105.862	-1030.322	-1096.42	-426.148	-1190.149	-761.634	-997.387	-447.558	20.386	-366.854	-120.839	-1152.622	151.761	916.125	1435.951	-142.717	-540.381	-858.004	-432.176	-760.396	-562.902	-907.546	-956.975	525.806	-1078.442	-956.79	-2391.235	-1471.797	-957.084	-1037.739	-381.043	-382.264	-1344.008	-992.09	-2036.953	-4400.267	-2612.325	-2171.809	-3370.598	-1761.85	-2732.009	-3731.755	-3161.163	-2932.673	-3275.234	-3784.125	-2811.61	-3506.621	-4842.335	-3976.544	-3993.113	-4298.421	-3945.84	-2051.433	-1925.752	-9674.881	-4084.855	2023
1500	Low-income countries	-270.59	-245.844	-240.64	-262.21	-219.41	-195.155	-175.94	-174.343	-248.502	-150.055	-114.845	-66.857	-94.408	-86.321	-40.673	-31.529	-19.759	14.339	-3.795	-75.156	-83.659	-211.818	-305.514	13.545	-135.309	-175.646	-300.623	-683.744	429.54	-580.319	-2207.254	-1891.659	-209.91	-243.978	59.422	-410.793	-535.978	-613.044	-627.079	-502.752	-1365.591	-500.462	928.274	589.924	110.355	80.263	-225.67	-550.236	-68.911	-424.765	-1478.254	-514.416	417.69	-252.905	-573.752	-56.709	222.714	-507.531	-526.682	-394.345	-664.915	-548.52	-1472.609	-2430.657	-1954.44	-1812.83	-357.217	-511.434	574.321	264.324	364.359	-676.816	-275.248	36.142	2023
1518	No income group available	63.214	55.618	48.142	40.924	33.934	27.427	22.069	17.692	14.244	11.19	8.586	6.272	4.805	3.779	2.956	2.145	1.707	3.461	3.516	3.49	11.95	-2.718	-3.753	-4.057	-5.095	-20.542	10.444	11.371	11.343	11.318	6.857	4.002	1.869	0.237	0.292	0.339	0.376	0.847	0.817	0.703	0.549	0.18	-0.236	-0.377	-0.446	4.766	6.306	5.784	5.503	5.149	5.032	4.703	4.698	2.758	-2.463	-10.092	-18.237	-27.024	-34.817	-40.944	-42.871	-43.459	-45.298	-46.758	-54.636	-70.388	-277.067	-810.362	-1349.346	-969.005	-521.005	-330.017	-134.286	-106.898	2023
903	Africa	-79.639	-109.633	-150.453	-248.687	-233.785	-248.075	-277.72	-322.629	-488.979	-274.677	-215.465	-251.944	-240.136	-269.018	-205.969	-224.473	-95.58	-23.442	-22.292	-94.907	-98.836	-321.287	-322.834	33.016	-48.486	249.885	-10.217	-527.074	529.469	66.576	-84.25	570.041	513.074	-166.395	335.795	327.554	66.711	89.951	-284.667	-182.239	-63.574	-712.085	-201.375	-137.043	-438.002	-278.456	-886	-657.305	-88.911	-633.191	-702.609	-665.753	-607.571	-706.302	-612.925	-862.971	-1041.27	-1015.939	-960.454	-984.074	-998.429	-1482.657	-800.126	-411.857	-803.019	-431.404	-896.45	93.31	33.643	-302.984	248.32	-21.411	-354.108	-436.291	2023
910	Eastern Africa	-57.105	-56.906	-71.369	-101.687	-96.241	-100.08	-101.524	-106.52	-144.801	-101.353	-98.971	-50.714	-83.902	-74.455	-17.824	-44.037	-33.703	-26.864	-4.11	-39.491	-69.356	-118.923	-219.034	-78.529	-53.928	-125.696	-125.056	-581.457	54.026	-308.668	-626.31	31.04	-70.531	-11.295	69.697	133.278	80.012	54.383	-401.843	-339.741	-189.174	-345.647	-234.854	-48.807	-995.1	183.611	514.45	-21.779	-327.308	-342.268	-512.038	-428.732	-426.691	-242.26	-407.703	-469.849	-440.601	-341.613	-401.061	-482.039	-255.315	-585.957	-385.625	-355.704	-873.387	-601.748	-528.664	-699.256	-55.548	-102.346	26.999	-286.031	-412.705	153.921	2023
108	Burundi	-13.334	-13.202	-13.691	-14.93	-14.57	-14.633	-14.707	-14.995	-17.02	-14.792	-14.62	15.094	-15.378	-11.502	29.639	-13.947	5.262	-9.821	-5.917	-25.292	-6.346	-7.569	-118.457	2.843	10.065	-20.693	-12.848	1.884	8.247	-40.126	149.361	-58.723	-3.844	-41.756	-29.534	-66.574	-55.742	-21.179	-46.464	-43.561	-39.926	-39.236	35.769	-684.261	516.373	-84.697	-226.317	-84.126	13.84	-34.465	-40.032	9.967	-16.871	36.719	47.091	17.905	15.322	22.129	79.319	184.359	11.845	-19.513	22.617	-2.285	-6.856	-236.207	-109.296	-68.349	68.141	14.253	-10.189	-14.415	1.995	1.995	2023
174	Comoros	0.817	0.483	0.138	-0.135	-0.439	-0.702	-0.935	-0.536	-0.482	-1.401	-1.406	-1.518	-1.667	-1.764	-1.924	-2.261	-1.408	0.465	0.592	0.769	0.966	1.216	1.461	1.684	1.84	1.986	1.585	1.377	0.909	0.468	-0.344	-0.999	-1.065	-1.122	-1.259	-1.339	-1.502	-1.687	-1.832	-1.86	-2.141	-3.323	-5.198	-5.196	-5.024	-4.951	-4.805	-4.508	-4.194	-3.49	-2.557	-2.029	-1.925	-4.112	-2.455	-2.76	-3.02	-3.147	-3.294	-3.553	-3.832	-3.897	-3.835	-2.365	-2.667	-2.815	-2.938	-2.92	-2.917	-2.916	-1.766	-1.766	-2.002	-2.002	2023
262	Djibouti	0.533	0.497	0.493	0.503	0.501	0.487	0.516	0.522	0.493	0.502	0.886	1.136	1.695	2.257	2.846	3.023	3.014	3.001	3.001	4.995	5.004	6.184	6.69	7.583	9.91	13.029	16.028	17.961	17.788	14.726	10.121	5.502	2.45	2.441	5.452	9.997	14.543	17.545	17.242	33.465	49.97	21.51	-65.203	8.896	-15.756	-3.163	2.652	13.625	10.352	7.046	5.632	7.629	5.022	-5.636	-5.249	-3.779	2.719	1.253	2.148	2.77	2.129	2.09	2.104	2.033	1.9	1.723	1.623	1.535	1.435	1.322	1.3	1.3	0.5	0.5	2023
232	Eritrea	0.148	0.139	0.16	0.2	0.265	0.342	0.437	0.525	0.643	0.834	1.045	1.235	1.364	1.368	1.3	1.188	1.063	1.004	1.013	1.199	1.48	1.758	1.953	1.985	1.985	1.985	1.985	1.985	1.985	1.985	1.985	1.985	1.985	1.853	0.772	-1.073	-1.073	-3.613	-3.612	-7.33	-12.425	-328.546	-22.293	33.688	-25.841	136.105	-52.421	-30.768	-31.951	-3.769	-33.133	41.76	-6.574	76.703	-6.374	-12.835	-49.998	-18.131	17.855	-24.348	-13.361	-32.949	-43.269	-33.974	-75.696	-52.965	-55.431	-38.579	-21.403	-29.818	-14.967	-14.966	-17.134	-15.284	2023
231	Ethiopia	5.501	4.107	-1.464	-12.22	-9.834	-10.392	-10.625	-12.407	-27.116	-5.646	1.696	6.938	8.96	9.418	10.749	16.348	9.16	14.437	9.992	7.258	8.589	-14.51	-3.375	0.347	-4.232	-42.54	-36.125	-527.133	-210.991	-711.455	-903.529	628.135	66.702	68.022	137.632	157.476	186.227	251.387	379.966	242.614	296.014	859.737	160.106	141.545	140.715	91.727	41.456	-9.119	-3.011	29.142	-49.891	-19.063	-12.925	-13.744	-25.43	-44.421	-30.512	-0.381	-20.78	16.315	80.213	116.793	119.517	80.955	103.122	62.785	115.823	71.766	9.302	-10.807	38.866	-1.377	-11.996	-11.996	2023
404	Kenya	6.288	5.379	1.681	-5.497	-3.934	-4.337	-4.543	-5.839	-16.476	-2.036	2.134	4.296	4.521	4.246	4.788	8.524	1.616	5.06	1.611	0.369	-13.064	-49.671	-48.466	-52.102	-62.973	-71.421	-90.99	-57.493	-60.718	-56.28	-39.92	-52.761	-43.382	-23.905	-33.253	-35.4	-53.183	-48.633	-31.894	-24.949	-11.338	-60.087	-43.085	-61.054	-40.367	-75.506	-79.276	-80.443	-70.023	-13.257	5.407	55.052	10.431	24.175	31.525	5.501	15.767	-11.495	29.612	7.096	-21.069	-44.795	-42.928	-57.634	-72.415	-95.977	-29.728	-68.702	-115.436	-61.949	-17.111	-52.552	-10.003	-10.003	2023
450	Madagascar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.204	-0.55	-0.964	-1.383	-1.766	-2.216	-2.658	-3.118	-3.583	-4.037	-4.607	-5.173	-5.655	-5.957	-5.874	-5.126	-4.005	-2.864	-2.093	-1.979	-1.965	-1.947	-1.914	-1.896	-1.883	-1.848	-1.777	-2.33	-2.216	-2.063	-1.905	-1.67	-1.161	-0.986	-1.222	-1.891	-4.298	-13.014	-18.209	-18.345	-13.393	-4.869	-2.336	-1.563	-1.255	-1.429	-1.979	-2.219	-2.334	-2.445	-2.522	-2.594	-2.687	-2.784	-2.887	-2.976	-1.48	-1.48	-1.487	-1.487	2023
454	Malawi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.924	-2.266	-2.147	-0.71	0.048	1.623	3.833	5.162	8.206	19.638	36.225	46.388	52.294	57.376	62.661	68.197	72.435	74.625	62.615	271.693	201.011	180.031	71.111	15.291	37.142	-284.867	-505.365	-66.366	-66.212	-61.646	-39.491	-31.686	-28.098	-28.933	-30.013	-31.729	-32.221	-31.462	-29.45	-22.68	-9.264	-8.59	-9.327	-12.17	-13.561	-12.934	-10.317	-6.471	3.505	0.982	-3.267	-1.837	-2.655	-2.666	-5.231	-5.811	2023
480	Mauritius	0.797	0.971	1.164	-1.192	-1.272	-1.272	-1.153	-0.923	-0.786	-0.739	-7.083	-8.984	-6.107	-5.236	-4.85	-3.597	-4.123	-1.257	-2.445	-0.674	-1.281	-0.96	-2.408	-2.144	-4.908	-3.869	-3.807	-3.749	-3.129	-2.363	-1.739	-1.559	-2.226	-1.756	-0.258	0.615	0.852	-0.3	-1.399	-2.463	-1.938	-1.333	-1.254	-1.189	-1.112	-1.144	-1.092	-1.199	-1.292	-1.463	-2.326	-3.225	-3.15	-3.141	-3.001	-2.84	-2.757	-2.642	-2.589	-2.467	-2.624	-2.465	-3.663	-3.617	-3.691	-3.645	-4.483	-5.322	-5.084	-5.202	-5.895	-4.324	-2.824	-2.824	2023
175	Mayotte	-0.12	-0.114	-0.112	-0.112	-0.109	-0.105	-0.101	-0.1	-0.1	-0.101	-0.098	-0.094	-0.088	-0.074	-0.056	-0.045	-0.044	-0.088	-0.342	-0.371	-0.367	-0.348	-0.325	-0.314	-0.314	-0.336	-0.351	-0.369	0	0.466	0.563	0.63	0.639	0.594	0.525	0.825	1.499	1.607	1.679	1.698	1.633	1.69	2.418	2.618	2.707	2.674	2.497	1.591	0.775	0.866	0.847	0.719	-0.784	-2.715	-1.043	-0.595	-0.418	-0.829	-1.522	-1.6	-1.606	-1.588	-0.686	1.379	1.63	1.685	1.714	-0.836	-8.195	0.589	1.226	1.219	1.03	0.137	2023
508	Mozambique	-55.97	-52.046	-55.477	-60.331	-60.319	-61.265	-62.126	-64.072	-70.139	-64.469	-54.351	-40.181	-38.504	-37.738	-35.005	-30.538	-31.462	-27.672	-26.872	-24.251	-18.197	11.297	35.023	44.951	51.238	59.562	61.326	91.082	95.859	83.699	-149.65	-58.347	-72.852	-73.899	-70.532	-75.642	-121.35	-441.71	-286.247	-199.509	-127.215	-68.644	-128.96	272.829	938.163	108.751	90.975	-79.732	-74.952	-103.223	-104.476	-105.13	-103.102	-99.484	-100.824	-95.77	-95.333	-100.49	-102.534	-100.625	-97.079	-63.638	-63.131	-57.067	-53.625	-52.374	-43.398	-25.043	-50.224	-49.08	-25.864	-23.103	-34.936	-36.276	2023
638	Réunion	1.73	1.187	1.726	1.191	2.493	1.336	1.601	2.068	2.201	2.331	2.256	1.298	-0.348	-0.503	-0.317	-1.66	-1.807	-2.321	-2.532	-2.475	-1.762	-1.797	-1.994	-2.276	-2.65	-2.585	-2.538	-2.546	-2.546	-2.514	-2.463	-2.149	-0.305	0.504	0.713	0.84	0.899	0.907	0.863	0.949	1.624	1.984	2.111	2.2	2.243	2.262	2.24	2.208	1.786	-0.812	-1.75	-1.797	-1.747	-1.687	-7.975	-8.69	-1.363	2.821	-2.255	-4.425	-4.567	-10.679	-12.758	-1.978	4.782	-10.921	-11.62	-14.222	-5.627	-8.411	2.272	-2.921	-3.435	-3.625	2023
646	Rwanda	1.153	0.994	0.315	-1.02	-0.745	-0.815	-0.853	-1.102	-3.896	-6.26	-13.198	-20.508	-25.594	-25.524	-19.458	-9.774	-1.93	4.655	4.728	2.983	1.149	-4.23	-4.156	-3.862	-4.535	-4.791	-7.027	-11.084	-13.838	-15.669	-16.359	-16.453	-15.818	-14.56	-12.899	-11.031	-8.982	-7.062	-5.285	-2.826	-41.483	-59.519	-12.334	236.11	-2078.111	439.995	1367.7	410.106	-129.089	-146.162	-153.588	-152.197	-91.518	-25.355	-31.214	-33.83	-34.008	-32.537	-31.913	-30.128	-29.501	-27.915	-25.26	-16.779	-19.505	-21.862	-24.474	-25.634	-25.323	-24.492	-22.251	-21.492	-9.001	-9.001	2023
690	Seychelles	0	-0.24	-0.262	-0.286	-0.298	-0.284	-0.26	-0.248	-0.279	-0.258	-0.18	-0.153	-0.128	-0.107	-0.074	-0.02	-0.094	-0.015	0.054	0.043	0.069	0.102	0.266	0.327	0.174	0.259	0.472	0.14	-0.587	-0.509	-0.587	-0.565	-0.357	-0.439	-0.493	-0.458	-0.487	-0.363	-0.196	-0.206	-0.228	-0.342	-0.289	-0.316	-0.231	-0.171	-0.266	-0.011	0.512	0.491	0.461	0.509	0.425	0.316	0.317	0.214	0.264	0.173	0.105	0.105	0.74	1.551	1.538	1.717	1.742	1.719	1.682	1.693	1.733	1.77	1.726	2.086	1.788	1.809	2023
706	Somalia	1.191	1.026	0.322	-1.052	-0.746	-0.826	-0.859	-1.094	-3.043	-0.221	0.75	1.336	1.496	1.449	1.518	2.142	0.941	1.498	0.906	0.69	1.104	-1.85	-0.351	0.143	-0.495	-1.934	-3.831	2.17	402.005	582.746	65.519	-332.129	6.115	9.505	60.63	62.183	74.424	-17.391	-415.66	-266.281	-248.155	-568.166	-179.675	261.815	-50.921	65.888	-46.291	49.692	55.426	37.548	53.58	40.274	12.603	33.174	17.353	-5.955	-67.2	8.476	-102.035	-101.795	-88.448	-326.192	-51.833	20.723	6.065	-17.178	124.017	38.067	40.844	53.124	77.259	35.506	-92.434	46.217	2023
728	South Sudan	-0.995	-0.787	-0.588	-0.395	-0.192	0	0.193	0.394	0.587	0.786	0.995	1.194	1.386	1.591	1.785	1.591	1.386	1.194	0.995	0.786	0.587	0.394	0.193	0	-0.192	-0.395	-0.995	-1.997	-2.998	-3.997	-4.997	-5.994	-6.983	-7.986	-8.984	-9.986	-10.973	-11.976	-97.065	-130.821	12.988	14.327	15.077	15.772	16.407	17.077	17.953	48.28	64.285	70.271	74.227	77.856	82.847	91.951	110.182	132.869	153.926	167.35	165.557	139.129	299.402	194.325	125.771	65.337	-471.523	-159.822	-654.225	-670.477	157.408	65.198	62.935	-154.359	40.259	455	2023
800	Uganda	0	0	0	0	0	0	0	0	0	0	-7.586	-7.893	-6.47	-3.058	-3.169	-3.716	-3.021	-3.773	-3.214	-14.548	-25.646	-42.642	-86.409	-73.439	-51.91	-47.359	-42.259	-37.671	-34.606	-98.863	-105.9	-83.01	-53.497	-45.776	-8.818	-42.942	-19.485	-22.415	-20.113	-12.576	-21.688	3.643	24.723	18.349	-16.198	-242.378	-22.795	-155.461	6.277	-39.695	-52.824	-95.956	-35.149	-96.429	-138.77	-151.386	-156.232	-154.773	-158.79	-164.553	-168.322	-173.005	-175.936	-176.579	-92.273	-62.366	123.379	92.879	60.724	107.21	43.464	43.464	-118.843	-126.181	2023
834	United Republic of Tanzania	1.219	1.232	1.255	1.217	1.195	1.227	1.285	1.288	1.257	1.504	1.946	8.338	3.916	4.333	9.09	4.742	5.049	5.265	34.455	37.006	38.635	41.9	57.489	48.363	51.127	53.29	54.875	49.997	27.307	-4.792	-42.588	-42.485	-37.883	58.161	-26.938	86.864	24.101	94.498	-71.012	-71.268	-80.529	-91.851	-83.825	288.004	349.348	-109.971	-473.007	-13.4	-105.184	-4.489	-9.701	-125.375	-118.047	-127.101	-126.49	-128.251	-128.231	-126.793	-184.816	-324.478	-122.02	-84.546	-49.875	1.241	-21.083	201.495	152.194	119.142	-55.444	-63.602	-18.587	-7.704	-37.557	-39.388	2023
894	Zambia	-1.405	-1.561	-1.729	-1.944	-2.139	-2.345	-2.535	-2.77	-3.045	-3.444	-3.898	-4.043	-4.428	-4.676	-4.851	-5.023	-5.129	-5.298	-5.447	-11.469	-31.37	-31.651	-31.672	-31.472	-31.178	-30.886	-30.612	-30.423	-30.284	-29.515	-24.664	-16.072	-3.676	-11.849	-18.652	-18.474	-16.61	-26.338	-31.27	-36.736	-38.619	-44.203	-43.656	-47.739	-45.504	-45.423	-38.358	-26.276	-26.796	-16.888	-4.338	23.582	3.206	20.845	7.819	35.316	29.517	49.945	39.249	44.867	22.761	13.569	8.958	15.542	16.574	16.261	25.86	25.789	18.431	18.385	8.156	8.143	-8.566	9.521	2023
716	Zimbabwe	-4.658	-4.971	-5.3	-5.686	-6.099	-6.496	-6.859	-7.231	-7.601	-7.943	-8.26	-8.204	-8.529	-8.936	-9.631	-10.465	-11.211	-11.814	-11.997	-12.028	-24.102	-22.719	-20.959	-18.733	-16.105	-28.988	-32.495	-89.27	-170.727	-67.937	390.593	11.523	32.899	4.456	5.124	4.718	6.154	21.308	11.327	3.736	4.948	3.749	75.788	-243.947	-174.723	-45.428	0.978	0.395	6.645	-86.343	-165.181	-139.361	-101.212	-96.667	-127.55	-134.212	-57.257	-118.299	-113.858	-108.689	-108.671	-108.714	-177.061	-176.972	-177.029	-162.22	-140.181	-128.241	-117.758	-103.107	-89.44	-74.623	-102.828	-97.38	2023
911	Middle Africa	-20.838	-31.883	-35.692	-49.119	-43.731	-42.595	-41.28	-42.769	-63.481	-32.768	-14.11	-39.982	-38.649	-37.748	-33.898	-23.591	-34.002	-27.943	-38.537	-52.753	-15.226	-28.022	17.365	27.247	17.459	-3.151	-82.183	-75.054	238.964	169.14	-67.048	91.205	202.467	141.007	66.152	121.972	134.112	151.53	139.719	147.268	222.418	240.453	310.981	160.873	1298.108	-82.749	-718.265	-481.964	377.85	196.325	241.909	83.923	95.51	101.166	229.173	146.835	80.673	8.913	48.711	150.272	139.266	140.214	83.989	189.481	76.115	-3.773	522.479	181.474	-70.237	-155.547	4.929	-53.832	1.853	464.76	2023
24	Angola	-24.882	-37.699	-38.091	-38.016	-37.504	-37	-36.654	-36.758	-37.427	-38.617	-40.935	-74.774	-77.265	-78.7	-79.977	-81.111	-82.767	-85.173	-87.73	-90.395	-36.456	4.386	47.611	54.65	53.232	52.662	47.927	61.11	61.2	64.158	72.192	70.91	75.921	82.958	78.529	74.738	64.974	62.82	65.028	63.586	64.821	46.143	53.31	52.879	61.569	55.568	61.681	67.944	70.527	70.301	72.793	77.458	82.292	80.828	90.553	87.05	95.431	100.563	100.37	105.077	122.418	128.8	130.643	124.478	84.535	74.171	91.614	77.731	61.632	58.984	7.556	29.094	-0.995	-0.995	2023
120	Cameroon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.039	-0.096	-0.148	-0.204	-0.286	-0.367	-0.439	-0.473	-0.466	-0.377	-0.237	-19.994	-20.622	-1.282	-12.108	70.589	27.845	-139.974	-37.346	-3.512	-3.604	-3.671	-3.829	-16.016	-11.244	-8.163	-14.52	-13.702	-9.601	-12.028	-12.661	-12.738	-13.842	-12.446	-17.398	-21.221	-19.203	-10.766	-18.568	-19.444	-27.775	-28.528	-10.807	-10.72	-10.203	-9.366	-12.669	-7.523	-6.9	96.599	42.008	13.255	-37.912	-9.184	-12.255	-9.888	-9.888	-4.798	-4.798	2023
140	Central African Republic	0	0	0	0	0	0	0	0	0.038	0.474	0.474	0.474	0.474	0.474	0.474	0.474	0.474	0.474	0.474	-0.08	-3.693	-7.259	-9.634	-9.8	-9.838	-9.895	-33.645	-35.782	-37.874	-39.85	-41.539	-42.872	-43.908	-44.78	-45.591	-46.427	-47.332	-47.428	-31.016	0.409	1.995	4.381	9.269	9.93	9.496	-12.986	2.697	2.034	4.479	6.284	8.079	-33.006	5.992	-18.097	-16.51	-13.604	-41.282	-30.352	-28.983	-28.899	-43.126	-86.281	-111.764	-112.382	-174.051	-63.045	-52.607	-58.584	-52.954	-36.849	-24.745	-85.646	-17.43	-14.682	2023
148	Chad	0.237	0.13	0.029	-0.029	-0.13	-0.237	-0.337	-0.439	-0.524	-0.608	-0.672	-0.76	-0.89	-1.228	-2.518	-4.384	-6.283	-7.771	-8.396	-8.714	-8.931	-9.153	-9.526	-10.737	-15.686	-22.768	-29.755	-34.318	-34.856	-9.974	-210.126	-13.232	217.242	0.247	-164.489	-30.686	42.093	23.22	16.085	4.924	-58.884	112.492	6.013	-146.386	0.986	152.232	1.259	3.631	2.232	17.175	-3.845	3.484	20.4	105.14	110.387	19.281	23.052	-11.339	36.446	9.108	10.427	29.256	9.514	51.887	20.842	-48.918	21.54	16.916	46.661	-29.451	36.605	74.509	36.67	496.83	2023
178	Congo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.022	-0.312	-10.944	-11.971	-12.673	-13.356	-14.378	-14.972	-15.63	-16.664	-18.72	0	0.182	0.367	0.525	0.022	1.214	-0.395	1.966	0	10.218	1.85	3.747	1.085	-20.704	10.5	2.47	79.78	-0.764	-16.14	26.28	25.412	38.337	35.475	31.239	1.774	86.014	12.318	5.262	-26.643	-24.605	-21.598	-18.207	-14.783	-11.601	-8.856	-6.268	-4.472	-4.476	-0.995	-0.995	2023
180	Democratic Republic of the Congo	4.113	5.926	2.678	-10.702	-5.664	-4.874	-3.774	-5.012	-24.967	6.596	27.673	35.654	39.431	41.96	48.207	61.397	54.443	64.307	57.274	46.778	39.116	-5.497	2.84	7.414	3.216	-0.972	-25.965	-26.355	268.974	181.028	51.685	54.656	97.495	146.095	190.045	118.791	70.988	111.22	101.314	84.415	219.27	86.721	252.666	240.176	1232.105	-273.434	-777.833	-527.356	295.56	109.761	79.34	26.523	-17.358	-106.731	4.26	20.384	-29.715	-99.742	-82.339	-46.009	8.823	40.891	53.668	121.097	36.966	-17.711	440.748	176.29	-124.246	-144.92	-1.633	-64.639	-14.991	-14.992	2023
226	Equatorial Guinea	0	0	0	0	0	0	0	0	0	0.068	0.21	0.384	0.528	0.632	0.735	0.837	0.915	0.974	0.565	-2.237	-6.499	-10.76	-13.576	-13.875	-12.983	-11.398	-9.377	-7.131	-4.553	-0.235	4.903	9.605	12.568	12.766	11.221	8.816	6.317	4.482	3.777	3.545	3.511	3.642	3.867	4.175	4.664	5.3	6.003	6.696	7.307	7.846	26.695	26.919	27.198	27.696	28.578	15.548	16.889	18.433	19.925	21.235	22.027	17.604	17.86	18.106	18.058	17.697	17.107	16.399	15.581	14.695	0	6.493	3.997	3.997	2023
266	Gabon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65	1.882	1.13	0.639	0.608	0.68	0.792	0.899	0.972	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	1.009	1.11	1.314	1.555	1.786	2.055	2.48	3.086	3.801	4.582	5.434	6.83	8.555	10.382	12.045	13.441	15.277	17.274	18.967	19.973	19.587	16.565	12.041	7.398	4.013	2.886	2.233	1.506	1.503	0.987	0.987	2023
678	Sao Tome and Principe	-0.306	-0.24	-0.308	-0.372	-0.433	-0.484	-0.515	-0.56	-0.601	-0.681	-0.86	-0.96	-0.927	-0.886	-0.819	-0.765	-0.688	-0.606	-0.52	-0.469	-0.279	-0.43	-0.517	-0.525	-0.474	-0.392	-0.302	-0.255	-0.279	-0.491	-0.77	-1.067	-1.203	-1.203	-1.041	-0.828	-0.614	-0.47	-0.465	-0.571	-0.727	-1.362	-1.432	-1.527	-1.644	-1.829	-1.974	-2.153	-2.364	-2.594	-2.798	-1.289	-0.69	-0.816	-0.894	-0.941	-1.031	-1.127	-1.203	-1.328	-1.529	-1.616	-1.739	-1.787	-1.801	-1.809	-1.793	-1.779	-1.757	-1.716	0	-0.782	-0.592	-0.592	2023
912	Northern Africa	-24.107	-31.089	-29.381	-38.121	-40.913	-49.915	-78.953	-114.251	-166.621	-112.415	-112.764	-174.649	-148.824	-191.219	-185.717	-215.891	-83.188	-62.312	-59.348	-64.659	-90.694	-150.909	-148.432	44.31	-102.32	271.103	201.355	13.776	138.714	105.72	283.081	166.817	44.927	-66.387	-40.17	-63.471	-239.693	-242.532	-240.997	-287.803	62.74	-414.842	-242.794	-297.108	-300.875	-237.878	-384.575	-210.488	-173.218	-220.66	-213.044	-254.073	-263.198	-386.976	-295.908	-353.824	-457.71	-473.586	-340.737	-335.257	-610.334	-883.616	-337.674	-141.822	-123.321	-261.361	-54.471	280.456	22.506	-165.88	-122.575	-27.268	-76.635	-1121	2023
12	Algeria	-1.212	-6.592	-11.976	-17.409	-22.834	-28.189	-33.532	-38.936	-44.409	-49.829	-55.212	-123.928	-112.676	-124.175	-108.798	-142.81	-29.832	-23.983	-23.87	-28.535	-37.058	-35.141	-32.832	-29.938	-27.605	300.482	302.662	5.36	19.317	24.311	32.879	39.043	48.66	61.292	68.774	75.729	64.381	24.933	24.376	-0.234	1.962	-6.945	44.102	14.289	0.43	37.817	71.139	87.582	-13.991	-5.657	-16.454	-26.539	-36.255	-39.421	-38.648	-51.345	-44.138	-25.046	-2.101	-4.458	-10.788	-20.108	-26.763	-30.052	-30.064	-27.638	-6.438	-14.403	-27.146	-27.786	-10.798	-10.803	-14.684	-25.963	2023
818	Egypt	-28.395	-30.017	-19.603	-15.069	-15.963	-28.824	-29.304	-28.325	-58.816	-12.027	-2.954	23.184	25.696	25.109	20.596	17.605	10.089	6.286	-0.764	-6.703	-35.064	-56.503	-55.282	-55.702	-60.174	-62.368	-115.544	-73.705	-73.664	-64.757	0.738	4.14	51.229	129.242	122.791	112.411	31.299	58.678	66.147	52.648	406.994	-33.952	74.95	-35.669	-36.738	-38.92	-44.272	-45.599	78.858	22.026	27.873	0.556	11.205	9.854	-3.044	-37.129	-118.055	-173.021	-192.199	-175.191	-194.1	126.17	-2.626	130.305	-92.801	-193.298	-71.604	-80	20.788	7.05	6.016	6.161	13.707	305.006	2023
434	Libya	-6.343	-4.011	-1.359	1.359	4.01	14.823	17.116	19.174	20.879	22.059	22.559	22.504	21.589	18.74	2.084	-15.81	-13.619	-10.384	-6.323	-1.418	0.745	-4.265	-3.418	20.498	44.946	49.544	53.813	57.867	61.684	64.821	66.739	69.211	-126.4	-140.904	18.039	11.962	5.844	1.74	1.053	0.981	0.946	0.902	0.843	0.426	-1.755	-5.068	-8.446	-10.907	-11.479	-10.206	5.634	8.42	10.152	12.073	13.222	11.024	3.351	12.64	15.26	11.67	9.611	-562.827	5.211	25.755	-1.716	-7.66	-5.081	9.208	5.841	-1.352	-0.694	-0.694	-2.001	-2.001	2023
