country_code	country	age	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
5505	Americas	25	0.00343126	0.00310388	0.0028437	0.00262497	0.00237662	0.00217876	0.00201798	0.00185913	0.00176936	0.00159951	0.0015327	0.00151807	0.00143898	0.00145923	0.00149587	0.00131978	0.00123266	0.00114386	0.00105426	0.00097031	0.00089526	0.00082441	0.00075769	0.00069611	0.00064007	0.00058876	0.00054156	0.00049743	0.00045627	0.00041797
5505	Americas	30	0.00371299	0.00335683	0.00318894	0.00304498	0.00277954	0.00241764	0.00224013	0.00211782	0.00204713	0.00182634	0.00169927	0.00168055	0.00162675	0.00164111	0.0017218	0.0014873	0.00139926	0.00130935	0.00121551	0.00112362	0.00103934	0.00096233	0.0008889	0.00082083	0.00075798	0.0006991	0.000644	0.00059243	0.00054458	0.00049987
5505	Americas	35	0.00467346	0.00415971	0.0039468	0.00387636	0.00363668	0.00320888	0.00282994	0.00263967	0.00256108	0.0022923	0.00211191	0.00201746	0.0019514	0.00200861	0.00214176	0.00180006	0.00168964	0.00157961	0.00146803	0.00135826	0.00125484	0.00115862	0.00107004	0.00098736	0.00091104	0.00083957	0.00077262	0.00070979	0.0006516	0.00059771
5505	Americas	40	0.00603948	0.00539158	0.00506154	0.00495582	0.00473849	0.00425756	0.00385187	0.00347129	0.00333037	0.00307665	0.00287924	0.00271554	0.00254699	0.00258173	0.00279911	0.00228481	0.00213315	0.00199049	0.00185	0.0017098	0.00157918	0.00145755	0.00134446	0.0012403	0.00114357	0.00105293	0.00096805	0.00088878	0.00081559	0.00074797
5505	Americas	45	0.00834946	0.00757593	0.00712625	0.00695764	0.0066118	0.00603941	0.00553597	0.00507286	0.0047086	0.00435841	0.00414786	0.00391027	0.00364985	0.00361459	0.00393226	0.00320079	0.00298631	0.00277999	0.00258978	0.00240562	0.00222548	0.00205814	0.00190386	0.00176101	0.00162843	0.00150346	0.00138589	0.00127468	0.00117154	0.00107667
5505	Americas	50	0.01200697	0.01102021	0.01053847	0.01013692	0.00947854	0.00869515	0.0081721	0.00759958	0.0070462	0.00642687	0.00604097	0.00575347	0.00542871	0.00533557	0.00574318	0.00474334	0.004421	0.00411788	0.003832	0.00356487	0.00331321	0.00307101	0.00284573	0.00263861	0.00244514	0.00226384	0.00209351	0.00193095	0.00177797	0.00163646
5505	Americas	55	0.01672017	0.01585569	0.01503185	0.01479804	0.01397078	0.0126163	0.01198464	0.01135677	0.01064996	0.00983024	0.00899296	0.00832605	0.00801437	0.00797138	0.00856273	0.00709207	0.00664461	0.00618991	0.00576978	0.00537142	0.00499974	0.00465148	0.00432151	0.00401475	0.00373009	0.00345819	0.00320642	0.00296637	0.00273826	0.00252464
5505	Americas	60	0.02497595	0.02366679	0.02330577	0.0223541	0.02117303	0.01914339	0.01803837	0.01718279	0.01629893	0.01513732	0.01382844	0.01238378	0.0116317	0.01175974	0.01245664	0.01036855	0.00972669	0.00909834	0.00846075	0.00786675	0.00730916	0.00679728	0.00631879	0.00586103	0.00544148	0.00505069	0.00467848	0.00432495	0.00399282	0.00367991
5505	Americas	65	0.03609384	0.03486171	0.03352719	0.03319653	0.03111275	0.02828933	0.02687848	0.02556821	0.02426128	0.02294762	0.02097065	0.01868449	0.01723198	0.01701096	0.01769961	0.01489589	0.01401919	0.01317832	0.01237911	0.01152528	0.01073848	0.00999451	0.0093413	0.00871626	0.00808574	0.00751832	0.00700779	0.00649929	0.00601171	0.00556067
5505	Americas	70	0.05528962	0.05247691	0.05045417	0.04924413	0.04795747	0.04340427	0.04134595	0.03920722	0.03674165	0.03487406	0.03228253	0.02871195	0.0264088	0.02579987	0.02627144	0.02258104	0.02124624	0.02008976	0.01899252	0.01793285	0.01678467	0.01572225	0.01471914	0.01386136	0.01300626	0.01209599	0.01131101	0.01059872	0.00988583	0.00919475
