country_code	country	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	last.observed
934	Less developed regions, excluding least developed countries	42.9394	44.9612	47.2835	51.0918	54.0364	56.5666	58.8219	60.8765	62.4715	63.883	65.42	66.9947	68.5635	69.7423	2023
948	Less developed regions, excluding China	41.38	44.8022	46.9888	48.5823	50.2521	52.8019	54.9212	56.8228	58.1841	59.7499	61.5718	63.3917	65.2121	66.5512	2023
1636	Land-locked Developing Countries (LLDC)	38.0074	39.4785	41.8522	42.9744	43.9977	45.5246	46.0838	48.1245	48.2385	50.7077	53.6372	56.5177	59.784	61.3189	2023
2087	LLDC: Africa	35.2621	36.1341	38.5702	39.2524	39.9131	41.4274	41.8943	43.3657	42.7665	46.1028	49.7517	53.1878	57.074	58.9809	2023
2088	LLDC: Asia	40.7337	42.8626	45.0972	46.9812	48.7818	50.3713	51.4079	54.7994	56.4572	57.8473	60.0294	62.2172	64.6287	65.7535	2023
2089	LLDC: Europe	51.985	55.8158	58.0283	59.7102	61.1407	62.7569	63.9733	65.4906	64.8265	64.8782	65.9483	66.9453	68.2628	68.4923	2023
2090	LLDC: Latin America	44.2414	45.5181	47.0815	48.8753	50.6911	53.0062	55.2287	57.534	59.9851	62.0567	63.6707	65.1972	66.5231	66.5761	2023
1637	Small Island Developing States (SIDS)	48.628	51.9409	54.3374	56.6366	58.4952	59.2588	60.852	62.2891	63.6139	64.7339	66.4262	67.2059	68.2689	69.0273	2023
2091	SIDS Caribbean	50.7228	53.8127	56.1955	58.5136	60.3194	61.7206	62.9211	63.9769	64.8234	66.0539	67.4568	67.9336	68.775	69.4144	2023
2092	SIDS Pacific	39.7527	43.4255	46.3472	49.2653	51.2256	49.3799	52.6353	55.4006	58.6834	59.5852	61.7168	62.5157	63.4155	64.2666	2023
2093	SIDS Atlantic, Indian Ocean and South China Sea (AIS)	46.6764	50.8722	52.7998	54.2433	56.2349	57.3817	58.8548	60.6899	62.4523	63.6871	66.1219	68.5846	71.0203	72.6501	2023
5503	High-and-upper-middle-income countries	50.5702	51.9524	54.1496	57.8385	60.4101	62.5955	64.4988	66.2431	67.3827	68.9028	70.289	71.9209	73.4513	74.3886	2023
5504	Low-and-Lower-middle-income countries	40.5397	43.6072	45.6143	46.8797	48.1407	50.7613	52.9137	54.8014	56.0081	57.5751	59.5951	61.5371	63.4719	64.9767	2023
1503	High-income countries	61.7722	64.6169	65.9077	66.7587	67.8233	69.1024	70.3226	71.4149	72.392	73.7491	75.1774	76.4849	77.6441	78.1635	2023
1859	Low-and-middle-income countries	42.8559	44.8438	47.0487	50.316	52.4823	54.7446	56.7939	58.8123	59.8916	61.2861	62.9092	64.7773	66.6301	67.9383	2023
1517	Middle-income countries	43.5963	45.4076	47.6375	51.0556	53.3177	55.7041	57.999	60.0479	61.2035	62.5649	64.0585	65.8445	67.6694	68.9986	2023
1502	Upper-middle-income countries	45.1304	46.1491	48.6705	53.7707	57.0852	59.6074	61.8482	63.9799	65.1335	66.6834	67.9904	69.7117	71.3859	72.4947	2023
1501	Lower-middle-income countries	41.8067	44.6692	46.639	47.8788	49.1363	51.9674	54.5511	56.4398	57.7449	59.1517	60.9443	62.7278	64.6114	66.1538	2023
1500	Low-income countries	33.4178	37.2938	39.4648	40.9794	42.4073	43.9712	43.9253	45.9215	46.9269	49.7278	53.0757	55.981	58.3598	59.8978	2023
1518	No income group available	50.9868	54.6221	58.2414	61.6615	63.5284	64.9917	66.2526	67.8176	68.197	69.0315	68.4645	68.8693	68.8483	68.2804	2023
903	Africa	36.729	38.4847	40.5464	42.1017	43.986	46.376	47.9039	49.2823	49.5442	51.1096	53.3569	55.8017	58.2346	59.9607	2023
910	Eastern Africa	37.3032	38.6499	41.439	42.4178	43.2262	44.584	44.4723	45.543	44.7819	48.189	51.8958	55.5856	58.4156	60.5097	2023
108	Burundi	40.02	41.16	41.8602	41.691	35.4333	42.9985	45.4926	43.8102	40.9426	44.0586	48.5121	53.7351	57.2265	59.6765	2023
174	Comoros	35.68	37.9183	39.8895	42.2653	45.2987	48.1449	50.8175	53.4944	55.8428	56.9617	58.5901	60.2194	62.0368	63.445	2023
262	Djibouti	39.5609	40.957	42.6224	44.7859	47.3393	49.8771	51.3878	53.6038	52.9908	54.8745	55.9662	57.4166	59.6673	61.4584	2023
232	Eritrea	32.3464	32.0446	36.5177	37.8694	38.3579	40.1492	38.5919	42.8903	50.3597	47.3953	57.4108	60.4453	62.8047	64.5261	2023
231	Ethiopia	33.3027	32.8773	37.417	38.1853	37.5798	37.9605	36.9577	41.7001	46.3637	48.4046	51.6765	55.3466	59.4879	62.1273	2023
404	Kenya	37.9049	44.1479	48.9757	51.7414	53.7244	56.1099	58.2846	58.3076	55.3569	54.8555	56.3089	58.3452	59.926	60.5721	2023
450	Madagascar	39.4398	41.1301	43.2388	45.4374	47.5741	48.6753	48.703	49.7013	51.8537	55.0688	58.223	60.3493	61.5262	61.7871	2023
454	Malawi	31.3323	32.5031	33.7502	34.3691	36.5518	40.5004	42.7989	42.3036	42.0792	43.02	47.4058	53.3468	57.684	60.8691	2023
480	Mauritius	51.1676	54.4465	58.8449	60.3889	61.5886	61.5726	64.6411	65.886	66.8092	67.5643	69.1719	69.8849	71.1456	71.5499	2023
175	Mayotte	44.9673	49.5741	53.8336	59.2406	64.024	67.2965	68.7577	69.6804	72.5731	73.6396	74.4704	75.6312	76.0329	74.4281	2023
508	Mozambique	36.6586	38.5804	40.1014	40.406	41.5097	42.997	38.8528	39.181	44.1472	46.6364	49.5949	52.1029	54.9034	57.7477	2023
638	Réunion	47.6818	52.2969	55.8879	58.3758	60.4771	63.8769	67.1213	69.3015	70.9643	72.5595	73.5574	75.4781	78.1105	78.9679	2023
646	Rwanda	43.2314	45.2468	46.1761	47.1755	45.6134	45.4134	48.9974	48.8431	22.3352	42.3655	50.9939	58.0781	62.3492	64.0165	2023
690	Seychelles	57.0485	58.5355	58.6881	59.9921	63.2392	64.835	65.7839	66.1403	66.3275	67.0291	68.2383	68.9167	69.5356	69.5074	2023
706	Somalia	40.4866	41.5771	42.6258	43.7033	44.0009	45.5234	46.5431	43.9411	35.4908	49.088	49.309	49.3119	45.6527	53.0838	2023
728	South Sudan	29.1321	27.3873	26.811	22.829	30.8465	36.6512	34.4481	21.2414	25.7355	29.7814	50.2609	55.1571	50.7561	41.2892	2023
800	Uganda	39.3742	42.23	45.1877	46.9793	44.5279	42.795	39.7505	43.9992	45.4309	46.4549	50.1519	55.5537	59.5391	62.681	2023
834	United Republic of Tanzania	39.9514	40.7125	42.1008	44.0427	46.0107	48.1997	49.7178	50.2568	49.8436	50.5348	54.1475	57.8463	60.5308	62.6387	2023
894	Zambia	46.6328	48.5348	50.083	51.3861	53.2787	54.4738	52.0218	48.3446	45.5459	44.867	48.319	53.3857	57.2549	59.6507	2023
716	Zimbabwe	48.0826	50.0004	52.1421	54.2039	55.275	52.0223	56.7876	56.8076	52.1621	46.2972	44.9482	48.0482	54.5126	58.46	2023
911	Middle Africa	36.1806	37.8722	38.1994	40.9611	42.9444	43.9513	45.2471	46.101	47.2135	47.6034	50.3039	52.0935	55.5019	57.2929	2023
24	Angola	34.5606	35.5721	34.6211	35.8499	37.8364	38.5401	39.4319	38.5191	39.8762	43.7446	46.8443	52.8342	57.0956	59.9343	2023
120	Cameroon	33.8934	36.1008	37.4539	44.775	47.8585	48.8022	50.4948	52.5191	52.2519	51.6696	52.8859	54.5613	56.6808	58.9321	2023
140	Central African Republic	35.1452	37.337	39.7591	42.6012	45.4163	47.46	48.479	48.4869	47.4256	45.9399	46.3336	31.0477	44.6505	40.3278	2023
148	Chad	34.3826	37.1706	38.2416	38.3898	39.7629	40.4152	41.4534	42.22	44.7884	46.4027	47.4246	48.2939	49.7738	50.8311	2023
178	Congo	40.1415	44.1153	47.8387	50.6791	52.7932	54.2327	55.2884	56.1021	55.3697	51.2161	56.3273	59.5061	61.4631	62.4844	2023
180	Democratic Republic of the Congo	37.7967	39.0559	38.7791	41.185	42.7619	43.8606	45.2253	46.6401	48.0559	47.6109	51.0056	53.5794	55.9179	57.8364	2023
226	Equatorial Guinea	37.8883	39.2456	40.5911	36.428	36.401	35.9619	47.2053	48.7881	49.8934	51.2434	53.5846	55.9174	58.23	60.1515	2023
266	Gabon	38.3851	42.023	45.4015	48.6121	51.5303	54.1304	56.369	58.371	59.5974	60.129	60.9227	62.2164	63.6422	64.7798	2023
678	Sao Tome and Principe	38.2361	39.7313	46.3353	52.8296	55.3808	56.9835	57.5512	58.0289	58.6565	58.4905	59.8869	61.0124	62.1494	64.2672	2023
912	Northern Africa	38.0183	40.6213	43.728	46.2251	48.4366	51.9612	55.7669	59.4416	61.7344	63.6396	64.8965	66.4517	67.8354	68.9634	2023
12	Algeria	40.9178	38.1375	40.1889	42.4829	44.3651	49.3348	58.7041	65.5437	66.5305	67.8483	70.6826	72.3867	73.6096	73.943	2023
818	Egypt	34.9538	39.8107	43.3692	45.3871	47.3524	51.3786	55.6933	59.2871	62.129	64.3659	65.6097	66.3369	67.256	68.4962	2023
434	Libya	31.5607	35.4951	43.5295	51.9905	57.5511	61.3903	63.7921	66.4758	68.2728	69.0552	69.1431	69.9879	68.7803	69.713	2023
504	Morocco	38.6773	40.8078	43.4535	46.4226	49.0217	52.2481	56.0306	59.4968	62.1599	64.3055	66.2624	68.2474	70.269	71.7703	2023
729	Sudan	46.018	47.8173	49.4703	50.2758	51.4275	51.9588	49.6846	51.538	53.6596	55.5999	55.3159	58.5342	60.9258	62.585	2023
788	Tunisia	38.2117	41.0927	44.6425	49.7525	55.281	60.2587	63.8511	66.4459	67.9382	69.8219	71.0172	71.8568	72.3273	72.7465	2023
732	Western Sahara	35.1958	36.4254	38.4656	40.8993	40.6733	33.0557	39.5268	45.3728	57.5999	60.3116	62.6682	65.0141	67.0678	68.5562	2023
913	Southern Africa	44.2168	48.5269	51.281	52.5985	54.1262	56.2065	58.2701	59.2726	58.6608	56.0933	52.2936	52.8546	58.1122	61.4915	2023
72	Botswana	45.1806	47.6752	50.3322	52.4428	55.5333	58.7725	60.6207	58.9205	54.6443	51.3701	51.1488	55.085	58.87	63.4718	2023
748	Eswatini	42.684	44.0824	45.698	48.012	50.8392	54.5571	57.4227	59.5192	56.2346	49.4725	43.7623	44.3099	49.4236	55.3156	2023
426	Lesotho	42.806	45.6868	46.6953	47.1192	48.9034	51.0823	54.1989	55.3185	54.2939	49.6638	43.3158	42.0733	46.4257	51.5365	2023
516	Namibia	41.1869	44.5217	48.2001	51.0083	53.7174	55.1804	51.9044	55.0005	56.7012	53.2807	50.3967	51.9362	55.1426	58.7883	2023
710	South Africa	44.4198	48.9542	51.7758	53.0268	54.4449	56.4862	58.6234	59.592	59.0976	56.862	53.0991	53.5316	58.9252	62.0763	2023
914	Western Africa	34.1501	35.2419	36.4534	37.4945	40.1457	43.4349	45.2939	46.0803	46.5843	47.6918	50.1743	52.5173	54.2007	55.5814	2023
204	Benin	34.2915	35.8625	37.7502	39.8665	42.0195	44.1966	45.948	48.6306	51.6666	54.0243	55.5593	57.0209	57.7804	58.5079	2023
854	Burkina Faso	32.7121	34.0406	35.6138	37.1959	39.3187	43.1083	46.4259	47.9993	48.2085	48.5894	50.3619	53.2302	56.0215	57.9807	2023
132	Cabo Verde	44.4984	46.3002	49.5486	54.0392	56.2761	57.7065	58.7032	59.5716	60.0657	61.8215	65.6239	67.9393	69.6778	71.2346	2023
384	Côte d'Ivoire	29.8995	33.3738	36.9296	40.3954	44.2296	47.997	49.9883	50.7733	50.5112	50.1626	50.6213	52.6611	55.3239	57.8142	2023
270	Gambia	31.2037	32.5866	34.9774	37.4762	39.9559	42.6647	45.2372	48.6907	51.288	53.6387	56.2056	58.8065	60.8368	62.4137	2023
288	Ghana	42.3555	44.2639	45.6537	45.9278	46.5028	48.5424	49.9321	52.3937	54.8103	56.2551	57.6432	59.1228	60.5318	61.9939	2023
324	Guinea	34.422	35.0449	35.8097	36.9888	38.3642	40.199	42.716	45.305	47.7324	50.5566	52.6561	54.3668	55.8604	57.594	2023
624	Guinea-Bissau	34.3222	35.1577	33.8841	32.6315	35.7167	41.6028	42.4695	44.0433	45.5547	45.8477	49.6639	53.026	56.4728	59.0252	2023
430	Liberia	37.0097	36.9536	37.1383	38.3415	40.35	42.3868	43.5716	41.1947	39.388	46.7969	52.3884	57.0165	58.3656	59.5558	2023
466	Mali	27.9734	28.8415	29.6665	31.0956	33.5411	37.5127	41.3499	44.6563	47.0697	48.764	51.6753	54.0532	55.8501	57.5122	2023
478	Mauritania	38.5054	41.0738	44.3316	47.6258	49.4462	50.4015	52.6897	55.4609	57.1089	58.0586	60.5188	62.9249	64.0297	65.2903	2023
562	Niger	35.2996	35.4745	35.7082	35.4998	35.0364	37.0575	39.3354	40.3387	42.7962	46.7633	50.6588	54.7932	57.4033	58.6705	2023
566	Nigeria	34.0183	34.6613	35.6222	36.3383	39.7179	43.3462	44.6413	44.4568	44.2265	45.0749	47.8051	50.0024	51.3541	52.3149	2023
654	Saint Helena	74.7227	73.4819	70.8964	70.2996	71.7437	71.6833	72.7206	74.8191	74.7716	74.4172	74.9865	76.797	77.0912	77.6514	2023
686	Senegal	36.896	38.5665	39.1171	39.5535	41.4958	45.1768	49.1065	53.3748	55.5576	55.7105	57.5541	61.0483	63.4879	65.4997	2023
694	Sierra Leone	28.4467	30.3521	32.8211	35.9971	38.0565	40.0462	41.4544	42.0989	41.2002	40.871	45.6857	49.3258	52.6498	57.079	2023
768	Togo	40.5296	41.3198	42.4619	44.286	46.13	48.8793	52.0785	53.1421	52.8186	53.2881	54.5437	56.1266	57.8971	60.13	2023
935	Asia	43.222	45.0978	47.3568	51.3854	53.9469	56.5689	59.0177	61.1899	63.0486	64.7224	66.5018	68.2124	69.8836	71.1913	2023
5500	Central Asia	50.5199	51.8137	53.185	54.5241	55.8	57.0822	59.1363	61.3706	59.837	59.7213	61.4665	63.62	66.3482	68.0393	2023
398	Kazakhstan	51.7831	52.7864	53.7498	54.6235	55.4901	56.5223	58.872	61.4469	59.7187	57.8147	58.9225	60.8984	65.1863	68.2945	2023
417	Kyrgyzstan	48.6597	50.208	51.8505	53.415	54.8291	56.4487	58.2583	60.9226	59.3559	59.8536	61.1468	62.2919	64.8294	66.696	2023
762	Tajikistan	47.804	49.4507	51.3838	53.4875	55.0582	56.0205	57.7604	59.5388	54.6473	59.5146	62.9613	64.9616	66.7209	67.9906	2023
795	Turkmenistan	44.9016	46.9255	48.7976	50.8983	52.7691	54.4963	58.3327	60.3759	60.3786	60.5079	62.1079	63.6355	65.4786	65.8188	2023
860	Uzbekistan	51.8698	53.3885	55.0025	56.6623	58.1197	59.4289	60.7047	62.7246	62.1639	62.0782	63.6365	65.8724	67.755	68.7974	2023
906	Eastern Asia	44.5639	45.2798	47.7597	54.5108	58.6027	61.918	64.4213	66.1604	67.9582	69.6913	71.5488	73.1753	74.574	75.6763	2023
156	China	43.8979	43.1798	45.5379	52.8824	57.1201	60.5666	63.2541	65.0865	67.018	68.9975	70.818	72.4182	73.8113	74.8946	2023
344	China, Hong Kong SAR	56.2407	60.3863	63.9001	66.6332	68.5791	70.4602	72.4604	74.2138	75.5604	77.1627	78.3663	79.4463	80.7497	81.9492	2023
446	China, Macao SAR	57.3909	59.8206	64.508	66.6093	69.3235	70.6261	71.6493	73.1299	74.8413	75.7916	77.6859	78.6596	79.8815	80.7591	2023
158	China, Taiwan Province of China	56.0169	58.9628	62.143	64.7057	67.6648	69.3317	70.37	71.3364	72.0029	72.7403	74.1072	75.2014	76.2237	77.0668	2023
408	Dem. People's Republic of Korea	22.3319	51.8952	55.0458	58.0987	61.0769	63.4052	65.466	66.9371	66.0806	57.6043	61.3698	65.7289	68.8773	70.32	2023
392	Japan	61.0735	64.2576	66.7283	68.8518	70.693	72.829	74.2897	75.6455	76.3287	77.2128	78.3377	79.2082	80.0591	81.1965	2023
496	Mongolia	36.4923	40.0102	44.9734	48.918	51.9063	53.1511	53.7879	55.2131	57.789	59.2748	60.6679	62.4973	63.784	65.8419	2023
410	Republic of Korea	30.0506	49.3428	52.4482	56.0039	59.727	60.8261	62.6673	65.5217	68.224	70.9171	73.7561	76.2075	78.1795	79.9733	2023
5501	Southern Asia	41.7727	44.5291	46.4912	47.8524	49.2119	52.5414	54.6171	56.8198	58.7917	60.6905	62.6838	64.5072	66.4733	68.1993	2023
4	Afghanistan	28.622	30.9112	33.308	35.5664	37.9319	38.533	32.1914	37.1701	46.9318	51.6862	55.3638	57.7391	60.1597	59.6578	2023
50	Bangladesh	39.4762	43.2044	46.3492	48.3231	40.9965	52.317	53.8373	55.2904	56.652	59.7091	63.0188	65.5606	67.5751	69.9411	2023
64	Bhutan	34.5909	35.0348	36.4036	38.8525	42.0468	45.5384	49.2763	53.0567	55.9574	59.748	63.1561	65.9768	68.6077	70.1334	2023
356	India	42.8727	45.253	46.7249	47.5692	50.0155	52.4438	54.8572	56.9971	58.9467	60.8526	62.7341	64.6586	66.8272	68.7172	2023
364	Iran (Islamic Republic of)	39.7709	42.3847	45.2088	48.3516	52.2257	55.7424	55.4604	60.52	64.4837	66.7719	68.9986	71.5518	73.4016	74.361	2023
462	Maldives	35.9042	36.5106	38.5438	42.3972	46.9745	51.4439	56.407	60.5141	64.1923	68.1584	71.7923	74.662	76.6211	78.1167	2023
524	Nepal	37.1539	37.7319	39.4505	42.0124	44.2597	46.8012	49.4464	52.4383	56.0818	59.6355	62.0971	64.4243	65.9823	67.377	2023
586	Pakistan	38.3847	43.6659	48.07	52.189	53.1647	55.6005	57.4636	58.4807	59.341	60.2573	61.5296	62.0155	62.8723	63.9577	2023
144	Sri Lanka	53.8864	57.3991	60.1629	61.8463	62.7613	64.5077	65.8439	64.8612	65.6195	65.8275	67.596	68.2665	71.8908	73.1058	2023
920	South-Eastern Asia	43.222	47.1336	49.1059	50.4636	52.2063	54.1461	58.572	60.8353	62.7196	64.1053	65.2149	66.4783	67.6499	68.4698	2023
96	Brunei Darussalam	52.0553	56.4826	59.6161	62.8776	65.2862	67.4231	68.746	69.655	70.5127	71.5566	72.5309	72.8663	72.9194	73.0593	2023
116	Cambodia	38.665	40.1652	42.1181	42.1016	27.3819	12.8759	44.8162	50.3449	53.8037	55.8693	59.5985	63.6834	66.1597	67.3427	2023
360	Indonesia	40.3325	43.5279	45.6093	47.9929	52.3791	55.1507	58.1163	60.4551	62.7435	64.1884	65.0058	66.2492	67.1284	67.8781	2023
418	Lao People's Democratic Republic	38.6237	39.7251	40.201	41.1528	43.322	45.8681	49.5017	51.9633	54.0705	55.9446	57.5634	59.79	63.2662	65.3618	2023
458	Malaysia	49.9261	54.255	58.263	61.0667	63.1012	65.067	66.9432	68.3088	69.2981	69.8525	71.2459	72.7511	73.1434	73.3726	2023
104	Myanmar	36.4003	40.6701	43.9605	47.2924	49.629	51.3906	53.0065	54.2161	55.3802	56.8032	58.1196	58.7404	61.5868	63.1791	2023
608	Philippines	53.9112	56.5883	57.8712	58.4681	58.1891	58.4318	58.9134	60.0978	61.9679	63.6826	64.5148	65.1117	66.0703	66.759	2023
702	Singapore	54.0554	60.7644	63.1693	64.6979	66.3876	68.238	69.5505	71.5404	72.8079	74.1163	76.2081	78.5139	80.1213	81.08	2023
764	Thailand	45.6224	47.987	49.9113	52.4541	55.5317	58.0081	61.003	64.8953	65.9893	66.7604	68.2926	70.6382	71.9605	72.8501	2023
626	Timor-Leste	28.7558	30.1557	32.1028	34.6179	34.0009	21.1239	27.0661	33.1024	45.2266	45.9472	58.5557	61.2683	63.0717	64.6986	2023
704	Viet Nam	46.261	53.6947	54.1303	50.5126	49.7756	59.8715	62.1756	64.2131	66.0277	67.8943	68.3081	68.6621	69.0264	69.4282	2023
922	Western Asia	42.7259	45.7719	49.0905	52.3543	55.4427	58.1	59.7905	61.9609	64.5466	66.4506	68.2805	69.6729	70.7395	71.6202	2023
51	Armenia	52.7048	55.0014	57.225	59.0359	60.1172	61.099	62.7174	61.2414	63.9696	66.119	68.0493	68.5182	69.4457	69.7053	2023
31	Azerbaijan	42.9636	45.1885	48.0341	50.942	53.4187	56.2569	58.9016	59.505	57.2233	60.0773	63.7748	66.0078	68.205	69.4357	2023
48	Bahrain	38.7769	45.0539	53.1865	60.0476	65.4675	68.6872	70.5817	71.7115	72.2723	73.0801	74.4828	76.4374	79.0325	79.3145	2023
196	Cyprus	54.5432	57.928	59.7093	63.7741	59.8152	68.9439	71.1327	72.8067	73.8318	74.8197	76.3121	77.4199	78.8631	79.3295	2023
268	Georgia	54.0417	55.8404	57.7287	59.5665	61.1873	62.9603	64.3901	64.558	63.3086	65.5104	66.6481	66.2512	68.028	68.7078	2023
368	Iraq	37.964	44.9862	50.4825	55.3987	58.3953	60.1774	52.5226	52.0373	59.7437	61.7884	61.8547	62.1222	66.8936	67.6895	2023
376	Israel	65.8348	66.5376	68.6193	69.4196	69.887	71.0204	72.9093	74.9212	75.945	76.6453	77.6765	79.2882	80.3348	80.8205	2023
400	Jordan	44.1435	50.0069	54.7226	58.6478	61.5375	64.2889	66.6927	68.3468	69.147	69.7305	70.6856	71.721	72.5097	74.1687	2023
414	Kuwait	49.9917	55.1752	60.3034	64.8861	67.3311	68.2904	70.1	72.0634	72.7768	74.0892	74.5967	75.4391	77.647	78.8865	2023
422	Lebanon	58.8189	60.2424	62.8864	64.005	62.7147	48.3334	52.262	58.6474	69.1106	71.4397	73.1258	74.5604	76.2003	75.8928	2023
512	Oman	28.1239	30.9732	35.6491	41.3373	46.6545	53.9564	60.3603	65.4149	68.6345	70.779	72.4251	74.1206	77.1687	77.9278	2023
634	Qatar	50.3144	54.0996	58.5947	62.1692	65.441	67.9091	70.1312	72.0761	73.4734	74.3679	75.48	77.8289	80.3961	81.4109	2023
682	Saudi Arabia	39.0739	41.7401	44.6934	48.6044	53.654	58.6211	62.8438	66.0826	68.592	70.4773	72.3334	73.8602	75.2309	77.033	2023
275	State of Palestine	43.9377	45.6984	48.2224	50.1714	55.0069	58.4377	62.0119	64.7971	67.1863	68.8788	68.6155	70.2842	71.6096	73.1416	2023
760	Syrian Arab Republic	43.7467	49.1575	54.2992	58.1012	60.6926	63.4277	63.0014	67.1981	68.0581	68.4786	70.1817	71.4507	62.9458	62.8163	2023
792	Türkiye	45.4089	46.9645	49.9451	52.6802	55.3058	58.174	60.8615	63.3465	65.4395	67.4156	69.6579	71.2031	72.7816	74.088	2023
784	United Arab Emirates	41.3566	45.869	50.7287	56.1824	62.3921	65.7999	67.8831	69.3983	69.9348	73.0102	78.7852	80.6229	81.3039	81.1999	2023
887	Yemen	27.5807	29.625	31.4071	35.0807	40.8115	45.8333	51.087	54.4854	57.4362	59.679	62.2405	64.5282	65.5504	63.5786	2023
908	Europe	60.8496	64.5194	66.2261	66.6712	66.9698	67.1271	67.729	69.0908	68.2299	68.9215	69.5675	71.4527	73.6072	75.0005	2023
923	Eastern Europe	56.7827	62.7458	65.2439	65.1877	64.857	64.0045	63.9614	65.4644	62.8656	62.5851	62.3343	64.3361	67.1536	69.2252	2023
112	Belarus	57.2538	62.6017	66.9412	67.8967	67.2889	66.1456	65.7408	66.7792	64.361	62.8243	62.7677	64.169	66.5863	68.8623	2023
100	Bulgaria	60.7923	65.1485	68.5946	68.9054	68.8292	68.6368	68.4727	68.2939	67.6691	67.5209	68.7893	69.6801	70.9548	71.2651	2023
203	Czechia	64.3706	66.8959	67.3158	66.6012	66.507	67.1101	67.2213	67.8135	68.8159	70.7597	72.2391	73.8312	75.1349	75.9614	2023
348	Hungary	61.8763	64.728	66.5119	66.8249	66.3892	66.3505	65.2848	65.39	64.938	66.4986	68.2972	69.5688	71.7285	72.6507	2023
616	Poland	57.7624	61.9862	65.2692	66.5277	66.6989	66.3649	66.6065	66.5115	66.816	68.4811	70.3653	71.3302	72.919	73.6884	2023
498	Republic of Moldova	51.8304	54.7406	57.066	58.5948	59.6858	61.0414	62.3216	64.1474	62.9759	62.7317	63.7284	64.4617	65.6505	65.5562	2023
642	Romania	60.0308	62.3524	65.3044	65.7624	66.8729	67.1795	66.9035	66.3562	66.0681	66.0023	67.425	69.1012	70.9632	71.3721	2023
643	Russian Federation	53.6201	61.8253	63.9842	63.6338	63.0727	61.8138	61.8963	64.4111	60.2774	59.689	58.6073	61.3076	64.4756	67.1676	2023
703	Slovakia	62.4429	66.55	68.3111	67.5195	66.7785	66.893	66.7835	66.9578	67.456	68.6862	69.822	70.8566	72.6968	73.8111	2023
804	Ukraine	59.6836	64.1574	66.8947	66.806	66.1756	64.9318	64.713	66.1766	63.418	62.1638	61.9827	62.7037	66.1706	68.6	2023
924	Northern Europe	66.8313	67.9061	68.3027	68.779	69.1591	69.7855	70.8222	71.8102	72.5563	73.8211	75.2851	76.6995	78.2958	78.9502	2023
208	Denmark	69.7672	70.4488	70.384	70.6328	70.935	71.3459	71.4804	71.8738	72.5722	73.6894	75.0511	76.419	78.1695	79.1895	2023
233	Estonia	63.0478	64.4349	65.5938	65.9528	65.6711	64.458	64.43	65.8752	62.8577	64.3859	66.0971	68.6071	71.9175	73.8111	2023
234	Faroe Islands	61.3674	69.0469	72.2822	73.4025	73.9983	74.698	74.6389	74.561	75.8081	76.7805	77.1099	77.1021	77.8601	78.6165	2023
