country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	last.observed
788	Tunisia	6.680386	6.738874	6.804228	6.866061	6.930114	6.973373	7.016177	7.063177	7.106468	7.14996	7.156785	7.159465	7.167904	7.170142	7.166399	7.112671	7.055431	6.952089	6.805958	6.622858	6.425923	6.289823	6.186812	6.119542	6.047818	5.971892	5.87259	5.681241	5.401145	5.183766	5.033097	5.023156	4.88999	4.770658	4.66368	4.521088	4.360562	4.103868	3.833266	3.569332	3.440711	3.31038	3.188503	3.058368	2.873592	2.669985	2.488212	2.338264	2.19675	2.081878	2.025497	1.974508	1.94098	1.955827	1.950088	1.953354	1.952088	1.957348	1.975338	2.004041	2.075323	2.188839	2.276869	2.309617	2.316402	2.305664	2.275211	2.205365	2.133008	2.1	2	1.8	1.846824	1.832274	2023
732	Western Sahara	6.011755	6.046515	6.081629	6.119003	6.154139	6.192529	6.217602	6.236646	6.30059	6.348816	6.40735	6.4578	6.507981	6.518136	6.515811	6.515079	6.526236	6.511785	6.477703	6.425528	6.370641	6.318506	6.285234	6.251997	6.222681	6.201925	6.180158	6.124149	6.05509	5.962498	5.855458	5.707254	5.598486	5.520437	5.443263	5.363184	5.222016	5.079349	4.936971	4.813319	4.690652	4.537603	4.402151	4.270549	4.148788	4.046148	3.942952	3.832209	3.722345	3.608349	3.487163	3.340827	3.19254	3.070103	2.965078	2.89201	2.832416	2.775339	2.722852	2.67487	2.635414	2.585688	2.548986	2.498892	2.458726	2.416924	2.381815	2.3515	2.315718	2.280626	2.250444	2.219044	2.189081	2.16381	2023
913	Southern Africa	6.028327	6.058664	6.077181	6.092647	6.110316	6.129114	6.135746	6.143246	6.151569	6.137333	6.119924	6.09849	6.069776	6.042498	5.993337	5.938139	5.952245	5.902894	5.840245	5.782918	5.707544	5.648377	5.579163	5.511498	5.412651	5.320622	5.214199	5.095066	5.011769	4.972573	4.931129	4.859754	4.832236	4.757337	4.692441	4.619265	4.529798	4.464481	4.294848	4.103146	3.861246	3.752854	3.614549	3.500961	3.384754	3.282882	3.104187	2.863133	2.762247	2.691585	2.554712	2.512651	2.463451	2.48557	2.548305	2.615187	2.646652	2.6465	2.763378	2.603044	2.551475	2.545425	2.55306	2.532613	2.52517	2.464688	2.375131	2.391975	2.374483	2.361647	2.349278	2.335982	2.312458	2.298572	2023
72	Botswana	6.428664	6.435556	6.438798	6.473412	6.507391	6.546298	6.585036	6.620447	6.624198	6.620608	6.595411	6.563709	6.535566	6.57796	6.613284	6.603697	6.606367	6.597565	6.581921	6.559402	6.550414	6.54371	6.562547	6.587122	6.614418	6.612947	6.599375	6.542747	6.479255	6.394703	6.291697	6.162684	5.969742	5.784851	5.62491	5.482385	5.331671	5.103658	4.877825	4.665743	4.509478	4.365198	4.254641	4.152275	4.021188	3.792085	3.57325	3.43052	3.361774	3.312866	3.294347	3.247894	3.174862	3.105998	3.063323	3.082036	3.113756	3.126998	3.130878	3.132659	3.134698	3.103195	3.070265	3.044853	3.026732	3.00838	2.990215	2.969242	2.941137	2.906387	2.861371	2.826703	2.784767	2.731625	2023
748	Eswatini	6.731821	6.720817	6.701858	6.688996	6.682232	6.681507	6.686602	6.697124	6.712374	6.731174	6.752089	6.773537	6.79383	6.803835	6.789482	6.794129	6.801546	6.766006	6.761422	6.761309	6.748871	6.739113	6.722294	6.714544	6.70967	6.706953	6.701053	6.676395	6.646844	6.60676	6.574456	6.53882	6.490965	6.432236	6.360087	6.28189	6.106308	5.90248	5.69289	5.479119	5.294721	5.131817	4.980565	4.814929	4.662312	4.522736	4.378242	4.234876	4.12531	4.089467	4.029835	3.94358	3.853572	3.796432	3.760008	3.703768	3.632475	3.580495	3.567318	3.504047	3.374823	3.31658	3.265587	3.237231	3.180714	3.121556	3.067814	3.017648	2.971429	2.925298	2.888158	2.840823	2.801221	2.752517	2023
426	Lesotho	5.700683	5.720925	5.732698	5.745248	5.784709	5.786473	5.791272	5.791153	5.791162	5.787232	5.784322	5.785395	5.78719	5.775606	5.765055	5.772033	5.756258	5.744525	5.724793	5.704474	5.697654	5.696046	5.693583	5.688333	5.753351	5.824684	5.871304	5.848301	5.823033	5.788544	5.745624	5.694356	5.63242	5.560053	5.477892	5.400836	5.316645	5.222127	5.103511	4.964259	4.813373	4.681263	4.541436	4.364579	4.209612	4.125302	4.057816	3.981936	3.815123	3.670086	3.605271	3.630048	3.682131	3.618506	3.507882	3.427781	3.413948	3.441549	3.39214	3.308692	3.249602	3.342666	3.296033	3.28321	3.238756	3.216645	3.179801	3.105475	3.016342	2.923653	2.846228	2.76886	2.716151	2.693986	2023
516	Namibia	5.613858	5.677475	5.742599	5.807337	5.869951	5.934649	5.996832	6.059795	6.132233	6.185566	6.243104	6.29332	6.350048	6.40848	6.42837	6.445301	6.471555	6.484917	6.502449	6.50791	6.519707	6.520595	6.532989	6.540222	6.551789	6.532834	6.493673	6.440641	6.383969	6.313691	6.237794	6.15894	6.078087	5.995132	5.940146	5.876571	5.792552	5.699047	5.609145	5.517206	5.397785	5.289589	5.106557	4.905253	4.676323	4.417298	4.201253	4.165826	4.175983	4.138442	3.991332	3.826828	3.692736	3.579513	3.544672	3.57113	3.601495	3.607596	3.61625	3.632988	3.656577	3.657854	3.676236	3.653284	3.63545	3.604055	3.574012	3.511399	3.461566	3.403661	3.349061	3.30252	3.24754	3.211833	2023
710	South Africa	6.031805	6.062549	6.080581	6.094048	6.108948	6.126792	6.130707	6.136127	6.143252	6.12564	6.104979	6.079747	6.045844	6.011992	5.955153	5.891653	5.907351	5.852366	5.782284	5.719043	5.634427	5.56877	5.490407	5.413359	5.297727	5.191249	5.070754	4.941604	4.853413	4.817786	4.779555	4.712335	4.696247	4.626076	4.565901	4.495118	4.408731	4.351934	4.18004	3.982692	3.724331	3.618467	3.479321	3.371938	3.257978	3.171509	2.990768	2.733754	2.630215	2.559244	2.413496	2.372618	2.323511	2.358086	2.435966	2.512462	2.547657	2.545407	2.67865	2.501176	2.44482	2.436165	2.447371	2.427638	2.424224	2.359392	2.261202	2.283345	2.269965	2.263692	2.256547	2.24838	2.227299	2.21572	2023
914	Western Africa	6.463758	6.471609	6.468712	6.480622	6.492165	6.506493	6.522507	6.531057	6.534101	6.54003	6.549572	6.55935	6.574155	6.581509	6.597315	6.609605	6.629745	6.650646	6.669234	6.690401	6.710473	6.750663	6.7807	6.812975	6.85459	6.893224	6.911376	6.942209	6.968389	6.951972	6.930358	6.91131	6.884989	6.853792	6.799774	6.74078	6.693903	6.641912	6.605239	6.572617	6.526484	6.477661	6.423081	6.366247	6.305691	6.241888	6.176262	6.108	6.048777	6.035834	6.037872	6.00912	5.973612	5.938379	5.908339	5.884305	5.860231	5.822532	5.798449	5.762536	5.724987	5.677848	5.604935	5.519303	5.440032	5.337658	5.207627	5.066474	4.919559	4.776925	4.64901	4.580436	4.503819	4.43723	2023
204	Benin	5.751109	5.777008	5.829379	5.882899	5.937566	5.993357	6.050181	6.10788	6.166167	6.224561	6.282478	6.401695	6.456501	6.510212	6.564989	6.604801	6.624932	6.643432	6.669408	6.704661	6.735405	6.766405	6.798838	6.808981	6.821885	6.829621	6.830334	6.831576	6.823602	6.90466	6.989151	7.056135	7.055403	7.045417	7.031356	7.003196	6.962395	6.917887	6.871143	6.814706	6.740712	6.666393	6.593255	6.509722	6.419217	6.330049	6.279497	6.229978	6.135895	6.032371	5.937411	5.848328	5.7933	5.763036	5.717984	5.691631	5.673387	5.627104	5.547762	5.490884	5.451923	5.43619	5.429333	5.409786	5.374156	5.319922	5.254385	5.155351	5.030636	4.90017	4.795066	4.706689	4.633719	4.556386	2023
854	Burkina Faso	5.822042	5.873905	5.926363	5.974686	6.011521	6.054952	6.093222	6.126185	6.170686	6.219749	6.248391	6.285598	6.32191	6.356364	6.418993	6.471393	6.526667	6.58509	6.645173	6.663578	6.685358	6.697647	6.719141	6.769821	6.841864	6.912607	6.952204	7.046385	7.147779	7.194214	7.222438	7.255596	7.252684	7.250666	7.244946	7.242232	7.21801	7.167625	7.109057	7.046678	7.009116	6.972895	6.936353	6.888799	6.843407	6.814445	6.779303	6.723843	6.660543	6.585712	6.519127	6.430958	6.338846	6.28033	6.215618	6.182369	6.170291	6.109877	6.050066	5.991529	5.935555	5.868857	5.792908	5.696814	5.59458	5.477746	5.33097	5.169696	4.92138	4.68069	4.44	4.361312	4.274826	4.185713	2023
132	Cabo Verde	6.497137	6.513087	6.546328	6.58225	6.620854	6.662051	6.705524	6.750756	6.796799	6.842041	6.88456	6.922296	6.953148	6.97555	6.988844	6.993359	6.990362	6.981906	6.969537	6.953684	6.934753	6.912797	6.886789	6.855447	6.817696	6.771331	6.713931	6.644732	6.56411	6.473297	6.374985	6.272683	6.169694	6.06839	5.969713	5.920654	5.809809	5.680614	5.552025	5.452269	5.360389	5.261785	5.123311	4.953162	4.723162	4.493975	4.257299	4.052149	3.897846	3.726998	3.545402	3.365782	3.192482	3.033225	2.900109	2.726177	2.555263	2.408729	2.298207	2.245658	2.329444	2.328703	2.153457	2.067415	2.030653	1.968095	1.966213	1.929669	1.80379	1.698126	1.590629	1.55403	1.533431	1.521917	2023
384	Côte d'Ivoire	7.60965	7.609244	7.606177	7.604396	7.602333	7.59748	7.596926	7.597672	7.609828	7.606074	7.691095	7.720257	7.750105	7.780551	7.81101	7.840594	7.868207	7.892537	7.912356	7.926776	7.936013	7.940977	7.942033	7.938552	7.928888	7.909557	7.876506	7.82765	7.669227	7.625372	7.585794	7.539394	7.488193	7.416532	7.352141	7.272643	7.187326	7.090281	6.968701	6.850421	6.718597	6.584739	6.426011	6.270183	6.128284	6.037759	5.953951	5.902181	5.854401	5.804923	5.773451	5.704317	5.64077	5.57242	5.52695	5.498906	5.447951	5.403063	5.356786	5.331746	5.29206	5.243832	5.189964	5.135259	5.070654	4.969718	4.872896	4.757341	4.595629	4.522839	4.46144	4.410662	4.348527	4.282785	2023
270	Gambia	6.353	6.354012	6.354275	6.351013	6.344225	6.333975	6.320487	6.304112	6.2855	6.265763	6.246212	6.228237	6.213225	6.20215	6.195325	6.191838	6.183116	6.206032	6.220983	6.245714	6.25655	6.329526	6.36633	6.404633	6.415307	6.427625	6.434292	6.43259	6.421207	6.410898	6.413699	6.399278	6.396163	6.392903	6.384701	6.357495	6.344358	6.299884	6.2575	6.25447	6.245654	6.190903	6.110918	6.034103	6.034855	5.994036	5.92457	5.850588	5.817735	5.771597	5.716268	5.670053	5.656085	5.656342	5.683162	5.70817	5.735963	5.685037	5.625432	5.57446	5.558028	5.542131	5.519386	5.391735	5.197388	5.003041	4.808694	4.614347	4.42	4.330403	4.247926	4.165486	4.078438	4.005802	2023
288	Ghana	6.699793	6.731263	6.754881	6.7767	6.798603	6.818417	6.842579	6.851698	6.860037	6.873814	6.890487	6.912244	6.941754	6.935955	6.901654	6.879518	6.862183	6.893459	6.892457	6.953891	6.952487	6.945906	6.916484	6.872316	6.822105	6.762037	6.703437	6.637477	6.564431	6.513224	6.473544	6.414744	6.312445	6.227313	6.153382	6.119216	6.084114	6.02181	5.92171	5.817752	5.736937	5.629691	5.516828	5.413842	5.254366	5.105604	4.959063	4.884097	4.828661	4.821812	4.826819	4.767927	4.686542	4.596895	4.504216	4.496458	4.398753	4.288367	4.217059	4.178884	4.18136	4.17692	4.153626	4.113563	4.02915	3.982033	3.872856	3.715278	3.650101	3.593468	3.541369	3.492197	3.434179	3.396711	2023
324	Guinea	5.970967	5.978135	5.992561	6.007168	6.021955	6.036912	6.052001	6.067183	6.082374	6.097425	6.112173	6.126471	6.140203	6.153362	6.166069	6.178349	6.190233	6.202076	6.214403	6.227785	6.243161	6.261504	6.283188	6.308218	6.336335	6.367158	6.400098	6.433973	6.440078	6.449549	6.458709	6.458812	6.486537	6.487478	6.511865	6.527315	6.547664	6.570806	6.560532	6.547828	6.514801	6.483778	6.452771	6.408619	6.358357	6.288162	6.20536	6.122626	6.051379	5.985158	5.918031	5.834292	5.780554	5.744054	5.732843	5.726895	5.703975	5.663999	5.595826	5.527882	5.435281	5.337003	5.231719	5.151313	5.070193	5.001573	4.91547	4.792721	4.668877	4.576254	4.488894	4.398667	4.303343	4.217478	2023
624	Guinea-Bissau	5.91385	5.909112	5.900912	5.895262	5.892163	5.891588	5.89345	5.897625	5.903875	5.911788	5.920888	5.930687	5.940725	5.950725	5.960687	5.970837	5.981613	5.993675	6.0076	6.0237	6.041356	6.059525	6.078058	6.097721	6.120068	6.149618	6.191841	6.248781	6.319631	6.401184	6.487134	6.569442	6.640275	6.693651	6.726653	6.739182	6.734127	6.717347	6.693367	6.663396	6.501041	6.473771	6.434524	6.369017	6.299328	6.222908	6.141189	6.060207	5.969651	5.870813	5.786306	5.687681	5.634399	5.5772	5.499819	5.459911	5.406016	5.365403	5.266313	5.176068	5.111275	5.067082	5.003211	4.9296	4.789763	4.661099	4.518922	4.346953	4.24138	4.153435	4.075351	3.997755	3.910826	3.836052	2023
430	Liberia	6.001204	6.042909	6.087436	6.124262	6.160939	6.191339	6.237857	6.280455	6.30585	6.352932	6.39103	6.445655	6.503566	6.555891	6.584924	6.616845	6.627858	6.65007	6.656884	6.64374	6.578446	6.541842	6.598884	6.650878	6.690635	6.743866	6.79298	6.840709	6.883802	6.91866	6.871994	6.833811	6.788459	6.759775	6.728063	6.692533	6.637712	6.571902	6.507309	6.434198	6.369932	6.323059	6.277195	6.246098	6.209688	6.173154	6.12932	6.07863	6.016889	5.953473	5.874838	5.773894	5.652797	5.547113	5.506167	5.51917	5.530305	5.461632	5.328091	5.173532	5.058317	4.969876	4.880883	4.749163	4.621808	4.523193	4.461365	4.395703	4.335566	4.256665	4.173575	4.088536	4.01563	3.949834	2023
466	Mali	6.872872	6.894918	6.905855	6.920925	6.936035	6.950273	6.968286	6.984773	6.997859	7.007402	7.018617	7.030768	7.037869	7.046469	7.05491	7.080835	7.110518	7.1359	7.158589	7.174573	7.181481	7.203056	7.218845	7.22251	7.228216	7.252797	7.272118	7.299434	7.31865	7.347555	7.365139	7.364714	7.320195	7.276269	7.255551	7.261201	7.310812	7.311505	7.323805	7.33134	7.311281	7.280369	7.236695	7.179801	7.118897	7.052261	7.010238	6.971479	6.93595	6.911448	6.886487	6.85237	6.819064	6.783248	6.741482	6.708391	6.676782	6.646884	6.624196	6.59242	6.578822	6.544656	6.523475	6.490598	6.44053	6.384659	6.319234	6.251436	6.117624	5.891637	5.85	5.778644	5.691808	5.614076	2023
478	Mauritania	5.790792	5.808552	5.824812	5.847384	5.874341	5.923098	5.964343	6.003799	6.049605	6.091592	6.149468	6.199343	6.24437	6.311933	6.370211	6.443973	6.516363	6.568054	6.602848	6.643359	6.676743	6.696325	6.70604	6.71786	6.729511	6.712797	6.727009	6.73621	6.726854	6.702482	6.670866	6.635029	6.58816	6.540828	6.483367	6.423107	6.342957	6.27087	6.212852	6.19549	6.174931	6.156765	6.12598	6.093428	6.058096	5.962222	5.860944	5.743359	5.623212	5.523723	5.455761	5.407019	5.372848	5.3639	5.373591	5.376402	5.404285	5.425972	5.436286	5.40632	5.384451	5.379597	5.351891	5.317041	5.261495	5.211149	5.15721	5.105879	5.044399	4.983734	4.912234	4.847555	4.770356	4.69725	2023
562	Niger	7.559327	7.558309	7.560165	7.55223	7.554471	7.551182	7.542184	7.541654	7.54232	7.528334	7.529557	7.511841	7.500789	7.488652	7.479729	7.465887	7.481323	7.489844	7.496563	7.505626	7.514182	7.517642	7.523321	7.528858	7.539418	7.539013	7.563432	7.595289	7.661886	7.722069	7.782497	7.82192	7.861641	7.902486	7.920665	7.93169	7.903536	7.870874	7.840534	7.818404	7.806383	7.79766	7.794849	7.790078	7.785999	7.775722	7.78041	7.802221	7.839885	7.840012	7.828636	7.810242	7.79667	7.789386	7.776999	7.768689	7.744364	7.725812	7.702258	7.678695	7.640037	7.592159	7.526716	7.444948	7.342424	7.214501	7.042577	6.874062	6.705546	6.537031	6.368515	6.2	6.135388	6.061484	2023
566	Nigeria	6.419111	6.414847	6.391106	6.395985	6.396182	6.402044	6.40903	6.403926	6.386121	6.374692	6.363571	6.352938	6.355984	6.349146	6.361998	6.36734	6.385542	6.400639	6.419502	6.43778	6.466426	6.53163	6.579111	6.63299	6.703368	6.772745	6.806312	6.862147	6.92104	6.887131	6.84728	6.81985	6.798532	6.774705	6.701071	6.616417	6.557339	6.503732	6.497928	6.493514	6.458781	6.42573	6.390603	6.35387	6.31932	6.273409	6.217245	6.138187	6.069469	6.081882	6.124375	6.127832	6.116307	6.100017	6.089521	6.062659	6.052975	6.027192	6.024498	5.992605	5.948459	5.893224	5.797365	5.693917	5.621889	5.50315	5.34252	5.18189	5.02126	4.86063	4.7	4.636208	4.552465	4.481699	2023
654	Saint Helena	5.620929	5.581919	5.537194	5.490171	5.447871	5.466873	5.435761	5.415235	5.384085	5.346948	5.284975	5.216236	5.140509	5.059193	4.99389	4.963853	4.943057	4.915157	4.862677	4.744871	4.412265	4.001363	3.696228	3.494417	3.380493	3.261019	3.08951	2.954204	2.858313	2.805587	2.790966	2.813751	2.774889	2.67017	2.541659	2.420545	2.351473	2.286547	2.250379	2.20925	2.143716	2.082312	2.022533	1.954408	1.881251	1.828533	1.770717	1.747711	1.723809	1.704725	1.68041	1.646673	1.621253	1.603339	1.589987	1.593201	1.598544	1.606637	1.615805	1.627939	1.6517	1.67074	1.685639	1.691676	1.699499	1.698989	1.697261	1.694432	1.680583	1.667674	1.656457	1.644715	1.637073	1.635563	2023
686	Senegal	6.7868	6.787588	6.791675	6.800787	6.814925	6.834075	6.858163	6.886938	6.92	6.956738	6.996288	7.037562	7.079175	7.11955	7.157125	7.190025	7.216675	7.23685	7.250775	7.258762	7.261675	7.260837	7.258025	7.2548	7.2521	7.252275	7.2577	7.2676	7.279425	7.289738	7.29205	7.278863	7.245375	7.1893	7.11095	7.013375	6.90205	6.7847	6.577487	6.478913	6.396343	6.266797	6.149415	6.048599	5.915353	5.818894	5.722785	5.639499	5.580702	5.572798	5.497834	5.397324	5.300994	5.246412	5.192483	5.133308	5.064349	5.01818	5.024065	5.025176	5.055009	5.098893	5.129075	5.048559	4.884413	4.751376	4.647564	4.488841	4.294421	4.1	4.003211	3.936116	3.864102	3.818488	2023
694	Sierra Leone	6.090269	6.069487	6.033563	6.00255	6.048248	6.073075	6.100372	6.114607	6.129137	6.145744	6.174846	6.204907	6.222339	6.260691	6.293818	6.311207	6.345045	6.383157	6.385274	6.39344	6.41063	6.429402	6.447028	6.472634	6.534133	6.546045	6.553147	6.568197	6.591257	6.581937	6.561796	6.553662	6.563441	6.572512	6.591912	6.591687	6.597458	6.609228	6.588277	6.571074	6.567255	6.552572	6.555441	6.568604	6.556653	6.555336	6.552077	6.530968	6.495316	6.422614	6.354541	6.305495	6.229632	6.08663	5.91882	5.80724	5.737318	5.642929	5.562913	5.448014	5.326945	5.208669	5.064181	4.873362	4.70274	4.548071	4.46622	4.389069	4.294336	4.192214	4.08046	3.977906	3.875841	3.791387	2023
768	Togo	6.598025	6.619617	6.641797	6.65248	6.660622	6.664907	6.691379	6.710723	6.732499	6.7648	6.796676	6.820639	6.856907	6.893064	6.915946	6.93729	6.956084	6.958849	6.970459	7.014899	7.034988	7.063704	7.068624	7.08101	7.089781	7.088292	7.062682	7.025358	6.982702	6.935004	6.875555	6.808608	6.724837	6.633341	6.541951	6.457372	6.381665	6.303876	6.228403	6.148569	6.067132	5.986704	5.885765	5.782153	5.672271	5.564586	5.458922	5.362601	5.287873	5.226114	5.1652	5.12801	5.09187	5.047961	4.994707	5.037823	5.076201	5.102	5.100197	5.104276	5.087324	4.984234	4.853789	4.753612	4.701602	4.661566	4.633942	4.576231	4.513072	4.450408	4.386312	4.323871	4.253183	4.192401	2023
935	Asia	5.694277	5.609098	5.926049	5.75745	5.863162	5.849548	5.690579	5.912844	5.646076	5.273745	5.182782	4.951398	5.78925	6.312633	5.994288	5.94767	5.773701	5.59498	5.814836	5.654436	5.590882	5.352391	5.16404	4.978465	4.716053	4.429958	4.263179	4.058148	3.965978	3.944941	3.907516	3.871283	3.880486	3.670567	3.642106	3.591299	3.579881	3.543232	3.411721	3.35954	3.313672	3.047786	2.935543	2.859716	2.802034	2.747711	2.692872	2.648563	2.607035	2.574616	2.584325	2.532369	2.489558	2.450596	2.427916	2.397127	2.38136	2.367447	2.360558	2.353231	2.322524	2.303244	2.330985	2.280754	2.264947	2.227367	2.240568	2.206183	2.117971	2.07474	1.973336	1.926548	1.895929	1.880911	2023
5500	Central Asia	4.904034	4.891949	4.929433	4.993054	5.048814	5.137037	5.229975	5.326796	5.439606	5.498091	5.569579	5.604223	5.637074	5.594013	5.520152	5.434753	5.354868	5.296166	5.166141	5.087903	5.074031	5.067048	5.047735	4.983544	4.906432	4.818615	4.71519	4.596417	4.446845	4.370269	4.304007	4.2203	4.165279	4.140717	4.18275	4.201033	4.195815	4.111747	3.947716	3.811048	3.747402	3.725181	3.612594	3.467536	3.328915	3.241436	3.017192	2.891364	2.788915	2.680547	2.565487	2.523487	2.515597	2.51336	2.561063	2.549227	2.593866	2.681468	2.752665	2.730334	2.708528	2.677459	2.683653	2.743371	2.822695	2.841354	2.823752	2.7935	2.901707	2.985961	3.096004	3.208833	3.185202	3.206163	2023
398	Kazakhstan	4.559942	4.538703	4.510919	4.495533	4.482068	4.506132	4.571005	4.637614	4.678087	4.569323	4.4945	4.424	4.357134	4.263883	4.071461	3.88104	3.819235	3.768553	3.62891	3.509035	3.504765	3.533674	3.553202	3.507789	3.452964	3.397868	3.332326	3.256945	3.155747	3.137379	3.091531	3.051949	3.020428	3.068143	3.145527	3.20758	3.188702	3.121734	3.001209	2.866056	2.744847	2.677093	2.583855	2.482748	2.378281	2.253497	2.084038	1.970219	1.938059	1.902013	1.89809	1.905696	1.95617	2.075107	2.201442	2.274309	2.38042	2.49025	2.616441	2.579726	2.61	2.605	2.64	2.67	2.76	2.755	2.795	2.745	2.845	2.89	3.13	3.32	3.05	3.012421	2023
417	Kyrgyzstan	4.626032	4.628827	4.67562	4.727476	4.779983	4.840771	4.896022	4.992687	5.1412	5.229274	5.308696	5.36371	5.420924	5.478912	5.4333	5.374918	5.321469	5.254805	5.181526	5.182529	5.20324	5.181226	5.136504	5.02417	4.891325	4.764049	4.675916	4.593251	4.525733	4.376944	4.225235	4.187892	4.19765	4.164871	4.198348	4.202561	4.220851	4.163265	4.030804	3.907202	3.797759	3.737237	3.637418	3.409549	3.283101	3.291201	3.092418	2.879966	2.795267	2.713946	2.576373	2.545637	2.565579	2.595357	2.630736	2.644842	2.743576	2.780943	2.838361	2.954713	3.09639	3.140412	3.182737	3.149759	3.209546	3.208325	3.104141	3.043527	3.28	3.33	3.05	2.89	2.81	2.8	2023
762	Tajikistan	5.609324	5.602728	5.601134	5.660033	5.721236	5.784751	5.846694	5.91747	6.04509	6.131217	6.235497	6.353254	6.479263	6.620126	6.680081	6.742519	6.815199	6.886136	6.912083	6.910537	6.91086	6.910669	6.893486	6.841168	6.772379	6.691652	6.600581	6.494052	6.40027	6.310581	6.211638	6.11682	6.03446	5.981174	5.95596	5.944203	5.905636	5.839268	5.753846	5.608696	5.455659	5.276012	5.055586	4.921255	4.791776	4.663834	3.94	4.06	4.07	3.85	3.49	3.49	3.47	3.42	3.507367	3.397875	3.341013	3.367402	3.388089	3.429676	3.456939	3.456335	3.421208	3.432918	3.459384	3.458874	3.384335	3.290289	3.294309	3.281065	3.211409	3.16958	3.126816	3.072325	2023
795	Turkmenistan	5.256037	5.250523	5.25424	5.567528	5.770055	5.966448	6.155607	6.336053	6.504932	6.557222	6.589568	6.688687	6.755686	6.788095	6.786959	6.756348	6.702835	6.635057	6.560297	6.48247	6.403587	6.323134	6.200284	6.151973	6.086764	6.004046	5.901471	5.769723	5.610079	5.45671	5.303365	5.162256	5.041724	4.96661	4.963595	4.965986	4.936352	4.841788	4.675254	4.463333	4.28842	4.145143	3.957285	3.77824	3.622874	3.491355	3.291689	3.179931	3.075226	2.975528	2.899951	2.813959	2.709721	2.666994	2.674459	2.705967	2.723923	2.733987	2.750459	2.793706	2.847684	2.899844	2.955196	3.006594	3.023048	3.032837	2.989558	2.934357	2.874752	2.833642	2.793469	2.753774	2.727647	2.69008	2023
860	Uzbekistan	5.172928	5.173648	5.3083	5.420322	5.526324	5.677732	5.799939	5.920163	6.095802	6.349624	6.612794	6.751871	6.877958	6.807749	6.822832	6.810232	6.659895	6.566979	6.394418	6.338211	6.31317	6.284082	6.245803	6.161865	6.053066	5.917881	5.749223	5.5396	5.280658	5.159221	5.038576	4.90536	4.816836	4.71404	4.728701	4.690672	4.674641	4.532108	4.263232	4.101825	4.121749	4.189891	4.055805	3.862519	3.660173	3.565557	3.392773	3.186499	2.985344	2.830919	2.696102	2.609737	2.574738	2.503429	2.496159	2.4381	2.461132	2.573356	2.634888	2.559144	2.44213	2.353628	2.336733	2.445493	2.546374	2.582871	2.564492	2.570115	2.712941	2.869214	3.062255	3.272864	3.396064	3.5	2023
906	Eastern Asia	5.499858	5.314691	5.891943	5.51924	5.682104	5.653294	5.303394	5.738996	5.169709	4.371359	4.14745	3.665224	5.390793	6.50203	5.840908	5.791603	5.489023	5.175508	5.707859	5.440406	5.373674	4.936572	4.617186	4.303339	3.842572	3.338082	3.052282	2.723349	2.613417	2.639562	2.63066	2.671735	2.815119	2.46554	2.500295	2.519165	2.592851	2.628561	2.443521	2.421609	2.416083	1.918389	1.774202	1.690316	1.633984	1.591029	1.554693	1.523428	1.510698	1.51214	1.594744	1.532734	1.530183	1.531589	1.561666	1.576602	1.602995	1.629953	1.665126	1.67867	1.659032	1.648558	1.767693	1.691067	1.737718	1.64874	1.732263	1.743189	1.509967	1.464373	1.230311	1.122402	1.046802	1.012124	2023
156	China	5.813	5.699	6.472	6.042	6.278	6.263	5.854	6.425	5.698	4.718	4.451	3.863	6.085	7.513	6.672	6.605	6.307	5.806	6.508	6.175	6.085	5.523	5.112	4.726	4.17	3.571	3.235	2.844	2.716	2.745	2.739	2.792	2.972	2.559	2.607	2.632997	2.720935	2.75968	2.53946	2.5204	2.514	1.933956	1.776025	1.690912	1.628495	1.588453	1.554231	1.527036	1.52243	1.530172	1.628053	1.562909	1.565783	1.569671	1.604979	1.62382	1.6441	1.665998	1.700515	1.714162	1.686548	1.668272	1.798379	1.714028	1.769427	1.669555	1.771931	1.795339	1.538705	1.496117	1.235682	1.11744	1.034399	0.999488	2023
344	China, Hong Kong SAR	4.255015	4.348545	4.389293	4.427092	4.461166	4.55048	4.640297	4.763055	4.879756	4.997893	5.084592	5.168857	5.177198	5.152344	5.085092	4.923273	4.464035	4.122987	3.783005	3.599375	3.386181	3.399912	3.253809	3.135008	2.953565	2.627317	2.420971	2.30798	2.204716	2.116563	2.061369	1.952776	1.871921	1.744867	1.584825	1.504134	1.391163	1.338613	1.403447	1.316455	1.282992	1.298722	1.359369	1.358734	1.36813	1.30382	1.202761	1.122579	1.025123	0.993939	1.026526	0.941079	0.931558	0.904353	0.92124	0.957371	0.987399	1.030011	1.053647	1.049714	1.119757	1.136167	1.207212	1.264921	1.200503	1.227217	1.205181	1.135634	1.08564	1.054955	0.891581	0.778462	0.708427	0.716861	2023
