country_code	country	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
900	World	70.0803	72.1775	73.2939	74.2633	75.1072	75.8905	76.6426	77.332	78.049	78.7049	79.2999	79.8395	80.326	80.8342	81.3727	81.9003
1834	Sub-Saharan Africa	59.6061	61.8432	63.1541	64.2714	65.2796	66.1891	67.0521	67.9493	68.8155	69.6651	70.5989	71.4745	72.1955	72.933	73.7261	74.5809
1833	Northern Africa and Western Asia	71.105	73.401	74.6788	75.8052	76.7971	77.7259	78.7258	79.6553	80.4561	81.3348	82.1528	82.8654	83.634	84.3164	84.9355	85.5933
1831	Central and Southern Asia	69.3428	72.8481	74.6213	76.1526	77.5317	78.7072	80.0764	81.2175	82.219	83.3357	84.1527	84.8813	85.6415	86.3604	87.1344	87.7005
1832	Eastern and South-Eastern Asia	74.1655	76.5049	78.0456	79.3772	80.484	81.4312	82.2863	83.1663	84.0736	84.8684	85.6067	86.4711	87.2495	87.9034	88.6904	89.4463
1830	Latin America and the Caribbean	71.678	74.5842	75.9609	77.1791	78.3691	79.4665	80.5125	81.3988	82.2441	83.0794	83.8988	84.7269	85.3836	86.1717	86.8936	87.6633
1835	Oceania (excluding Australia and New Zealand)	65.1037	68.1547	69.7708	71.041	72.1021	73.0709	74.0414	75.0451	76.0252	77.0502	78.1599	79.1213	80.0876	81.0109	82.0603	82.9652
1836	Australia/New Zealand	81.8306	84.3335	85.9118	87.3058	88.3762	89.522	90.545	91.291	92.1641	93.0129	93.8721	94.6671	95.5174	96.3421	97.0333	97.9372
1829	Europe and Northern America	75.4685	77.7723	79.0739	80.2715	81.4096	82.4285	83.4072	84.268	85.2067	86.0071	86.8822	87.6752	88.4455	89.2139	90.0637	90.7565
5502	Europe, Northern America, Australia, and New Zealand	75.6085	77.87	79.1422	80.316	81.4389	82.4845	83.4473	84.3124	85.2559	86.0526	86.9742	87.7416	88.4556	89.2173	90.004	90.6925
901	More developed regions	76.1954	78.3544	79.6429	80.7489	81.791	82.7662	83.7394	84.5819	85.4798	86.2558	87.0911	87.8731	88.6053	89.3822	90.121	90.7222
902	Less developed regions	68.9056	71.136	72.3292	73.3875	74.256	75.0533	75.8513	76.5817	77.3346	78.0122	78.6204	79.0945	79.6384	80.1074	80.6317	81.1619
941	Least developed countries	63.3789	65.5911	66.7687	67.8036	68.7797	69.7468	70.5826	71.4941	72.2821	73.019	73.7824	74.5768	75.3244	76.0105	76.8397	77.6101
934	Less developed regions, excluding least developed countries	70.2175	72.6003	73.9215	75.0632	76.007	76.8677	77.7488	78.6465	79.46	80.1945	80.8934	81.4826	82.0605	82.6837	83.211	83.8054
948	Less developed regions, excluding China	67.285	69.6051	70.7654	71.7819	72.7475	73.6369	74.5455	75.3307	76.0298	76.8081	77.4625	78.1114	78.6215	79.2375	79.819	80.3787
