country_code	country	age	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
414	Kuwait	25	0.00425728	0.003309	0.0023196	0.0015153	0.00125145	0.00134012	0.00117705	0.00107229	0.00144189	0.00068364	0.00064218	0.00070365	0.00079284	0.00129337	0.00107336	0.00102333	0.00089441	0.00077886	0.00068001	0.00059852	0.00053101	0.00047516	0.00042901	0.00038941	0.00035414	0.00032285	0.00029383	0.00026777	0.0002445	0.00022364
414	Kuwait	30	0.00470793	0.00363826	0.00254022	0.00166497	0.00138219	0.00148714	0.0013109	0.00112999	0.00140207	0.00076476	0.00071567	0.00073688	0.00062478	0.00079909	0.00077846	0.00061315	0.00054219	0.00047781	0.00042212	0.00037579	0.000337	0.00030464	0.00027774	0.00025447	0.00023348	0.00021475	0.00019729	0.00018146	0.00016718	0.0001542
414	Kuwait	35	0.00589663	0.00461819	0.00328534	0.00218885	0.001823	0.00195035	0.00172439	0.00140894	0.00154668	0.00102413	0.00095362	0.00097767	0.00075063	0.00067554	0.00073984	0.00054162	0.0004841	0.00043124	0.00038502	0.00034622	0.00031338	0.00028579	0.00026274	0.00024263	0.00022429	0.00020783	0.00019243	0.00017834	0.00016551	0.00015367
414	Kuwait	40	0.00757416	0.00611494	0.00456574	0.00321161	0.00273835	0.00291626	0.00262045	0.00209601	0.00205288	0.00164603	0.00155046	0.00157261	0.00113176	0.00089171	0.00096849	0.00072368	0.00065053	0.00058276	0.00052314	0.00047281	0.00042989	0.00039365	0.00036329	0.0003367	0.0003123	0.00029035	0.00026979	0.00025089	0.00023355	0.00021744
414	Kuwait	45	0.01028343	0.00862464	0.00684863	0.00517302	0.00454565	0.00479681	0.00439238	0.00355074	0.00325341	0.00296044	0.00277537	0.00272333	0.00192074	0.00127525	0.00139976	0.00107361	0.00096897	0.00087134	0.00078515	0.00071207	0.00064931	0.00059623	0.00055171	0.00051269	0.00047665	0.00044428	0.00041403	0.00038611	0.00036027	0.00033607
414	Kuwait	50	0.01444872	0.01254343	0.01045729	0.00834887	0.0075173	0.00786344	0.00731737	0.00603502	0.00535786	0.00522913	0.00494191	0.00471767	0.00327978	0.00223989	0.002411	0.00183901	0.00165622	0.00148604	0.00133633	0.00120938	0.00110023	0.00100802	0.00093071	0.00086327	0.00080115	0.00074559	0.00069395	0.00064634	0.00060216	0.00056083
414	Kuwait	55	0.02088132	0.01871152	0.01623277	0.01356709	0.01247917	0.01295207	0.01223459	0.01036943	0.00920094	0.00924789	0.00870251	0.00763246	0.00490231	0.00325999	0.00378992	0.00266828	0.00240743	0.0021635	0.00194906	0.001767	0.00160954	0.0014769	0.00136604	0.00126963	0.00118036	0.00110091	0.00102764	0.00095986	0.00089634	0.00083633
414	Kuwait	60	0.03086952	0.02822029	0.02507829	0.02160529	0.0201514	0.02077109	0.01979642	0.01704967	0.01512784	0.01546791	0.0145081	0.01219241	0.00790798	0.00501333	0.00582639	0.00411449	0.00370789	0.00332997	0.00299671	0.00271388	0.00246896	0.00226264	0.00209056	0.00194165	0.00180392	0.00168198	0.00157028	0.00146698	0.00136971	0.0012776
414	Kuwait	65	0.04729918	0.04396229	0.03986958	0.0352231	0.03309837	0.03366399	0.03209679	0.02810082	0.02522462	0.0255799	0.02423479	0.02125322	0.01520202	0.01038024	0.01156575	0.00857732	0.00769594	0.00687394	0.00615973	0.00555372	0.00503177	0.00459342	0.00422711	0.0039132	0.00362712	0.00337517	0.00314394	0.00293178	0.00273306	0.00254761
414	Kuwait	70	0.07365759	0.07007568	0.06528621	0.0594419	0.05636134	0.05630198	0.05341864	0.04780207	0.04384611	0.04364593	0.04184065	0.03896282	0.03227772	0.02640915	0.02747353	0.02230554	0.01990102	0.0177001	0.01579797	0.01417256	0.01277367	0.01159151	0.01059585	0.00974625	0.00898324	0.00831144	0.00769166	0.00712776	0.00660341	0.00612407
