country_code	country	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
900	World	69.9075	71.4084	72.2007	72.9621	73.6879	74.3505	74.9459	75.5183	76.087	76.6451	77.1824	77.6898	78.1768	78.6512	79.1247	79.5926
1834	Sub-Saharan Africa	59.3997	60.902	61.754	62.5605	63.339	64.0862	64.8126	65.5225	66.2302	66.9298	67.6231	68.3013	68.9699	69.6269	70.2994	70.9763
1833	Northern Africa and Western Asia	70.8725	72.432	73.2578	74.0591	74.846	75.609	76.3523	77.0728	77.772	78.4612	79.1346	79.7814	80.4133	81.047	81.6767	82.2859
1831	Central and Southern Asia	68.8747	70.9676	71.9225	72.8526	73.7747	74.6775	75.5549	76.4219	77.2684	78.09	78.8829	79.65	80.3928	81.0825	81.7445	82.3879
1832	Eastern and South-Eastern Asia	73.8498	75.0351	75.9811	76.8693	77.7117	78.5007	79.2087	79.8899	80.5648	81.2157	81.8383	82.4215	82.9787	83.5369	84.0746	84.5984
1830	Latin America and the Caribbean	71.3882	73.5867	74.5092	75.4309	76.3499	77.2533	78.1352	78.992	79.8097	80.5914	81.3334	82.0433	82.7165	83.3579	83.974	84.5654
1835	Oceania (excluding Australia and New Zealand)	64.6582	65.7775	66.3181	66.8217	67.281	67.7286	68.1751	68.6483	69.1356	69.6566	70.2093	70.7748	71.3578	71.9791	72.621	73.254
1836	Australia/New Zealand	81.501	82.5494	83.2851	83.963	84.5987	85.2052	85.7805	86.347	86.921	87.4713	87.9841	88.5146	89.0399	89.5387	90.0605	90.5755
1829	Europe and Northern America	75.2982	76.9993	77.9365	78.8672	79.7659	80.6141	81.405	82.1583	82.8956	83.6168	84.3132	84.9711	85.578	86.1621	86.7297	87.2948
5502	Europe, Northern America, Australia, and New Zealand	75.4429	77.134	78.0711	79.0004	79.8975	80.7447	81.535	82.288	83.0249	83.7449	84.4395	85.0967	85.7045	86.289	86.8583	87.425
901	More developed regions	76.048	77.639	78.5399	79.4306	80.2917	81.109	81.8757	82.6097	83.3283	84.0304	84.709	85.3535	85.9518	86.5304	87.0969	87.6602
902	Less developed regions	68.7068	70.2418	71.0678	71.8582	72.6101	73.3005	73.9226	74.517	75.103	75.675	76.2202	76.7276	77.2112	77.6809	78.1504	78.6137
941	Least developed countries	63.1907	64.8466	65.6801	66.4606	67.2087	67.9292	68.6246	69.2993	69.96	70.6089	71.2482	71.8706	72.487	73.0929	73.701	74.3097
934	Less developed regions, excluding least developed countries	69.9923	71.5231	72.3761	73.1967	73.9912	74.731	75.4018	76.0482	76.6906	77.3224	77.9271	78.4909	79.0253	79.5417	80.0529	80.5519
948	Less developed regions, excluding China	67.0553	68.779	69.5569	70.3125	71.0505	71.7606	72.4456	73.1144	73.7685	74.4029	75.0135	75.5974	76.1626	76.7028	77.241	77.7767
1636	Land-locked Developing Countries (LLDC)	62.7637	64.6969	65.578	66.4322	67.2537	68.0232	68.7668	69.5032	70.2498	70.991	71.7221	72.434	73.1447	73.8493	74.5581	75.2593
2087	LLDC: Africa	60.8914	62.8476	63.8053	64.6982	65.5536	66.365	67.1585	67.9385	68.7337	69.5271	70.3099	71.0655	71.8092	72.5391	73.274	73.9991
2088	LLDC: Asia	66.8452	68.6686	69.5268	70.374	71.185	71.9452	72.6802	73.4183	74.1453	74.8511	75.549	76.2422	76.942	77.6324	78.3093	78.9824
2089	LLDC: Europe	68.899	70.3474	71.1558	71.987	72.8468	73.7174	74.5838	75.4369	76.2665	77.0875	77.914	78.7063	79.44	80.129	80.7935	81.4641
2090	LLDC: Latin America	65.1838	68.3994	69.0705	69.7383	70.4285	71.118	71.8483	72.5977	73.3502	74.1181	74.8767	75.6446	76.4079	77.1755	77.9455	78.6932
1637	Small Island Developing States (SIDS)	68.9518	70.388	71.0438	71.646	72.1905	72.7147	73.2141	73.7063	74.1858	74.6649	75.1396	75.5931	76.029	76.4758	76.9404	77.4259
2091	SIDS Caribbean	69.0676	70.567	71.2546	71.9032	72.5118	73.1002	73.6545	74.2013	74.7448	75.3187	75.9135	76.5053	77.0886	77.6642	78.2346	78.7977
2092	SIDS Pacific	64.7208	65.8476	66.4178	66.9508	67.4396	67.9143	68.3878	68.8855	69.3965	69.9367	70.5057	71.0806	71.6682	72.2899	72.9307	73.5642
2093	SIDS Atlantic, Indian Ocean and South China Sea (AIS)	73.2238	74.5238	75.276	75.9163	76.4354	76.9685	77.5098	78.0112	78.4614	78.8219	79.1044	79.3424	79.5444	79.7806	80.0765	80.4632
5503	High-and-upper-middle-income countries	74.4357	75.9478	76.9005	77.7991	78.6578	79.4681	80.2173	80.946	81.6549	82.3335	82.9805	83.5886	84.1618	84.7338	85.2911	85.8369
5504	Low-and-Lower-middle-income countries	65.7104	67.419	68.2125	68.9818	69.7324	70.456	71.1585	71.8467	72.5201	73.1701	73.794	74.3915	74.9726	75.5264	76.0787	76.6269
1503	High-income countries	78.1857	79.6321	80.482	81.2919	82.0616	82.7939	83.4902	84.1592	84.8083	85.4378	86.0437	86.6242	87.1843	87.7383	88.2781	88.8056
1859	Low-and-middle-income countries	68.2924	69.8572	70.7073	71.5276	72.309	73.0244	73.6656	74.2752	74.8745	75.4584	76.014	76.53	77.0201	77.4947	77.9683	78.4346
1517	Middle-income countries	69.2664	70.8488	71.7329	72.5862	73.409	74.172	74.8594	75.5166	76.1643	76.7982	77.4032	77.9667	78.4976	79.0102	79.5148	80.0072
1502	Upper-middle-income countries	72.5534	74.1184	75.1715	76.1651	77.1057	77.987	78.7836	79.5438	80.278	80.9769	81.6296	82.2212	82.7654	83.3077	83.8317	84.3356
1501	Lower-middle-income countries	66.7392	68.4645	69.2758	70.0669	70.8494	71.6126	72.3555	73.0864	73.8029	74.4966	75.1624	75.8017	76.4192	77.0033	77.5781	78.1424
1500	Low-income countries	61.669	63.381	64.1891	64.9342	65.6465	66.326	66.9923	67.6466	68.3029	68.9618	69.628	70.2805	70.9307	71.5681	72.2175	72.874
1518	No income group available	68.6098	69.5123	70.3613	71.2296	72.1194	73.0395	73.9529	74.8837	75.8062	76.7189	77.6174	78.4877	79.3237	80.1266	80.8903	81.6225
903	Africa	61.1049	62.5571	63.3698	64.1535	64.9115	65.6326	66.3315	67.0121	67.6858	68.3487	69.0034	69.6434	70.2787	70.9088	71.5562	72.2054
910	Eastern Africa	62.2331	63.7567	64.6915	65.559	66.3767	67.1625	67.9361	68.7044	69.4871	70.2703	71.0565	71.8336	72.6101	73.3821	74.1629	74.9382
108	Burundi	61.0879	62.247	62.9375	63.5958	64.2285	64.8082	65.3875	65.9607	66.5047	67.0407	67.5973	68.1524	68.7331	69.3446	69.9463	70.5618
174	Comoros	64.3955	65.7332	66.7173	67.6394	68.4742	69.2714	70.0641	70.8557	71.6778	72.4892	73.2953	74.1246	74.954	75.7954	76.6247	77.4357
262	Djibouti	62.8609	64.3885	65.2767	66.1155	66.8876	67.6335	68.3641	69.1014	69.8432	70.6014	71.3661	72.1278	72.9032	73.6846	74.4948	75.2785
232	Eritrea	65.8943	67.5614	68.6098	69.5904	70.5048	71.3978	72.2875	73.1628	74.022	74.8991	75.7662	76.616	77.4812	78.3411	79.1682	79.9734
231	Ethiopia	63.5677	65.2603	66.4379	67.5192	68.5424	69.5307	70.5053	71.4699	72.4544	73.4433	74.4249	75.3685	76.2934	77.1831	78.0662	78.9062
404	Kenya	60.7222	62.201	62.9691	63.6721	64.3433	64.9634	65.5593	66.1546	66.7347	67.3368	67.9365	68.5374	69.178	69.843	70.5327	71.2287
450	Madagascar	61.5635	62.7586	63.6105	64.3937	65.1027	65.7785	66.4005	67.007	67.6172	68.2078	68.8124	69.3982	70.005	70.6435	71.3096	71.9751
454	Malawi	63.0492	64.8773	65.704	66.4783	67.2368	67.9615	68.6865	69.4265	70.2044	70.9721	71.7381	72.5263	73.3238	74.1256	74.9188	75.706
